EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Australian Sea Lion"

timestep\group,Tailors,Cormorants,Squids,"Australian Pelican","Gulls and Terns","Yellowtail Scad",Cuttlefish,"Pink Snapper adult","Pink Snapper pre-spawner","King George Whiting","Whiting Species","Western Australian Octopus","PInk Snapper  juvenile","Demersal fish","Blue Sprat","Sandy Sprat",Pilchard,"Australian Herring",
1,0.008819763,0.001104694,0.1959935,0.001104694,0.001114727,0.08819675,0.01456757,0.08819742,0.02229444,0.0005347618,0.1063536,0.0001042294,0.000955768,0.0489984,0.1060627,0.06007016,0.03344133,0.001177626
2,0.00881981,0.001104653,0.1959863,0.001104657,0.001114675,0.08819202,0.0145669,0.0881981,0.02229446,0.0005347527,0.1063503,0.0001042235,0.0009557098,0.04899603,0.1060564,0.06006696,0.03343942,0.001177585
3,0.00881972,0.001104636,0.1959843,0.001104639,0.001114673,0.08819654,0.0145669,0.08819754,0.02229413,0.0005347476,0.1063494,0.0001042265,0.0009557465,0.04899519,0.1060563,0.06006733,0.03343951,0.001177559
4,0.008819645,0.001104623,0.1959831,0.001104624,0.001114673,0.08820022,0.01456694,0.08819721,0.02229384,0.0005347442,0.1063489,0.000104229,0.0009557662,0.04899414,0.1060566,0.06006792,0.03343974,0.001177539
5,0.008819589,0.001104611,0.1959824,0.001104611,0.001114672,0.08820277,0.01456702,0.08819707,0.02229358,0.0005347422,0.1063488,0.000104231,0.0009557735,0.0489931,0.1060568,0.06006848,0.03343996,0.001177522
6,0.008819558,0.0011046,0.1959821,0.001104599,0.00111467,0.08820454,0.01456711,0.08819716,0.02229334,0.0005347413,0.1063489,0.0001042326,0.0009557715,0.04899213,0.1060568,0.06006892,0.03344014,0.001177509
7,0.008819545,0.00110459,0.1959821,0.001104588,0.001114667,0.08820564,0.01456719,0.0881974,0.02229311,0.0005347408,0.106349,0.0001042338,0.0009557632,0.04899123,0.1060567,0.06006925,0.03344027,0.001177498
8,0.008819556,0.001104583,0.1959825,0.001104579,0.001114665,0.08820632,0.01456725,0.0881978,0.02229289,0.0005347404,0.1063491,0.0001042348,0.0009557504,0.0489904,0.1060563,0.06006948,0.03344036,0.001177489
9,0.008819584,0.001104577,0.1959831,0.001104572,0.001114663,0.08820664,0.01456729,0.0881983,0.02229267,0.0005347396,0.1063491,0.0001042356,0.0009557352,0.04898966,0.1060559,0.06006959,0.0334404,0.001177482
10,0.008819635,0.001104574,0.1959841,0.001104567,0.001114664,0.08820674,0.01456731,0.08819894,0.02229246,0.0005347388,0.106349,0.0001042363,0.0009557193,0.048989,0.1060553,0.06006964,0.0334404,0.001177477
11,0.008819703,0.001104572,0.1959853,0.001104565,0.001114666,0.08820663,0.01456731,0.08819969,0.02229224,0.0005347377,0.1063487,0.0001042369,0.0009557044,0.04898843,0.1060546,0.06006961,0.03344036,0.001177473
12,0.008819788,0.001104572,0.1959867,0.001104563,0.001114669,0.08820637,0.01456728,0.08820052,0.02229202,0.000534736,0.1063482,0.0001042374,0.0009556907,0.04898793,0.1060538,0.0600695,0.03344027,0.00117747
13,0.008819887,0.001104574,0.1959883,0.001104565,0.001114675,0.08820601,0.01456723,0.0882015,0.02229179,0.0005347342,0.1063477,0.0001042378,0.0009556796,0.04898753,0.1060529,0.06006933,0.03344013,0.001177467
14,0.008820002,0.001104577,0.1959901,0.001104567,0.001114682,0.08820555,0.01456717,0.08820256,0.02229157,0.0005347323,0.1063471,0.0001042383,0.0009556713,0.04898722,0.106052,0.06006909,0.03343995,0.001177464
15,0.008820126,0.001104583,0.1959919,0.001104572,0.001114691,0.08820505,0.01456709,0.08820374,0.02229135,0.0005347304,0.1063465,0.0001042386,0.0009556661,0.048987,0.1060509,0.06006879,0.03343973,0.001177461
16,0.00882026,0.001104589,0.1959938,0.001104578,0.001114702,0.08820446,0.01456701,0.08820503,0.02229112,0.0005347286,0.1063458,0.0001042389,0.0009556636,0.04898685,0.1060498,0.0600684,0.03343945,0.001177458
17,0.008820403,0.001104597,0.1959957,0.001104585,0.001114714,0.08820383,0.01456692,0.08820646,0.0222909,0.0005347272,0.1063452,0.0001042393,0.0009556641,0.04898679,0.1060486,0.06006799,0.03343914,0.001177454
18,0.008820552,0.001104605,0.1959975,0.001104594,0.001114728,0.08820316,0.01456684,0.08820802,0.02229069,0.0005347262,0.1063447,0.0001042396,0.0009556668,0.04898682,0.1060474,0.06006752,0.03343879,0.00117745
19,0.008820709,0.001104615,0.1959992,0.001104604,0.001114743,0.08820244,0.01456676,0.08820972,0.02229049,0.0005347258,0.1063442,0.0001042399,0.0009556715,0.04898692,0.1060461,0.06006699,0.03343841,0.001177445
20,0.008820868,0.001104625,0.1960007,0.001104614,0.00111476,0.08820167,0.01456668,0.08821154,0.0222903,0.0005347259,0.1063439,0.0001042401,0.0009556774,0.0489871,0.1060447,0.06006644,0.03343798,0.001177439
21,0.008821031,0.001104636,0.1960021,0.001104626,0.001114776,0.08820085,0.01456662,0.08821354,0.02229013,0.0005347269,0.1063438,0.0001042404,0.0009556846,0.04898734,0.1060433,0.06006583,0.03343752,0.001177432
22,0.008821194,0.001104647,0.1960032,0.001104638,0.001114794,0.08819999,0.01456655,0.08821565,0.02228998,0.0005347286,0.1063438,0.0001042406,0.0009556916,0.04898764,0.1060418,0.06006519,0.03343703,0.001177424
23,0.008821361,0.001104658,0.196004,0.001104651,0.001114813,0.0881991,0.01456651,0.08821794,0.02228985,0.0005347315,0.106344,0.0001042408,0.0009556987,0.048988,0.1060403,0.06006453,0.03343651,0.001177415
24,0.008821528,0.001104669,0.1960046,0.001104664,0.001114831,0.08819816,0.01456647,0.08822034,0.02228975,0.0005347352,0.1063444,0.0001042409,0.0009557054,0.0489884,0.1060388,0.06006384,0.03343598,0.001177405
25,0.008821691,0.00110468,0.196005,0.001104678,0.00111485,0.08819716,0.01456644,0.08822289,0.02228968,0.0005347396,0.106345,0.000104241,0.0009557108,0.04898883,0.1060372,0.06006313,0.03343541,0.001177394
