EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Grunters"

timestep\group,Squids,"Scaly Mackerel","Demersal fish","Blue Sprat","Sandy Sprat","Western King Prawn",Ascidians,Polychaetes,Urchins,Zooplankton,"Planktotrophic Larvae",Seagrass,Detritus,
1,0.07460377,0.006639407,0.03133421,0.07460221,0.149206,0.001319705,0.004406435,0.05147252,0.010942,0.1491922,0.001439098,0.02984077,0.2963277
2,0.07459877,0.006639109,0.03133174,0.0745955,0.1491935,0.001319657,0.004406022,0.05146734,0.01094102,0.1491932,0.00143903,0.02984187,0.2963465
3,0.07459786,0.006639032,0.03133114,0.07459527,0.1491941,0.001319731,0.004406087,0.05146734,0.01094108,0.1491908,0.001439032,0.02984273,0.29635
4,0.07459735,0.006638998,0.03133044,0.07459544,0.1491955,0.001319779,0.004406101,0.05146676,0.01094121,0.149188,0.001439048,0.02984328,0.2963534
5,0.07459703,0.006638985,0.03132975,0.07459551,0.1491967,0.001319811,0.004406074,0.05146625,0.01094139,0.1491854,0.001439075,0.02984369,0.2963564
6,0.07459687,0.006639,0.03132911,0.07459548,0.1491977,0.001319837,0.004406024,0.05146605,0.01094164,0.149183,0.001439109,0.02984402,0.2963588
7,0.07459681,0.006639036,0.03132852,0.07459532,0.1491985,0.001319858,0.00440596,0.05146613,0.01094193,0.1491811,0.001439147,0.0298443,0.2963605
8,0.0745969,0.006639094,0.03132797,0.07459503,0.1491989,0.001319875,0.004405891,0.05146645,0.01094224,0.1491797,0.001439189,0.02984454,0.2963616
9,0.07459707,0.006639172,0.03132747,0.07459465,0.1491991,0.00131989,0.004405821,0.05146698,0.01094256,0.1491787,0.001439232,0.02984471,0.2963623
10,0.07459733,0.006639265,0.03132699,0.07459414,0.149199,0.001319902,0.004405754,0.05146762,0.01094287,0.1491781,0.001439276,0.02984482,0.2963627
11,0.07459769,0.006639372,0.03132658,0.07459357,0.1491987,0.001319913,0.004405692,0.05146838,0.01094316,0.1491779,0.001439319,0.02984485,0.2963625
12,0.07459813,0.006639491,0.03132623,0.0745929,0.1491982,0.001319922,0.004405637,0.05146919,0.01094343,0.1491781,0.00143936,0.02984479,0.2963623
13,0.07459862,0.006639617,0.03132592,0.07459217,0.1491976,0.00131993,0.004405588,0.05147002,0.01094366,0.1491787,0.001439399,0.02984465,0.2963619
14,0.07459918,0.006639751,0.03132568,0.07459138,0.1491968,0.001319935,0.004405549,0.05147082,0.01094385,0.1491796,0.001439433,0.02984443,0.2963613
15,0.07459979,0.006639886,0.03132549,0.07459054,0.1491958,0.001319938,0.004405516,0.05147159,0.01094401,0.1491808,0.001439463,0.02984412,0.2963606
16,0.07460044,0.006640022,0.03132538,0.0745897,0.1491947,0.001319938,0.00440549,0.05147232,0.01094412,0.1491823,0.001439489,0.02984374,0.2963597
17,0.07460108,0.006640154,0.03132531,0.07458878,0.1491935,0.001319936,0.004405468,0.05147297,0.01094419,0.149184,0.001439509,0.02984327,0.296359
18,0.07460171,0.006640281,0.03132531,0.07458787,0.1491923,0.001319933,0.004405453,0.05147352,0.01094422,0.1491861,0.001439525,0.02984275,0.2963582
19,0.07460234,0.006640401,0.03132536,0.07458691,0.1491909,0.001319927,0.004405441,0.05147399,0.01094421,0.1491884,0.001439535,0.02984219,0.2963575
20,0.07460291,0.00664051,0.03132546,0.07458594,0.1491895,0.001319919,0.004405432,0.05147433,0.01094417,0.1491909,0.001439539,0.02984159,0.2963568
21,0.07460343,0.006640607,0.03132563,0.07458496,0.1491881,0.00131991,0.004405427,0.05147458,0.01094409,0.1491937,0.001439538,0.02984099,0.2963561
22,0.07460388,0.006640688,0.03132583,0.07458394,0.1491865,0.0013199,0.004405421,0.0514747,0.01094398,0.1491966,0.001439531,0.02984037,0.2963556
