EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Polychaetes"

year\group,Cuttlefish,Trevallies,Flounders,"Pink Snapper adult","King George Whiting","Whiting Species",Grunters,Pipefishes,Gurnards,Weedfish,"PInk Snapper  juvenile","Other seabirds",Rays,"Dragonets ","Southern Garfish",Wrasses,Butterfishes,Leatherjackets,"Other crabs","Blue Swimmer Crab","Mantis shrimp",Seastars,"Migratory waders",Seahorses,Mullets,Rabbitfish,"Western King Prawn","Other prawns","Sea snails",
2020,0.007706767,0.03277958,0.03334885,0.001127281,0.06717639,3.393215,0.01298284,0.003990083,0.04867236,0.07082266,0.000649432,1.324546E-05,0.02903992,0.3234612,0.001951248,0.01038812,0.2394207,0.04281902,0.1142872,0.07627235,0.02947837,0.004110491,3.981807E-06,2.120525E-05,0.04946045,0.001575085,0.001845675,0.01081904,0.0002416833
2021,0.007706465,0.03277803,0.03334985,0.001127303,0.06717254,3.393012,0.012983,0.00398982,0.04866964,0.0708177,0.0006493828,1.324416E-05,0.02903918,0.3234611,0.001951147,0.01038814,0.2394321,0.04282263,0.1142864,0.07627207,0.02947939,0.004110279,3.981345E-06,2.120501E-05,0.04946004,0.001575186,0.001845723,0.01081929,0.0002416993
2022,0.007706504,0.03278114,0.03335007,0.001127505,0.06717721,3.393187,0.01298347,0.003989663,0.04867175,0.07082263,0.0006494115,1.324518E-05,0.02904226,0.3234765,0.001951128,0.01038874,0.2394621,0.0428303,0.1143016,0.0762819,0.02947947,0.00411049,3.981484E-06,2.120483E-05,0.0494651,0.001575288,0.001845696,0.01081936,0.0002417016
2023,0.007705773,0.03278062,0.03334572,0.001127653,0.06717973,3.393211,0.01298172,0.003989391,0.04866895,0.07081314,0.000649291,1.324446E-05,0.02904094,0.3234489,0.001950697,0.01038748,0.2394331,0.04282653,0.1143017,0.07628167,0.02947396,0.00410988,3.981291E-06,2.120211E-05,0.04946065,0.001574855,0.001845542,0.01081689,0.0002416739
2024,0.007705109,0.03277945,0.03334439,0.001127784,0.06718103,3.393094,0.01298119,0.003989642,0.04866312,0.07080581,0.0006492346,1.324411E-05,0.02903919,0.3234355,0.001950563,0.0103869,0.2394117,0.04282388,0.1142989,0.07628008,0.02947321,0.00410951,3.981379E-06,2.120227E-05,0.04945944,0.001574897,0.001845556,0.01081642,0.000241684
2025,0.007705333,0.03278055,0.03334697,0.001127896,0.0671844,3.393106,0.01298249,0.003990104,0.04866363,0.07081202,0.0006493542,1.32453E-05,0.0290417,0.3234619,0.001950858,0.01038788,0.2394304,0.04282792,0.1143082,0.07628546,0.02947563,0.004109837,3.981936E-06,2.120483E-05,0.04946553,0.001575199,0.001845612,0.01081771,0.0002416951
2026,0.007705718,0.03278181,0.03334699,0.001127886,0.06718636,3.393128,0.01298226,0.003989777,0.04866525,0.07081292,0.0006494061,1.324599E-05,0.02904347,0.3234605,0.001950844,0.01038789,0.2394241,0.04282716,0.11431,0.07628704,0.02947457,0.004109811,3.982272E-06,2.120413E-05,0.04946621,0.001574813,0.001845576,0.01081757,0.0002416837
2027,0.007705919,0.03278376,0.03334706,0.001127822,0.0671855,3.39301,0.01298164,0.003989378,0.04866385,0.07080994,0.00064936,1.324665E-05,0.02904257,0.3234429,0.001950767,0.01038745,0.2394026,0.04282402,0.1143042,0.07628501,0.02947511,0.004109539,3.982501E-06,2.120264E-05,0.04946422,0.001574773,0.001845639,0.0108179,0.0002417004
2028,0.007706335,0.03278674,0.03335082,0.001127832,0.06718669,3.393001,0.01298277,0.003989837,0.04866646,0.07081739,0.0006493881,1.324843E-05,0.02904417,0.3234705,0.001950997,0.01038835,0.2394183,0.04282755,0.1143148,0.07629029,0.0294787,0.004109733,3.98303E-06,2.12046E-05,0.04946795,0.001575328,0.001845738,0.01081961,0.000241721
2029,0.007706452,0.03278553,0.03335143,0.001127814,0.0671882,3.393081,0.01298282,0.003990251,0.04866983,0.0708201,0.0006493893,1.324878E-05,0.02904568,0.3234932,0.001950862,0.01038841,0.2394194,0.04282779,0.1143223,0.07629284,0.02947796,0.004109731,3.983264E-06,2.120563E-05,0.04946705,0.001574996,0.001845686,0.01081941,0.0002416983
