EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Other crabs"

timestep\group,"Bottlenose Dolphin",Cormorants,"Yellowtail Scad","Pink Snapper adult","Pink Snapper pre-spawner","King George Whiting","Western Australian Octopus",Weedfish,"PInk Snapper  juvenile",Rays,
1,0.001457534,0.01579848,0.03403217,4.944783E-05,0.0009868944,0.007588906,0.0008030943,0.004314892,0.000265965,0.003674293
2,0.001457304,0.0157962,0.03402666,4.944234E-05,0.0009867816,0.007587927,0.0008029639,0.004314199,0.000265921,0.003673713
3,0.001457275,0.01579563,0.03402696,4.94408E-05,0.0009867465,0.007587681,0.0008029591,0.004314231,0.0002659213,0.003673644
4,0.001457259,0.01579521,0.03402732,4.943969E-05,0.0009867196,0.007587506,0.0008029577,0.004314247,0.0002659207,0.00367359
5,0.001457246,0.01579486,0.03402754,4.943883E-05,0.0009866973,0.007587373,0.0008029566,0.00431424,0.0002659186,0.003673541
6,0.001457235,0.01579456,0.03402763,4.943817E-05,0.0009866779,0.007587269,0.0008029556,0.004314213,0.0002659156,0.003673497
7,0.001457225,0.01579431,0.03402761,4.943765E-05,0.0009866607,0.00758718,0.0008029542,0.00431417,0.0002659116,0.003673455
8,0.001457216,0.01579408,0.03402751,4.943721E-05,0.0009866444,0.007587099,0.0008029522,0.00431411,0.0002659069,0.003673414
9,0.001457207,0.01579388,0.03402734,4.943682E-05,0.0009866285,0.007587018,0.0008029493,0.004314037,0.0002659017,0.003673372
10,0.001457198,0.01579369,0.0340271,4.943646E-05,0.0009866122,0.007586932,0.0008029455,0.004313954,0.0002658963,0.003673329
11,0.001457189,0.01579352,0.0340268,4.943612E-05,0.0009865955,0.007586842,0.0008029411,0.004313866,0.0002658908,0.003673285
12,0.001457181,0.01579337,0.03402646,4.94358E-05,0.0009865785,0.007586746,0.000802936,0.004313777,0.0002658855,0.003673241
13,0.001457173,0.01579322,0.03402608,4.94355E-05,0.0009865613,0.007586646,0.0008029306,0.004313691,0.0002658806,0.003673199
14,0.001457166,0.01579311,0.0340257,4.943524E-05,0.0009865441,0.007586546,0.0008029251,0.004313613,0.0002658762,0.00367316
15,0.001457161,0.01579301,0.03402531,4.943502E-05,0.0009865271,0.007586448,0.0008029198,0.004313542,0.0002658723,0.003673126
16,0.001457156,0.01579293,0.03402492,4.943486E-05,0.0009865103,0.007586355,0.0008029148,0.004313484,0.0002658692,0.003673097
