EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Pink Snapper pre-spawner"

year\group,"Western Australian Octopus",Goatfishes,"Other crabs","Blue Swimmer Crab",Seastars,"Sand dollars",Urchins,
2020,4.149122E-05,0.001243486,0.001041118,0.005417759,0.007026678,0.07347876,0.1140792
2021,4.148434E-05,0.001243507,0.001040935,0.005416833,0.007024791,0.07350148,0.1140743
2022,4.147563E-05,0.0012436,0.001040918,0.005416688,0.00702362,0.07351971,0.1140323
2023,4.147105E-05,0.001243525,0.001041017,0.005417179,0.007022526,0.07350474,0.114015
2024,4.146848E-05,0.001243445,0.001041019,0.005417214,0.00702178,0.07348973,0.1140255
2025,4.146748E-05,0.001243494,0.001041033,0.005417196,0.007021848,0.07349256,0.1140163
2026,4.1468E-05,0.001243471,0.001041086,0.005417523,0.007021923,0.07349518,0.1140069
2027,4.146807E-05,0.001243326,0.001041056,0.005417536,0.007021437,0.07349098,0.1140241
2028,4.146962E-05,0.001243325,0.001041118,0.005417629,0.007021239,0.07348987,0.1140261
2029,4.147307E-05,0.001243385,0.001041289,0.005418248,0.007021628,0.07349157,0.1140172
2030,4.147335E-05,0.001243293,0.001041279,0.005418329,0.007021977,0.0734957,0.1140344
2031,4.147206E-05,0.001243279,0.001041252,0.005418077,0.007022266,0.07350335,0.1140335
2032,4.147434E-05,0.001243377,0.001041394,0.005418536,0.007022274,0.07350231,0.1140104
2033,4.147549E-05,0.001243305,0.001041342,0.005418506,0.007021679,0.07349442,0.1140305
2034,4.147359E-05,0.001243269,0.001041181,0.00541777,0.007021657,0.07349821,0.1140452
2035,4.147522E-05,0.001243393,0.001041333,0.00541822,0.007022516,0.07350389,0.1140098
2036,4.147713E-05,0.001243288,0.001041411,0.005418821,0.007022489,0.07349669,0.1140177
2037,4.147499E-05,0.001243161,0.001041234,0.005418098,0.007021775,0.07349554,0.1140508
2038,4.147664E-05,0.001243375,0.001041346,0.005418172,0.007021955,0.07350245,0.1140166
2039,4.147973E-05,0.001243384,0.001041454,0.005418848,0.00702215,0.07349802,0.1140097
2040,4.14758E-05,0.001243141,0.001041172,0.005417938,0.007021924,0.07349741,0.1140558
2041,4.147533E-05,0.001243298,0.001041255,0.005417836,0.00702244,0.07350583,0.1140198
2042,4.148129E-05,0.001243408,0.001041561,0.00541921,0.007022402,0.07349627,0.113991
2043,4.147887E-05,0.001243122,0.001041244,0.005418323,0.007021304,0.07348875,0.114062
2044,4.147546E-05,0.001243266,0.001041126,0.005417299,0.007021861,0.07350624,0.1140425
2045,4.148169E-05,0.00124351,0.001041565,0.005419043,0.007022992,0.0735057,0.1139721
2046,4.14805E-05,0.001243101,0.001041334,0.005418841,0.007021904,0.07348814,0.1140487
2047,4.147469E-05,0.001243108,0.00104103,0.005417076,0.007021438,0.07350025,0.1140677
2048,4.148263E-05,0.001243604,0.001041583,0.005418851,0.00702261,0.07350651,0.1139637
2049,4.148432E-05,0.001243224,0.001041466,0.00541936,0.007021916,0.07348705,0.1140314
2050,4.14735E-05,0.001242955,0.001040863,0.005416663,0.007021451,0.07350034,0.1140985
2051,4.148029E-05,0.001243603,0.00104151,0.005418363,0.007023139,0.07351483,0.1139563
2052,4.14884E-05,0.001243359,0.001041735,0.00542037,0.00702218,0.07348329,0.1139932
2053,4.147493E-05,0.0012428,0.001040783,0.005416675,0.007020427,0.07348826,0.1141383
2054,4.147724E-05,0.001243598,0.001041276,0.005417174,0.007022882,0.0735235,0.1139762
2055,4.149134E-05,0.00124361,0.001041983,0.005421104,0.007023377,0.07349265,0.1139335
2056,4.147656E-05,0.001242603,0.001040812,0.005417331,0.007020386,0.07347687,0.11416
2057,4.147255E-05,0.001243404,0.00104097,0.005415891,0.007022064,0.07352328,0.1140233
2058,4.149491E-05,0.001243975,0.001042255,0.005421621,0.00702378,0.07350063,0.1138688
2059,4.148161E-05,0.001242569,0.001040965,0.005418427,0.007020283,0.07346573,0.114164
2060,4.14653E-05,0.001243045,0.001040469,0.005414115,0.007021576,0.07352611,0.1141012
2061,4.149462E-05,0.001244306,0.001042456,0.005421672,0.007024994,0.07351787,0.1137941
2062,4.149056E-05,0.001242668,0.001041433,0.005420709,0.007020291,0.07344793,0.1141267
