EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Bottlenose Dolphin"

year\group,Squids,Cuttlefish,Trevallies,"Pink Snapper adult","Pink Snapper pre-spawner","King George Whiting","Whiting Species","PInk Snapper  juvenile","Southern Garfish","Demersal fish","Blue Sprat","Sandy Sprat",Pilchard,"Australian Herring","Schooling species","Other crabs",Mullets,
2020,0.1252264,0.01148761,0.02454394,0.03681865,0.03681616,0.002065964,0.09067437,0.03681663,0.001188534,0.01018019,0.1712218,0.1363734,0.06261307,0.001173735,0.001022222,0.0007234,0.0006004116
2021,0.125238,0.01148764,0.02454421,0.03682445,0.03681283,0.002065964,0.09067307,0.03681517,0.001188494,0.01017946,0.1712099,0.1363727,0.06261136,0.001173689,0.001022143,0.0007234626,0.0006004576
2022,0.1252452,0.01148787,0.02454838,0.03683853,0.03681353,0.002066267,0.09068289,0.03681752,0.001188444,0.01018078,0.1711901,0.1363618,0.06260281,0.001173618,0.001022007,0.000723639,0.0006005625
2023,0.1252328,0.01148786,0.02455176,0.03685445,0.03682029,0.002066739,0.09069798,0.03681158,0.001188214,0.01018168,0.1711818,0.136358,0.06259727,0.001173502,0.001021987,0.0007237608,0.0006005801
2024,0.1252182,0.01148595,0.02455001,0.03686096,0.03682756,0.002066758,0.09069014,0.03680651,0.001188096,0.01018089,0.1711922,0.1363668,0.06260231,0.001173498,0.001022078,0.0007237219,0.000600556
2025,0.125214,0.0114844,0.02454688,0.03685937,0.03683409,0.002066531,0.09067328,0.03681092,0.001188156,0.01018046,0.1711978,0.136369,0.06260958,0.0011736,0.001022093,0.0007236779,0.0006005582
2026,0.1252254,0.01148538,0.02454832,0.03685792,0.03684347,0.002066604,0.09067308,0.03681475,0.001188131,0.01018155,0.1711821,0.1363532,0.06260689,0.001173624,0.001021956,0.0007236863,0.0006005619
2027,0.1252478,0.01148678,0.0245524,0.03685671,0.03685221,0.002066713,0.09067448,0.03681348,0.001188165,0.0101824,0.1711656,0.1363381,0.06259813,0.001173505,0.001021819,0.0007236924,0.0006005717
2028,0.1252523,0.01148673,0.02455337,0.03685345,0.03685499,0.002066591,0.09066623,0.03681267,0.001188248,0.01018248,0.1711724,0.1363428,0.06259634,0.001173403,0.001021816,0.0007237397,0.0006005835
2029,0.1252284,0.01148633,0.02455028,0.03685003,0.03685413,0.002066541,0.09066453,0.03680961,0.001188025,0.01018255,0.1711923,0.1363576,0.06260408,0.001173461,0.001021905,0.0007237678,0.0006005208
2030,0.1252166,0.01148634,0.02454687,0.03684744,0.03685205,0.002066548,0.09066724,0.03680676,0.001187912,0.01018198,0.1711993,0.1363608,0.06261118,0.001173592,0.001021936,0.0007237103,0.0006004427
2031,0.1252345,0.01148681,0.02454736,0.03684754,0.03684968,0.002066535,0.09066853,0.03681229,0.001188262,0.01018162,0.1711861,0.1363476,0.06260794,0.001173595,0.001021835,0.0007237515,0.0006004731
2032,0.1252484,0.01148766,0.0245514,0.03685172,0.03685039,0.002066766,0.09067854,0.03681461,0.001188318,0.01018281,0.1711711,0.1363346,0.06259839,0.001173443,0.001021725,0.0007238762,0.0006005144
2033,0.125247,0.01148715,0.02455261,0.03685296,0.03685088,0.002066851,0.0906786,0.03680642,0.001188004,0.01018315,0.1711781,0.1363408,0.06259696,0.001173345,0.001021765,0.0007238143,0.0006004804
2034,0.1252408,0.01148538,0.02454854,0.03684839,0.0368457,0.00206643,0.09065729,0.03680584,0.00118809,0.01018186,0.1712001,0.136358,0.06260636,0.00117344,0.001021871,0.0007237094,0.0006004816
2035,0.1252282,0.01148579,0.02454621,0.03684789,0.03684256,0.002066353,0.09065723,0.03681204,0.001188182,0.01018215,0.1712037,0.1363589,0.06261177,0.001173577,0.001021857,0.0007237878,0.0006004961
2036,0.1252305,0.01148786,0.02454909,0.03685239,0.03684613,0.002066789,0.09067973,0.03680842,0.00118798,0.01018318,0.1711847,0.1363423,0.06260569,0.001173555,0.001021756,0.0007238162,0.0006004523
2037,0.1252558,0.01148773,0.0245517,0.03685241,0.0368465,0.002066756,0.09067602,0.03680696,0.001188227,0.01018244,0.1711755,0.1363352,0.0625987,0.001173417,0.001021715,0.0007237758,0.000600482
2038,0.125254,0.01148654,0.02455114,0.0368503,0.03684303,0.002066531,0.09066402,0.03681201,0.001188388,0.01018247,0.1711876,0.1363455,0.06259996,0.001173355,0.00102176,0.0007238676,0.0006005408
2039,0.125226,0.01148655,0.02454896,0.03685028,0.03684304,0.002066689,0.09067152,0.03680551,0.001187842,0.01018328,0.1712012,0.1363563,0.06260692,0.001173447,0.00102184,0.0007238308,0.0006004549
2040,0.1252327,0.01148636,0.02454668,0.03684808,0.03684168,0.002066532,0.09066471,0.03680272,0.001187925,0.01018192,0.1712017,0.1363555,0.06261128,0.001173563,0.001021848,0.0007236667,0.0006004193
2041,0.1252525,0.01148688,0.02454819,0.036849,0.03683978,0.002066376,0.09065972,0.03681551,0.001188526,0.01018183,0.1711876,0.1363429,0.06260589,0.001173527,0.001021732,0.0007238159,0.0006005315
2042,0.125244,0.0114886,0.02455276,0.03685542,0.03684511,0.00206692,0.090685,0.03681152,0.001188095,0.01018409,0.1711754,0.1363337,0.06259709,0.001173378,0.001021668,0.0007239555,0.000600504
2043,0.1252449,0.01148739,0.02455171,0.0368529,0.03684603,0.002066855,0.09067766,0.03679849,0.00118779,0.01018288,0.1711882,0.1363453,0.06260008,0.001173344,0.001021779,0.0007237248,0.0006004217
2044,0.1252484,0.01148511,0.02454639,0.03684543,0.03683783,0.002066131,0.09064437,0.03681037,0.001188416,0.01018092,0.1712083,0.1363607,0.06261023,0.001173473,0.001021856,0.0007237192,0.0006005131
2045,0.1252243,0.0114872,0.02454716,0.03685015,0.0368397,0.002066548,0.09066863,0.03681518,0.001188115,0.01018331,0.1711989,0.1363516,0.06260973,0.001173551,0.001021775,0.0007239233,0.0006004972
2046,0.125236,0.01148891,0.02455091,0.03685474,0.03684681,0.002067051,0.09069076,0.03680016,0.001187668,0.01018352,0.171179,0.1363358,0.06260178,0.001173472,0.001021712,0.0007237482,0.0006003862
2047,0.1252736,0.0114867,0.02455056,0.03684949,0.0368417,0.00206637,0.09065604,0.03680973,0.001188569,0.01018103,0.1711829,0.1363394,0.06259951,0.001173365,0.001021717,0.0007237176,0.0006005259
2048,0.1252424,0.01148683,0.02455019,0.03685115,0.03684023,0.00206647,0.0906625,0.03681828,0.001188379,0.01018329,0.1711946,0.136349,0.06260198,0.001173358,0.001021741,0.0007240002,0.0006005702
2049,0.125213,0.01148797,0.02454929,0.03685357,0.03684625,0.002067036,0.09068814,0.03679608,0.001187291,0.01018405,0.1711991,0.136353,0.06260706,0.00117346,0.001021825,0.0007237562,0.0006003499
2050,0.1252559,0.01148589,0.02454579,0.03684561,0.03683968,0.002066212,0.09064895,0.03680402,0.00118831,0.01018007,0.1712003,0.1363527,0.06261086,0.001173545,0.001021824,0.0007235477,0.0006004441
2051,0.1252555,0.01148721,0.02454888,0.03684981,0.03683765,0.002066255,0.09065583,0.03682758,0.001188863,0.01018245,0.1711854,0.1363395,0.0626029,0.00117346,0.001021663,0.0007240214,0.0006006255
2052,0.125223,0.01149016,0.0245546,0.03686008,0.03685051,0.002067459,0.09070986,0.03680052,0.001187329,0.01018586,0.1711734,0.1363317,0.06259476,0.001173321,0.001021666,0.000723951,0.0006003922
2053,0.1252606,0.01148605,0.02454913,0.03684821,0.03684431,0.002066492,0.09065808,0.03679246,0.001187927,0.01018046,0.1711976,0.1363523,0.06260432,0.001173369,0.001021844,0.0007234702,0.0006003888
2054,0.1252556,0.01148441,0.02454433,0.03684258,0.03683191,0.002065646,0.09062445,0.03682861,0.001189116,0.0101804,0.1712126,0.1363621,0.06261251,0.001173507,0.001021812,0.0007239,0.0006006527
2055,0.1251977,0.01149005,0.02455063,0.03685828,0.03684664,0.00206732,0.09070715,0.03680879,0.001187329,0.01018641,0.1711857,0.13634,0.06260412,0.001173501,0.001021697,0.0007240612,0.0006004054
2056,0.1252559,0.01148849,0.02455129,0.03685343,0.03684979,0.002067036,0.09068611,0.03678519,0.001187499,0.01018161,0.1711776,0.1363349,0.0626002,0.001173414,0.00102175,0.0007234307,0.0006002955
2057,0.1252957,0.01148431,0.0245474,0.03684261,0.0368327,0.002065492,0.09061525,0.03683005,0.001189645,0.01017896,0.1711959,0.1363488,0.06260322,0.001173364,0.001021728,0.0007238314,0.0006007169
2058,0.1251983,0.01148927,0.02455195,0.03685825,0.03684442,0.002067151,0.09069828,0.03681852,0.00118761,0.01018712,0.1711917,0.1363458,0.06260095,0.001173367,0.001021699,0.0007242734,0.0006005125
2059,0.1252163,0.0114887,0.02454978,0.03685474,0.03685275,0.002067414,0.09070277,0.03677144,0.001186562,0.01018302,0.1711944,0.1363494,0.06260695,0.001173472,0.001021872,0.0007233624,0.000600151
2060,0.1253049,0.01148286,0.02454242,0.03683621,0.03682911,0.002065049,0.09059399,0.03682572,0.001189845,0.01017616,0.1712072,0.1363569,0.06261314,0.001173545,0.00102181,0.0007235417,0.0006006709
