EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Bottlenose Dolphin"

timestep\group,Squids,Cuttlefish,Trevallies,"Pink Snapper adult","Pink Snapper pre-spawner","King George Whiting","Whiting Species","PInk Snapper  juvenile","Southern Garfish","Demersal fish","Blue Sprat","Sandy Sprat",Pilchard,"Australian Herring","Schooling species","Other crabs",Mullets,
1,0.1252316,0.01148789,0.02454545,0.03681824,0.03681798,0.002066028,0.09067766,0.03681754,0.001188559,0.01018146,0.1712313,0.1363758,0.06261503,0.001173837,0.001022245,0.0007234264,0.0006004644
2,0.1252269,0.01148736,0.0245449,0.0368185,0.03681798,0.002065991,0.09067473,0.03681526,0.001188488,0.01018096,0.1712209,0.1363685,0.0626114,0.001173796,0.001022181,0.0007234112,0.0006004341
3,0.1252257,0.01148736,0.02454455,0.0368183,0.03681747,0.002065973,0.09067404,0.03681671,0.001188527,0.01018079,0.1712208,0.1363694,0.06261163,0.001173771,0.001022197,0.0007234029,0.0006004288
4,0.1252251,0.0114874,0.02454426,0.03681818,0.03681701,0.002065961,0.09067371,0.03681749,0.001188551,0.01018058,0.1712214,0.1363708,0.06261209,0.001173751,0.001022213,0.0007233968,0.0006004195
5,0.1252247,0.01148747,0.02454401,0.03681814,0.03681659,0.002065954,0.09067363,0.03681778,0.001188559,0.01018037,0.1712218,0.1363721,0.06261252,0.001173735,0.001022225,0.0007233926,0.0006004104
6,0.1252246,0.01148754,0.0245438,0.0368182,0.03681622,0.002065952,0.09067377,0.03681774,0.001188559,0.01018018,0.171222,0.1363732,0.06261289,0.001173723,0.001022232,0.0007233908,0.0006004032
7,0.1252247,0.01148762,0.02454362,0.03681833,0.03681587,0.002065951,0.09067395,0.03681744,0.001188552,0.01017999,0.1712219,0.1363741,0.06261319,0.001173713,0.001022235,0.0007233904,0.0006003979
8,0.1252251,0.01148768,0.02454349,0.03681854,0.03681555,0.002065952,0.09067415,0.03681699,0.001188542,0.01017984,0.1712215,0.1363747,0.06261344,0.001173705,0.001022236,0.0007233916,0.0006003949
9,0.1252256,0.01148773,0.02454338,0.0368188,0.03681525,0.002065953,0.09067426,0.03681646,0.001188531,0.0101797,0.171221,0.1363752,0.06261361,0.0011737,0.001022233,0.0007233938,0.0006003938
10,0.1252264,0.01148776,0.0245433,0.03681912,0.03681495,0.002065952,0.09067427,0.03681589,0.001188521,0.01017957,0.1712204,0.1363755,0.06261369,0.001173697,0.001022229,0.0007233969,0.0006003945
11,0.1252275,0.01148778,0.02454326,0.03681951,0.03681466,0.002065952,0.09067421,0.03681539,0.001188511,0.01017947,0.1712196,0.1363757,0.06261373,0.001173695,0.001022223,0.0007234009,0.0006003972
12,0.1252286,0.01148778,0.02454326,0.03681994,0.03681437,0.00206595,0.09067402,0.03681494,0.001188503,0.0101794,0.1712187,0.1363758,0.0626137,0.001173694,0.001022215,0.0007234056,0.0006004014
13,0.1252299,0.01148777,0.02454328,0.03682042,0.03681409,0.002065948,0.09067379,0.0368146,0.001188497,0.01017933,0.1712177,0.1363757,0.06261358,0.001173694,0.001022206,0.000723411,0.000600407
14,0.1252314,0.01148775,0.02454335,0.03682096,0.03681381,0.002065946,0.09067349,0.03681438,0.001188492,0.0101793,0.1712166,0.1363755,0.06261342,0.001173694,0.001022197,0.0007234174,0.0006004139
15,0.1252329,0.01148772,0.02454344,0.03682154,0.03681353,0.002065944,0.09067317,0.03681426,0.001188489,0.01017928,0.1712153,0.1363751,0.06261314,0.001173694,0.001022186,0.0007234244,0.0006004219
16,0.1252345,0.01148769,0.02454356,0.0368222,0.03681327,0.002065943,0.0906729,0.03681428,0.001188489,0.01017927,0.171214,0.1363747,0.06261282,0.001173695,0.001022175,0.0007234325,0.0006004308
17,0.125236,0.01148766,0.02454372,0.0368229,0.03681302,0.002065944,0.09067265,0.03681441,0.001188489,0.01017929,0.1712126,0.1363741,0.06261243,0.001173694,0.001022163,0.0007234415,0.0006004404
18,0.1252376,0.01148762,0.02454391,0.03682367,0.03681279,0.002065946,0.09067247,0.03681463,0.00118849,0.01017933,0.1712111,0.1363735,0.06261197,0.001173694,0.001022151,0.0007234515,0.0006004504
19,0.1252391,0.0114876,0.02454414,0.03682451,0.03681258,0.002065951,0.09067241,0.03681493,0.001188493,0.01017939,0.1712096,0.1363728,0.06261145,0.001173692,0.001022138,0.0007234624,0.000600461
20,0.1252405,0.01148758,0.0245444,0.03682539,0.0368124,0.002065959,0.09067246,0.03681529,0.001188495,0.01017946,0.171208,0.136372,0.06261087,0.001173691,0.001022125,0.0007234744,0.0006004718
21,0.1252418,0.01148757,0.02454468,0.03682635,0.03681225,0.002065971,0.09067266,0.03681569,0.001188497,0.01017954,0.1712063,0.1363711,0.06261024,0.001173688,0.001022112,0.0007234872,0.0006004827
22,0.125243,0.01148756,0.02454498,0.03682737,0.03681213,0.002065985,0.090673,0.03681611,0.001188498,0.01017964,0.1712045,0.1363701,0.06260954,0.001173684,0.001022099,0.000723501,0.0006004933
23,0.125244,0.01148757,0.02454533,0.03682846,0.03681206,0.002066004,0.09067356,0.03681652,0.001188499,0.01017976,0.1712028,0.1363691,0.06260882,0.00117368,0.001022086,0.0007235158,0.0006005039
24,0.1252449,0.01148759,0.02454569,0.03682962,0.03681204,0.002066026,0.09067424,0.03681692,0.001188499,0.01017988,0.1712009,0.1363681,0.06260804,0.001173674,0.001022073,0.0007235312,0.0006005142
25,0.1252456,0.01148761,0.02454608,0.03683083,0.03681208,0.002066052,0.09067513,0.03681728,0.001188497,0.01018002,0.1711992,0.1363671,0.06260727,0.001173669,0.001022061,0.0007235476,0.0006005241
26,0.1252462,0.01148765,0.02454648,0.03683211,0.03681216,0.002066082,0.09067615,0.03681759,0.001188494,0.01018015,0.1711974,0.136366,0.06260645,0.001173661,0.001022049,0.0007235643,0.0006005335
27,0.1252465,0.01148769,0.0245469,0.03683344,0.03681229,0.002066115,0.09067734,0.03681784,0.001188489,0.01018029,0.1711955,0.136365,0.06260563,0.001173653,0.001022037,0.0007235814,0.0006005421
28,0.1252466,0.01148774,0.02454732,0.03683481,0.03681249,0.002066152,0.09067867,0.03681801,0.001188482,0.01018044,0.1711938,0.1363639,0.06260477,0.001173645,0.001022026,0.0007235985,0.0006005501
29,0.1252466,0.01148779,0.02454775,0.03683621,0.03681274,0.002066192,0.09068013,0.03681808,0.001188472,0.01018059,0.171192,0.1363629,0.06260392,0.001173636,0.001022015,0.0007236157,0.0006005575
30,0.1252464,0.01148785,0.02454819,0.03683768,0.03681304,0.002066234,0.09068168,0.03681808,0.001188461,0.01018074,0.1711904,0.1363619,0.0626031,0.001173626,0.001022006,0.000723633,0.0006005641
31,0.125246,0.0114879,0.02454862,0.03683916,0.03681341,0.002066278,0.09068333,0.03681799,0.001188449,0.01018088,0.1711889,0.136361,0.06260227,0.001173616,0.001021998,0.00072365,0.0006005699
32,0.1252455,0.01148796,0.02454905,0.03684064,0.03681383,0.002066324,0.09068502,0.03681781,0.001188433,0.01018102,0.1711874,0.1363602,0.0626015,0.001173605,0.00102199,0.0007236662,0.0006005748
33,0.1252448,0.01148801,0.02454947,0.03684215,0.03681428,0.002066371,0.09068673,0.03681752,0.001188417,0.01018115,0.171186,0.1363594,0.06260075,0.001173593,0.001021983,0.0007236818,0.000600579
34,0.1252439,0.01148806,0.02454986,0.03684363,0.03681479,0.002066419,0.09068846,0.03681715,0.001188398,0.01018127,0.1711848,0.1363586,0.06260002,0.001173582,0.001021978,0.0007236965,0.0006005823
35,0.1252429,0.0114881,0.02455024,0.03684513,0.03681535,0.002066467,0.09069015,0.03681671,0.001188378,0.01018138,0.1711837,0.1363581,0.06259937,0.001173571,0.001021973,0.0007237101,0.0006005848
36,0.1252418,0.01148813,0.02455059,0.03684659,0.03681595,0.002066513,0.0906918,0.03681618,0.001188357,0.01018149,0.1711828,0.1363576,0.06259877,0.00117356,0.00102197,0.0007237227,0.0006005865
37,0.1252406,0.01148815,0.02455091,0.03684802,0.03681656,0.002066559,0.09069334,0.03681557,0.001188334,0.01018157,0.171182,0.1363572,0.06259824,0.001173549,0.001021969,0.0007237339,0.0006005876
38,0.1252393,0.01148815,0.0245512,0.03684941,0.03681721,0.002066603,0.09069476,0.03681491,0.001188311,0.01018164,0.1711814,0.1363569,0.06259776,0.001173538,0.001021968,0.0007237437,0.0006005876
39,0.1252379,0.01148814,0.02455146,0.03685074,0.03681788,0.002066644,0.09069608,0.0368142,0.001188288,0.0101817,0.1711809,0.1363568,0.06259739,0.001173528,0.001021969,0.0007237521,0.0006005873
40,0.1252365,0.01148811,0.02455168,0.03685202,0.03681856,0.002066683,0.09069721,0.03681345,0.001188264,0.01018174,0.1711807,0.1363568,0.06259709,0.001173518,0.001021971,0.000723759,0.0006005862
41,0.1252351,0.01148807,0.02455185,0.03685324,0.03681925,0.002066718,0.09069819,0.0368127,0.001188241,0.01018177,0.1711806,0.136357,0.06259688,0.001173509,0.001021974,0.0007237643,0.0006005849
42,0.1252336,0.01148801,0.02455198,0.03685439,0.03681996,0.00206675,0.09069895,0.03681192,0.001188219,0.01018178,0.1711807,0.1363572,0.06259676,0.001173501,0.001021979,0.0007237681,0.000600583
43,0.1252321,0.01148792,0.02455207,0.03685545,0.03682065,0.002066777,0.0906995,0.03681114,0.001188197,0.01018177,0.171181,0.1363576,0.06259672,0.001173493,0.001021984,0.0007237704,0.0006005806
44,0.1252306,0.01148782,0.02455211,0.03685642,0.03682134,0.0020668,0.09069982,0.03681038,0.001188177,0.01018175,0.1711814,0.1363581,0.06259678,0.001173487,0.00102199,0.0007237711,0.0006005781
45,0.1252292,0.0114877,0.02455209,0.03685732,0.03682202,0.002066818,0.09069992,0.03680964,0.001188158,0.01018171,0.171182,0.1363586,0.06259694,0.001173482,0.001021997,0.0007237705,0.0006005755
46,0.1252277,0.01148757,0.02455205,0.03685812,0.03682269,0.002066832,0.09069981,0.03680896,0.001188141,0.01018166,0.1711827,0.1363593,0.06259719,0.001173478,0.001022005,0.0007237688,0.0006005728
47,0.1252263,0.01148742,0.02455195,0.03685883,0.03682335,0.002066841,0.09069946,0.03680831,0.001188126,0.01018159,0.1711836,0.1363601,0.06259753,0.001173475,0.001022014,0.0007237658,0.0006005699
48,0.125225,0.01148724,0.02455181,0.03685944,0.03682398,0.002066844,0.09069888,0.03680773,0.001188113,0.01018152,0.1711846,0.1363609,0.06259795,0.001173473,0.001022023,0.0007237616,0.0006005672
49,0.1252237,0.01148707,0.02455163,0.03685996,0.0368246,0.002066844,0.09069809,0.03680722,0.001188103,0.01018143,0.1711856,0.1363618,0.06259843,0.001173473,0.001022032,0.0007237567,0.0006005645
50,0.1252224,0.01148687,0.02455141,0.0368604,0.03682519,0.002066839,0.09069708,0.0368068,0.001188095,0.01018134,0.1711868,0.1363628,0.062599,0.001173474,0.001022042,0.0007237511,0.0006005621
51,0.1252212,0.01148667,0.02455116,0.03686075,0.03682577,0.002066829,0.09069589,0.03680646,0.001188089,0.01018124,0.171188,0.1363637,0.06259962,0.001173476,0.001022051,0.0007237449,0.0006005599
52,0.1252201,0.01148646,0.02455088,0.03686101,0.03682632,0.002066817,0.09069454,0.03680621,0.001188085,0.01018113,0.1711892,0.1363647,0.06260031,0.00117348,0.001022061,0.0007237383,0.0006005579
53,0.1252191,0.01148625,0.02455058,0.03686119,0.03682685,0.0020668,0.09069304,0.03680605,0.001188083,0.01018103,0.1711905,0.1363657,0.06260104,0.001173484,0.00102207,0.0007237314,0.0006005561
54,0.1252181,0.01148604,0.02455026,0.03686131,0.03682738,0.002066781,0.09069142,0.03680598,0.001188084,0.01018092,0.1711918,0.1363666,0.0626018,0.001173489,0.001022078,0.0007237247,0.0006005548
55,0.1252173,0.01148583,0.02454992,0.03686136,0.03682788,0.002066759,0.09068973,0.03680601,0.001188087,0.01018082,0.171193,0.1363675,0.06260259,0.001173496,0.001022086,0.0007237179,0.0006005537
56,0.1252165,0.01148562,0.02454956,0.03686133,0.03682838,0.002066736,0.09068795,0.03680612,0.001188091,0.01018072,0.1711942,0.1363683,0.0626034,0.001173503,0.001022093,0.0007237112,0.0006005528
57,0.1252158,0.01148541,0.02454922,0.03686126,0.03682886,0.002066711,0.09068616,0.03680632,0.001188097,0.01018063,0.1711953,0.1363691,0.06260422,0.001173512,0.0010221,0.0007237049,0.0006005525
58,0.1252151,0.01148522,0.02454886,0.03686114,0.03682934,0.002066685,0.09068435,0.0368066,0.001188103,0.01018055,0.1711963,0.1363697,0.06260501,0.00117352,0.001022105,0.0007236989,0.0006005522
59,0.1252146,0.01148504,0.02454852,0.03686099,0.03682983,0.00206666,0.09068257,0.03680695,0.001188111,0.01018048,0.1711972,0.1363703,0.06260579,0.00117353,0.001022109,0.0007236938,0.0006005525
