EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Small sharks"

year\group,Flounders,"Pink Snapper adult",Soldiers,Rays,Butterfishes,"Demersal fish",Rabbitfish,
2020,0.00148367,0.001483672,0.0001664479,0.0842936,0.00728943,0.5556951,0.01685859
2021,0.001483899,0.001483979,0.0001664614,0.08430146,0.007291045,0.5556824,0.01686255
2022,0.001483759,0.001484376,0.0001664872,0.08430737,0.007291764,0.5556912,0.01686182
2023,0.001483579,0.001484891,0.000166497,0.08430793,0.007290848,0.5556928,0.01685603
2024,0.001483569,0.001485251,0.0001664818,0.08430461,0.007290189,0.5556861,0.01685852
2025,0.001483555,0.00148526,0.0001664791,0.08430459,0.007290054,0.5556899,0.01686021
2026,0.001483433,0.001485074,0.000166479,0.08430428,0.007288929,0.555702,0.01685178
2027,0.001483438,0.001484892,0.0001664588,0.08429921,0.007287758,0.5556982,0.01685261
2028,0.001483551,0.001484738,0.0001664518,0.08429784,0.007287744,0.5556939,0.01685943
2029,0.001483523,0.001484621,0.0001664604,0.08430015,0.007287368,0.5557056,0.01685165
2030,0.001483514,0.001484597,0.000166448,0.08429742,0.007286795,0.5557045,0.0168493
2031,0.001483619,0.001484627,0.0001664426,0.08429662,0.007287435,0.5556948,0.01686
2032,0.001483553,0.001484652,0.0001664602,0.08430111,0.007287452,0.555706,0.01685379
2033,0.001483455,0.00148466,0.0001664494,0.08429855,0.007286486,0.5557092,0.01684645
2034,0.001483562,0.001484628,0.0001664337,0.08429489,0.007287085,0.5556956,0.01686007
2035,0.001483531,0.001484598,0.0001664579,0.08430022,0.007287564,0.5557075,0.01685667
2036,0.0014834,0.001484653,0.0001664559,0.08429927,0.007286178,0.5557165,0.016842
2037,0.001483573,0.0014847,0.0001664267,0.08429293,0.007286455,0.5556933,0.0168582
2038,0.001483637,0.001484626,0.0001664504,0.08429906,0.00728775,0.5556992,0.01686324
2039,0.00148339,0.001484569,0.000166464,0.08430175,0.007286424,0.5557226,0.01684003
2040,0.001483486,0.001484617,0.0001664251,0.08429234,0.007286099,0.5556993,0.01685269
2041,0.001483668,0.001484649,0.0001664428,0.08429679,0.007287916,0.5556923,0.01686927
2042,0.001483407,0.001484664,0.0001664745,0.08430401,0.007286593,0.5557244,0.01684024
2043,0.001483438,0.001484683,0.0001664244,0.08429235,0.007285392,0.5557035,0.01684521
2044,0.001483738,0.001484612,0.0001664267,0.08429346,0.007288084,0.5556824,0.0168764
2045,0.001483427,0.001484574,0.0001664866,0.08430684,0.007287432,0.5557277,0.01684388
2046,0.001483303,0.001484698,0.0001664359,0.08429439,0.007284709,0.5557164,0.01683274
2047,0.001483793,0.001484723,0.0001664056,0.08428844,0.007287617,0.5556694,0.01688144
2048,0.001483561,0.001484597,0.00016649,0.0843083,0.007288432,0.55572,0.01685508
2049,0.001483165,0.001484625,0.0001664558,0.08429912,0.007284371,0.5557354,0.01681853
2050,0.001483748,0.001484693,0.0001663843,0.08428305,0.007286882,0.5556639,0.01688002
2051,0.001483727,0.001484626,0.0001664866,0.08430746,0.007289636,0.5557051,0.01687243
2052,0.00148306,0.001484675,0.0001664869,0.08430636,0.007284196,0.5557546,0.01680509
2053,0.001483664,0.001484736,0.0001663617,0.08427791,0.007285404,0.5556622,0.01687093
2054,0.00148396,0.001484568,0.0001664654,0.08430313,0.007291089,0.5556807,0.01689733
