EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Bryozoans"

timestep\group,Gurnards,
226,0.03870505
227,0.03870587
228,0.03870667
229,0.03870745
230,0.03870817
231,0.03870881
232,0.03870938
233,0.03870984
234,0.0387102
235,0.03871044
236,0.03871057
237,0.03871059
238,0.03871049
239,0.0387103
240,0.03871001
241,0.03870965
242,0.03870923
243,0.03870876
244,0.03870827
245,0.03870776
246,0.03870726
247,0.03870679
248,0.03870636
249,0.03870602
250,0.03870573
251,0.03870553
252,0.03870543
253,0.03870543
254,0.03870554
255,0.03870575
256,0.03870606
257,0.03870645
258,0.03870692
259,0.03870746
260,0.03870804
261,0.03870865
262,0.03870927
263,0.03870987
264,0.03871043
265,0.03871094
266,0.03871138
267,0.0387117
268,0.03871191
269,0.03871199
270,0.03871194
271,0.03871174
272,0.03871138
273,0.03871087
274,0.03871023
275,0.03870944
276,0.03870853
277,0.03870752
278,0.03870643
279,0.0387053
280,0.03870411
281,0.03870295
282,0.03870181
283,0.03870073
284,0.03869973
285,0.03869887
286,0.03869815
287,0.0386976
288,0.03869724
289,0.03869709
290,0.03869715
291,0.03869744
292,0.03869795
293,0.03869869
294,0.03869964
295,0.03870078
296,0.0387021
297,0.03870358
298,0.03870516
299,0.03870681
300,0.03870853
301,0.03871025
302,0.03871192
303,0.03871351
304,0.03871501
305,0.03871635
306,0.0387175
307,0.03871844
308,0.03871915
309,0.03871958
310,0.03871974
311,0.03871961
312,0.03871921
313,0.03871852
314,0.03871758
315,0.03871638
316,0.03871496
317,0.03871337
318,0.03871162
319,0.03870976
320,0.03870784
321,0.03870589
322,0.03870397
323,0.03870212
324,0.03870038
325,0.03869881
326,0.03869743
327,0.03869629
328,0.03869539
329,0.03869479
330,0.03869447
331,0.03869446
332,0.03869475
333,0.03869534
334,0.0386962
335,0.03869732
336,0.03869867
337,0.0387002
338,0.03870188
339,0.03870367
340,0.03870552
341,0.03870737
342,0.03870919
343,0.0387109
344,0.03871249
345,0.0387139
346,0.03871509
347,0.03871604
348,0.0387167
349,0.03871708
350,0.03871717
351,0.03871694
352,0.03871642
353,0.03871562
354,0.03871456
355,0.03871328
356,0.03871182
357,0.03871019
358,0.03870847
359,0.03870671
360,0.03870496
361,0.03870325
362,0.03870166
363,0.03870022
364,0.03869898
365,0.03869799
366,0.03869727
367,0.03869685
368,0.03869675
369,0.03869698
370,0.03869753
371,0.0386984
372,0.03869957
373,0.03870101
374,0.03870269
375,0.03870453
376,0.03870653
377,0.0387086
378,0.03871071
379,0.03871277
380,0.03871474
381,0.03871654
382,0.03871814
383,0.03871946
384,0.03872046
385,0.03872111
386,0.03872139
387,0.03872127
388,0.03872074
389,0.0387198
390,0.03871847
391,0.03871676
392,0.03871472
393,0.0387124
394,0.03870985
395,0.03870711
396,0.03870429
397,0.03870143
398,0.03869861
399,0.03869593
400,0.03869344
401,0.03869122
402,0.03868933
403,0.03868783
404,0.03868677
405,0.03868619
406,0.03868612
407,0.03868655
408,0.03868751
409,0.03868898
410,0.03869094
411,0.03869334
412,0.03869613
413,0.03869924
414,0.03870262
415,0.03870617
416,0.03870981
417,0.03871344
418,0.03871698
419,0.03872034
420,0.03872343
421,0.03872614
422,0.03872843
423,0.03873023
424,0.03873147
425,0.03873211
426,0.03873214
427,0.03873155
428,0.03873033
429,0.03872853
430,0.03872616
431,0.03872329
432,0.03871999
433,0.03871632
434,0.03871238
435,0.03870827
436,0.0387041
437,0.03869996
438,0.03869596
439,0.03869222
440,0.03868884
441,0.03868588
442,0.03868345
443,0.03868161
444,0.0386804
445,0.03867988
446,0.03868005
447,0.03868092
448,0.03868246
449,0.03868465
450,0.03868743
451,0.03869074
452,0.03869448
453,0.03869856
454,0.03870288
455,0.03870733
456,0.03871178
457,0.0387161
458,0.0387202
459,0.03872395
460,0.03872725
461,0.03873
462,0.03873212
463,0.03873356
464,0.03873427
465,0.03873421
466,0.03873339
467,0.03873181
468,0.03872951
469,0.03872657
470,0.03872303
471,0.038719
472,0.03871459
473,0.0387099
474,0.03870508
475,0.03870025
476,0.03869554
477,0.0386911
478,0.03868703
479,0.03868348
480,0.03868055
481,0.0386783
482,0.03867685
483,0.03867623
484,0.03867646
485,0.03867757
486,0.03867954
487,0.03868232
488,0.03868585
489,0.03869006
490,0.03869483
491,0.03870004
492,0.03870555
493,0.03871122
494,0.0387169
495,0.03872242
496,0.03872764
497,0.0387324
498,0.03873656
499,0.03873999
500,0.03874259
501,0.03874426
502,0.03874495
503,0.03874459
504,0.03874321
505,0.0387408
506,0.03873741
507,0.03873311
508,0.03872801
509,0.0387222
510,0.03871585
511,0.03870912
512,0.03870217
513,0.03869518
514,0.03868835
515,0.03868188
516,0.0386759
517,0.03867063
518,0.03866619
519,0.03866274
520,0.03866037
521,0.03865916
522,0.03865918
523,0.03866044
524,0.03866294
525,0.03866664
526,0.03867146
527,0.03867729
528,0.038684
529,0.03869143
530,0.03869938
531,0.03870768
532,0.0387161
533,0.03872441
534,0.03873242
535,0.03873989
536,0.03874663
537,0.03875244
538,0.03875715
539,0.03876061
540,0.03876274
541,0.03876343
542,0.03876268
543,0.03876044
544,0.0387568
545,0.03875178
546,0.03874554
547,0.03873821
548,0.03872995
549,0.038721
550,0.03871156
551,0.03870189
552,0.03869222
553,0.03868284
554,0.03867398
555,0.03866587
556,0.03865875
557,0.03865282
558,0.03864825
559,0.03864517
560,0.0386437
561,0.03864387
562,0.03864572
563,0.03864921
564,0.03865428
565,0.03866081
566,0.03866863
567,0.03867758
568,0.03868739
569,0.03869785
570,0.03870866
571,0.03871955
572,0.03873023
573,0.03874039
574,0.03874977
575,0.03875808
576,0.03876511
577,0.03877062
578,0.03877447
579,0.03877651
580,0.03877668
581,0.03877493
582,0.0387713
583,0.03876586
584,0.03875872
585,0.03875007
586,0.03874011
587,0.03872909
588,0.03871732
589,0.0387051
590,0.03869274
591,0.03868058
592,0.03866898
593,0.03865823
594,0.03864865
595,0.03864053
596,0.03863409
597,0.03862954
598,0.03862703
599,0.03862667
600,0.03862851
601,0.03863251
602,0.03863862
603,0.03864671
604,0.03865657
605,0.038668
606,0.03868068
607,0.0386943
608,0.03870853
609,0.03872296
610,0.03873723
611,0.03875093
612,0.03876368
613,0.03877511
614,0.03878489
615,0.03879273
616,0.03879836
617,0.03880163
618,0.0388024
619,0.03880057
620,0.03879616
621,0.03878927
622,0.03878002
623,0.03876862
624,0.03875535
625,0.03874053
626,0.03872455
627,0.03870779
628,0.03869071
629,0.03867375
630,0.03865739
631,0.03864204
632,0.03862813
633,0.03861609
634,0.03860625
635,0.0385989
636,0.03859429
637,0.03859259
638,0.03859388
639,0.03859819
640,0.03860545
641,0.03861552
642,0.03862819
643,0.03864316
644,0.03866006
645,0.03867849
646,0.03869799
647,0.03871804
648,0.03873812
649,0.0387577
650,0.03877625
651,0.03879325
652,0.03880822
653,0.03882072
654,0.03883039
655,0.03883691
656,0.03884007
657,0.03883971
658,0.03883583
659,0.03882844
660,0.0388177
661,0.03880386
662,0.03878723
663,0.03876823
664,0.03874734
665,0.03872506
666,0.038702
667,0.03867874
668,0.03865592
669,0.03863414
670,0.03861398
671,0.03859603
672,0.03858077
673,0.03856865
674,0.03856005
675,0.03855523
676,0.03855438
677,0.03855758
678,0.0385648
679,0.03857591
680,0.03859068
681,0.03860877
682,0.03862974
683,0.03865309
684,0.03867821
685,0.03870446
686,0.03873115
687,0.03875759
688,0.03878303
689,0.03880678
690,0.03882817
691,0.03884659
692,0.03886148
693,0.03887238
694,0.03887895
695,0.03888091
696,0.03887818
697,0.03887076
698,0.03885876
699,0.03884248
700,0.03882226
701,0.03879862
702,0.03877214
703,0.0387435
704,0.03871346
705,0.03868278
706,0.03865232
707,0.03862287
708,0.03859523
709,0.0385702
710,0.03854845
711,0.03853063
712,0.03851729
713,0.03850883
714,0.03850557
715,0.03850766
716,0.03851516
717,0.03852793
718,0.03854572
719,0.03856817
720,0.03859472
721,0.03862476
722,0.03865752
723,0.03869217
724,0.03872782
725,0.03876352
726,0.03879828
727,0.03883116
728,0.03886124
729,0.03888765
730,0.03890959
731,0.03892639
732,0.03893751
733,0.03894255
734,0.03894128
735,0.03893363
736,0.03891971
737,0.0388998
738,0.03887434
739,0.03884395
740,0.03880938
741,0.03877152
742,0.03873131
743,0.03868978
744,0.03864808
745,0.03860728
746,0.03856849
747,0.03853277
748,0.03850112
749,0.03847444
750,0.03845349
751,0.03843892
752,0.03843124
753,0.03843072
754,0.03843752
755,0.03845159
756,0.03847267
757,0.03850031
758,0.0385339
759,0.03857268
760,0.03861567
761,0.03866182
762,0.03870995
763,0.03875881
764,0.03880707
765,0.03885345
766,0.03889664
767,0.03893543
768,0.03896866
769,0.03899537
770,0.0390147
771,0.03902601
772,0.03902888
773,0.03902309
774,0.03900865
775,0.03898588
776,0.03895525
777,0.03891747
778,0.0388735
779,0.03882443
780,0.03877152
781,0.03871612
782,0.03865971
783,0.03860378
784,0.0385498
785,0.03849924
786,0.03845348
787,0.03841377
788,0.03838127
789,0.03835692
790,0.03834148
791,0.03833548
792,0.03833924
793,0.0383528
794,0.03837596
795,0.03840827
796,0.03844906
797,0.03849736
798,0.03855205
799,0.03861176
800,0.038675
801,0.0387401
802,0.03880538
803,0.03886904
804,0.03892934
805,0.03898456
806,0.0390331
807,0.03907352
808,0.03910457
809,0.03912523
810,0.03913479
811,0.03913281
812,0.03911917
813,0.03909408
814,0.03905809
815,0.03901202
816,0.03895701
817,0.03889445
818,0.03882593
819,0.03875325
820,0.0386783
821,0.03860305
822,0.03852952
823,0.03845967
824,0.0383954
825,0.03833846
826,0.03829048
827,0.0382528
828,0.03822657
829,0.03821266
830,0.03821162
831,0.03822368
832,0.03824874
833,0.03828638
834,0.03833585
835,0.03839605
836,0.03846559
837,0.03854278
838,0.03862573
839,0.03871233
840,0.0388003
841,0.03888729
842,0.03897089
843,0.03904875
844,0.03911864
845,0.03917846
846,0.03922638
847,0.03926086
848,0.03928073
849,0.03928519
850,0.03927389
851,0.03924692
852,0.0392048
853,0.03914849
854,0.03907937
855,0.03899917
856,0.03890994
857,0.03881398
858,0.03871382
859,0.03861206
860,0.03851141
861,0.03841453
862,0.03832399
863,0.03824226
864,0.03817154
865,0.03811385
866,0.03807083
867,0.0380438
868,0.03803372
869,0.0380411
870,0.03806606
871,0.03810826
872,0.03816692
873,0.03824084
874,0.03832838
875,0.0384275
876,0.03853582
877,0.03865065
878,0.03876903
879,0.03888785
880,0.03900386
881,0.03911385
882,0.03921464
883,0.03930329
884,0.03937707
885,0.03943368
886,0.03947123
887,0.03948836
888,0.03948429
889,0.03945883
890,0.03941242
891,0.03934607
892,0.03926141
893,0.03916056
894,0.03904612
895,0.03892108
896,0.03878871
897,0.03865247
898,0.03851597
899,0.03838276
900,0.03825639
901,0.03814017
902,0.03803723
903,0.03795034
904,0.03788192
905,0.03783394
906,0.03780792
907,0.03780486
908,0.03782519
909,0.03786882
910,0.03793506
911,0.03802264
912,0.03812974
913,0.03825396
914,0.03839242
915,0.03854177
916,0.03869827
917,0.03885786
918,0.03901624
919,0.03916903
920,0.0393119
921,0.03944063
922,0.03955133
923,0.03964053
924,0.0397053
925,0.03974338
926,0.0397533
927,0.03973435
928,0.03968672
929,0.03961141
930,0.03951024
931,0.03938579
932,0.0392413
933,0.03908059
934,0.03890788
935,0.03872776
936,0.03854496
937,0.03836424
938,0.03819036
939,0.03802783
940,0.0378809
941,0.03775341
942,0.0376488
943,0.03756994
944,0.03751915
945,0.03749808
946,0.03750773
947,0.03754839
948,0.03761963
949,0.03772028
950,0.03784839
951,0.03800132
952,0.03817568
953,0.03836742
954,0.03857194
955,0.03878403
956,0.03899814
957,0.03920846
958,0.03940903
959,0.039594
960,0.03975776
961,0.03989521
962,0.04000182
963,0.04007401
964,0.04010909
965,0.0401055
966,0.04006284
967,0.0399819
968,0.03986462
969,0.03971403
970,0.03953412
971,0.0393297
972,0.03910623
973,0.03886972
974,0.03862636
975,0.03838256
976,0.03814461
977,0.03791859
978,0.03771026
979,0.03752492
980,0.0373673
981,0.03724151
982,0.03715094
983,0.03709823
984,0.0370852
985,0.03711284
986,0.03718121
987,0.03728949
988,0.03743588
989,0.03761764
990,0.03783105
991,0.03807152
992,0.03833352
993,0.03861073
994,0.03889618
995,0.03918228
996,0.03946116
997,0.03972475
998,0.03996518
999,0.04017494
1000,0.04034722
1001,0.04047623
1002,0.04055738
1003,0.04058751
1004,0.04056513
1005,0.04049025
1006,0.04036463
1007,0.04019155
1008,0.03997575
1009,0.03972314
1010,0.03944072
1011,0.03913614
1012,0.0388176
1013,0.03849348
1014,0.03817213
1015,0.03786172
1016,0.03756995
1017,0.03730395
1018,0.03707024
1019,0.03687448
1020,0.03672159
1021,0.03661549
1022,0.03655923
1023,0.03655484
1024,0.03660334
1025,0.03670461
1026,0.03685741
1027,0.03705936
1028,0.03730682
1029,0.03759493
1030,0.03791766
1031,0.03826777
1032,0.03863693
1033,0.0390159
1034,0.03939456
1035,0.03976236
1036,0.04010846
1037,0.04042222
1038,0.04069353
1039,0.04091334
1040,0.04107393
1041,0.04116945
1042,0.04119607
1043,0.04115219
1044,0.04103855
1045,0.04085814
1046,0.04061604
1047,0.04031921
1048,0.03997615
1049,0.03959654
1050,0.03919091
1051,0.03877017
1052,0.03834533
1053,0.03792715
1054,0.03752591
1055,0.03715115
1056,0.03681161
1057,0.03651504
1058,0.0362682
1059,0.03607681
1060,0.03594553
1061,0.03587789
1062,0.0358763
1063,0.03594199
1064,0.03607492
1065,0.03627368
1066,0.03653546
1067,0.03685596
1068,0.03722933
1069,0.03764817
1070,0.03810355
1071,0.03858695
1072,0.03908193
1073,0.03957346
1074,0.04004724
1075,0.0404899
1076,0.04088912
1077,0.04123243
1078,0.04150858
1079,0.04170839
1080,0.0418253
1081,0.04185552
1082,0.0417982
1083,0.04165532
1084,0.04143154
1085,0.04113398
1086,0.0407718
1087,0.04035587
1088,0.03989821
1089,0.03941158
1090,0.03890902
1091,0.03840342
1092,0.03790714
1093,0.0374318
1094,0.03698803
1095,0.03658534
1096,0.03623207
1097,0.0359354
1098,0.0357013
1099,0.03553462
1100,0.03543901
1101,0.03541699
1102,0.03546984
1103,0.03559757
1104,0.03579881
1105,0.03607072
1106,0.03640893
1107,0.03680744
1108,0.03725832
1109,0.03775432
1110,0.03828138
1111,0.03882304
1112,0.03936375
1113,0.03988807
1114,0.04038079
1115,0.04082894
1116,0.04121908
1117,0.04153895
1118,0.04177855
1119,0.04193063
1120,0.0419909
1121,0.04195818
1122,0.04183426
1123,0.04162379
1124,0.04133398
1125,0.04097426
1126,0.04055585
1127,0.04009125
1128,0.03959376
1129,0.03907704
1130,0.03855455
1131,0.0380393
1132,0.03754346
1133,0.0370782
1134,0.03665352
1135,0.03627819
1136,0.03595974
1137,0.03570447
1138,0.03551751
1139,0.03540278
1140,0.03536304
1141,0.03539982
1142,0.03551338
1143,0.03570259
1144,0.0359649
1145,0.03629611
1146,0.03669048
1147,0.03714032
1148,0.03763832
1149,0.03817113
1150,0.03872198
1151,0.03927497
1152,0.03981438
1153,0.04032446
1154,0.04079155
1155,0.041202
1156,0.04154307
1157,0.04180412
1158,0.04197727
1159,0.04205762
1160,0.0420434
1161,0.0419359
1162,0.04173938
1163,0.04146072
1164,0.04110914
1165,0.04069574
1166,0.04023302
1167,0.03973438
1168,0.03921359
1169,0.0386844
1170,0.03816007
1171,0.0376531
1172,0.03717494
1173,0.03673592
1174,0.03634511
1175,0.03601031
1176,0.03573811
1177,0.03553385
1178,0.0354017
1179,0.03534466
1180,0.03536449
1181,0.03546173
1182,0.03563556
1183,0.03588366
1184,0.03620223
1185,0.03658582
1186,0.03702713
1187,0.03751855
1188,0.03804879
1189,0.03860071
1190,0.03915828
1191,0.03970572
1192,0.04022716
1193,0.04070824
1194,0.04113534
1195,0.04149536
1196,0.04177709
1197,0.04197193
1198,0.04207432
1199,0.0420818
1200,0.04199501
