EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Blue Swimmer Crab"

timestep\group,"Western King Prawn","Other prawns","Sea Cucumbers",Sponges,Polychaetes,Seagrass,Macroalgae,"Macroalgal Epiphytes",Detritus,
1,0.001064152,0.001137668,0.001274335,6.14912E-05,0.2479747,0.02427188,0.01228611,0.01228611,0.2083245
2,0.001064076,0.00113747,0.001274213,6.148472E-05,0.247941,0.02427194,0.01228586,0.01228586,0.2083306
3,0.001064121,0.001137426,0.001274245,6.148627E-05,0.2479376,0.02427229,0.01228582,0.01228581,0.2083301
4,0.00106415,0.001137384,0.001274266,6.148738E-05,0.2479326,0.02427253,0.01228582,0.01228581,0.2083307
5,0.001064169,0.001137351,0.001274282,6.148786E-05,0.2479284,0.02427269,0.01228582,0.01228581,0.2083313
6,0.001064182,0.001137329,0.001274298,6.148787E-05,0.2479256,0.02427279,0.0122858,0.0122858,0.2083315
7,0.00106419,0.001137316,0.001274314,6.14875E-05,0.2479242,0.02427283,0.01228576,0.01228577,0.2083311
8,0.001064196,0.001137309,0.001274328,6.148685E-05,0.2479238,0.02427283,0.0122857,0.01228572,0.2083303
9,0.001064199,0.001137308,0.001274341,6.1486E-05,0.2479243,0.02427278,0.01228561,0.01228565,0.208329
10,0.0010642,0.001137309,0.001274351,6.148504E-05,0.2479253,0.02427266,0.01228549,0.01228556,0.2083275
11,0.0010642,0.001137314,0.00127436,6.148402E-05,0.2479268,0.02427247,0.01228536,0.01228545,0.2083256
12,0.001064198,0.001137321,0.001274366,6.148297E-05,0.2479285,0.02427221,0.01228521,0.01228532,0.2083236
13,0.001064194,0.001137329,0.001274369,6.148195E-05,0.2479303,0.02427189,0.01228504,0.01228518,0.2083215
14,0.001064189,0.001137337,0.001274369,6.148096E-05,0.2479321,0.0242715,0.01228487,0.01228504,0.2083193
15,0.001064183,0.001137346,0.001274365,6.148005E-05,0.2479338,0.02427106,0.01228469,0.01228488,0.2083171
16,0.001064175,0.001137355,0.001274358,6.147919E-05,0.2479353,0.02427055,0.01228452,0.01228473,0.2083149
17,0.001064166,0.001137363,0.001274347,6.147842E-05,0.2479366,0.02427,0.01228435,0.01228457,0.2083129
18,0.001064156,0.001137371,0.001274333,6.147772E-05,0.2479377,0.02426942,0.01228418,0.01228442,0.2083109
19,0.001064145,0.001137378,0.001274316,6.147713E-05,0.2479385,0.02426881,0.01228402,0.01228428,0.2083092
20,0.001064134,0.001137383,0.001274297,6.147662E-05,0.2479389,0.02426821,0.01228389,0.01228414,0.2083077
21,0.001064122,0.001137387,0.001274275,6.147621E-05,0.2479392,0.02426762,0.01228376,0.01228402,0.2083064
22,0.001064111,0.001137389,0.001274251,6.147588E-05,0.247939,0.02426705,0.01228366,0.01228391,0.2083055
23,0.0010641,0.00113739,0.001274226,6.147564E-05,0.2479386,0.02426653,0.01228358,0.01228382,0.2083048
24,0.00106409,0.001137388,0.001274201,6.147548E-05,0.2479378,0.02426608,0.01228352,0.01228375,0.2083044
25,0.001064081,0.001137384,0.001274175,6.147542E-05,0.2479367,0.02426569,0.01228349,0.0122837,0.2083042
26,0.001064073,0.001137378,0.00127415,6.147545E-05,0.2479355,0.0242654,0.01228347,0.01228367,0.2083043
27,0.001064066,0.001137369,0.001274126,6.147556E-05,0.2479338,0.0242652,0.01228349,0.01228366,0.2083049
28,0.001064061,0.001137359,0.001274104,6.147574E-05,0.247932,0.02426512,0.01228352,0.01228368,0.2083056
29,0.001064058,0.001137346,0.001274084,6.147601E-05,0.2479299,0.02426516,0.01228358,0.01228371,0.2083066
30,0.001064057,0.001137332,0.001274066,6.147635E-05,0.2479277,0.02426532,0.01228366,0.01228377,0.2083078
