EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
625,2.722977
626,2.722974
627,2.722974
628,2.722977
629,2.722984
630,2.722993
631,2.723006
632,2.723021
633,2.723038
634,2.723057
635,2.723077
636,2.723098
637,2.723118
638,2.723138
639,2.723157
640,2.723175
641,2.723189
642,2.723201
643,2.72321
644,2.723216
645,2.723218
646,2.723217
647,2.723212
648,2.723203
649,2.723191
650,2.723176
651,2.723158
652,2.723138
653,2.723116
654,2.723094
655,2.72307
656,2.723047
657,2.723024
658,2.723002
659,2.722982
660,2.722965
661,2.72295
662,2.722938
663,2.722931
664,2.722928
665,2.722928
666,2.722933
667,2.722943
668,2.722958
669,2.722976
670,2.722997
671,2.723022
672,2.723049
673,2.723078
674,2.723108
675,2.723139
676,2.723168
677,2.723196
678,2.723221
679,2.723243
680,2.723262
681,2.723276
682,2.723286
683,2.72329
684,2.723289
685,2.723284
686,2.723273
687,2.723257
688,2.723237
689,2.723212
690,2.723184
691,2.723154
692,2.723121
693,2.723087
694,2.723053
695,2.723018
696,2.722985
697,2.722954
698,2.722926
699,2.722901
700,2.722881
701,2.722865
702,2.722855
703,2.722851
704,2.722853
705,2.722861
706,2.722876
707,2.722896
708,2.722922
709,2.722954
710,2.722989
711,2.723027
712,2.723068
713,2.72311
714,2.723151
715,2.723191
716,2.72323
717,2.723264
718,2.723294
719,2.723318
720,2.723336
721,2.723348
722,2.723353
723,2.723351
724,2.723342
725,2.723327
726,2.723305
727,2.723277
728,2.723245
729,2.723209
730,2.723169
731,2.723127
732,2.723083
733,2.723039
734,2.722995
735,2.722953
736,2.722914
737,2.722879
738,2.722849
739,2.722824
740,2.722806
741,2.722796
742,2.722794
743,2.7228
744,2.722813
745,2.722835
746,2.722865
747,2.722902
748,2.722944
749,2.722992
750,2.723044
751,2.723097
752,2.723151
753,2.723205
754,2.723255
755,2.723301
756,2.723341
757,2.723375
758,2.7234
759,2.723417
760,2.723425
761,2.723424
762,2.723414
763,2.723396
764,2.723368
765,2.723334
766,2.723293
767,2.723246
768,2.723195
769,2.723141
770,2.723083
771,2.723026
772,2.722968
773,2.722912
774,2.72286
775,2.722811
776,2.722769
777,2.722734
778,2.722708
779,2.722691
780,2.722684
781,2.722688
782,2.722703
783,2.72273
784,2.722768
785,2.722816
786,2.722873
787,2.722938
788,2.723008
789,2.723082
790,2.723158
791,2.723234
792,2.723305
793,2.723373
794,2.723432
795,2.723482
796,2.723522
797,2.723549
798,2.723565
799,2.723568
800,2.723558
801,2.723536
802,2.723503
803,2.723459
804,2.723407
805,2.723346
806,2.723278
807,2.723205
808,2.723129
809,2.72305
810,2.72297
811,2.722892
812,2.722816
813,2.722745
814,2.722682
815,2.722626
816,2.722581
817,2.722548
818,2.722528
819,2.722523
820,2.722533
821,2.72256
822,2.722602
823,2.722658
824,2.722729
825,2.722812
826,2.722904
827,2.723004
828,2.723107
829,2.723213
830,2.723315
831,2.723412
832,2.723499
833,2.723575
834,2.723637
835,2.723683
836,2.723712
837,2.723725
838,2.72372
839,2.723699
840,2.723663
841,2.723613
842,2.723551
843,2.723477
844,2.723394
845,2.723304
846,2.723207
847,2.723108
848,2.723005
849,2.722902
850,2.7228
851,2.722703
852,2.722614
853,2.722533
854,2.722464
855,2.722409
856,2.722371
857,2.722351
858,2.722351
859,2.722373
860,2.722415
861,2.722479
862,2.722564
863,2.722665
864,2.722784
865,2.722913
866,2.723052
867,2.723193
868,2.723333
869,2.723468
870,2.723592
871,2.723701
872,2.723791
873,2.72386
874,2.723905
875,2.723927
876,2.723926
877,2.723902
878,2.723859
879,2.723796
880,2.723719
881,2.723627
882,2.723523
883,2.723409
884,2.723288
885,2.72316
886,2.723028
887,2.722894
888,2.72276
889,2.722629
890,2.722505
891,2.72239
892,2.722288
893,2.722203
894,2.722138
895,2.722096
896,2.722081
897,2.722094
898,2.722135
899,2.722207
900,2.722308
901,2.722436
902,2.722589
903,2.722761
904,2.722949
905,2.723145
906,2.723344
907,2.723537
908,2.723717
909,2.723879
910,2.724016
911,2.724122
912,2.724196
913,2.724236
914,2.724243
915,2.724219
916,2.724166
917,2.724088
918,2.72399
919,2.723875
920,2.723745
921,2.723602
922,2.723449
923,2.723287
924,2.723118
925,2.722944
926,2.722767
927,2.722589
928,2.722416
929,2.722251
930,2.722098
931,2.721965
932,2.721853
933,2.721771
934,2.721721
935,2.721708
936,2.721735
937,2.721803
938,2.721912
939,2.722063
940,2.72225
941,2.722471
942,2.722719
943,2.722986
944,2.723262
945,2.723538
946,2.723802
947,2.724044
948,2.724252
949,2.724421
950,2.724542
951,2.724614
952,2.724638
953,2.724615
954,2.724554
955,2.724458
956,2.724336
957,2.724194
958,2.724036
959,2.723865
960,2.723681
961,2.723487
962,2.723283
963,2.723068
964,2.722845
965,2.722616
966,2.722386
967,2.722158
968,2.721941
969,2.72174
970,2.721564
971,2.721419
972,2.721313
973,2.721253
974,2.721245
975,2.721291
976,2.721394
977,2.721556
978,2.721774
979,2.722044
980,2.722359
981,2.722711
982,2.723088
983,2.723474
984,2.723855
985,2.724214
986,2.724534
987,2.724798
988,2.724997
989,2.725121
990,2.725173
991,2.725153
992,2.725074
993,2.724947
994,2.724786
995,2.724601
996,2.724401
997,2.724193
998,2.723976
999,2.72375
1000,2.723511
1001,2.723258
1002,2.722989
1003,2.722704
1004,2.722408
1005,2.722105
1006,2.721804
1007,2.721514
1008,2.721246
1009,2.72101
1010,2.720818
1011,2.720679
1012,2.720603
1013,2.720598
1014,2.720669
1015,2.720819
1016,2.72105
1017,2.72136
1018,2.721742
1019,2.722189
1020,2.722687
1021,2.723219
1022,2.723765
1023,2.7243
1024,2.724797
1025,2.72523
1026,2.725575
1027,2.725812
1028,2.725934
1029,2.725942
1030,2.72585
1031,2.725679
1032,2.725455
1033,2.725201
1034,2.724938
1035,2.724676
1036,2.724419
1037,2.724162
1038,2.723899
1039,2.723619
1040,2.723314
1041,2.722981
1042,2.722619
1043,2.722232
1044,2.721831
1045,2.721426
1046,2.721032
1047,2.720663
1048,2.720336
1049,2.720066
1050,2.719867
1051,2.719751
1052,2.719731
1053,2.719813
1054,2.720005
1055,2.720307
1056,2.720718
1057,2.721231
1058,2.721837
1059,2.722519
1060,2.723255
1061,2.724017
1062,2.724771
1063,2.725476
1064,2.726087
1065,2.726563
1066,2.726872
1067,2.726998
1068,2.726942
1069,2.726698
1070,2.726419
1071,2.726151
1072,2.725868
1073,2.725553
1074,2.725214
1075,2.724869
1076,2.724525
1077,2.72418
1078,2.723823
1079,2.723444
1080,2.723035
1081,2.722596
1082,2.722133
1083,2.721654
1084,2.721174
1085,2.720707
1086,2.720271
1087,2.719884
1088,2.719563
1089,2.719324
1090,2.719182
1091,2.719149
1092,2.719236
1093,2.719448
1094,2.71979
1095,2.720258
1096,2.720848
1097,2.721547
1098,2.72234
1099,2.723201
1100,2.724102
1101,2.725
1102,2.72585
1103,2.726596
1104,2.727186
1105,2.72758
1106,2.727752
1107,2.727651
1108,2.727411
1109,2.727163
1110,2.726907
1111,2.726618
1112,2.726282
1113,2.72591
1114,2.725519
1115,2.725129
1116,2.724739
1117,2.724339
1118,2.723918
1119,2.723468
1120,2.722988
1121,2.722481
1122,2.721958
1123,2.721432
1124,2.720919
1125,2.720436
1126,2.720001
1127,2.719632
1128,2.719348
1129,2.719162
1130,2.719088
1131,2.719137
1132,2.719317
1133,2.719631
1134,2.720079
1135,2.720656
1136,2.721351
1137,2.722148
1138,2.723023
1139,2.723949
1140,2.724884
1141,2.72578
1142,2.726582
1143,2.727235
1144,2.727689
1145,2.727917
1146,2.72786
1147,2.727636
1148,2.727397
1149,2.727152
1150,2.726875
1151,2.72655
1152,2.726182
1153,2.725791
1154,2.725397
1155,2.725003
1156,2.724601
1157,2.72418
1158,2.723731
1159,2.72325
1160,2.722742
1161,2.722215
1162,2.721681
1163,2.721156
1164,2.720658
1165,2.720204
1166,2.719814
1167,2.719502
1168,2.719288
1169,2.719183
1170,2.719201
1171,2.719347
1172,2.719629
1173,2.720045
1174,2.720592
1175,2.721262
1176,2.722037
1177,2.722899
1178,2.723817
1179,2.724755
1180,2.725665
1181,2.726492
1182,2.727181
1183,2.727678
1184,2.727952
1185,2.727953
1186,2.727738
1187,2.727494
1188,2.72725
1189,2.726979
1190,2.726663
1191,2.7263
1192,2.725911
1193,2.725515
1194,2.72512
1195,2.72472
1196,2.724304
1197,2.723861
1198,2.723389
1199,2.722888
1200,2.722367
