EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Pink Snapper adult"

timestep\group,"Large sharks",Barracudas,"Australian Sea Lion","Bottlenose Dolphin","Small sharks",
1,0.03729029,0.005373048,0.05435678,0.1905137,2.54013E-05
2,0.03728596,0.005372504,0.05434958,0.1904888,2.539806E-05
3,0.0372846,0.005372311,0.05434877,0.1904858,2.539748E-05
4,0.03728358,0.005372155,0.05434835,0.1904843,2.539717E-05
5,0.03728271,0.005372021,0.05434795,0.1904829,2.539697E-05
6,0.03728195,0.005371902,0.05434755,0.1904816,2.539686E-05
7,0.03728129,0.005371796,0.05434713,0.1904802,2.53968E-05
8,0.03728069,0.005371698,0.05434668,0.1904788,2.539676E-05
9,0.03728013,0.005371607,0.05434619,0.1904773,2.539673E-05
10,0.03727961,0.005371522,0.05434565,0.1904757,2.539669E-05
11,0.03727909,0.005371439,0.05434507,0.190474,2.539663E-05
12,0.03727861,0.00537136,0.05434446,0.1904722,2.539655E-05
13,0.03727813,0.005371283,0.05434383,0.1904704,2.539643E-05
14,0.03727765,0.005371206,0.05434316,0.1904685,2.539628E-05
15,0.03727718,0.005371132,0.05434248,0.1904666,2.539609E-05
16,0.03727672,0.005371059,0.0543418,0.1904646,2.539586E-05
17,0.03727628,0.005370989,0.0543411,0.1904628,2.53956E-05
18,0.03727585,0.005370922,0.05434041,0.190461,2.539531E-05
19,0.03727542,0.005370858,0.05433974,0.1904593,2.539499E-05
20,0.03727502,0.005370796,0.05433908,0.1904576,2.539465E-05
21,0.03727463,0.005370741,0.05433847,0.1904561,2.539429E-05
22,0.03727427,0.005370689,0.05433789,0.1904548,2.539391E-05
23,0.03727394,0.005370643,0.05433736,0.1904537,2.539353E-05
24,0.03727364,0.005370602,0.05433686,0.1904528,2.539316E-05
25,0.03727337,0.00537057,0.05433646,0.1904521,2.539279E-05
26,0.03727314,0.005370543,0.0543361,0.1904517,2.539243E-05
27,0.03727295,0.005370526,0.05433583,0.1904515,2.53921E-05
28,0.03727279,0.005370516,0.05433564,0.1904517,2.539179E-05
29,0.03727268,0.005370515,0.05433552,0.1904521,2.539151E-05
30,0.03727261,0.005370524,0.0543355,0.1904529,2.539127E-05
31,0.03727258,0.00537054,0.05433556,0.1904539,2.539107E-05
32,0.0372726,0.005370566,0.0543357,0.1904552,2.539091E-05
33,0.03727265,0.005370601,0.05433593,0.1904568,2.53908E-05
34,0.03727275,0.005370645,0.05433623,0.1904586,2.539074E-05
35,0.03727289,0.005370696,0.05433661,0.1904607,2.539072E-05
36,0.03727305,0.005370756,0.05433704,0.1904629,2.539076E-05
37,0.03727325,0.005370824,0.05433756,0.1904653,2.539085E-05
38,0.03727348,0.005370897,0.05433813,0.1904679,2.539098E-05
39,0.03727373,0.005370978,0.05433875,0.1904705,2.539116E-05
40,0.03727401,0.005371064,0.05433941,0.1904732,2.539138E-05
41,0.03727432,0.005371155,0.05434009,0.1904759,2.539165E-05
42,0.03727463,0.00537125,0.05434081,0.1904787,2.539195E-05
43,0.03727495,0.005371348,0.05434153,0.1904813,2.539228E-05
44,0.03727527,0.005371447,0.05434226,0.1904839,2.539264E-05
45,0.0372756,0.005371548,0.05434299,0.1904864,2.539302E-05
46,0.03727593,0.005371651,0.0543437,0.1904888,2.539343E-05
47,0.03727626,0.005371754,0.05434439,0.1904909,2.539384E-05
48,0.03727657,0.005371855,0.05434505,0.1904929,2.539426E-05
49,0.03727687,0.005371953,0.05434567,0.1904946,2.539468E-05
50,0.03727718,0.005372051,0.05434627,0.1904962,2.53951E-05
51,0.03727746,0.005372146,0.05434682,0.1904975,2.539552E-05
52,0.03727772,0.005372237,0.05434732,0.1904985,2.539592E-05
53,0.03727796,0.005372326,0.05434778,0.1904993,2.53963E-05
54,0.0372782,0.00537241,0.05434819,0.1904999,2.539667E-05
55,0.03727842,0.005372491,0.05434855,0.1905003,2.539702E-05
56,0.03727862,0.005372567,0.05434885,0.1905003,2.539734E-05
57,0.0372788,0.005372639,0.05434911,0.1905003,2.539764E-05
58,0.03727898,0.005372708,0.05434934,0.1905,2.539791E-05
59,0.03727913,0.005372772,0.05434952,0.1904996,2.539815E-05
60,0.03727927,0.005372833,0.05434968,0.1904991,2.539836E-05
61,0.03727941,0.005372889,0.0543498,0.1904984,2.539855E-05
62,0.03727955,0.005372944,0.0543499,0.1904977,2.539871E-05
63,0.03727967,0.005372995,0.05434998,0.1904969,2.539885E-05
64,0.03727979,0.005373043,0.05435005,0.1904962,2.539896E-05
65,0.03727992,0.005373089,0.05435012,0.1904954,2.539906E-05
66,0.03728005,0.005373133,0.05435019,0.1904947,2.539913E-05
67,0.03728017,0.005373175,0.05435027,0.1904941,2.539919E-05
68,0.0372803,0.005373216,0.05435035,0.1904936,2.539923E-05
69,0.03728044,0.005373255,0.05435044,0.1904933,2.539927E-05
70,0.03728058,0.005373293,0.05435057,0.1904929,2.539929E-05
71,0.03728073,0.00537333,0.0543507,0.1904928,2.539931E-05
72,0.03728089,0.005373365,0.05435086,0.1904928,2.539934E-05
73,0.03728106,0.005373399,0.05435104,0.1904931,2.539936E-05
74,0.03728122,0.005373434,0.05435125,0.1904934,2.539938E-05
75,0.03728139,0.005373464,0.05435149,0.190494,2.539941E-05
76,0.03728157,0.005373495,0.05435172,0.1904947,2.539944E-05
77,0.03728174,0.005373523,0.05435199,0.1904955,2.539949E-05
78,0.03728192,0.00537355,0.05435227,0.1904964,2.539954E-05
79,0.03728209,0.005373575,0.05435257,0.1904974,2.53996E-05
80,0.03728227,0.005373597,0.05435287,0.1904986,2.539966E-05
81,0.03728244,0.005373616,0.05435317,0.1904998,2.539974E-05
82,0.0372826,0.005373632,0.05435348,0.1905011,2.539982E-05
83,0.03728276,0.005373647,0.05435378,0.1905024,2.539991E-05
84,0.03728291,0.005373657,0.05435408,0.1905037,2.540001E-05
85,0.03728305,0.005373666,0.05435435,0.1905049,2.540011E-05
86,0.03728317,0.005373669,0.05435461,0.1905061,2.540021E-05
87,0.03728329,0.005373669,0.05435484,0.1905072,2.540031E-05
88,0.0372834,0.005373666,0.05435506,0.1905083,2.540041E-05
89,0.03728348,0.00537366,0.05435523,0.1905092,2.540051E-05
90,0.03728358,0.005373652,0.05435539,0.19051,2.540061E-05
91,0.03728366,0.005373641,0.05435552,0.1905107,2.54007E-05
92,0.03728374,0.005373627,0.05435562,0.1905112,2.540078E-05
93,0.03728382,0.005373613,0.05435569,0.1905116,2.540085E-05
94,0.03728388,0.005373596,0.05435571,0.1905118,2.540091E-05
95,0.03728395,0.005373578,0.05435573,0.1905119,2.540097E-05
96,0.03728402,0.005373559,0.0543557,0.1905118,2.540101E-05
97,0.03728409,0.005373542,0.05435566,0.1905116,2.540104E-05
98,0.03728419,0.005373525,0.0543556,0.1905113,2.540106E-05
99,0.03728429,0.00537351,0.05435553,0.1905109,2.540107E-05
100,0.0372844,0.005373497,0.05435546,0.1905103,2.540107E-05
101,0.03728453,0.005373485,0.05435536,0.1905097,2.540106E-05
102,0.03728468,0.005373478,0.05435525,0.190509,2.540104E-05
103,0.03728485,0.005373476,0.05435516,0.1905082,2.540102E-05
104,0.03728505,0.005373477,0.05435507,0.1905074,2.540099E-05
105,0.03728527,0.005373482,0.05435498,0.1905066,2.540096E-05
106,0.03728551,0.005373492,0.05435491,0.1905057,2.540093E-05
107,0.03728577,0.005373506,0.05435484,0.1905049,2.54009E-05
108,0.03728607,0.005373525,0.05435478,0.1905041,2.540087E-05
109,0.03728637,0.005373548,0.05435472,0.1905032,2.540085E-05
110,0.03728671,0.005373577,0.05435469,0.1905024,2.540083E-05
111,0.03728706,0.005373609,0.05435468,0.1905017,2.540082E-05
112,0.03728743,0.005373646,0.05435465,0.190501,2.540082E-05
113,0.03728781,0.005373684,0.05435463,0.1905002,2.540083E-05
114,0.0372882,0.005373726,0.05435463,0.1904996,2.540085E-05
