EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
375,1.849976,3.500008,24.70018,21.66982,19.50008,57.65955,16.63997,69.95934,69.95722,30.09894,17.19973,2.100123,4.700002,16.63915,4.899708,7.099699,2.099987,4.49997,11.39928,16.29872,8.099848,7.299335,7.799366,31.60085,11.88753,18.19632,6.297749,6.697746,37.69756,4.11905,22.69729,13.59668,11.49854,14.39732,4.699281,14.69719,7.358558,31.00087,14.40042,26.60087,16.8004,12.60054,12.2979,21.59446,21.59685,28.93958,3.239632,42.29842,9.199751,12.49848,38.68296,23.99999,22.70087,28.93953,16.90098,9.500217,3.000015,24.00013,7.501003,10.49895,3.099993,7.000031,24.20023,15.99963,9.600566,57.00644,26.99999,0,0,0,0,0,0
376,1.849992,3.500024,24.70028,21.66988,19.50006,57.65937,16.64021,69.95904,69.95727,30.09899,17.19977,2.100165,4.700052,16.63884,4.899653,7.09974,2.099949,4.499884,11.39892,16.29816,8.099853,7.299404,7.799522,31.60108,11.88722,18.19637,6.297613,6.697839,37.69765,4.118996,22.69723,13.59778,11.49871,14.39748,4.699211,14.69744,7.35864,31.00091,14.40044,26.60098,16.80044,12.60054,12.2981,21.59447,21.59673,28.94016,3.239672,42.29831,9.19984,12.49871,38.69341,23.99992,22.7011,28.94055,16.90151,9.500228,3.000017,24.00042,7.501207,10.49903,3.100019,7.000085,24.20097,15.99971,9.600927,57.00608,26.99992,0,0,0,0,0,0
377,1.850008,3.500041,24.70038,21.66993,19.50005,57.65919,16.64045,69.95872,69.95734,30.09904,17.19981,2.100203,4.700103,16.63855,4.899605,7.09979,2.099911,4.499801,11.39859,16.29764,8.099859,7.299489,7.799695,31.60131,11.88698,18.19651,6.297539,6.697992,37.69778,4.118968,22.69724,13.59897,11.49891,14.39771,4.69916,14.69775,7.358756,31.00094,14.40045,26.60108,16.80048,12.60053,12.29835,21.59461,21.59669,28.94071,3.23972,42.29823,9.199934,12.49898,38.7042,23.99986,22.70128,28.94157,16.902,9.500231,3.00002,24.0007,7.501379,10.49915,3.100045,7.000141,24.20169,15.99979,9.601273,57.00555,26.99986,0,0,0,0,0,0
378,1.850024,3.500057,24.70048,21.66999,19.50002,57.65901,16.64067,69.95842,69.95744,30.09909,17.19984,2.100236,4.700153,16.63829,4.899564,7.099844,2.099875,4.499721,11.39828,16.29718,8.099869,7.29959,7.799883,31.60153,11.88681,18.19676,6.29753,6.698205,37.69798,4.118968,22.69734,13.6002,11.49915,14.39801,4.699131,14.69814,7.358912,31.00097,14.40046,26.60118,16.80052,12.60052,12.29866,21.5949,21.59674,28.94127,3.239779,42.29822,9.20004,12.49929,38.71508,23.99981,22.70145,28.94259,16.90246,9.500234,3.000024,24.001,7.501523,10.49929,3.100072,7.000197,24.2024,15.9999,9.601589,57.00488,26.99982,0,0,0,0,0,0
379,1.850041,3.500072,24.70058,21.67003,19.5,57.65884,16.64088,69.95812,69.95757,30.09915,17.19988,2.100264,4.700202,16.63807,4.899534,7.099905,2.099842,4.499648,11.39802,16.29678,8.099878,7.299702,7.800075,31.60172,11.88673,18.1971,6.297588,6.698467,37.69823,4.118996,22.69751,13.60145,11.49942,14.39837,4.699127,14.69859,7.359099,31.001,14.40047,26.60127,16.80055,12.60051,12.29901,21.59534,21.59687,28.94181,3.239845,42.29824,9.200147,12.49962,38.7257,23.99977,22.70157,28.94356,16.90285,9.500233,3.000029,24.00126,7.501623,10.49945,3.100098,7.000249,24.20305,16.00002,9.601873,57.00404,26.99979,0,0,0,0,0,0
380,1.850056,3.500087,24.70067,21.67007,19.49997,57.65868,16.64107,69.95783,69.95771,30.09922,17.1999,2.100286,4.700248,16.63791,4.899516,7.099971,2.099813,4.499584,11.3978,16.29646,8.099893,7.299825,7.80027,31.6019,11.88673,18.19752,6.297712,6.698778,37.69852,4.119051,22.69775,13.60267,11.4997,14.39877,4.699145,14.69908,7.359313,31.00102,14.40047,26.60135,16.80059,12.60049,12.29938,21.5959,21.59708,28.9423,3.239915,42.29831,9.200254,12.49996,38.73581,23.99974,22.70164,28.94444,16.90316,9.500229,3.000034,24.00151,7.501681,10.49964,3.100121,7.0003,24.20363,16.00014,9.602108,57.00309,26.99978,0,0,0,0,0,0
381,1.850071,3.500099,24.70075,21.67011,19.49994,57.65854,16.64123,69.95757,69.95787,30.0993,17.19992,2.1003,4.700289,16.63779,4.899508,7.100037,2.099787,4.49953,11.39764,16.29623,8.099907,7.299954,7.800463,31.60205,11.88682,18.19802,6.297899,6.699124,37.69886,4.119132,22.69807,13.60385,11.5,14.39922,4.699188,14.6996,7.35955,31.00104,14.40048,26.60142,16.80062,12.60047,12.29979,21.59658,21.59738,28.94275,3.239991,42.29842,9.20036,12.50031,38.74512,23.99972,22.70168,28.94524,16.90339,9.500221,3.00004,24.00173,7.501694,10.49983,3.100143,7.000345,24.20413,16.00026,9.602293,57.002,26.9998,0,0,0,0,0,0
382,1.850084,3.50011,24.70081,21.67014,19.49992,57.65842,16.64135,69.95733,69.95805,30.09939,17.19994,2.100307,4.700326,16.63773,4.899512,7.100105,2.099767,4.499488,11.39754,16.2961,8.099923,7.300086,7.80065,31.60215,11.887,18.19858,6.298148,6.699505,37.69923,4.119238,22.69844,13.60494,11.50031,14.3997,4.699255,14.70015,7.359806,31.00105,14.40048,26.60147,16.80066,12.60044,12.30021,21.59736,21.59776,28.94314,3.240069,42.29858,9.200462,12.50067,38.75336,23.99971,22.70168,28.94592,16.90354,9.50021,3.000047,24.00192,7.501667,10.50004,3.100161,7.000385,24.20453,16.00039,9.602422,57.00082,26.99983,0,0,0,0,0,0
383,1.850095,3.500118,24.70086,21.67017,19.49989,57.65832,16.64144,69.95712,69.95824,30.09947,17.19996,2.100307,4.700358,16.63774,4.899528,7.100171,2.099753,4.499461,11.3975,16.29607,8.09994,7.300219,7.800821,31.60222,11.88726,18.19919,6.298449,6.699906,37.69963,4.119367,22.69887,13.60591,11.50061,14.4002,4.699343,14.7007,7.360072,31.00105,14.40048,26.60151,16.80069,12.60041,12.30063,21.59823,21.5982,28.94345,3.240148,42.29879,9.200557,12.50101,38.76031,23.99971,22.70163,28.94645,16.90359,9.500194,3.000053,24.00207,7.501592,10.50025,3.100176,7.000416,24.20483,16.00052,9.602489,56.99957,26.99989,0,0,0,0,0,0
384,1.850104,3.500124,24.7009,21.67018,19.49986,57.65825,16.64148,69.95696,69.95844,30.09956,17.19997,2.100298,4.700383,16.6378,4.899556,7.100233,2.099745,4.499446,11.39753,16.29615,8.099959,7.300347,7.800977,31.60226,11.8876,18.19984,6.298799,6.700315,37.70003,4.119515,22.69934,13.60675,11.5009,14.40071,4.699451,14.70125,7.360341,31.00105,14.40047,26.60154,16.80071,12.60038,12.30104,21.59915,21.59869,28.94367,3.240224,42.29902,9.200636,12.50134,38.76572,23.99971,22.70153,28.94683,16.90355,9.500173,3.000059,24.00217,7.501473,10.50047,3.100185,7.000438,24.205,16.00064,9.602491,56.99827,26.99996,0,0,0,0,0,0
385,1.850111,3.500128,24.70091,21.67019,19.49983,57.65821,16.64149,69.95685,69.95865,30.09966,17.19998,2.100281,4.700398,16.63792,4.899595,7.100291,2.099744,4.499448,11.39762,16.29633,8.099978,7.300466,7.801108,31.60224,11.88801,18.20049,6.299184,6.700724,37.70044,4.119678,22.69984,13.60741,11.50117,14.4012,4.699575,14.70177,7.360602,31.00104,14.40046,26.60153,16.80073,12.60034,12.30143,21.60011,21.59922,28.9438,3.240296,42.29928,9.200704,12.50163,38.76945,23.99973,22.70139,28.94703,16.9034,9.50015,3.000065,24.00221,7.501311,10.50067,3.10019,7.000451,24.20503,16.00075,9.602425,56.99696,27.00005,0,0,0,0,0,0
386,1.850115,3.500128,24.70091,21.67018,19.49981,57.65821,16.64145,69.95679,69.95887,30.09976,17.19999,2.100257,4.700406,16.63811,4.899644,7.100342,2.099749,4.499464,11.39778,16.29662,8.099998,7.300575,7.801215,31.60217,11.88848,18.20115,6.299603,6.701123,37.70084,4.119853,22.70036,13.60789,11.50142,14.40167,4.699716,14.70226,7.360857,31.00101,14.40044,26.60151,16.80074,12.6003,12.30179,21.60108,21.59979,28.94384,3.240363,42.29958,9.200757,12.50189,38.77139,23.99975,22.70122,28.94705,16.90316,9.500123,3.000071,24.00221,7.501114,10.50086,3.100192,7.000455,24.20496,16.00086,9.602298,56.99565,27.00016,0,0,0,0,0,0
387,1.850116,3.500125,24.70089,21.67017,19.49978,57.65825,16.64137,69.95679,69.95908,30.09986,17.19999,2.100226,4.700406,16.63835,4.899704,7.100385,2.099761,4.499495,11.39801,16.297,8.100019,7.300672,7.801291,31.60205,11.88901,18.2018,6.300035,6.7015,37.70122,4.120034,22.70088,13.60816,11.50164,14.40211,4.699865,14.70269,7.361093,31.00098,14.40042,26.60146,16.80075,12.60026,12.30211,21.60204,21.60037,28.94377,3.240421,42.29988,9.200792,12.5021,38.77142,23.99978,22.701,28.94689,16.90283,9.500093,3.000076,24.00215,7.500883,10.50103,3.100187,7.000446,24.20473,16.00094,9.602105,56.9944,27.00027,0,0,0,0,0,0
388,1.850114,3.500119,24.70085,21.67015,19.49977,57.65832,16.64126,69.95685,69.95931,30.09997,17.2,2.100188,4.700397,16.63864,4.899771,7.100419,2.09978,4.499541,11.39828,16.29747,8.100038,7.300753,7.801337,31.60189,11.88956,18.20241,6.300476,6.701845,37.70158,4.12022,22.70139,13.60823,11.50181,14.4025,4.700023,14.70307,7.361305,31.00093,14.4004,26.6014,16.80074,12.60021,12.30238,21.60296,21.60096,28.94362,3.240473,42.3002,9.20081,12.50227,38.76955,23.99981,22.70077,28.94656,16.90242,9.500062,3.00008,24.00204,7.500627,10.50118,3.100178,7.000429,24.2044,16.001,9.601856,56.99321,27.00041,0,0,0,0,0,0
389,1.850109,3.500111,24.70079,21.67013,19.49975,57.65841,16.6411,69.95697,69.95953,30.10009,17.20001,2.100145,4.700378,16.63898,4.899844,7.100442,2.099805,4.4996,11.39861,16.29802,8.100059,7.300813,7.801347,31.60168,11.89015,18.20296,6.300909,6.702144,37.70188,4.120399,22.70187,13.60807,11.50194,14.40282,4.70018,14.70336,7.361482,31.00087,14.40037,26.60131,16.80074,12.60017,12.30259,21.60381,21.60152,28.94335,3.24051,42.30051,9.200803,12.50237,38.76577,23.99986,22.70049,28.94602,16.90193,9.50003,3.000083,24.00187,7.500343,10.50131,3.100163,7.000398,24.20391,16.00105,9.601553,56.99215,27.00055,0,0,0,0,0,0
390,1.850101,3.5001,24.70072,21.6701,19.49974,57.65855,16.64092,69.95715,69.95976,30.1002,17.20002,2.100098,4.700352,16.63934,4.899923,7.100455,2.099835,4.499671,11.39899,16.29864,8.100079,7.300853,7.801326,31.60143,11.89074,18.20345,6.301328,6.702394,37.70215,4.120574,22.70232,13.6077,11.50202,14.40309,4.700338,14.70359,7.361629,31.0008,14.40033,26.60119,16.80072,12.60013,12.30274,21.60458,21.60206,28.943,3.240538,42.30082,9.200781,12.50242,38.76018,23.9999,22.70021,28.94535,16.90139,9.499998,3.000086,24.00166,7.500052,10.5014,3.100145,7.00036,24.20335,16.00107,9.601206,56.99121,27.00068,0,0,0,0,0,0
391,1.85009,3.500086,24.70063,21.67007,19.49974,57.65871,16.6407,69.95738,69.95999,30.10032,17.20004,2.100047,4.700319,16.63974,4.900004,7.100456,2.09987,4.499753,11.3994,16.2993,8.100096,7.30087,7.801266,31.60113,11.89132,18.20385,6.301716,6.702584,37.70235,4.120733,22.70271,13.60712,11.50205,14.40327,4.700489,14.7037,7.361729,31.00071,14.40029,26.60106,16.80069,12.60009,12.30281,21.60523,21.60254,28.94255,3.240551,42.3011,9.200733,12.5024,38.75288,23.99994,22.69991,28.9445,16.90079,9.49996,3.000085,24.00139,7.499749,10.50146,3.10012,7.000308,24.20266,16.00106,9.600818,56.99043,27.00082,0,0,0,0,0,0
392,1.850077,3.50007,24.70053,21.67003,19.49974,57.65891,16.64046,69.95769,69.96021,30.10043,17.20006,2.099995,4.700277,16.64015,4.900087,7.100445,2.09991,4.499842,11.39983,16.3,8.100115,7.300865,7.801174,31.6008,11.89187,18.20416,6.302066,6.702711,37.7025,4.120876,22.70304,13.60634,11.50202,14.40337,4.700629,14.70373,7.361788,31.00061,14.40024,26.6009,16.80066,12.60004,12.30282,21.60575,21.60298,28.94204,3.24055,42.30137,9.200667,12.50232,38.74406,23.99998,22.69961,28.94353,16.90016,9.499925,3.000084,24.00109,7.49945,10.50148,3.100093,7.000248,24.2019,16.00104,9.600408,56.98983,27.00095,0,0,0,0,0,0
393,1.850061,3.500052,24.70042,21.67,19.49975,57.65913,16.64021,69.95805,69.96043,30.10055,17.20008,2.099943,4.70023,16.64057,4.900169,7.100422,2.099952,4.499938,11.40027,16.30071,8.100131,7.300837,7.801049,31.60044,11.89239,18.20437,6.302366,6.702768,37.70258,4.120998,22.7033,13.60538,11.50194,14.40339,4.700756,14.70366,7.361799,31.0005,14.40019,26.60073,16.80061,12.6,12.30274,21.60613,21.60333,28.94146,3.240536,42.3016,9.200583,12.50218,38.73393,24.00002,22.69932,28.94244,16.89952,9.499892,3.000081,24.00075,7.499161,10.50146,3.100061,7.000183,24.20109,16.00098,9.599979,56.98943,27.00106,0,0,0,0,0,0
394,1.850044,3.500032,24.7003,21.66996,19.49976,57.65937,16.63995,69.95846,69.96065,30.10066,17.20012,2.099892,4.700176,16.64099,4.900248,7.100389,2.099996,4.500037,11.40072,16.30142,8.100147,7.300786,7.800897,31.60007,11.89285,18.20446,6.302608,6.702753,37.70259,4.121096,22.70347,13.60427,11.50181,14.40332,4.700865,14.7035,7.361765,31.00037,14.40014,26.60053,16.80056,12.59996,12.3026,21.60635,21.60361,28.94085,3.240509,42.30179,9.200481,12.50198,38.72273,24.00006,22.69905,28.94128,16.89888,9.499861,3.000076,24.00039,7.49889,10.50141,3.100028,7.00011,24.20023,16.0009,9.599545,56.98925,27.00116,0,0,0,0,0,0
395,1.850024,3.500011,24.70018,21.66993,19.49978,57.65963,16.63968,69.95889,69.96085,30.10078,17.20015,2.099842,4.700119,16.64139,4.900321,7.100346,2.100041,4.500138,11.40115,16.3021,8.10016,7.300711,7.800718,31.59967,11.89325,18.20444,6.302784,6.702665,37.70253,4.121166,22.70355,13.60303,11.50162,14.40315,4.700953,14.70324,7.361681,31.00024,14.40007,26.60033,16.8005,12.59991,12.30238,21.6064,21.6038,28.94019,3.240468,42.30194,9.200363,12.50172,38.71076,24.00009,22.69879,28.94007,16.89826,9.49983,3.00007,24.00001,7.498642,10.50132,3.099992,7.000032,24.19935,16.00079,9.599115,56.98928,27.00124,0,0,0,0,0,0
396,1.850004,3.49999,24.70007,21.66989,19.4998,57.6599,16.63942,69.95937,69.96107,30.10088,17.2002,2.099797,4.700059,16.64176,4.900387,7.100292,2.100086,4.500237,11.40156,16.30275,8.100171,7.300617,7.800518,31.59927,11.89357,18.20429,6.302887,6.702505,37.7024,4.121205,22.70354,13.6017,11.50139,14.4029,4.701017,14.70288,7.361553,31.00009,14.40001,26.60011,16.80043,12.59987,12.3021,21.60629,21.60389,28.93952,3.240414,42.30203,9.200232,12.50141,38.69833,24.0001,22.69855,28.93883,16.89768,9.499801,3.000061,23.99961,7.498425,10.50119,3.099955,6.999949,24.19847,16.00066,9.598704,56.98954,27.00129,0,0,0,0,0,0
397,1.849984,3.499969,24.69995,21.66987,19.49983,57.66019,16.63918,69.95988,69.96127,30.10099,17.20024,2.099757,4.699998,16.64209,4.900445,7.100232,2.100129,4.500331,11.40194,16.30333,8.100182,7.300506,7.800301,31.59887,11.8938,18.20403,6.302917,6.702278,37.70221,4.121213,22.70344,13.6003,11.50113,14.40258,4.701056,14.70245,7.361381,30.99994,14.39994,26.59988,16.80035,12.59983,12.30176,21.606,21.60387,28.93886,3.24035,42.30208,9.200092,12.50107,38.68575,24.00011,22.69836,28.93761,16.89715,9.499777,3.00005,23.99922,7.49825,10.50104,3.099919,6.999867,24.19763,16.00051,9.598323,56.99002,27.00131,0,0,0,0,0,0
398,1.849963,3.499948,24.69985,21.66985,19.49987,57.66047,16.63896,69.9604,69.96147,30.1011,17.2003,2.099723,4.699936,16.64238,4.900493,7.100164,2.10017,4.500419,11.40227,16.30384,8.100189,7.300378,7.800074,31.59848,11.89393,18.20366,6.302866,6.701984,37.70196,4.121188,22.70325,13.59887,11.50082,14.40217,4.701067,14.70194,7.36117,30.99977,14.39987,26.59965,16.80027,12.5998,12.30136,21.60555,21.60376,28.93821,3.240276,42.30207,9.199946,12.50069,38.67337,24.00012,22.69821,28.93643,16.89668,9.499757,3.000037,23.99884,7.498116,10.50085,3.099883,6.999787,24.19682,16.00034,9.597982,56.99072,27.0013,0,0,0,0,0,0
399,1.849943,3.499928,24.69975,21.66984,19.4999,57.66075,16.63876,69.96093,69.96165,30.10119,17.20036,2.099696,4.699877,16.64262,4.900528,7.100091,2.100206,4.500497,11.40255,16.30426,8.100196,7.30024,7.799842,31.59812,11.89396,18.20319,6.30274,6.701637,37.70165,4.121132,22.70295,13.59746,11.5005,14.40172,4.701051,14.70139,7.360927,30.99961,14.39979,26.59942,16.80018,12.59976,12.30093,21.60495,21.60355,28.93761,3.240195,42.30201,9.199798,12.50029,38.66151,24.00011,22.6981,28.93533,16.89631,9.499739,3.000023,23.99849,7.498034,10.50064,3.09985,6.999711,24.19611,16.00016,9.597692,56.99162,27.00126,0,0,0,0,0,0
400,1.849924,3.499909,24.69966,21.66984,19.49995,57.66102,16.6386,69.96144,69.96182,30.10128,17.20042,2.099677,4.69982,16.64279,4.900552,7.100017,2.100238,4.500563,11.40277,16.30458,8.100201,7.300093,7.79961,31.59778,11.8939,18.20263,6.302538,6.70124,37.70128,4.121043,22.70258,13.59611,11.50014,14.4012,4.701005,14.70077,7.360651,30.99945,14.39972,26.59919,16.80009,12.59973,12.30046,21.60421,21.60324,28.93705,3.240107,42.30189,9.199647,12.49987,38.65051,24.0001,22.69804,28.93432,16.89601,9.499728,3.000008,23.99817,7.497998,10.50041,3.099818,6.999639,24.19546,15.99997,9.597457,56.99271,27.00119,0,0,0,0,0,0
401,1.849906,3.499893,24.69959,21.66985,19.49999,57.66127,16.63847,69.96194,69.96201,30.10137,17.20048,2.099668,4.699767,16.6429,4.900562,7.099942,2.100264,4.500616,11.40292,16.30479,8.100203,7.299941,7.799386,31.59748,11.89372,18.20199,6.302265,6.700806,37.70089,4.120925,22.70213,13.59483,11.49979,14.40065,4.700934,14.70014,7.360357,30.99929,14.39966,26.59897,16.79999,12.5997,12.29997,21.60334,21.60284,28.93657,3.240016,42.30172,9.199504,12.49946,38.64066,24.00007,22.69804,28.93347,16.89583,9.499722,2.999992,23.99788,7.49802,10.50016,3.099792,6.999575,24.19495,15.99977,9.59729,56.99398,27.00108,0,0,0,0,0,0
402,1.849891,3.499878,24.69955,21.66986,19.50003,57.6615,16.63839,69.96242,69.96216,30.10143,17.20055,2.099667,4.699719,16.64293,4.900558,7.099867,2.100284,4.500655,11.40299,16.30487,8.100202,7.299787,7.799172,31.59722,11.89345,18.20129,6.301926,6.700341,37.70046,4.120781,22.70161,13.59369,11.49943,14.40007,4.700835,14.69948,7.360047,30.99912,14.39958,26.59876,16.79989,12.59968,12.29948,21.60238,21.60236,28.93616,3.239923,42.30149,9.199369,12.49905,38.63226,24.00004,22.69808,28.93277,16.89575,9.499721,2.999974,23.99763,7.49809,10.49991,3.099768,6.999516,24.19454,15.99957,9.597193,56.99538,27.00094,0,0,0,0,0,0
403,1.849878,3.499867,24.69952,21.66989,19.50008,57.66171,16.63835,69.96285,69.9623,30.1015,17.20061,2.099675,4.699679,16.64289,4.900542,7.099795,2.100296,4.500676,11.40299,16.30483,8.1002,7.299638,7.79898,31.59702,11.89308,18.20054,6.301532,6.699863,37.70002,4.120615,22.70104,13.5927,11.49909,14.39948,4.700715,14.69884,7.359734,30.99897,14.39952,26.59857,16.79979,12.59965,12.299,21.60134,21.60181,28.93587,3.239833,42.30124,9.199248,12.49866,38.62555,24,22.69818,28.93226,16.89579,9.499724,2.999956,23.99745,7.498217,10.49966,3.09975,6.999472,24.1943,15.99938,9.597172,56.99688,27.00077,0,0,0,0,0,0
404,1.849868,3.499858,24.69952,21.66993,19.50013,57.66188,16.63836,69.96324,69.96243,30.10153,17.20067,2.099693,4.699647,16.64277,4.900512,7.099729,2.100301,4.50068,11.40291,16.30467,8.100196,7.299496,7.798811,31.59687,11.89262,18.19977,6.30109,6.69938,37.69957,4.120428,22.70043,13.5919,11.49876,14.3989,4.700572,14.69822,7.359423,30.99884,14.39946,26.59841,16.7997,12.59964,12.29854,21.60025,21.60122,28.93567,3.239746,42.30094,9.199141,12.49831,38.62073,23.99995,22.69833,28.93194,16.89594,9.499735,2.999938,23.99734,7.498391,10.49942,3.099738,6.999438,24.19419,15.9992,9.597225,56.99846,27.00056,0,0,0,0,0,0
405,1.849861,3.499853,24.69953,21.66998,19.50017,57.66202,16.63843,69.96357,69.96254,30.10156,17.20073,2.09972,4.699622,16.64259,4.900468,7.099669,2.100298,4.500667,11.40275,16.30438,8.100189,7.299365,7.798671,31.59679,11.89209,18.19898,6.300611,6.698905,37.69913,4.120226,22.69979,13.5913,11.49846,14.39834,4.700412,14.69762,7.359121,30.99871,14.39941,26.59826,16.7996,12.59962,12.29811,21.59913,21.60057,28.93558,3.239663,42.30061,9.19905,12.49799,38.61796,23.9999,22.69852,28.93182,16.89621,9.49975,2.99992,23.99727,7.49861,10.49918,3.099732,6.999416,24.19423,15.99902,9.597354,57.00006,27.00034,0,0,0,0,0,0
406,1.849857,3.499851,24.69957,21.67003,19.50021,57.66212,16.63853,69.96384,69.96263,30.10157,17.20078,2.099755,4.699606,16.64234,4.900414,7.099619,2.100288,4.500637,11.40252,16.30398,8.100183,7.299249,7.798564,31.59677,11.8915,18.19821,6.300108,6.698454,37.6987,4.120016,22.69915,13.59093,11.49821,14.39781,4.70024,14.69709,7.358838,30.9986,14.39936,26.59814,16.79952,12.59961,12.29772,21.59803,21.59991,28.93562,3.23959,42.30025,9.198983,12.49772,38.61737,23.99985,22.69876,28.93193,16.89658,9.499772,2.999903,23.99728,7.49887,10.49897,3.099733,6.999408,24.19444,15.99887,9.597559,57.00169,27.0001,0,0,0,0,0,0
407,1.849857,3.499853,24.69963,21.67009,19.50025,57.66217,16.63868,69.96404,69.9627,30.10157,17.20082,2.099797,4.699601,16.64202,4.900349,7.099578,2.100269,4.500589,11.40222,16.30346,8.100172,7.299152,7.798493,31.59682,11.89085,18.19748,6.299594,6.698037,37.69832,4.119802,22.69852,13.5908,11.49799,14.39735,4.700059,14.69663,7.358585,30.99851,14.39932,26.59806,16.79944,12.59961,12.29739,21.59696,21.59924,28.93577,3.239527,42.29989,9.19894,12.49752,38.61899,23.9998,22.69905,28.93227,16.89705,9.499798,2.999887,23.99737,7.499167,10.49878,3.099741,6.999416,24.19481,15.99874,9.597835,57.00327,26.99984,0,0,0,0,0,0
408,1.849861,3.499858,24.69972,21.67016,19.50028,57.66219,16.63888,69.96414,69.96275,30.10155,17.20085,2.099847,4.699605,16.64164,4.900276,7.099549,2.100243,4.500526,11.40185,16.30285,8.100163,7.299075,7.798458,31.59693,11.89017,18.19681,6.299085,6.697665,37.69797,4.119589,22.69791,13.59092,11.49782,14.39694,4.699872,14.69625,7.358362,30.99844,14.39929,26.598,16.79937,12.59961,12.29712,21.59597,21.59858,28.93604,3.239475,42.29953,9.198917,12.49737,38.62282,23.99974,22.69935,28.9328,16.8976,9.499828,2.999872,23.99751,7.499487,10.49862,3.099754,6.999434,24.1953,15.99863,9.598169,57.00477,26.99957,0,0,0,0,0,0
409,1.849868,3.499866,24.69982,21.67023,19.50031,57.66216,16.63911,69.96419,69.96278,30.1015,17.20087,2.099901,4.699618,16.64123,4.900196,7.099533,2.100211,4.500448,11.40143,16.30216,8.10015,7.299025,7.798468,31.59711,11.88948,18.1962,6.29859,6.697352,37.69768,4.119384,22.69734,13.5913,11.49772,14.39661,4.699688,14.69597,7.358184,30.9984,14.39928,26.59797,16.7993,12.59961,12.29693,21.59506,21.59795,28.93642,3.239438,42.29917,9.198927,12.4973,38.62881,23.99969,22.69967,28.93355,16.89823,9.499862,2.999861,23.99772,7.499828,10.4985,3.099774,6.99947,24.19594,15.99855,9.598564,57.00619,26.99929,0,0,0,0,0,0
410,1.849879,3.499878,24.69994,21.67031,19.50033,57.66207,16.63938,69.96413,69.96277,30.10143,17.20088,2.09996,4.699641,16.64077,4.900111,7.099529,2.100173,4.500358,11.40097,16.3014,8.100137,7.298998,7.798517,31.59734,11.88879,18.19569,6.298127,6.697104,37.69745,4.119193,22.69683,13.59191,11.49767,14.39637,4.69951,14.69579,7.358052,30.99838,14.39927,26.59799,16.79925,12.59962,12.29682,21.59427,21.59737,28.9369,3.239415,42.29883,9.198959,12.4973,38.63681,23.99964,22.70002,28.93448,16.89893,9.499899,2.99985,23.998,7.500181,10.49842,3.0998,6.999519,24.1967,15.9985,9.599003,57.00745,26.99903,0,0,0,0,0,0
411,1.849893,3.499893,24.70007,21.67038,19.50035,57.66195,16.63967,69.96399,69.96273,30.10135,17.20087,2.100021,4.699673,16.64028,4.900024,7.099539,2.100129,4.500258,11.40048,16.3006,8.100122,7.298996,7.798603,31.59764,11.88812,18.19528,6.297706,6.696929,37.69728,4.119019,22.6964,13.59275,11.49768,14.39622,4.69934,14.69572,7.357968,30.99839,14.39928,26.59804,16.79922,12.59963,12.2968,21.59364,21.59685,28.93746,3.239407,42.29851,9.199018,12.49737,38.64665,23.9996,22.70036,28.93557,16.89965,9.499937,2.999841,23.99832,7.500532,10.49838,3.099831,6.999579,24.19756,15.99849,9.599477,57.00854,26.99877,0,0,0,0,0,0
412,1.84991,3.499911,24.70021,21.67045,19.50035,57.66179,16.63998,69.96378,69.96266,30.10125,17.20085,2.100083,4.699712,16.63979,4.899936,7.099563,2.100081,4.50015,11.39997,16.29977,8.100108,7.299024,7.79873,31.59799,11.88749,18.195,6.297339,6.696833,37.69719,4.11887,22.69605,13.59381,11.49776,14.39617,4.699188,14.69577,7.357941,30.99843,14.3993,26.59813,16.79919,12.59965,12.29686,21.59315,21.59641,28.93812,3.239417,42.29823,9.199105,12.49752,38.65809,23.99956,22.70071,28.93681,16.90041,9.49998,2.999836,23.9987,7.500877,10.49838,3.099868,6.999653,24.19851,15.99851,9.599974,57.00942,26.99852,0,0,0,0,0,0
413,1.849929,3.49993,24.70037,21.67052,19.50035,57.66159,16.64029,69.96348,69.96257,30.10113,17.20081,2.100143,4.699759,16.63929,4.89985,7.099599,2.100031,4.500036,11.39945,16.29893,8.100092,7.299078,7.79889,31.59838,11.88692,18.19483,6.297038,6.696819,37.69718,4.118747,22.69579,13.59505,11.4979,14.39623,4.699054,14.69593,7.357965,30.99848,14.39933,26.59824,16.79918,12.59967,12.297,21.59285,21.59605,28.93883,3.23944,42.29799,9.199212,12.49773,38.67087,23.99953,22.70104,28.93814,16.90116,9.500021,2.999834,23.99912,7.501202,10.49842,3.099908,6.999733,24.1995,15.99856,9.60048,57.01009,26.9983,0,0,0,0,0,0
