EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Detritus"

timestep\group,"Western Australian Octopus",Grunters,Gurnards,Weedfish,Soldiers,"PInk Snapper  juvenile","Other seabirds",Rays,"Dragonets ",Wrasses,Butterfishes,"Demersal fish","Common Silverbelly",Goatfishes,Leatherjackets,"Blue Swimmer Crab","Mantis shrimp",Seastars,"Migratory waders",Seahorses,Mullets,Rabbitfish,"Western King Prawn","Other prawns","Sea snails","Black Mussel",Corals,Ascidians,"Sea Cucumbers","Sand dollars",Sponges,Bivalves,Polychaetes,Bryozoans,Urchins,
1,0.001895937,0.03394453,0.003684433,0.0187647,0.01877804,0.001789603,5.303745E-05,0.1686421,0.1469188,0.08165103,0.3646871,3.378809,0.02193327,0.04435072,0.07900205,0.02910189,0.02017524,0.005902592,9.043401E-06,0.004338493,0.5616759,0.3573592,0.005029663,0.02948773,0.00548312,6.36368E-07,0.001281036,0.02907451,0.006806722,0.01173437,0.001605517,0.0002741904,9.686112,0.0049417,0.5509942
2,0.001895756,0.03394142,0.003684092,0.01876295,0.01877642,0.001789426,5.303399E-05,0.1686268,0.1469056,0.08164344,0.3646528,3.378514,0.02193121,0.04434698,0.0789955,0.02909971,0.02017315,0.005902001,9.042996E-06,0.004338098,0.5616253,0.3573241,0.005029304,0.02948412,0.005482677,6.363077E-07,0.001280916,0.0290716,0.006806156,0.0117338,0.001605375,0.0002741645,9.685111,0.004941241,0.5509408
3,0.001895765,0.03394141,0.003684145,0.01876328,0.01877621,0.001789447,5.303218E-05,0.1686254,0.1469052,0.08164383,0.3646504,3.378422,0.02193125,0.04434593,0.0789934,0.029099,0.0201731,0.005901982,9.042729E-06,0.004338144,0.5616121,0.3573257,0.005029397,0.02948329,0.005482723,6.363152E-07,0.001280942,0.02907156,0.006806203,0.01173348,0.001605394,0.0002741669,9.684967,0.004941312,0.5509336
4,0.00189579,0.03394168,0.003684228,0.01876363,0.01877622,0.00178947,5.303098E-05,0.1686254,0.1469063,0.08164447,0.3646504,3.378361,0.02193129,0.04434537,0.07899233,0.02909866,0.02017308,0.005901972,9.042556E-06,0.004338213,0.5616036,0.3573273,0.005029487,0.02948269,0.005482789,6.363268E-07,0.001280979,0.02907164,0.006806273,0.01173332,0.001605419,0.0002741709,9.684855,0.004941417,0.5509344
5,0.001895815,0.03394192,0.003684307,0.01876387,0.01877625,0.001789481,5.302998E-05,0.1686256,0.1469075,0.08164492,0.3646508,3.378311,0.02193129,0.04434504,0.0789917,0.02909848,0.02017304,0.005901949,9.04241E-06,0.004338265,0.5615968,0.3573273,0.005029561,0.02948224,0.005482843,6.363341E-07,0.001281011,0.02907161,0.006806341,0.01173325,0.001605438,0.0002741737,9.684769,0.004941505,0.5509383
6,0.001895834,0.0339421,0.003684367,0.01876397,0.01877625,0.001789481,5.302906E-05,0.1686255,0.1469086,0.08164517,0.3646511,3.378263,0.02193122,0.04434482,0.07899129,0.02909835,0.02017299,0.005901911,9.04227E-06,0.0043383,0.561591,0.3573264,0.005029615,0.02948193,0.005482879,6.363364E-07,0.001281036,0.02907147,0.006806405,0.01173322,0.001605448,0.0002741748,9.684713,0.004941569,0.5509437
7,0.001895848,0.03394222,0.003684408,0.01876396,0.01877622,0.001789471,5.302819E-05,0.1686252,0.1469095,0.08164525,0.3646513,3.378218,0.02193111,0.04434472,0.07899108,0.02909826,0.02017296,0.005901867,9.042136E-06,0.004338318,0.561586,0.3573254,0.005029657,0.02948175,0.005482906,6.363346E-07,0.001281055,0.02907126,0.006806467,0.01173325,0.001605451,0.0002741748,9.684686,0.004941612,0.5509502
8,0.00189586,0.0339423,0.00368443,0.01876386,0.01877616,0.001789456,5.302743E-05,0.1686248,0.1469103,0.08164525,0.3646516,3.378176,0.02193099,0.04434474,0.0789911,0.02909821,0.02017295,0.005901819,9.042013E-06,0.004338326,0.5615824,0.3573247,0.00502969,0.02948169,0.005482931,6.363298E-07,0.001281069,0.02907102,0.00680653,0.01173332,0.00160545,0.000274174,9.684689,0.004941645,0.5509579
9,0.001895868,0.03394234,0.003684432,0.01876369,0.01877606,0.001789434,5.302671E-05,0.1686242,0.1469107,0.08164515,0.3646519,3.378136,0.02193085,0.04434485,0.07899127,0.02909816,0.02017296,0.005901768,9.041893E-06,0.004338327,0.5615795,0.3573245,0.005029716,0.02948171,0.005482952,6.363227E-07,0.00128108,0.02907074,0.006806588,0.01173344,0.001605445,0.0002741725,9.684716,0.004941664,0.5509658
10,0.001895875,0.0339424,0.003684422,0.01876348,0.01877595,0.001789413,5.302611E-05,0.1686236,0.146911,0.08164509,0.3646528,3.3781,0.02193075,0.04434509,0.07899167,0.02909815,0.02017302,0.005901726,9.041785E-06,0.004338325,0.561578,0.357325,0.00502974,0.02948182,0.005482982,6.363148E-07,0.001281089,0.0290705,0.006806649,0.01173362,0.00160544,0.0002741707,9.684767,0.00494168,0.5509741
