EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Australian Pelican"

timestep\group,"Australian Sea Lion",
1,0.01235174
2,0.01234967
3,0.01234946
4,0.01234935
5,0.01234924
6,0.01234914
7,0.01234903
8,0.01234893
9,0.01234884
10,0.01234877
11,0.0123487
12,0.01234866
13,0.01234864
14,0.01234864
15,0.01234865
16,0.01234868
17,0.01234873
18,0.01234879
19,0.01234887
20,0.01234896
21,0.01234907
22,0.01234918
23,0.0123493
24,0.01234943
25,0.01234956
26,0.0123497
27,0.01234985
28,0.01234999
29,0.01235014
30,0.01235028
31,0.01235042
32,0.01235056
33,0.0123507
34,0.01235083
35,0.01235095
36,0.01235106
37,0.01235116
38,0.01235125
39,0.01235133
40,0.0123514
41,0.01235145
42,0.01235148
43,0.0123515
44,0.0123515
45,0.01235149
46,0.01235145
47,0.0123514
48,0.01235133
49,0.01235124
50,0.01235114
51,0.01235101
52,0.01235087
53,0.01235072
54,0.01235055
55,0.01235037
56,0.01235018
57,0.01234998
58,0.01234977
59,0.01234955
60,0.01234934
61,0.01234912
62,0.01234891
63,0.0123487
64,0.01234849
65,0.0123483
66,0.01234811
67,0.01234794
68,0.01234779
69,0.01234766
70,0.01234754
71,0.01234744
72,0.01234737
73,0.01234732
74,0.0123473
75,0.0123473
76,0.01234733
77,0.01234739
78,0.01234747
79,0.01234758
80,0.0123477
81,0.01234786
82,0.01234803
83,0.01234822
84,0.01234843
85,0.01234866
86,0.0123489
87,0.01234915
88,0.01234941
89,0.01234967
90,0.01234994
91,0.0123502
92,0.01235047
93,0.01235072
94,0.01235097
95,0.0123512
96,0.01235142
97,0.01235162
98,0.01235181
99,0.01235198
100,0.01235212
101,0.01235224
102,0.01235234
103,0.01235241
104,0.01235245
105,0.01235247
106,0.01235247
107,0.01235244
108,0.01235238
109,0.01235231
110,0.01235221
111,0.01235209
112,0.01235195
113,0.0123518
114,0.01235163
115,0.01235146
116,0.01235127
117,0.01235107
118,0.01235087
119,0.01235066
120,0.01235046
121,0.01235025
122,0.01235005
123,0.01234986
124,0.01234967
125,0.0123495
126,0.01234933
127,0.01234918
128,0.01234905
129,0.01234893
130,0.01234882
131,0.01234873
132,0.01234866
133,0.01234861
134,0.01234858
135,0.01234857
136,0.01234857
137,0.0123486
138,0.01234864
139,0.01234869
140,0.01234877
141,0.01234885
142,0.01234895
143,0.01234907
144,0.01234919
145,0.01234933
146,0.01234947
147,0.01234962
148,0.01234978
149,0.01234993
150,0.01235009
151,0.01235025
152,0.01235041
153,0.01235056
154,0.0123507
155,0.01235084
156,0.01235097
157,0.01235108
158,0.01235119
159,0.01235128
160,0.01235135
161,0.0123514
162,0.01235144
163,0.01235146
164,0.01235145
165,0.01235143
166,0.01235139
167,0.01235132
168,0.01235124
169,0.01235113
170,0.01235101
171,0.01235086
172,0.0123507
173,0.01235052
174,0.01235033
175,0.01235012
176,0.01234991
177,0.01234968
178,0.01234945
179,0.01234921
180,0.01234898
181,0.01234875
182,0.01234852
183,0.0123483
184,0.01234809
185,0.01234789
186,0.0123477
187,0.01234754
188,0.01234739
189,0.01234726
190,0.01234716
191,0.01234708
192,0.01234702
193,0.01234699
194,0.01234698
195,0.012347
196,0.01234704
197,0.0123471
198,0.01234719
199,0.0123473
200,0.01234742
201,0.01234756
202,0.01234772
203,0.01234789
204,0.01234807
205,0.01234825
206,0.01234843
207,0.01234862
208,0.0123488
209,0.01234897
210,0.01234914
211,0.0123493
212,0.01234944
213,0.01234956
214,0.01234967
215,0.01234976
216,0.01234983
217,0.01234987
218,0.0123499
219,0.0123499
220,0.01234987
221,0.01234983
222,0.01234977
223,0.01234968
224,0.01234958
