EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Australian Herring"

timestep\group,"Australian Sea Lion","Bottlenose Dolphin",Tailors,Cormorants,"Australian Pelican","Gulls and Terns","Scaly Mackerel","Yellowtail Scad",Cuttlefish,
1,0.0008423529,0.007049527,0.1279421,0.009001752,0.03021369,0.0002665476,0.2425856,0.06338493,0.01996237
2,0.0008422139,0.007048375,0.127927,0.009000404,0.03020925,0.0002665054,0.2425532,0.0633743,0.01995924
3,0.0008421979,0.007048235,0.1279226,0.009000076,0.03020813,0.0002664981,0.2425449,0.06337484,0.01995871
4,0.0008421909,0.007048174,0.1279196,0.008999857,0.03020738,0.0002664938,0.2425398,0.06337567,0.01995844
5,0.0008421855,0.007048132,0.1279174,0.008999682,0.03020676,0.0002664904,0.2425361,0.06337624,0.01995828
6,0.0008421816,0.007048101,0.1279157,0.008999544,0.03020628,0.0002664877,0.2425337,0.06337661,0.01995819
7,0.0008421785,0.007048079,0.1279145,0.008999431,0.03020588,0.0002664855,0.2425323,0.06337682,0.01995814
8,0.000842176,0.007048066,0.1279137,0.008999343,0.03020556,0.0002664838,0.2425319,0.06337692,0.01995811
9,0.0008421745,0.007048061,0.1279132,0.008999277,0.03020531,0.0002664826,0.2425322,0.06337695,0.01995808
10,0.0008421734,0.007048061,0.127913,0.008999227,0.03020512,0.0002664817,0.2425331,0.0633769,0.01995805
11,0.0008421732,0.007048069,0.1279131,0.008999195,0.03020498,0.0002664813,0.2425345,0.06337681,0.019958
12,0.0008421732,0.007048083,0.1279133,0.008999173,0.0302049,0.0002664813,0.2425364,0.06337664,0.01995794
13,0.0008421732,0.0070481,0.1279137,0.008999163,0.03020485,0.0002664817,0.2425385,0.06337643,0.01995787
14,0.0008421737,0.007048118,0.1279142,0.00899916,0.03020483,0.0002664822,0.2425408,0.06337617,0.01995777
15,0.0008421741,0.00704814,0.1279148,0.008999165,0.03020483,0.0002664831,0.2425431,0.06337589,0.01995766
16,0.0008421745,0.007048162,0.1279154,0.008999175,0.03020486,0.0002664841,0.2425455,0.06337554,0.01995754
17,0.0008421746,0.007048183,0.1279161,0.008999188,0.0302049,0.0002664853,0.2425478,0.06337516,0.01995741
18,0.0008421743,0.007048203,0.1279168,0.008999206,0.03020495,0.0002664866,0.2425498,0.06337472,0.01995726
19,0.0008421735,0.007048219,0.1279175,0.00899922,0.030205,0.0002664879,0.2425516,0.06337422,0.0199571
20,0.000842172,0.007048232,0.1279181,0.00899923,0.03020505,0.0002664893,0.2425531,0.06337365,0.01995694
21,0.00084217,0.00704824,0.1279187,0.00899924,0.0302051,0.0002664907,0.2425542,0.06337304,0.01995677
22,0.0008421671,0.007048242,0.1279192,0.008999244,0.03020514,0.0002664919,0.2425548,0.06337232,0.01995659
23,0.0008421635,0.00704824,0.1279197,0.008999244,0.03020517,0.0002664932,0.242555,0.06337157,0.01995641
24,0.0008421589,0.007048229,0.12792,0.008999238,0.03020518,0.0002664942,0.2425547,0.06337073,0.01995623
25,0.0008421533,0.007048213,0.1279203,0.008999225,0.03020518,0.0002664951,0.2425539,0.06336983,0.01995604
26,0.0008421469,0.007048189,0.1279205,0.008999201,0.03020517,0.0002664959,0.2425525,0.06336885,0.01995584
27,0.0008421396,0.007048157,0.1279206,0.008999172,0.03020514,0.0002664963,0.2425506,0.06336778,0.01995565
28,0.0008421313,0.007048119,0.1279206,0.008999134,0.03020508,0.0002664966,0.2425482,0.06336667,0.01995545
29,0.0008421221,0.007048075,0.1279205,0.008999089,0.030205,0.0002664967,0.2425452,0.06336549,0.01995524
30,0.0008421121,0.007048021,0.1279203,0.008999037,0.03020491,0.0002664965,0.2425417,0.06336423,0.01995503
31,0.0008421013,0.007047961,0.1279199,0.008998976,0.0302048,0.000266496,0.2425377,0.06336293,0.01995482
32,0.0008420899,0.007047896,0.1279196,0.008998906,0.03020466,0.0002664953,0.2425333,0.06336157,0.0199546
33,0.0008420778,0.007047823,0.1279191,0.008998832,0.03020451,0.0002664942,0.2425285,0.06336018,0.01995438
34,0.0008420654,0.007047748,0.1279186,0.008998754,0.03020434,0.000266493,0.2425234,0.06335877,0.01995415
35,0.0008420527,0.007047668,0.127918,0.00899867,0.03020416,0.0002664914,0.242518,0.06335734,0.01995393
36,0.0008420396,0.007047583,0.1279175,0.008998581,0.03020397,0.0002664897,0.2425122,0.06335592,0.0199537
37,0.0008420264,0.007047496,0.1279168,0.008998489,0.03020376,0.0002664877,0.2425063,0.06335449,0.01995347
38,0.0008420136,0.007047407,0.1279162,0.008998398,0.03020355,0.0002664855,0.2425002,0.0633531,0.01995324
39,0.0008420008,0.007047318,0.1279156,0.008998305,0.03020333,0.0002664831,0.2424942,0.06335174,0.01995301
40,0.000841988,0.007047227,0.127915,0.008998211,0.03020312,0.0002664805,0.242488,0.06335044,0.01995279
41,0.0008419763,0.00704714,0.1279145,0.008998122,0.0302029,0.0002664779,0.2424821,0.0633492,0.01995257
42,0.0008419646,0.007047053,0.127914,0.008998034,0.03020268,0.000266475,0.2424762,0.06334803,0.01995235
43,0.0008419541,0.007046968,0.1279136,0.008997951,0.03020247,0.0002664721,0.2424705,0.06334697,0.01995214
44,0.0008419445,0.007046889,0.1279133,0.008997875,0.03020227,0.0002664692,0.2424651,0.06334601,0.01995195
45,0.0008419359,0.007046815,0.1279131,0.008997804,0.03020209,0.0002664662,0.2424601,0.06334517,0.01995176
46,0.0008419281,0.007046744,0.127913,0.008997739,0.03020191,0.0002664633,0.2424554,0.06334446,0.01995159
47,0.0008419217,0.007046682,0.1279131,0.008997685,0.03020175,0.0002664604,0.2424511,0.06334385,0.01995143
48,0.0008419167,0.007046627,0.1279133,0.008997641,0.03020161,0.0002664575,0.2424475,0.06334344,0.0199513
49,0.000841913,0.007046579,0.1279136,0.008997606,0.03020149,0.0002664549,0.2424443,0.06334316,0.01995119
50,0.0008419108,0.00704654,0.1279141,0.00899758,0.03020139,0.0002664524,0.2424416,0.06334302,0.01995109
51,0.0008419097,0.00704651,0.1279147,0.008997569,0.03020131,0.00026645,0.2424397,0.06334305,0.01995103
52,0.0008419104,0.007046487,0.1279155,0.008997563,0.03020127,0.0002664478,0.2424384,0.06334321,0.01995098
53,0.000841912,0.007046474,0.1279165,0.00899757,0.03020124,0.0002664458,0.2424377,0.06334352,0.01995097
54,0.0008419153,0.007046468,0.1279176,0.008997588,0.03020124,0.0002664441,0.2424377,0.06334399,0.01995099
55,0.0008419197,0.007046472,0.1279188,0.008997617,0.03020125,0.0002664426,0.2424383,0.06334458,0.01995103
56,0.0008419255,0.007046485,0.1279202,0.008997659,0.0302013,0.0002664413,0.2424396,0.06334531,0.0199511
57,0.0008419325,0.007046507,0.1279217,0.00899771,0.03020138,0.0002664404,0.2424416,0.06334617,0.01995121
58,0.0008419406,0.007046536,0.1279233,0.008997772,0.03020148,0.0002664398,0.2424443,0.06334715,0.01995135
59,0.0008419497,0.007046571,0.127925,0.008997844,0.0302016,0.0002664395,0.2424476,0.0633482,0.01995151
60,0.0008419596,0.007046614,0.1279268,0.008997923,0.03020175,0.0002664395,0.2424515,0.06334937,0.01995172
61,0.0008419703,0.007046665,0.1279287,0.00899801,0.03020192,0.0002664398,0.2424559,0.06335059,0.01995194
62,0.0008419817,0.00704672,0.1279307,0.008998106,0.03020211,0.0002664404,0.2424608,0.06335187,0.01995219
63,0.0008419935,0.007046781,0.1279327,0.008998209,0.03020233,0.0002664412,0.2424662,0.06335319,0.01995247
64,0.0008420055,0.007046843,0.1279347,0.008998315,0.03020255,0.0002664423,0.242472,0.06335453,0.01995276
65,0.0008420178,0.00704691,0.1279367,0.008998427,0.03020279,0.0002664437,0.2424781,0.06335585,0.01995308
66,0.00084203,0.007046978,0.1279387,0.008998541,0.03020305,0.0002664454,0.2424845,0.06335717,0.0199534
67,0.0008420421,0.007047049,0.1279406,0.008998657,0.03020331,0.0002664472,0.2424911,0.06335847,0.01995374
68,0.000842054,0.007047116,0.1279425,0.008998769,0.03020358,0.0002664491,0.2424979,0.06335972,0.01995408
69,0.0008420652,0.007047183,0.1279443,0.008998883,0.03020385,0.0002664513,0.2425046,0.06336089,0.01995443
70,0.0008420762,0.00704725,0.1279461,0.008998998,0.03020412,0.0002664536,0.2425115,0.063362,0.01995478
71,0.0008420863,0.007047312,0.1279476,0.008999105,0.03020439,0.000266456,0.2425181,0.06336299,0.01995511
72,0.0008420957,0.007047371,0.1279491,0.008999209,0.03020466,0.0002664584,0.2425246,0.06336392,0.01995543
73,0.000842104,0.007047425,0.1279504,0.008999306,0.03020491,0.0002664609,0.2425309,0.06336468,0.01995574
74,0.0008421112,0.007047472,0.1279515,0.008999397,0.03020515,0.0002664634,0.2425368,0.06336534,0.01995602
75,0.0008421177,0.007047516,0.1279524,0.008999481,0.03020538,0.0002664658,0.2425424,0.06336587,0.01995628
76,0.0008421228,0.007047551,0.1279532,0.008999554,0.0302056,0.0002664681,0.2425475,0.06336623,0.0199565
77,0.0008421267,0.007047581,0.1279538,0.008999621,0.03020579,0.0002664704,0.2425521,0.06336647,0.0199567
78,0.0008421296,0.007047602,0.1279541,0.008999677,0.03020597,0.0002664726,0.2425561,0.06336655,0.01995686
79,0.0008421312,0.007047616,0.1279542,0.008999723,0.03020612,0.0002664746,0.2425595,0.0633665,0.01995699
80,0.0008421314,0.007047622,0.1279542,0.008999757,0.03020625,0.0002664764,0.2425622,0.06336629,0.01995707
81,0.0008421304,0.007047619,0.1279539,0.008999779,0.03020634,0.0002664779,0.2425641,0.06336591,0.0199571
82,0.0008421285,0.007047609,0.1279534,0.00899979,0.03020642,0.0002664793,0.2425654,0.06336541,0.01995709
83,0.0008421253,0.007047591,0.1279528,0.008999791,0.03020646,0.0002664805,0.2425659,0.06336478,0.01995704
84,0.0008421211,0.007047566,0.1279519,0.008999779,0.03020647,0.0002664813,0.2425656,0.06336403,0.01995695
85,0.0008421161,0.007047532,0.1279508,0.008999757,0.03020646,0.0002664819,0.2425646,0.06336315,0.01995681
86,0.00084211,0.007047495,0.1279496,0.008999726,0.03020642,0.0002664822,0.2425628,0.06336216,0.01995663
87,0.000842103,0.007047447,0.1279483,0.008999682,0.03020635,0.0002664823,0.2425602,0.06336107,0.01995641
88,0.0008420956,0.007047396,0.1279468,0.008999632,0.03020626,0.000266482,0.2425569,0.06335991,0.01995616
89,0.0008420874,0.007047339,0.1279451,0.008999571,0.03020614,0.0002664815,0.242553,0.06335866,0.01995587
90,0.0008420789,0.007047276,0.1279435,0.008999502,0.03020599,0.0002664807,0.2425483,0.06335739,0.01995556
91,0.0008420703,0.007047212,0.1279417,0.008999431,0.03020583,0.0002664796,0.2425431,0.06335608,0.01995523
92,0.0008420611,0.007047144,0.1279399,0.008999351,0.03020565,0.0002664783,0.2425373,0.06335472,0.01995488
93,0.0008420522,0.007047074,0.127938,0.008999269,0.03020545,0.0002664767,0.2425311,0.06335337,0.01995452
94,0.0008420433,0.007047004,0.1279361,0.008999184,0.03020523,0.0002664749,0.2425244,0.06335203,0.01995415
95,0.0008420345,0.007046932,0.1279343,0.008999097,0.03020502,0.0002664728,0.2425175,0.06335071,0.01995378
