EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
624,2.72859
625,2.72859
626,2.728647
627,2.728756
628,2.728918
629,2.729128
630,2.729381
631,2.72967
632,2.729989
633,2.730328
634,2.730679
635,2.731031
636,2.731376
637,2.731704
638,2.732006
639,2.732274
640,2.7325
641,2.732678
642,2.732803
643,2.732871
644,2.73288
645,2.732827
646,2.732716
647,2.732546
648,2.732322
649,2.732048
650,2.731731
651,2.731377
652,2.730996
653,2.730596
654,2.730189
655,2.729784
656,2.729391
657,2.729023
658,2.72869
659,2.728402
660,2.728167
661,2.727993
662,2.727886
663,2.727851
664,2.72789
665,2.728003
666,2.728189
667,2.728443
668,2.728759
669,2.729129
670,2.729543
671,2.72999
672,2.730458
673,2.730936
674,2.731408
675,2.731863
676,2.732288
677,2.732671
678,2.733003
679,2.733274
680,2.733476
681,2.733603
682,2.733653
683,2.733622
684,2.733511
685,2.733321
686,2.733056
687,2.732721
688,2.732323
689,2.731872
690,2.731378
691,2.730852
692,2.730308
693,2.729759
694,2.72922
695,2.728705
696,2.728229
697,2.727807
698,2.72745
699,2.727171
700,2.726979
701,2.726882
702,2.726885
703,2.726988
704,2.727192
705,2.727491
706,2.72788
707,2.728347
708,2.72888
709,2.729465
710,2.730087
711,2.730726
712,2.731368
713,2.731992
714,2.732583
715,2.733125
716,2.733602
717,2.734002
718,2.734314
719,2.734531
720,2.734645
721,2.734653
722,2.734553
723,2.734348
724,2.73404
725,2.733636
726,2.733144
727,2.732574
728,2.731939
729,2.731253
730,2.730533
731,2.729795
732,2.72906
733,2.728346
734,2.727674
735,2.727063
736,2.726533
737,2.7261
738,2.725779
739,2.725582
740,2.725519
741,2.725592
742,2.725804
743,2.72615
744,2.726622
745,2.727208
746,2.727892
747,2.728657
748,2.72948
749,2.730337
750,2.731205
751,2.732061
752,2.73288
753,2.73364
754,2.73432
755,2.734904
756,2.735375
757,2.735721
758,2.735934
759,2.736008
760,2.73594
761,2.73573
762,2.735383
763,2.734904
764,2.734302
765,2.73359
766,2.732781
767,2.731894
768,2.730948
769,2.729964
770,2.728968
771,2.727985
772,2.727042
773,2.726166
774,2.725384
775,2.724722
776,2.724202
777,2.723844
778,2.723662
779,2.723666
780,2.72386
781,2.724241
782,2.724803
783,2.725529
784,2.7264
785,2.727393
786,2.728477
787,2.729622
788,2.730795
789,2.731964
790,2.733094
791,2.734154
792,2.735118
793,2.735959
794,2.736656
795,2.737192
796,2.737555
797,2.737736
798,2.737731
799,2.737539
800,2.737163
801,2.73661
802,2.73589
803,2.735015
804,2.734003
805,2.732872
806,2.731645
807,2.73035
808,2.729016
809,2.727676
810,2.726366
811,2.725123
812,2.723986
813,2.72299
814,2.722171
815,2.721559
816,2.721179
817,2.721049
818,2.721179
819,2.721571
820,2.722217
821,2.723101
822,2.724198
823,2.725477
824,2.726899
825,2.728423
826,2.730002
827,2.73159
828,2.733142
829,2.734614
830,2.735965
831,2.737163
832,2.738175
833,2.73898
834,2.739559
835,2.739902
836,2.74
837,2.739855
838,2.739469
839,2.738848
840,2.738003
841,2.736949
842,2.735702
843,2.734282
844,2.732715
845,2.731032
846,2.729267
847,2.727462
848,2.725662
849,2.723916
850,2.722278
851,2.720801
852,2.719537
853,2.718533
854,2.71783
855,2.717461
856,2.717447
857,2.717797
858,2.718507
859,2.719559
860,2.720925
861,2.722563
862,2.724423
863,2.726445
864,2.728569
865,2.730727
866,2.732856
867,2.734894
868,2.736784
869,2.738477
870,2.739931
871,2.741114
872,2.742002
873,2.742582
874,2.742844
875,2.742788
876,2.74242
877,2.741748
878,2.740783
879,2.739539
880,2.738035
881,2.736288
882,2.734325
883,2.732175
884,2.729876
885,2.727476
886,2.72503
887,2.722603
888,2.720266
889,2.718095
890,2.716168
891,2.714559
892,2.713334
893,2.712549
894,2.712244
895,2.712445
896,2.713155
897,2.714359
898,2.716023
899,2.718096
900,2.720509
901,2.723185
902,2.726034
903,2.728965
904,2.731885
905,2.734705
906,2.737344
907,2.739731
908,2.741805
909,2.743523
910,2.744852
911,2.745773
912,2.74628
913,2.746375
914,2.746068
915,2.745373
916,2.744306
917,2.742883
918,2.741119
919,2.739031
920,2.736638
921,2.733963
922,2.73104
923,2.727915
924,2.72465
925,2.721325
926,2.718032
927,2.71488
928,2.711979
929,2.709446
930,2.707387
931,2.705896
932,2.705049
933,2.704896
934,2.70546
935,2.706737
936,2.70869
937,2.711257
938,2.714351
939,2.717863
940,2.721672
941,2.725645
942,2.72965
943,2.733556
944,2.737244
945,2.740608
946,2.743563
947,2.746041
948,2.747998
949,2.749412
950,2.750276
951,2.750601
952,2.75041
953,2.74973
954,2.748588
955,2.74701
956,2.745012
957,2.742606
958,2.739797
959,2.73659
960,2.732999
961,2.729055
962,2.724811
963,2.720354
964,2.715796
965,2.711283
966,2.706976
967,2.703048
968,2.699672
969,2.697004
970,2.695177
971,2.694291
972,2.694407
973,2.695543
974,2.697671
975,2.700723
976,2.70459
977,2.70913
978,2.714174
979,2.719537
980,2.725026
981,2.730449
982,2.735627
983,2.740401
984,2.744637
985,2.748235
986,2.751126
987,2.753276
988,2.754682
989,2.755367
990,2.755373
991,2.754756
992,2.753572
993,2.751873
994,2.749692
995,2.747042
996,2.743912
997,2.740277
998,2.736103
999,2.731372
1000,2.726098
1001,2.72034
1002,2.71422
1003,2.707912
1004,2.701641
1005,2.695663
1006,2.690245
1007,2.685646
1008,2.682094
1009,2.679777
1010,2.678827
1011,2.679312
1012,2.681237
1013,2.684544
1014,2.689111
1015,2.694764
1016,2.701282
1017,2.708409
1018,2.715872
1019,2.723389
1020,2.730689
1021,2.737526
1022,2.743688
1023,2.749009
1024,2.753375
1025,2.756721
1026,2.759034
1027,2.760346
1028,2.760725
1029,2.760267
1030,2.759084
1031,2.757285
1032,2.754957
1033,2.752152
1034,2.74887
1035,2.745054
1036,2.740607
1037,2.735411
1038,2.729371
1039,2.72245
1040,2.71471
1041,2.706317
1042,2.697547
1043,2.688754
1044,2.680338
1045,2.67271
1046,2.666254
1047,2.661303
1048,2.658116
1049,2.656869
1050,2.657646
1051,2.660438
1052,2.665146
1053,2.671587
1054,2.679501
1055,2.688567
1056,2.698416
1057,2.708654
1058,2.718879
1059,2.728708
1060,2.737798
1061,2.745865
1062,2.752694
1063,2.758148
1064,2.762168
1065,2.764766
1066,2.766017
1067,2.766052
1068,2.765025
1069,2.763006
1070,2.760352
1071,2.757239
1072,2.753769
1073,2.74996
1074,2.745676
1075,2.740749
1076,2.735
1077,2.728277
1078,2.720514
1079,2.711763
1080,2.702219
1081,2.692207
1082,2.682149
1083,2.672515
1084,2.663787
1085,2.656406
1086,2.650749
1087,2.647109
1088,2.645679
1089,2.646546
1090,2.649698
1091,2.655019
1092,2.662297
1093,2.671238
1094,2.681476
1095,2.692593
1096,2.704137
1097,2.71565
1098,2.726695
1099,2.736881
1100,2.745884
1101,2.753468
1102,2.759483
1103,2.76387
1104,2.76665
1105,2.767918
1106,2.76783
1107,2.766474
1108,2.764239
1109,2.761418
1110,2.758155
1111,2.754536
1112,2.750626
1113,2.74628
1114,2.74132
1115,2.735553
1116,2.728807
1117,2.720987
1118,2.712125
1119,2.702398
1120,2.692122
1121,2.681723
1122,2.671685
1123,2.662505
1124,2.654647
1125,2.648512
1126,2.644412
1127,2.642562
1128,2.643069
1129,2.645933
1130,2.651052
1131,2.658225
1132,2.667161
1133,2.677497
1134,2.688809
1135,2.700637
1136,2.712508
1137,2.723967
1138,2.734602
1139,2.744067
1140,2.752102
1141,2.758542
1142,2.763311
1143,2.76642
1144,2.767955
1145,2.768068
1146,2.76686
1147,2.764714
1148,2.761954
1149,2.758736
1150,2.755149
1151,2.751266
1152,2.746987
1153,2.742136
1154,2.736515
1155,2.729941
1156,2.722297
1157,2.713586
1158,2.703955
1159,2.693698
1160,2.683225
1161,2.673016
1162,2.663572
1163,2.655369
1164,2.648826
1165,2.644275
1166,2.641953
1167,2.641989
1168,2.644404
1169,2.649114
1170,2.655938
1171,2.6646
1172,2.674748
1173,2.685967
1174,2.697799
1175,2.709769
1176,2.721413
1177,2.732305
1178,2.742085
1179,2.75047
1180,2.757275
1181,2.762408
1182,2.765861
1183,2.767709
1184,2.768092
1185,2.76713
1186,2.76513
1187,2.762471
1188,2.75933
1189,2.755805
1190,2.751969
1191,2.747772
1192,2.743044
1193,2.737588
1194,2.731212
1195,2.723781
1196,2.71527
1197,2.705797
1198,2.695627
1199,2.685149
1200,2.674834
