EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
2050,0.05406125,0.05442732,0.008597303,0.08230525,0.1790745,0.03900761,1.322145,0.01900327,0.01015901,0.002068724,0.129043,0.002810723,0.3197781,0.05189117,9.499207,3.438893,0.3449798,0.1865907,0.9492614,20.69977,7.152652,0.08661748,1.101558,0.09119069,0.1899776,0.2210099,0.8972113,0.04388775,0.0005003053,6.774296,1.380247,0.285274,0.8130931,3.078031,111.6178,0.1410238,0.8233541,23.61992,21.81047,6.866084,0.2969798,0.1929335,1.384647,0.885813,0.4852254,0.09513489,0.1969998,0.0001000961,0.08259556,4.912609,14.3519,0.00400343,0.02632182,0.1210405,0.04923895,5.750178E-05,0.2698593,0.2274559,0.09518743,0.8387268,0.0971968,0.009887769,34.06941,0.07720088,16.25586,9.850413,21.34915,26.84631,66.16378,56.66238,39.35309,0.1234786,75.01105
2051,0.05406066,0.05442652,0.008597136,0.08230507,0.1790775,0.03900791,1.321903,0.01900349,0.01015906,0.002068712,0.129015,0.002810446,0.3197581,0.05189987,9.499647,3.43895,0.3450697,0.1866082,0.9494081,20.70378,7.152655,0.08661138,1.101338,0.09118474,0.1900263,0.2210225,0.897353,0.0438799,0.0005003058,6.774789,1.380271,0.2850631,0.8130658,3.078099,111.6206,0.140997,0.8233449,23.61913,21.80964,6.865533,0.2969622,0.1929202,1.384587,0.8858461,0.4852484,0.09506787,0.1969819,0.0001000969,0.08258859,4.911802,14.30376,0.004003888,0.02629968,0.1209521,0.04917634,5.749901E-05,0.2698571,0.2274139,0.09508102,0.8386178,0.0971816,0.009886621,34.049,0.07720007,16.23261,9.85136,21.35225,26.84753,66.01626,56.63275,39.32373,0.1234857,74.99332
2052,0.05406095,0.0544269,0.008597116,0.08230495,0.1790789,0.03900789,1.32196,0.01900347,0.01015891,0.00206865,0.1289923,0.00281069,0.3197626,0.0518917,9.499104,3.438626,0.3450343,0.186599,0.949298,20.70026,7.15259,0.08661494,1.101204,0.09119507,0.1899425,0.2208671,0.8970005,0.0438476,0.0005002987,6.773676,1.379955,0.2850485,0.8129818,3.076807,111.6139,0.1409637,0.8230023,23.62028,21.81093,6.865942,0.2969687,0.1929403,1.384164,0.8855932,0.4851708,0.09505475,0.196923,0.0001000952,0.08258779,4.911306,14.31097,0.004004089,0.02631795,0.1209451,0.04920943,5.750083E-05,0.2698562,0.2274364,0.09514886,0.8380976,0.09719153,0.009886769,34.05223,0.07719917,16.24402,9.855416,21.34734,26.84664,66.31498,56.68039,39.36068,0.1235685,75.02121
2053,0.05406213,0.05442788,0.008597204,0.08230482,0.1790727,0.03900755,1.322149,0.01900322,0.01015878,0.002068613,0.1289906,0.002810818,0.3197839,0.05188471,9.498754,3.438793,0.3449454,0.1865837,0.9491866,20.69734,7.152544,0.08661988,1.101592,0.09120671,0.1899444,0.2209758,0.8971207,0.04388148,0.0005003056,6.774006,1.380216,0.285292,0.8130863,3.077798,111.6161,0.1410223,0.8233079,23.62263,21.81317,6.866747,0.2969875,0.1929576,1.384596,0.8857455,0.4851985,0.09514839,0.1969828,0.0001000956,0.08260273,4.912695,14.36296,0.00400414,0.02632987,0.1210606,0.04925926,5.751117E-05,0.2698596,0.2275033,0.09522977,0.8386292,0.09721565,0.009889151,34.07512,0.0772019,16.26284,9.853353,21.34547,26.84765,66.24191,56.6763,39.36518,0.1234913,75.0198
2054,0.05406141,0.05442713,0.008596995,0.08230447,0.1790709,0.03900769,1.321858,0.01900332,0.01015886,0.002068647,0.1289937,0.002810394,0.319771,0.05189903,9.499373,3.439029,0.3450488,0.1866034,0.9493992,20.70363,7.152582,0.0866121,1.101477,0.09119371,0.1900484,0.221086,0.8974553,0.04389201,0.0005003086,6.775104,1.380451,0.2850966,0.8131033,3.078595,111.6224,0.1410145,0.8234795,23.62189,21.81223,6.866331,0.2969916,0.192938,1.384762,0.8859162,0.4852679,0.09509254,0.1970042,0.0001000974,0.08259574,4.91215,14.31069,0.004003952,0.02629775,0.1209815,0.04917637,5.750233E-05,0.2698594,0.2274289,0.09507847,0.8388311,0.0971868,0.009887561,34.05333,0.07720242,16.23341,9.848744,21.35567,26.84692,65.9425,56.6214,39.31631,0.1234467,74.98672
2055,0.05406085,0.05442652,0.008596924,0.08230507,0.179078,0.03900817,1.321893,0.01900368,0.01015913,0.002068715,0.1290327,0.002810565,0.3197611,0.05189823,9.499374,3.438654,0.3450733,0.1866053,0.9493752,20.70273,7.15265,0.08661329,1.101119,0.0911824,0.1899711,0.2208759,0.8970399,0.04384479,0.0005003,6.773815,1.379953,0.2849824,0.8129633,3.076775,111.6147,0.1409522,0.8229671,23.61875,21.80933,6.865623,0.2969764,0.1929254,1.384106,0.8856052,0.4851854,0.09502759,0.196925,0.0001000956,0.0825799,4.910933,14.2914,0.004003341,0.02630956,0.1209095,0.0491826,5.748925E-05,0.2698543,0.2273802,0.09509664,0.8380637,0.09716956,0.009885202,34.04353,0.07719848,16.23491,9.851887,21.35307,26.84409,66.28173,56.67167,39.35132,0.1235717,75.01517
2056,0.05406224,0.05442737,0.008597161,0.08230563,0.1790783,0.03900812,1.322289,0.01900367,0.01015921,0.002068705,0.1290425,0.002810924,0.3197778,0.05188452,9.498998,3.438707,0.3449441,0.1865843,0.9491614,20.69669,7.152637,0.08662224,1.101518,0.09119418,0.1899115,0.2209115,0.8969772,0.04387292,0.0005003077,6.773546,1.38002,0.2853314,0.8130565,3.077289,111.6134,0.1410134,0.8231733,23.61922,21.80991,6.865935,0.2969622,0.1929364,1.384438,0.8856736,0.4851763,0.09514361,0.1969706,0.0001000951,0.08259501,4.912591,14.37064,0.004003605,0.02633835,0.1210571,0.04927739,5.750402E-05,0.2698547,0.2274863,0.0952606,0.8384638,0.09720906,0.00988808,34.07663,0.07719921,16.269,9.854555,21.34217,26.84709,66.3621,56.6967,39.38157,0.1235276,75.03159
2057,0.05406207,0.05442715,0.008596999,0.08230468,0.1790731,0.03900792,1.321937,0.0190035,0.01015894,0.002068618,0.1289727,0.002810425,0.3197674,0.0518959,9.499414,3.439105,0.3450274,0.186602,0.9493616,20.70244,7.152563,0.08661378,1.101585,0.09119889,0.1900438,0.2211195,0.8975196,0.04390496,0.0005003147,6.775295,1.380519,0.2851721,0.8131464,3.078998,111.6236,0.1410358,0.8236139,23.62193,21.8123,6.866198,0.2969696,0.1929379,1.384944,0.8859859,0.4852782,0.0951212,0.1970205,0.0001000977,0.0826015,4.912667,14.32827,0.004004566,0.02630065,0.1210157,0.04919374,5.75112E-05,0.2698579,0.2274734,0.09511057,0.8390177,0.09720383,0.009888788,34.06057,0.07720247,16.23908,9.851521,21.3504,26.85007,65.88586,56.61605,39.31473,0.1234219,74.98454
2058,0.05406107,0.05442672,0.008596768,0.08230428,0.1790749,0.03900804,1.321689,0.01900357,0.01015882,0.002068602,0.1289661,0.002810406,0.3197587,0.05189974,9.499216,3.438679,0.3451017,0.18661,0.9494272,20.70396,7.152543,0.08661043,1.101069,0.09119422,0.1899987,0.2209018,0.8971439,0.04384223,0.0005002998,6.774168,1.380063,0.2848625,0.8129615,3.076969,111.6167,0.1409425,0.8230096,23.62173,21.8122,6.866194,0.2969895,0.1929436,1.384133,0.8856273,0.4851965,0.09500325,0.1969147,0.000100096,0.08258411,4.910614,14.26803,0.004004143,0.02629771,0.1208771,0.04915051,5.749552E-05,0.2698555,0.2273888,0.0950455,0.8380505,0.09717365,0.009885843,34.03519,0.07720023,16.22318,9.852659,21.35535,26.84528,66.18339,56.65268,39.3337,0.1235612,75.00415
2059,0.0540625,0.05442778,0.008597045,0.08230529,0.1790748,0.03900801,1.322268,0.01900357,0.01015908,0.002068674,0.1290422,0.002811002,0.3197882,0.05188225,9.49862,3.438548,0.3449281,0.1865783,0.9491248,20.69562,7.152597,0.08662387,1.101461,0.09119862,0.1898836,0.2208469,0.8968136,0.04385617,0.0005003033,6.773031,1.379907,0.285307,0.81301,3.076662,111.6103,0.1409943,0.822993,23.62069,21.81136,6.866513,0.2969907,0.192952,1.384213,0.8855478,0.485143,0.09513414,0.1969452,0.0001000943,0.08259391,4.912245,14.36884,0.004003267,0.02634529,0.1210501,0.04928531,5.750005E-05,0.2698551,0.2274754,0.09527618,0.8382124,0.09720517,0.009887763,34.07658,0.07719971,16.27237,9.853402,21.34453,26.84435,66.51009,56.7185,39.39788,0.1235636,75.04379
2060,0.05406254,0.05442724,0.008597012,0.08230519,0.1790722,0.03900811,1.32212,0.01900365,0.01015923,0.002068702,0.1290316,0.00281051,0.3197768,0.05189514,9.499526,3.439198,0.3449894,0.1865959,0.9493191,20.70161,7.152638,0.08661723,1.101759,0.0911906,0.1900441,0.2211643,0.8975465,0.04392253,0.0005003202,6.775347,1.380582,0.2853292,0.8131919,3.079384,111.6241,0.1410653,0.8237305,23.62031,21.81067,6.866005,0.2969705,0.1929261,1.385121,0.8860633,0.4852951,0.09516739,0.1970579,0.0001000979,0.08260212,4.913363,14.35751,0.004003784,0.02630876,0.1210727,0.0492229,5.750687E-05,0.2698568,0.2274737,0.09515303,0.8392797,0.09720257,0.009888784,34.07213,0.0772023,16.2503,9.848589,21.35056,26.84889,65.88236,56.61949,39.32159,0.1233907,74.98657
2061,0.05406072,0.05442587,0.008596679,0.08230466,0.1790789,0.03900854,1.321616,0.01900394,0.01015915,0.002068669,0.1289856,0.0028102,0.3197426,0.05190774,9.499839,3.438838,0.3451625,0.1866238,0.9495403,20.70728,7.152618,0.08660695,1.100999,0.09118063,0.1900482,0.2209573,0.8973279,0.04385151,0.0005003052,6.774768,1.380143,0.2847903,0.8129796,3.077441,111.6202,0.1409435,0.8231242,23.61909,21.80953,6.865288,0.2969619,0.1929163,1.384255,0.8857437,0.4852372,0.09497652,0.1969305,0.0001000971,0.08257786,4.910456,14.24577,0.004004098,0.02628189,0.1208378,0.04911321,5.749083E-05,0.2698522,0.2273535,0.09497678,0.8381926,0.09715994,0.009884807,34.02476,0.07719894,16.20938,9.852132,21.35701,26.8465,66.01279,56.62338,39.30832,0.1235389,74.98686
2062,0.05406241,0.05442755,0.008596983,0.08230531,0.1790792,0.03900829,1.322216,0.01900376,0.01015906,0.002068631,0.129012,0.002811061,0.3197781,0.05188012,9.498513,3.438341,0.3449473,0.1865811,0.9491115,20.69482,7.152561,0.08662376,1.101249,0.09120241,0.1898409,0.2207334,0.8966177,0.04382894,0.000500299,6.772439,1.379665,0.2852019,0.8129365,3.075734,111.6067,0.1409577,0.8227384,23.62056,21.81135,6.866341,0.2969757,0.1929563,1.383876,0.8853815,0.4850962,0.0950925,0.1968921,0.0001000934,0.08258957,4.911521,14.35265,0.004003757,0.02634878,0.1210025,0.04928235,5.750117E-05,0.2698523,0.2274774,0.09528077,0.837774,0.09720749,0.009887363,34.0695,0.07719816,16.27031,9.857989,21.34059,26.84511,66.66011,56.74,39.41167,0.1236306,75.05637
2063,0.05406363,0.05442826,0.008597079,0.08230487,0.179068,0.0390078,1.322257,0.01900342,0.01015896,0.002068606,0.1289963,0.002810716,0.3197944,0.05188497,9.498917,3.439161,0.3449054,0.1865801,0.949179,20.69749,7.152538,0.08662244,1.101985,0.09120946,0.190004,0.2211708,0.8974745,0.04393145,0.0005003212,6.775089,1.380641,0.285489,0.8132306,3.079521,111.6227,0.1410921,0.8238019,23.62356,21.8139,6.866985,0.2969885,0.1929557,1.385247,0.8860545,0.4852769,0.09523008,0.1970699,0.0001000974,0.08261523,4.914147,14.39833,0.004004254,0.02632575,0.1211545,0.04927454,5.751911E-05,0.2698591,0.2275477,0.09524586,0.8394165,0.0972307,0.009891069,34.09055,0.07720438,16.26913,9.850004,21.34603,26.84999,65.96307,56.63784,39.34138,0.1233723,74.99825
2064,0.05406085,0.05442601,0.008596559,0.08230412,0.1790727,0.03900836,1.321462,0.01900381,0.01015903,0.00206865,0.1289758,0.002809947,0.3197473,0.05191432,9.499995,3.439078,0.3451916,0.1866294,0.949639,20.71036,7.152598,0.08660363,1.101112,0.0911805,0.1901263,0.2210916,0.8976274,0.04387422,0.0005003095,6.775726,1.380462,0.2847549,0.8130403,3.07849,111.6259,0.1409646,0.8233914,23.62074,21.81096,6.865679,0.2969857,0.1929185,1.384576,0.8859354,0.4853,0.09498105,0.196973,0.0001000986,0.08258154,4.910693,14.23122,0.004004029,0.026264,0.1208364,0.04907515,5.749012E-05,0.2698546,0.2273334,0.09490307,0.8385844,0.09715135,0.009884981,34.01983,0.07720136,16.19661,9.847244,21.36476,26.84599,65.76504,56.58161,39.27489,0.123468,74.96214
2065,0.05406164,0.05442677,0.008596832,0.08230567,0.1790829,0.03900873,1.32212,0.0190041,0.01015934,0.002068722,0.1290591,0.002810987,0.3197672,0.05188712,9.498843,3.43819,0.3450132,0.1865916,0.9491984,20.69736,7.152652,0.08662128,1.100946,0.09118488,0.1898368,0.2206371,0.8964714,0.04380072,0.0005002943,6.772013,1.379418,0.2850406,0.8128437,3.074797,111.6041,0.1409103,0.822446,23.61754,21.80841,6.865606,0.2969714,0.192935,1.383479,0.8852443,0.4850725,0.09502146,0.1968496,0.0001000929,0.08257347,4.910404,14.31534,0.004002918,0.02634273,0.120916,0.0492486,5.748439E-05,0.2698483,0.2273957,0.09522174,0.8373305,0.09717678,0.009884593,34.05255,0.0771955,16.25812,9.856794,21.34488,26.84175,66.77314,56.75161,39.41505,0.1236985,75.06179
2066,0.05406428,0.05442837,0.008597235,0.08230584,0.1790733,0.03900816,1.322591,0.01900371,0.01015929,0.002068671,0.129041,0.002811051,0.3197988,0.05187598,9.498818,3.439047,0.344831,0.186568,0.9490249,20.6931,7.152604,0.08662957,1.102097,0.09120711,0.1899271,0.2210997,0.8972417,0.04393135,0.0005003239,6.774317,1.380439,0.2856989,0.8132348,3.079063,111.6183,0.1411086,0.8237166,23.62116,21.81172,6.866549,0.296962,0.192948,1.385188,0.8859763,0.4852371,0.09528244,0.19707,0.0001000963,0.08261623,4.914794,14.44709,0.004003964,0.02635179,0.1212256,0.04934586,5.752107E-05,0.2698557,0.227592,0.09537105,0.8393648,0.09724734,0.009891652,34.10947,0.07720234,16.29437,9.853242,21.33665,26.85079,66.17463,56.67875,39.37916,0.1233992,75.02301
2067,0.05406137,0.05442615,0.008596574,0.08230378,0.1790707,0.0390083,1.321393,0.01900376,0.0101589,0.002068579,0.1289231,0.002809754,0.3197437,0.05191596,9.500183,3.439389,0.3451973,0.1866345,0.9496859,20.71166,7.15254,0.08660164,1.101327,0.0911897,0.1901904,0.221251,0.8979866,0.04390938,0.0005003184,6.776862,1.380834,0.2847945,0.8131471,3.079934,111.6327,0.1410078,0.8238008,23.62262,21.81268,6.865868,0.2969749,0.1929227,1.385087,0.8861941,0.4853684,0.09501522,0.1970262,0.0001001003,0.0825931,4.911489,14.23624,0.004005039,0.02624999,0.1208704,0.04905859,5.75037E-05,0.2698563,0.2273793,0.09487218,0.8391476,0.09716844,0.0098869,34.02295,0.07720368,16.19048,9.847571,21.36404,26.85039,65.45935,56.53505,39.24055,0.1233758,74.93604
2068,0.05406101,0.0544266,0.008596601,0.08230472,0.1790809,0.03900865,1.321755,0.01900401,0.010159,0.00206863,0.1289997,0.00281075,0.3197578,0.05189359,9.498763,3.438051,0.3451001,0.1866047,0.9493258,20.70062,7.152564,0.08661515,1.100616,0.09118968,0.1898605,0.2205729,0.8964438,0.04376903,0.0005002861,6.771994,1.379332,0.2847382,0.8127527,3.074111,111.6037,0.140853,0.8222142,23.61977,21.81055,6.865986,0.2969935,0.1929488,1.383127,0.8851241,0.4850571,0.09492812,0.1967918,0.000100093,0.0825667,4.908967,14.25314,0.00400335,0.02632397,0.1208001,0.0491807,5.747999E-05,0.2698487,0.2273435,0.09511114,0.8368729,0.09715854,0.009883281,34.02763,0.07719599,16.23343,9.857067,21.35154,26.8402,66.7758,56.74192,39.39887,0.1237508,75.05506
2069,0.054065,0.05442919,0.008597321,0.0823062,0.1790718,0.03900809,1.322874,0.01900366,0.01015932,0.002068697,0.1290871,0.002811463,0.3198207,0.0518649,9.498203,3.438763,0.3447357,0.1865479,0.9488352,20.68775,7.152611,0.08663788,1.102171,0.09121094,0.1898272,0.2209697,0.8968409,0.04391365,0.0005003193,6.77302,1.380154,0.2858805,0.8131894,3.077971,111.6108,0.1411051,0.8234413,23.62122,21.81193,6.86706,0.2969837,0.1929634,1.384892,0.8857654,0.4851646,0.09532696,0.1970462,0.0001000944,0.08261701,4.915061,14.4928,0.004003111,0.02638471,0.1212921,0.04942304,5.751747E-05,0.2698553,0.227617,0.09550672,0.8390622,0.09725665,0.009891863,34.12844,0.07720166,16.32278,9.853423,21.33247,26.84739,66.54548,56.74228,39.4338,0.123459,75.06013
2070,0.05406204,0.0544262,0.008596673,0.08230428,0.1790686,0.03900841,1.32156,0.01900387,0.0101592,0.002068663,0.1289695,0.002809657,0.3197501,0.05191885,9.500664,3.439818,0.3451685,0.1866344,0.9497024,20.71269,7.152624,0.08660302,1.101722,0.09118154,0.1902593,0.2214603,0.89837,0.04396476,0.0005003327,6.778041,1.381252,0.2850203,0.8133014,3.081778,111.64,0.1410833,0.8243256,23.62123,21.81115,6.865539,0.2969632,0.1929026,1.385781,0.8865473,0.4854605,0.09509822,0.1971263,0.0001001023,0.08260148,4.913033,14.27318,0.004004701,0.02624485,0.1209643,0.04907307,5.75071E-05,0.2698568,0.2274031,0.0948826,0.8400085,0.09717513,0.009888088,34.03805,0.07720511,16.19655,9.84319,21.36485,26.85238,65.1581,56.49326,39.21446,0.1232508,74.91238
2071,0.05405971,0.05442518,0.008596367,0.08230459,0.1790866,0.03900918,1.321355,0.01900439,0.01015915,0.002068655,0.1289781,0.002810304,0.3197247,0.05190955,9.499572,3.438101,0.3452612,0.1866358,0.9495831,20.70771,7.152606,0.08660496,1.100189,0.09117397,0.1899348,0.2205621,0.8966121,0.04374823,0.0005002842,6.772617,1.379291,0.2843694,0.8126819,3.073915,111.6072,0.1407975,0.8221043,23.61749,21.80823,6.864916,0.2969679,0.1929212,1.382906,0.8851417,0.485088,0.09480347,0.1967523,0.0001000941,0.08255056,4.907374,14.16811,0.004003672,0.02628837,0.120638,0.04907428,5.746942E-05,0.2698448,0.2272489,0.09492896,0.8365673,0.0971238,0.009880519,33.99107,0.07719398,16.19414,9.857686,21.35818,26.84062,66.59255,56.70097,39.35568,0.1237836,75.03002
2072,0.05406555,0.0544298,0.008597415,0.0823065,0.1790764,0.03900819,1.323082,0.01900371,0.01015922,0.002068644,0.1290747,0.002811947,0.3198283,0.05185005,9.497426,3.438248,0.3446616,0.1865318,0.9486234,20.68112,7.152553,0.08664551,1.102006,0.09122398,0.189675,0.2207105,0.8962293,0.04386516,0.0005003088,6.771093,1.379603,0.2859347,0.8130658,3.075866,111.5995,0.1410609,0.8228956,23.62174,21.81275,6.867435,0.2969822,0.1929883,1.384234,0.8853726,0.4850378,0.09532446,0.1969583,0.0001000916,0.08261538,4.914534,14.51994,0.004003246,0.0264213,0.1213046,0.0494975,5.752012E-05,0.2698528,0.2276625,0.09565171,0.8382611,0.09727597,0.009892136,34.13958,0.07719951,16.34871,9.86057,21.32185,26.84624,67.07456,56.82845,39.50276,0.1235943,75.11092
2073,0.05406395,0.05442773,0.008596885,0.08230407,0.1790594,0.03900787,1.321828,0.01900346,0.01015896,0.002068589,0.1289483,0.002809789,0.3197803,0.05190887,9.500255,3.440187,0.3450396,0.1866149,0.9495532,20.70872,7.152541,0.08660978,1.102384,0.09120235,0.1902822,0.2216774,0.8986717,0.04402822,0.0005003457,6.778937,1.381768,0.2854073,0.8134983,3.083772,111.6457,0.1411873,0.8249297,23.62528,21.815,6.866773,0.296985,0.1929296,1.386611,0.8868805,0.4855287,0.09525197,0.1972349,0.0001001038,0.08262812,4.91542,14.3542,0.004005166,0.0262585,0.1211512,0.04914371,5.752797E-05,0.2698627,0.2275223,0.09499621,0.8410046,0.09721836,0.009892363,34.07391,0.07721003,16.22322,9.840579,21.36118,26.85564,64.9513,56.47195,39.21032,0.1231041,74.90181
2074,0.05405848,0.0544241,0.008596032,0.08230377,0.1790831,0.03900931,1.320782,0.01900445,0.01015909,0.002068667,0.1289556,0.002809581,0.3197026,0.05193318,9.500494,3.438421,0.3454492,0.1866718,0.94995,20.71831,7.152627,0.08659104,1.099913,0.09115774,0.1901,0.2207084,0.8971127,0.04375364,0.0005002857,6.774307,1.37963,0.2839739,0.8126808,3.074911,111.617,0.1407673,0.822293,23.61744,21.80785,6.864491,0.2969826,0.1928988,1.383048,0.8853791,0.485192,0.09468869,0.1967649,0.0001000971,0.0825387,4.906077,14.06865,0.004003633,0.02623356,0.1204807,0.04892663,5.745593E-05,0.2698455,0.2271234,0.09466451,0.8367206,0.09707598,0.009877817,33.95002,0.07719521,16.1415,9.851112,21.37564,26.8392,66.1429,56.61462,39.27647,0.123733,74.97791
2075,0.05406502,0.05442931,0.008597394,0.08230755,0.179086,0.03900884,1.323218,0.01900418,0.01015958,0.002068752,0.1291465,0.002812339,0.3198226,0.05184523,9.497237,3.437601,0.3446698,0.18653,0.9485281,20.67801,7.152653,0.08665004,1.101503,0.09120934,0.1895254,0.2203524,0.895468,0.04378819,0.000500294,6.768742,1.378769,0.2858268,0.8128428,3.072772,111.5856,0.1409665,0.8220346,23.61732,21.80875,6.866638,0.2969705,0.1929772,1.383151,0.8848551,0.4848943,0.0952427,0.1968316,0.0001000884,0.08259241,4.912797,14.50562,0.004002037,0.02645053,0.1212197,0.04953302,5.749952E-05,0.2698457,0.227598,0.09572509,0.8370062,0.09725343,0.009888692,34.1313,0.07719364,16.36079,9.865182,21.31687,26.84067,67.72349,56.92616,39.57453,0.1238025,75.16671
2076,0.05406641,0.05442913,0.008597334,0.08230526,0.179059,0.03900783,1.322487,0.01900344,0.01015919,0.002068613,0.1289842,0.002810294,0.3198092,0.05188971,9.499925,3.440435,0.3448403,0.1865861,0.949245,20.70015,7.152562,0.08662397,1.103135,0.09121662,0.1902166,0.2218043,0.8987074,0.04409038,0.0005003623,6.778961,1.382016,0.2860227,0.8136961,3.085194,111.6466,0.1413072,0.8254244,23.62539,21.81522,6.867129,0.2969613,0.1929388,1.387354,0.8871329,0.4855537,0.09545726,0.1973404,0.0001001041,0.08265365,4.918473,14.488,0.004005359,0.02630063,0.1214084,0.0492925,5.755071E-05,0.2698639,0.2276881,0.09524762,0.8419123,0.09727932,0.009897019,34.12941,0.07721172,16.27714,9.842815,21.34528,26.86056,64.98151,56.49655,39.2482,0.1229951,74.91908
2077,0.05405797,0.05442337,0.008595773,0.08230247,0.1790778,0.03900926,1.320122,0.01900435,0.01015876,0.00206856,0.1288482,0.002808668,0.319676,0.05195653,9.501523,3.439069,0.3456382,0.1867133,0.9503519,20.72966,7.152546,0.08657488,1.099882,0.09115816,0.1903265,0.2210217,0.8979962,0.04379622,0.0005002965,6.77722,1.380375,0.2836193,0.8127987,3.07747,111.6343,0.1407845,0.8229331,23.62041,21.81034,6.864444,0.2969828,0.1928893,1.383752,0.8858984,0.4853666,0.0946138,0.1968296,0.0001001019,0.0825427,4.905683,13.97638,0.004005145,0.02616483,0.1203642,0.04876537,5.746274E-05,0.269849,0.22707,0.09437773,0.8374675,0.09705573,0.009877842,33.91356,0.07719939,16.08346,9.846736,21.3902,26.84384,65.36816,56.47894,39.16127,0.1235839,74.8987
2078,0.05406401,0.05442902,0.008597138,0.08230721,0.1790908,0.03900913,1.322911,0.01900431,0.01015935,0.002068713,0.1291299,0.002812463,0.3198121,0.05184642,9.496777,3.436813,0.3447664,0.1865414,0.9485669,20.67822,7.152607,0.08664765,1.100678,0.09120718,0.189405,0.219937,0.8946939,0.04367773,0.0005002693,6.766441,1.3779,0.2853845,0.812528,3.069024,111.5719,0.1408121,0.8209465,23.61713,21.80883,6.86674,0.2969979,0.1929944,1.381714,0.8842205,0.4847371,0.09506427,0.1966428,0.0001000855,0.08256599,4.909539,14.42335,0.004001502,0.02645884,0.1210147,0.04949316,5.747746E-05,0.2698415,0.2274881,0.09567642,0.8352816,0.09721547,0.009884361,34.0967,0.07718956,16.34575,9.869689,21.32023,26.83331,68.36964,57.01139,39.6273,0.1240599,75.21397
2079,0.05406966,0.05443152,0.008597886,0.08230685,0.1790557,0.03900762,1.323444,0.01900329,0.01015944,0.002068688,0.1290858,0.002811231,0.3198658,0.05185997,9.498952,3.440387,0.3445419,0.1865364,0.9487459,20.68627,7.152608,0.08664701,1.103971,0.09123233,0.1900494,0.2217951,0.8983109,0.04413342,0.0005003735,6.777603,1.381968,0.2868366,0.8138437,3.085434,111.6396,0.1414229,0.825613,23.62554,21.8156,6.868128,0.2969722,0.1929642,1.387766,0.8871711,0.4855064,0.09571002,0.1974239,0.0001001027,0.08267872,4.921777,14.67025,0.004004274,0.02637785,0.1217369,0.04952204,5.756585E-05,0.2698659,0.2278649,0.09563839,0.8425005,0.09734393,0.009901513,34.2049,0.07721294,16.36117,9.843413,21.32743,26.86033,65.41982,56.59013,39.34535,0.1229495,74.97641
2080,0.05405814,0.05442248,0.008595672,0.08230221,0.1790722,0.03900948,1.319696,0.01900447,0.01015895,0.002068606,0.1288234,0.002807663,0.3196544,0.05198464,9.503302,3.440207,0.3458036,0.1867578,0.950783,20.7425,7.152617,0.08656046,1.100275,0.09114169,0.1906274,0.2215595,0.8992845,0.04390031,0.0005003245,6.781399,1.381542,0.2835349,0.8130856,3.082011,111.6596,0.1408854,0.8241357,23.62011,21.80943,6.863638,0.2969613,0.1928452,1.385206,0.8868251,0.4856479,0.09462962,0.1970085,0.0001001092,0.08255217,4.906996,13.92573,0.004005903,0.02609186,0.1203498,0.0486231,5.746884E-05,0.2698523,0.2270268,0.0941053,0.8391611,0.09703641,0.009878531,33.89367,0.07720419,16.03336,9.836953,21.40559,26.8501,64.28683,56.30042,39.0201,0.1233024,74.79527
2081,0.0540617,0.05442707,0.008596695,0.08230709,0.1791044,0.03901012,1.322192,0.01900493,0.01015937,0.002068715,0.1290902,0.002812102,0.3197607,0.05186527,9.497374,3.436113,0.3450478,0.186591,0.9488935,20.68624,7.15263,0.08663416,1.099385,0.09118637,0.1893634,0.21951,0.8941126,0.04354656,0.0005002444,6.764871,1.376976,0.2845526,0.812144,3.065109,111.5625,0.1406001,0.8197575,23.61362,21.80556,6.865379,0.2969823,0.1929752,1.38006,0.8836367,0.48462,0.09475075,0.1964125,0.0001000842,0.08252157,4.904604,14.25066,0.004001475,0.02642839,0.1206335,0.04933884,5.744549E-05,0.2698324,0.2272816,0.09543236,0.8332421,0.09714232,0.009877054,34.02249,0.07718275,16.2881,9.87631,21.32857,26.82752,68.81087,57.05125,39.63271,0.124354,75.23358
