EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Squids"

year\group,"Australian Sea Lion","Bottlenose Dolphin",Tailors,Cormorants,"Scaly Mackerel",Cuttlefish,Grunters,
2020,0.03149535,0.1689606,0.06255243,0.01743175,0.01718447,0.01323916,0.4848417
2021,0.03149637,0.1689701,0.06255559,0.01743182,0.01718613,0.01323901,0.4848611
2022,0.03149845,0.1689892,0.06256603,0.01743391,0.01718781,0.01323948,0.4848932
2023,0.03149601,0.1689818,0.06256889,0.0174336,0.01718489,0.01323891,0.4848532
2024,0.03149228,0.1689574,0.06256668,0.01743166,0.01718132,0.01323721,0.4848129
2025,0.0314905,0.1689377,0.06256497,0.01743022,0.01718143,0.01323636,0.4848159
2026,0.0314913,0.1689373,0.0625666,0.01743083,0.01718468,0.01323734,0.4848193
2027,0.0314959,0.168964,0.06257422,0.01743402,0.0171874,0.01323913,0.4848489
2028,0.03150038,0.1689872,0.06258029,0.01743651,0.0171861,0.01323998,0.484896
2029,0.03149796,0.1689681,0.06257408,0.01743466,0.01718228,0.0132391,0.4848585
2030,0.03149321,0.1689396,0.0625652,0.01743172,0.01718221,0.01323804,0.4847967
2031,0.03149404,0.16895,0.06256748,0.01743241,0.01718639,0.01323873,0.4848301
2032,0.03149624,0.168973,0.06257299,0.01743475,0.01718781,0.01324,0.4848609
2033,0.03149569,0.1689774,0.06257346,0.01743566,0.01718496,0.01323971,0.4848379
2034,0.03149504,0.1689737,0.06257264,0.01743533,0.01718306,0.01323872,0.4848628
2035,0.03149209,0.1689586,0.06256836,0.0174336,0.01718375,0.01323861,0.4848629
2036,0.03148837,0.1689484,0.06256466,0.01743271,0.0171859,0.01323913,0.4847974
2037,0.03149154,0.1689769,0.06257262,0.01743555,0.01718786,0.01323993,0.4848422
2038,0.03149413,0.1689944,0.06257785,0.01743724,0.01718568,0.01324013,0.4849102
2039,0.03148777,0.1689596,0.06256774,0.01743418,0.01718177,0.01323885,0.4848196
2040,0.0314851,0.1689479,0.06256466,0.01743303,0.01718398,0.01323826,0.4847977
2041,0.03148926,0.1689773,0.06257335,0.01743551,0.01718832,0.01323987,0.4849012
2042,0.03148745,0.1689762,0.06257223,0.0174358,0.01718652,0.01324061,0.4848482
2043,0.03148565,0.1689694,0.06257024,0.01743562,0.01718376,0.01323942,0.4847981
2044,0.0314889,0.1689821,0.06257501,0.01743638,0.01718438,0.0132391,0.4849143
2045,0.03148389,0.1689554,0.062567,0.01743374,0.01718424,0.01323942,0.4848546
2046,0.03147997,0.1689439,0.06256288,0.01743316,0.01718586,0.01323939,0.4847423
2047,0.03148954,0.169,0.06257976,0.0174383,0.0171888,0.01324044,0.484921
2048,0.03148887,0.1689932,0.0625778,0.0174376,0.01718439,0.01324064,0.4849378
2049,0.03147753,0.1689311,0.06255928,0.01743232,0.0171805,0.01323849,0.4847132
2050,0.03148376,0.1689656,0.06257027,0.01743512,0.01718696,0.01323875,0.4848535
2051,0.03148935,0.1689984,0.06257976,0.01743774,0.01718911,0.01324125,0.4849897
2052,0.03147862,0.1689476,0.06256338,0.01743399,0.0171831,0.01324025,0.4847244
2053,0.03148353,0.1689728,0.06257171,0.01743645,0.01718459,0.01323875,0.484808
2054,0.03149166,0.1690073,0.0625831,0.01743861,0.01718663,0.01324023,0.4850563
2055,0.03147526,0.1689231,0.0625568,0.01743138,0.01718194,0.01323968,0.4847223
2056,0.03147725,0.168944,0.06256277,0.01743392,0.01718665,0.01323875,0.4846893
2057,0.03149747,0.1690487,0.06259494,0.01744261,0.01719128,0.01324154,0.4851395
2058,0.03148071,0.1689548,0.06256602,0.01743438,0.01718007,0.0132407,0.4848273
2059,0.03146908,0.1688962,0.06254859,0.01742989,0.0171801,0.01323693,0.4845369
2060,0.03149549,0.1690344,0.06259155,0.01744115,0.01719325,0.01324017,0.4851283
2061,0.03148657,0.168988,0.06257614,0.01743687,0.01718578,0.01324265,0.4849802
2062,0.03146476,0.1688823,0.06254315,0.01742912,0.01717831,0.01323793,0.4844141
2063,0.03149568,0.1690398,0.06259292,0.01744231,0.01719123,0.01323893,0.4850817
2064,0.03149452,0.1690214,0.06258743,0.01743934,0.01718614,0.0132426,0.4851955
2065,0.03145513,0.1688259,0.06252629,0.01742374,0.01717531,0.01323767,0.4842724
2066,0.03148914,0.1690139,0.06258453,0.0174405,0.01719397,0.01323817,0.4849033
2067,0.03151109,0.1691153,0.0626157,0.01744763,0.01719284,0.01324478,0.4855148
2068,0.03145333,0.1688129,0.06252202,0.01742258,0.01716854,0.01323846,0.484259
2069,0.03147284,0.1689248,0.06255776,0.01743316,0.01718732,0.01323458,0.4845513
