EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:52 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,TL

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
2050,4.170815,4.140001,3.974452,3.736483,3.664595,3.585408,3.588868,3.406818,3.347853,3.331363,3.371065,3.303825,3.268053,3.249212,3.258711,3.189014,3.043614,3.028447,3.001852,3.001152,3.051741,2.905621,2.880233,2.886053,2.860825,2.659244,2.639107,2.544786,2.616937,2.467051,2.590093,2.556832,2.402497,2.309633,2.282652,2.208762,2.181536,2.283626,2.283625,2.424796,2.37116,2.300269,2.135849,2.583352,2.495243,2.367975,2.313853,2.166669,2.108527,2.036811,2.037144,2.13053,2.105264,2.105264,2.009901,2.054316,2.134797,2.226995,2.119124,2,2.113952,2.121879,2,2.113067,2,2.130837,2.00282,1,1,1,1,1,1
2051,4.170854,4.140015,3.974464,3.736503,3.664601,3.585456,3.588871,3.406843,3.34787,3.331385,3.371081,3.303715,3.268062,3.249264,3.258795,3.188988,3.043645,3.028475,3.001854,3.001152,3.051722,2.905633,2.880358,2.886062,2.860809,2.659218,2.638879,2.544574,2.617009,2.466923,2.590102,2.55717,2.402503,2.309564,2.282528,2.208603,2.18139,2.283638,2.283638,2.424812,2.371173,2.300282,2.135848,2.583545,2.49527,2.367963,2.313852,2.166654,2.108546,2.036808,2.037219,2.130537,2.105262,2.105262,2.009902,2.05432,2.134809,2.227032,2.119164,2,2.113971,2.121896,2,2.113084,2,2.130845,2.00282,1,1,1,1,1,1
2052,4.170852,4.140029,3.974454,3.736574,3.664688,3.585663,3.588954,3.406992,3.34798,3.331481,3.371169,3.303503,3.268074,3.249285,3.258903,3.188862,3.043641,3.02846,3.001851,3.001151,3.051783,2.905489,2.880112,2.886105,2.860715,2.659046,2.638802,2.544475,2.61699,2.466736,2.589962,2.556594,2.402404,2.309423,2.282279,2.20855,2.18134,2.283727,2.283727,2.424922,2.371275,2.300364,2.135734,2.5829,2.49496,2.36775,2.313687,2.166543,2.108569,2.036777,2.03709,2.130575,2.105173,2.105173,2.009891,2.054341,2.134846,2.227073,2.11915,2,2.113997,2.121922,2,2.113114,2,2.130821,2.002821,1,1,1,1,1,1
2053,4.170806,4.140001,3.974477,3.736531,3.664642,3.58546,3.588902,3.406863,3.347896,3.331401,3.371109,3.303816,3.268031,3.249212,3.258723,3.188999,3.043607,3.028439,3.001851,3.001152,3.051746,2.905593,2.880174,2.886054,2.860813,2.659223,2.639146,2.544817,2.616909,2.467048,2.590083,2.556658,2.402476,2.309627,2.282639,2.20879,2.18156,2.283667,2.283667,2.424845,2.371206,2.300302,2.135832,2.583213,2.49519,2.367945,2.313824,2.166655,2.108544,2.036806,2.037116,2.130543,2.105252,2.105252,2.009899,2.054326,2.134814,2.227025,2.119135,2,2.11397,2.121894,2,2.113086,2,2.130792,2.00282,1,1,1,1,1,1
2054,4.170841,4.140001,3.974415,3.736415,3.66452,3.58533,3.588802,3.406759,3.347804,3.33132,3.371022,3.303815,3.268058,3.24923,3.258725,3.189039,3.04364,3.028474,3.001854,3.001152,3.051723,2.905684,2.880412,2.886039,2.860854,2.659299,2.638958,2.54466,2.61701,2.46702,2.590156,2.55732,2.40254,2.309641,2.282643,2.208658,2.181442,2.283589,2.283589,2.424752,2.371119,2.300237,2.135898,2.58375,2.495392,2.368058,2.313922,2.166707,2.108526,2.036822,2.037245,2.130516,2.105301,2.105301,2.009906,2.054308,2.134785,2.226996,2.119151,2,2.11395,2.121876,2,2.113062,2,2.130857,2.002819,1,1,1,1,1,1
2055,4.170863,4.140031,3.974382,3.736489,3.664616,3.58563,3.588904,3.406959,3.347939,3.331441,3.371119,3.303438,3.268111,3.249287,3.258919,3.18884,3.043655,3.02847,3.001852,3.001151,3.051806,2.905486,2.880129,2.886115,2.860704,2.659029,2.638698,2.544379,2.617039,2.466669,2.589936,2.556712,2.402404,2.309388,2.282205,2.208477,2.181275,2.283688,2.283687,2.424876,2.371234,2.300335,2.135728,2.582927,2.494952,2.367736,2.313684,2.166532,2.108549,2.036775,2.037096,2.130565,2.105167,2.105167,2.009892,2.05433,2.13483,2.227037,2.119128,2,2.113976,2.121907,2,2.113093,2,2.130884,2.002821,1,1,1,1,1,1
2056,4.170806,4.14001,3.974508,3.736593,3.664703,3.585558,3.588959,3.406927,3.347943,3.331447,3.371147,3.303748,3.268042,3.249227,3.258762,3.188956,3.043602,3.028431,3.00185,3.001152,3.051756,2.905539,2.880077,2.886076,2.860772,2.659149,2.639133,2.544794,2.616892,2.466989,2.59002,2.556409,2.402438,2.30957,2.28256,2.208782,2.181552,2.283698,2.283698,2.424885,2.371241,2.300332,2.135782,2.582947,2.495058,2.367853,2.313756,2.166606,2.10855,2.036793,2.037063,2.130558,2.105213,2.105213,2.009895,2.054333,2.134828,2.227036,2.119125,2,2.113977,2.121902,2,2.113096,2,2.130795,2.002821,1,1,1,1,1,1
2057,4.170832,4.139996,3.974511,3.736505,3.664586,3.585319,3.588843,3.406758,3.347821,3.331343,3.371056,3.303943,3.268016,3.249229,3.258682,3.189099,3.043627,3.028467,3.001853,3.001153,3.051675,2.905729,2.880473,2.886019,2.860889,2.659362,2.639083,2.544784,2.616963,2.467142,2.590221,2.557368,2.402567,2.309713,2.282792,2.208746,2.181521,2.283608,2.283608,2.424772,2.371137,2.300247,2.135934,2.583909,2.495485,2.368129,2.31397,2.166747,2.108544,2.036833,2.037279,2.130517,2.10533,2.10533,2.009909,2.054315,2.134794,2.227026,2.119182,2,2.113967,2.121887,2,2.113077,2,2.130798,2.00282,1,1,1,1,1,1
2058,4.170878,4.140032,3.974369,3.736473,3.664595,3.585618,3.588882,3.406952,3.347936,3.331438,3.371119,3.303411,3.268104,3.249302,3.258944,3.188841,3.04367,3.028484,3.001853,3.001151,3.051799,2.905507,2.880211,2.886108,2.860714,2.659046,2.638606,2.544297,2.617074,2.466632,2.589968,2.556932,2.402418,2.309381,2.282175,2.208413,2.181216,2.283691,2.283691,2.42488,2.371237,2.300337,2.135746,2.583097,2.495012,2.367765,2.313707,2.166545,2.10856,2.036779,2.037145,2.130565,2.105181,2.105181,2.009893,2.054332,2.134834,2.227058,2.119154,2,2.113987,2.121915,2,2.113101,2,2.13087,2.002821,1,1,1,1,1,1
2059,4.170803,4.140013,3.974423,3.736531,3.664667,3.585603,3.588942,3.406958,3.347952,3.331447,3.37114,3.303622,3.268073,3.24922,3.258802,3.188885,3.043605,3.028426,3.001849,3.001151,3.051815,2.905467,2.879944,2.886098,2.860728,2.659068,2.639069,2.544722,2.616908,2.466877,2.589938,2.556162,2.402392,2.309498,2.282413,2.208736,2.181511,2.283704,2.283704,2.424894,2.371251,2.300343,2.135729,2.58263,2.49491,2.367753,2.313681,2.166554,2.10854,2.036779,2.03699,2.130565,2.105171,2.105172,2.00989,2.054333,2.134829,2.227017,2.119091,2,2.113967,2.121898,2,2.113089,2,2.130828,2.002821,1,1,1,1,1,1
2060,4.170807,4.139984,3.974505,3.736461,3.664548,3.585213,3.588811,3.406686,3.347765,3.331289,3.371005,3.304086,3.268015,3.249188,3.258589,3.189158,3.043608,3.028455,3.001853,3.001153,3.051666,2.905771,2.880471,2.886002,2.860929,2.659433,2.639255,2.544954,2.616925,2.467288,2.590254,2.557342,2.402598,2.309802,2.282956,2.208866,2.181632,2.28356,2.28356,2.424712,2.371083,2.300203,2.135971,2.583994,2.495566,2.368204,2.314025,2.166791,2.108517,2.036844,2.037271,2.130497,2.10536,2.10536,2.009912,2.054302,2.134768,2.226976,2.119152,2,2.11394,2.121862,2,2.11305,2,2.130819,2.002819,1,1,1,1,1,1
2061,4.170898,4.140036,3.974408,3.736491,3.664595,3.585588,3.588877,3.406923,3.347917,3.331428,3.371108,3.303441,3.268102,3.249326,3.258948,3.188876,3.043683,3.028501,3.001855,3.001152,3.051758,2.905563,2.880357,2.8861,2.860737,2.659088,2.638537,2.544241,2.617106,2.466645,2.590019,2.557273,2.402454,2.309396,2.282213,2.208365,2.181171,2.283672,2.283672,2.424856,2.371213,2.30032,2.135782,2.583403,2.495125,2.367827,2.31376,2.166573,2.108564,2.036788,2.037226,2.130557,2.105207,2.105207,2.009897,2.054328,2.134829,2.227067,2.119181,2,2.11399,2.121917,2,2.113101,2,2.130879,2.00282,1,1,1,1,1,1
2062,4.170821,4.140033,3.974453,3.736632,3.664766,3.585802,3.589028,3.407096,3.348059,3.331546,3.371232,3.303419,3.268078,3.249268,3.258929,3.188782,3.043616,3.028428,3.001848,3.00115,3.05184,2.905366,2.879827,2.886134,2.860649,2.658926,2.63891,2.544553,2.61692,2.466683,2.589843,2.555885,2.40232,2.30936,2.282177,2.208626,2.181408,2.28379,2.28379,2.424999,2.371348,2.300421,2.135642,2.582244,2.49469,2.367586,2.313555,2.166463,2.108574,2.036755,2.036935,2.130602,2.105103,2.105103,2.009882,2.054354,2.134869,2.227079,2.11911,2,2.114003,2.121932,2,2.113127,2,2.130799,2.002822,1,1,1,1,1,1
2063,4.170774,4.13997,3.97453,3.73648,3.664568,3.585172,3.588821,3.406671,3.347766,3.331287,3.371016,3.304218,3.267981,3.249147,3.258513,3.189201,3.043581,3.028433,3.001851,3.001154,3.051663,2.90578,2.880409,2.885982,2.860959,2.659484,2.639471,2.545158,2.616854,2.467429,2.590286,2.557125,2.402604,2.309887,2.283106,2.209017,2.181769,2.283569,2.283569,2.424721,2.371092,2.300205,2.135992,2.583933,2.495595,2.368252,2.314049,2.166823,2.108517,2.036851,2.037235,2.130495,2.105378,2.105378,2.009913,2.054304,2.134768,2.226973,2.119145,2,2.113939,2.121859,2,2.113052,2,2.130769,2.002819,1,1,1,1,1,1
2064,4.170901,4.14002,3.974349,3.736358,3.664462,3.585382,3.588762,3.406777,3.3478,3.331321,3.371004,3.303581,3.268105,3.249297,3.25886,3.188967,3.043692,3.028517,3.001857,3.001153,3.051734,2.905677,2.880553,2.886064,2.860814,2.65923,2.638558,2.544286,2.617146,2.466768,2.590128,2.557788,2.402535,2.309503,2.282379,2.208379,2.181187,2.28358,2.283579,2.424743,2.37111,2.300237,2.135878,2.583937,2.495383,2.368004,2.313897,2.166666,2.108535,2.036813,2.037328,2.13052,2.105282,2.105282,2.009906,2.054307,2.13479,2.227015,2.11918,2,2.11396,2.121886,2,2.113067,2,2.130918,2.002819,1,1,1,1,1,1
2065,4.17085,4.140053,3.974376,3.7366,3.664754,3.585937,3.589037,3.407175,3.348097,3.331578,3.371243,3.303148,3.268139,3.24931,3.259059,3.188656,3.043642,3.028442,3.001849,3.001149,3.051897,2.905267,2.879724,2.886183,2.86056,2.658768,2.638638,2.54428,2.616992,2.466418,2.589711,2.555751,2.402253,2.309186,2.281863,2.208436,2.181235,2.283809,2.283809,2.425028,2.371374,2.30045,2.13555,2.58189,2.494466,2.367407,2.313432,2.166362,2.108572,2.036728,2.036882,2.13062,2.10503,2.10503,2.009875,2.054356,2.13488,2.227079,2.119087,2,2.114003,2.121938,2,2.113128,2,2.130867,2.002823,1,1,1,1,1,1
2066,4.170743,4.139971,3.974618,3.7366,3.664684,3.585263,3.588915,3.406743,3.347832,3.331349,3.371083,3.304271,3.267958,3.249133,3.258489,3.189194,3.04355,3.028404,3.001849,3.001153,3.05166,2.905728,2.880244,2.885991,2.860937,2.659445,2.639665,2.545328,2.61676,2.4675,2.590243,2.556628,2.402567,2.309901,2.283163,2.209153,2.181893,2.283621,2.283621,2.424783,2.371149,2.300247,2.135951,2.58357,2.495466,2.368185,2.31399,2.166795,2.108528,2.036842,2.037144,2.130513,2.105348,2.105348,2.009908,2.054316,2.134787,2.22699,2.119131,2,2.113951,2.12187,2,2.113067,2,2.130723,2.00282,1,1,1,1,1,1
2067,4.170897,4.140004,3.974438,3.73638,3.664449,3.585204,3.588727,3.406661,3.347734,3.331269,3.370972,3.303861,3.268046,3.24928,3.258743,3.189121,3.043686,3.028526,3.001858,3.001154,3.051642,2.905835,2.880819,2.886006,2.860926,2.659431,2.638716,2.544462,2.617125,2.46702,2.590313,2.558331,2.402641,2.309684,2.282705,2.208489,2.181288,2.283536,2.283536,2.424686,2.371056,2.300187,2.136009,2.584634,2.495731,2.36825,2.314078,2.166795,2.10854,2.036848,2.037474,2.130492,2.105384,2.105384,2.009918,2.054299,2.134772,2.227025,2.119233,2,2.113962,2.121881,2,2.113064,2,2.130863,2.002819,1,1,1,1,1,1
2068,4.170896,4.140072,3.97428,3.736547,3.664715,3.586051,3.589018,3.407245,3.348133,3.331608,3.371256,3.302853,3.268183,3.249364,3.259215,3.188534,3.043684,3.02847,3.00185,3.001149,3.05195,2.905191,2.879714,2.88622,2.860487,2.658638,2.638274,2.543927,2.617101,2.466121,2.589626,2.555862,2.402203,2.309013,2.281524,2.208183,2.181002,2.283838,2.283838,2.425066,2.371409,2.300483,2.135485,2.581738,2.494319,2.367272,2.313339,2.166281,2.108587,2.036708,2.036885,2.130638,2.104976,2.104976,2.00987,2.054363,2.134898,2.227107,2.119099,2,2.114019,2.121956,2,2.113143,2,2.130906,2.002823,1,1,1,1,1,1
2069,4.170707,4.139971,3.974565,3.736594,3.664713,3.585363,3.588955,3.406817,3.34788,3.331382,3.37111,3.304186,3.267979,3.249098,3.258495,3.189111,3.043522,3.028369,3.001846,3.001152,3.051736,2.905602,2.87993,2.886022,2.860873,2.659326,2.639787,2.54542,2.616695,2.46745,2.590108,2.555886,2.402483,2.309842,2.283058,2.20924,2.181971,2.283656,2.283656,2.424828,2.371192,2.300283,2.135858,2.582876,2.495188,2.36802,2.31386,2.166716,2.108515,2.036819,2.03697,2.130531,2.105278,2.105278,2.009899,2.054322,2.134795,2.226963,2.119065,2,2.113939,2.121864,2,2.113063,2,2.130734,2.00282,1,1,1,1,1,1
2070,4.170865,4.139973,3.974503,3.736328,3.664373,3.584898,3.588645,3.406453,3.347591,3.331143,3.370867,3.30429,3.268001,3.249215,3.258518,3.189338,3.043659,3.02852,3.001859,3.001155,3.051548,2.906037,2.881073,2.885933,2.861078,2.659705,2.639057,2.544819,2.617068,2.467427,2.590521,2.558841,2.402779,2.309957,2.283204,2.208727,2.181507,2.283423,2.283423,2.424544,2.370925,2.300078,2.136177,2.585404,2.496158,2.368571,2.314318,2.166971,2.108505,2.036895,2.037604,2.130439,2.105517,2.105517,2.009932,2.054273,2.134719,2.226961,2.119237,2,2.113924,2.12184,2,2.113022,2,2.130857,2.002817,1,1,1,1,1,1
2071,4.170964,4.1401,3.974263,3.736556,3.66471,3.586162,3.58902,3.407304,3.348166,3.331646,3.371278,3.302593,3.26822,3.249454,3.259383,3.188451,3.04374,3.028516,3.001853,3.001149,3.051944,2.905175,2.879866,2.88625,2.860435,2.658547,2.637837,2.543514,2.617237,2.465839,2.589593,2.556329,2.402191,2.308851,2.28123,2.207878,2.180723,2.283858,2.283858,2.425093,2.371432,2.300508,2.135453,2.581909,2.494286,2.367194,2.313297,2.166226,2.108612,2.036696,2.036977,2.130652,2.104947,2.104947,2.009869,2.054369,2.134917,2.227158,2.119149,2,2.114044,2.121981,2,2.113164,2,2.130947,2.002823,1,1,1,1,1,1
2072,4.170692,4.139994,3.974582,3.736746,3.664886,3.585711,3.589114,3.407068,3.348069,3.331548,3.371266,3.303882,3.267991,3.249126,3.258651,3.188915,3.043507,3.028337,3.001842,3.00115,3.051827,2.905364,2.879499,2.88609,2.860721,2.659051,2.639735,2.545325,2.616635,2.467189,2.58988,2.554843,2.40232,2.309632,2.2827,2.209204,2.181936,2.283808,2.283808,2.425015,2.371365,2.300421,2.13567,2.58177,2.494672,2.367673,2.313589,2.166536,2.108552,2.03677,2.036745,2.130595,2.105132,2.105132,2.009881,2.054356,2.134858,2.22703,2.119038,2,2.113981,2.121908,2,2.113113,2,2.130685,2.002823,1,1,1,1,1,1
2073,4.170796,4.139926,3.974577,3.736283,3.664308,3.584539,3.588563,3.406226,3.347447,3.331012,3.370772,3.30486,3.267914,3.249102,3.25821,3.189599,3.043604,3.028491,3.001858,3.001157,3.051458,2.906248,2.881253,2.885836,2.861263,2.660038,2.639631,2.545398,2.616936,2.467985,2.590768,2.559108,2.402924,2.310325,2.283862,2.209129,2.181876,2.283322,2.283322,2.424414,2.370807,2.299971,2.136369,2.586102,2.496619,2.368948,2.314584,2.167185,2.108473,2.036951,2.037692,2.130383,2.10567,2.105671,2.009948,2.05425,2.134667,2.226896,2.119236,2,2.113888,2.121797,2,2.112983,2,2.130789,2.002816,1,1,1,1,1,1
2074,4.171033,4.140104,3.974139,3.736366,3.664517,3.586008,3.588862,3.407173,3.348042,3.331537,3.371154,3.302491,3.268273,3.249499,3.259438,3.188468,3.043804,3.028579,3.001858,3.001149,3.051926,2.905286,2.880222,2.88624,2.860473,2.658619,2.637431,2.543158,2.617423,2.465697,2.589677,2.557366,2.40227,2.308816,2.281121,2.207595,2.180467,2.283754,2.283754,2.424969,2.371316,2.300424,2.135531,2.582669,2.494543,2.367321,2.313414,2.166278,2.108592,2.036713,2.037174,2.130618,2.105004,2.105004,2.009878,2.054345,2.134882,2.227127,2.119181,2,2.114023,2.121961,2,2.113134,2,2.131053,2.002821,1,1,1,1,1,1
2075,4.170711,4.140041,3.974507,3.736847,3.665033,3.586193,3.589278,3.407393,3.348286,3.331737,3.371418,3.303285,3.268081,3.249199,3.258944,3.188587,3.04352,3.02832,3.001839,3.001148,3.05198,2.905022,2.878958,2.886214,2.860473,2.658603,2.639385,2.544932,2.616658,2.466642,2.589502,2.55367,2.402086,2.309232,2.282003,2.20896,2.18171,2.283966,2.283966,2.425215,2.37155,2.300579,2.135384,2.580287,2.493912,2.367131,2.313187,2.166247,2.10858,2.036691,2.036464,2.130675,2.104908,2.104908,2.009856,2.05439,2.134928,2.227081,2.118977,2,2.114013,2.121952,2,2.113157,2,2.130731,2.002825,1,1,1,1,1,1
2076,4.170697,4.139885,3.974783,3.736416,3.664409,3.58432,3.588615,3.406104,3.347402,3.330975,3.370776,3.305474,3.267797,3.248985,3.257895,3.189847,3.043514,3.028429,3.001855,3.001158,3.051354,2.906395,2.881253,2.885754,2.861417,2.660313,2.640404,2.546149,2.616696,2.468608,2.590962,2.558806,2.403023,2.310693,2.28457,2.209671,2.182373,2.283297,2.283297,2.424374,2.370772,2.299928,2.136508,2.586376,2.496918,2.369233,2.314774,2.167357,2.108461,2.036994,2.037681,2.130355,2.105785,2.105785,2.009958,2.054246,2.134644,2.226868,2.11923,2,2.113873,2.121775,2,2.112971,2,2.130659,2.002815,1,1,1,1,1,1
2077,4.171096,4.140092,3.974141,3.736238,3.664341,3.58569,3.588691,3.406939,3.347873,3.331395,3.371023,3.302697,3.268246,3.249532,3.259374,3.188652,3.043861,3.02865,3.001864,3.001152,3.0518,2.905565,2.880868,2.886165,2.860631,2.658909,2.637208,2.543005,2.617575,2.465833,2.58997,2.55897,2.40246,2.308978,2.28137,2.207439,2.180328,2.283625,2.283625,2.424809,2.371166,2.300303,2.135751,2.584179,2.495175,2.367713,2.313724,2.16647,2.108589,2.036768,2.037534,2.130561,2.105171,2.105171,2.0099,2.05432,2.134837,2.227129,2.119285,2,2.114017,2.121946,2,2.113113,2,2.131071,2.00282,1,1,1,1,1,1
2078,4.170776,4.140104,3.974305,3.736861,3.665113,3.586769,3.589399,3.407775,3.348528,3.331944,3.371572,3.302383,3.268215,3.249323,3.259396,3.188134,3.04358,3.028334,3.001837,3.001144,3.052198,2.904607,2.87841,2.886372,2.860154,2.658031,2.638646,2.544165,2.616805,2.465786,2.589043,2.552644,2.401805,2.308658,2.280957,2.208446,2.181238,2.284147,2.284147,2.425447,2.371764,2.300766,2.135036,2.578669,2.493015,2.366462,2.312697,2.165881,2.10862,2.036595,2.036192,2.13077,2.104633,2.104633,2.009826,2.054428,2.135013,2.227157,2.118927,2,2.11406,2.122011,2,2.113213,2,2.130818,2.002827,1,1,1,1,1,1
2079,4.170557,4.139841,3.974891,3.736491,3.6645,3.584181,3.58868,3.406043,3.347383,3.330948,3.370781,3.305982,3.26772,3.248822,3.257579,3.189996,3.043397,3.028331,3.001849,3.001158,3.05135,2.906401,2.880901,2.885708,2.861501,2.660458,2.641295,2.546987,2.616397,2.469163,2.591001,2.557707,2.403031,2.310995,2.285145,2.210299,2.182946,2.283288,2.283288,2.424359,2.370761,2.299906,2.136545,2.585885,2.496913,2.369339,2.314824,2.167443,2.108422,2.037012,2.037471,2.130339,2.105822,2.105822,2.009957,2.054242,2.13462,2.226788,2.119135,2,2.113833,2.121736,2,2.112941,2,2.130567,2.002815,1,1,1,1,1,1
2080,4.171124,4.140049,3.974216,3.736057,3.664085,3.585045,3.588434,3.40648,3.347543,3.331115,3.370773,3.303368,3.268177,3.249495,3.259062,3.189071,3.043886,3.028714,3.001871,3.001156,3.05157,2.906059,2.881774,2.886014,2.86095,2.659489,2.637361,2.543244,2.617662,2.46641,2.590477,2.5611,2.402798,2.309432,2.28216,2.207546,2.180431,2.283367,2.283367,2.424487,2.370867,2.300059,2.136148,2.586493,2.496255,2.368442,2.314288,2.166848,2.108545,2.036872,2.038032,2.130444,2.105478,2.105478,2.009937,2.054263,2.134732,2.227051,2.119385,2,2.113965,2.121883,2,2.113042,2,2.131095,2.002816,1,1,1,1,1,1
2081,4.170918,4.1402,3.974128,3.736937,3.665227,3.587488,3.589551,3.408239,3.348827,3.332215,3.371774,3.301213,3.268378,3.249554,3.260038,3.187599,3.043699,3.028399,3.001839,3.001142,3.052392,2.904182,2.878041,2.886563,2.859779,2.65736,2.637439,2.542956,2.617089,2.464637,2.588559,2.552121,2.401513,2.307911,2.279611,2.207608,2.180469,2.284368,2.284368,2.425729,2.372021,2.300993,2.134656,2.577248,2.492085,2.365711,2.312164,2.165457,2.108697,2.036485,2.036029,2.130886,2.104328,2.104329,2.009795,2.054479,2.135126,2.227307,2.118945,2,2.114146,2.122106,2,2.113302,2,2.13093,2.00283,1,1,1,1,1,1
2082,4.170405,4.139822,3.975031,3.736756,3.664801,3.58445,3.588931,3.406276,3.34759,3.331121,3.370977,3.306141,3.267646,3.248693,3.257446,3.189921,3.043266,3.0282,3.001839,3.001157,3.051441,2.906138,2.880085,2.885736,2.861416,2.660298,2.642114,2.547706,2.616031,2.469418,2.590795,2.555475,2.402855,2.311063,2.285309,2.210878,2.183473,2.283465,2.283465,2.42457,2.37096,2.300051,2.136376,2.584191,2.496341,2.369063,2.314574,2.167331,2.108435,2.036975,2.037022,2.1304,2.105699,2.1057,2.009938,2.05428,2.134674,2.2268,2.119025,2,2.11385,2.121754,2,2.112977,2,2.130402,2.002818,1,1,1,1,1,1
2083,4.171071,4.139953,3.974343,3.735793,3.663734,3.583988,3.588073,3.405763,3.347047,3.330679,3.370406,3.304663,3.268016,3.249325,3.258408,3.189774,3.043851,3.028744,3.001879,3.001161,3.051256,2.90678,2.88285,2.885755,2.861472,2.660433,2.638149,2.544125,2.617607,2.467601,2.591249,2.563484,2.403291,2.310292,2.28367,2.208097,2.180942,2.282991,2.282991,2.424015,2.370432,2.299692,2.136755,2.589531,2.497829,2.369583,2.315142,2.167461,2.108459,2.037038,2.038621,2.130264,2.105953,2.105954,2.009991,2.054181,2.134565,2.226893,2.119474,2,2.113867,2.121768,2,2.112923,2,2.131049,2.002811,1,1,1,1,1,1
2084,4.171131,4.140299,3.973786,3.736759,3.665094,3.587995,3.589504,3.408529,3.348966,3.33234,3.371813,3.299953,3.268612,3.24982,3.260718,3.18709,3.043886,3.028531,3.001845,3.00114,3.052577,2.903888,2.878059,2.886742,2.859453,2.656784,2.635806,2.541378,2.617581,2.463355,2.58817,2.552737,2.401318,2.307142,2.278171,2.206477,2.179435,2.284451,2.284451,2.425847,2.372127,2.30111,2.134371,2.576673,2.491455,2.365117,2.311775,2.1651,2.108741,2.036396,2.036072,2.130957,2.104094,2.104095,2.009775,2.054497,2.13519,2.227399,2.118983,2,2.114194,2.122169,2,2.113346,2,2.131182,2.00283,1,1,1,1,1,1
2085,4.170276,4.139857,3.975097,3.737137,3.665264,3.585261,3.589365,3.406867,3.348032,3.331501,3.371336,3.305634,3.267676,3.248652,3.257639,3.189481,3.043151,3.028054,3.001826,3.001152,3.051693,2.905499,2.87868,2.885902,2.861058,2.659645,2.64253,2.547978,2.615695,2.469058,2.59017,2.551993,2.402422,2.310683,2.284692,2.211177,2.18374,2.28381,2.28381,2.424994,2.371355,2.300366,2.135892,2.580889,2.494934,2.368186,2.313881,2.166898,2.108477,2.036853,2.036278,2.130546,2.105327,2.105328,2.00989,2.054353,2.134803,2.226863,2.118846,2,2.1139,2.121819,2,2.113058,2,2.130298,2.002823,1,1,1,1,1,1
2086,4.170911,4.139819,3.974734,3.735732,3.663541,3.582738,3.587809,3.40495,3.346535,3.330237,3.370079,3.306622,3.267719,3.249042,3.257433,3.190743,3.043717,3.028704,3.001882,3.001167,3.050821,2.907653,2.883898,2.885412,2.862146,2.661654,2.639776,2.545816,2.617282,2.469464,2.592224,2.565443,2.403882,2.311538,2.285949,2.209237,2.181992,2.282616,2.282617,2.423534,2.369989,2.299303,2.137502,2.592771,2.499684,2.371009,2.316185,2.168248,2.108373,2.037247,2.039195,2.130063,2.106544,2.106546,2.010054,2.0541,2.134386,2.226729,2.119568,2,2.113767,2.12164,2,2.112805,2,2.130839,2.002806,1,1,1,1,1,1
2087,4.171409,4.140381,3.97346,3.736461,3.664784,3.588161,3.589273,3.408571,3.348929,3.33232,3.371725,3.298931,3.268802,3.250113,3.261317,3.18678,3.044133,3.02874,3.001859,3.00114,3.052619,2.903894,2.878784,2.886835,2.859309,2.656541,2.633956,2.539663,2.618223,2.46224,2.588119,2.555086,2.401334,2.306571,2.277019,2.205202,2.178272,2.284407,2.284407,2.425807,2.372084,2.301105,2.134335,2.577762,2.491535,2.364967,2.311734,2.164963,2.108789,2.03637,2.036504,2.130969,2.104048,2.104049,2.009779,2.05449,2.135211,2.227508,2.119144,2,2.114244,2.122222,2,2.113375,2,2.131431,2.00283,1,1,1,1,1,1
2088,4.170214,4.13996,3.974906,3.737485,3.66577,3.586664,3.589902,3.407849,3.34871,3.332079,3.371834,3.304157,3.267856,3.248739,3.258309,3.188557,3.043104,3.027926,3.00181,3.001144,3.052187,2.904417,2.876679,2.886234,2.86036,2.658382,2.642136,2.547414,2.615533,2.467772,2.589051,2.547466,2.401689,2.30969,2.282947,2.210909,2.183488,2.284329,2.284329,2.425643,2.371958,2.300863,2.135042,2.575874,2.49257,2.3666,2.312672,2.166077,2.108552,2.036627,2.035268,2.130788,2.104666,2.104668,2.009811,2.054464,2.135013,2.226991,2.118605,2,2.113991,2.121938,2,2.11319,2,2.130301,2.00283,1,1,1,1,1,1
2089,4.170599,4.139641,3.975212,3.735728,3.663431,3.581331,3.587607,3.404071,3.346002,3.329763,3.369748,3.309105,3.267357,3.248576,3.256127,3.191856,3.043456,3.028557,3.001878,3.001174,3.050406,2.908519,2.884509,2.885032,2.862897,2.663007,2.642344,2.548394,2.616641,2.471908,2.593214,2.566086,2.404476,2.313094,2.288831,2.211051,2.183658,2.282229,2.282229,2.423033,2.369533,2.29889,2.138276,2.595333,2.501481,2.372525,2.317266,2.169119,2.108237,2.037473,2.039506,2.129848,2.107166,2.107169,2.010117,2.054013,2.13418,2.226463,2.11954,2,2.113616,2.121467,2,2.112648,2,2.130555,2.002802,1,1,1,1,1,1
