EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Small sharks"

timestep\group,Flounders,"Pink Snapper adult",Soldiers,Rays,Butterfishes,"Demersal fish",Rabbitfish,
1,0.001483597,0.001483601,0.0001664463,0.08429285,0.007289263,0.5557438,0.01685818
2,0.001483509,0.001483596,0.0001664369,0.08428777,0.007288796,0.5557109,0.01685699
3,0.001483527,0.001483595,0.0001664391,0.08428922,0.007288941,0.5557042,0.01685757
4,0.00148356,0.001483606,0.0001664421,0.08429065,0.007289065,0.5556986,0.01685795
5,0.0014836,0.001483623,0.0001664451,0.08429199,0.007289187,0.5556941,0.01685819
6,0.00148364,0.001483644,0.0001664476,0.08429318,0.007289307,0.5556904,0.01685839
7,0.001483681,0.001483668,0.0001664498,0.08429427,0.007289433,0.5556875,0.01685859
8,0.001483719,0.001483693,0.0001664516,0.08429521,0.007289561,0.5556852,0.01685882
9,0.001483755,0.00148372,0.0001664528,0.08429603,0.007289694,0.5556835,0.01685909
10,0.001483788,0.001483746,0.0001664538,0.08429675,0.00728983,0.5556821,0.01685939
11,0.001483817,0.001483774,0.0001664545,0.08429737,0.007289971,0.5556811,0.01685974
12,0.001483842,0.001483801,0.000166455,0.08429796,0.007290117,0.5556805,0.01686012
13,0.001483864,0.001483829,0.0001664554,0.08429851,0.007290265,0.5556801,0.01686052
14,0.001483882,0.001483856,0.0001664559,0.08429904,0.007290415,0.5556801,0.01686094
15,0.001483896,0.001483883,0.0001664565,0.08429954,0.007290569,0.5556802,0.01686137
16,0.001483907,0.00148391,0.0001664572,0.08430006,0.007290721,0.5556805,0.0168618
17,0.001483914,0.001483937,0.0001664582,0.08430059,0.00729087,0.5556809,0.01686221
18,0.001483917,0.001483963,0.0001664594,0.08430113,0.007291017,0.5556815,0.0168626
19,0.001483917,0.001483991,0.0001664608,0.08430169,0.007291156,0.5556822,0.01686296
20,0.001483915,0.001484019,0.0001664625,0.08430226,0.007291288,0.555683,0.01686327
21,0.001483909,0.001484047,0.0001664644,0.08430283,0.007291411,0.5556837,0.01686353
22,0.001483901,0.001484075,0.0001664665,0.08430338,0.00729152,0.5556846,0.01686371
23,0.00148389,0.001484105,0.0001664688,0.08430395,0.007291617,0.5556855,0.01686384
24,0.001483877,0.001484136,0.0001664713,0.08430452,0.0072917,0.5556863,0.01686388
25,0.001483863,0.001484168,0.0001664738,0.08430508,0.007291768,0.5556872,0.01686384
26,0.001483846,0.001484201,0.0001664765,0.08430561,0.00729182,0.5556881,0.01686372
27,0.001483829,0.001484236,0.0001664792,0.08430611,0.007291856,0.5556889,0.01686351
28,0.00148381,0.001484273,0.0001664819,0.08430661,0.007291875,0.5556897,0.01686322
29,0.00148379,0.00148431,0.0001664845,0.08430705,0.007291878,0.5556905,0.01686285
30,0.001483771,0.001484349,0.0001664869,0.08430746,0.007291865,0.5556911,0.01686241
31,0.00148375,0.00148439,0.0001664893,0.08430783,0.007291835,0.5556919,0.01686191
32,0.00148373,0.001484431,0.0001664915,0.08430815,0.007291791,0.5556923,0.01686134
33,0.00148371,0.001484474,0.0001664934,0.08430839,0.007291734,0.555693,0.01686074
34,0.001483691,0.001484517,0.0001664952,0.0843086,0.007291666,0.5556934,0.01686011
35,0.001483671,0.001484561,0.0001664966,0.08430874,0.007291585,0.5556937,0.01685945
36,0.001483654,0.001484606,0.0001664977,0.08430883,0.007291497,0.555694,0.0168588
37,0.001483636,0.001484652,0.0001664986,0.08430888,0.007291401,0.5556942,0.01685816
38,0.001483621,0.001484698,0.0001664993,0.08430886,0.0072913,0.5556943,0.01685755
39,0.001483607,0.001484743,0.0001664996,0.08430879,0.007291196,0.5556943,0.01685699
40,0.001483594,0.001484788,0.0001664996,0.08430865,0.007291088,0.5556941,0.01685647
41,0.001483583,0.001484833,0.0001664993,0.08430847,0.007290981,0.5556939,0.01685602
42,0.001483574,0.001484877,0.0001664987,0.08430826,0.007290877,0.5556936,0.01685566
43,0.001483566,0.001484919,0.0001664979,0.08430798,0.007290773,0.5556931,0.01685538
44,0.00148356,0.001484961,0.0001664968,0.08430772,0.007290677,0.5556926,0.0168552
45,0.001483555,0.001485001,0.0001664957,0.0843074,0.007290587,0.555692,0.01685511
