EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Seastars"

timestep\group,Trevallies,"Pink Snapper pre-spawner","Common Silverbelly",
1,0.9473114,0.02993365,0.01054537
2,0.9471654,0.02992956,0.01054345
3,0.9471772,0.02992996,0.01054387
4,0.9471779,0.02992998,0.01054402
5,0.9471721,0.02992977,0.01054404
6,0.9471625,0.02992946,0.01054397
7,0.947151,0.02992905,0.01054386
8,0.9471377,0.02992858,0.01054372
9,0.9471235,0.02992806,0.01054356
10,0.947109,0.0299275,0.0105434
11,0.9470945,0.02992692,0.01054324
12,0.9470809,0.02992634,0.0105431
13,0.9470685,0.02992577,0.01054298
14,0.9470572,0.02992521,0.01054287
15,0.9470481,0.02992469,0.0105428
16,0.9470407,0.02992419,0.01054274
17,0.9470356,0.02992375,0.01054272
18,0.9470323,0.02992334,0.01054272
19,0.9470311,0.02992298,0.01054274
20,0.9470321,0.02992268,0.01054278
21,0.9470348,0.02992242,0.01054284
22,0.9470392,0.02992221,0.01054291
23,0.9470453,0.02992204,0.01054298
24,0.9470528,0.02992194,0.01054307
25,0.9470615,0.02992187,0.01054316
26,0.9470713,0.02992183,0.01054324
27,0.9470816,0.02992184,0.01054333
28,0.9470925,0.02992188,0.01054341
29,0.9471037,0.02992196,0.01054348
30,0.947115,0.02992206,0.01054354
31,0.9471262,0.02992219,0.01054359
32,0.9471372,0.02992235,0.01054363
33,0.9471478,0.02992252,0.01054365
34,0.9471577,0.02992271,0.01054366
35,0.9471666,0.0299229,0.01054366
36,0.9471746,0.02992312,0.01054364
37,0.9471816,0.02992333,0.01054361
38,0.9471875,0.02992356,0.01054357
39,0.947192,0.02992377,0.01054351
40,0.9471953,0.02992399,0.01054344
41,0.9471974,0.0299242,0.01054337
42,0.9471982,0.02992442,0.01054328
43,0.9471977,0.02992464,0.0105432
44,0.9471961,0.02992485,0.0105431
45,0.9471931,0.02992506,0.01054302
46,0.9471893,0.02992526,0.01054292
47,0.9471845,0.02992547,0.01054284
48,0.9471792,0.02992568,0.01054276
49,0.9471729,0.02992589,0.01054269
50,0.9471663,0.02992612,0.01054263
51,0.9471595,0.02992634,0.01054257
52,0.9471526,0.02992658,0.01054254
53,0.9471456,0.02992682,0.01054251
54,0.9471388,0.02992709,0.0105425
55,0.9471323,0.02992737,0.0105425
56,0.9471263,0.02992767,0.01054252
57,0.9471208,0.02992799,0.01054255
58,0.9471162,0.02992833,0.0105426
59,0.9471122,0.02992869,0.01054266
60,0.9471092,0.02992907,0.01054273
61,0.9471072,0.02992948,0.01054281
62,0.9471061,0.02992991,0.0105429
63,0.9471059,0.02993036,0.01054299
64,0.9471068,0.02993083,0.01054309
65,0.9471085,0.02993131,0.01054319
66,0.9471113,0.02993181,0.0105433
67,0.9471146,0.02993231,0.01054339
68,0.9471189,0.02993282,0.01054348
69,0.9471237,0.02993334,0.01054356
70,0.947129,0.02993385,0.01054364
71,0.9471347,0.02993436,0.01054369
72,0.9471406,0.02993485,0.01054374
73,0.9471466,0.02993533,0.01054376
74,0.9471527,0.02993579,0.01054378
75,0.9471587,0.02993623,0.01054377
76,0.9471644,0.02993664,0.01054375
77,0.9471699,0.02993703,0.01054371
78,0.9471751,0.02993739,0.01054365
79,0.9471797,0.02993771,0.01054358
80,0.9471837,0.029938,0.01054349
81,0.9471872,0.02993825,0.01054339
82,0.9471902,0.02993847,0.01054328
83,0.9471925,0.02993865,0.01054316
84,0.9471945,0.0299388,0.01054303
85,0.9471955,0.02993891,0.01054289
86,0.9471962,0.02993899,0.01054276
87,0.9471965,0.02993905,0.01054262
88,0.9471962,0.02993908,0.01054248
89,0.9471956,0.02993909,0.01054235
90,0.9471946,0.02993908,0.01054223
91,0.9471934,0.02993905,0.01054211
92,0.9471921,0.02993903,0.010542
93,0.9471908,0.029939,0.01054191
94,0.9471896,0.02993897,0.01054183
95,0.9471883,0.02993894,0.01054176
96,0.9471871,0.02993891,0.01054171
97,0.9471861,0.0299389,0.01054167
98,0.9471852,0.0299389,0.01054164
99,0.9471844,0.02993892,0.01054163
100,0.9471837,0.02993894,0.01054163
101,0.9471833,0.02993899,0.01054164
102,0.9471828,0.02993905,0.01054166
103,0.9471825,0.02993913,0.01054169
104,0.9471821,0.02993922,0.01054172
105,0.9471815,0.02993932,0.01054175
106,0.9471811,0.02993944,0.01054179
107,0.9471802,0.02993958,0.01054183
108,0.9471791,0.02993971,0.01054186
109,0.9471776,0.02993984,0.01054189
110,0.9471755,0.02993998,0.01054192
111,0.9471731,0.02994011,0.01054193
112,0.9471702,0.02994023,0.01054194
113,0.9471665,0.02994034,0.01054194
114,0.9471624,0.02994044,0.01054193
115,0.9471575,0.02994053,0.01054191
116,0.947152,0.02994059,0.01054188
117,0.947146,0.02994063,0.01054184
118,0.9471394,0.02994065,0.0105418
119,0.9471326,0.02994064,0.01054175
120,0.9471252,0.02994062,0.01054169
121,0.9471178,0.02994058,0.01054163
122,0.94711,0.02994051,0.01054158
123,0.9471026,0.02994042,0.01054152
124,0.9470955,0.02994032,0.01054147
125,0.9470884,0.02994021,0.01054143
126,0.9470822,0.02994008,0.0105414
127,0.9470766,0.02993995,0.01054137
128,0.9470719,0.02993981,0.01054135
129,0.947068,0.02993967,0.01054136
130,0.9470655,0.02993954,0.01054137
131,0.947064,0.02993941,0.0105414
132,0.947064,0.02993931,0.01054144
133,0.9470654,0.02993921,0.0105415
134,0.9470682,0.02993913,0.01054158
135,0.9470723,0.02993907,0.01054167
136,0.947078,0.02993904,0.01054177
137,0.9470849,0.02993904,0.01054188
138,0.9470934,0.02993905,0.010542
139,0.9471028,0.02993909,0.01054212
140,0.9471135,0.02993916,0.01054225
141,0.9471248,0.02993923,0.01054238
142,0.9471365,0.02993932,0.0105425
143,0.9471489,0.02993943,0.01054261
144,0.9471613,0.02993954,0.01054271
145,0.9471738,0.02993967,0.0105428
146,0.9471859,0.02993979,0.01054288
147,0.9471972,0.0299399,0.01054293
148,0.9472079,0.02994001,0.01054296
149,0.9472175,0.0299401,0.01054297
150,0.9472258,0.02994017,0.01054296
151,0.9472329,0.02994022,0.01054292
152,0.9472381,0.02994023,0.01054286
153,0.9472416,0.02994021,0.01054278
154,0.9472432,0.02994016,0.01054267
155,0.947243,0.02994006,0.01054255
156,0.9472408,0.02993993,0.0105424
157,0.9472368,0.02993976,0.01054224
158,0.9472308,0.02993955,0.01054206
159,0.9472234,0.0299393,0.01054188
160,0.9472141,0.02993903,0.0105417
161,0.9472037,0.02993872,0.01054152
162,0.9471921,0.02993838,0.01054133
163,0.9471794,0.02993803,0.01054116
164,0.9471664,0.02993767,0.010541
165,0.9471527,0.0299373,0.01054086
166,0.9471391,0.02993693,0.01054073
167,0.9471257,0.02993657,0.01054064
168,0.9471129,0.02993622,0.01054056
169,0.9471006,0.02993591,0.01054052
170,0.9470896,0.02993562,0.0105405
171,0.9470799,0.02993537,0.01054052
172,0.9470715,0.02993516,0.01054057
173,0.9470649,0.02993501,0.01054065
174,0.94706,0.02993489,0.01054075
175,0.9470571,0.02993485,0.01054089
176,0.9470559,0.02993484,0.01054104
177,0.9470567,0.02993491,0.01054121
178,0.9470592,0.029935,0.0105414
179,0.9470634,0.02993516,0.0105416
180,0.9470692,0.02993537,0.01054182
181,0.9470767,0.02993563,0.01054203
182,0.9470852,0.02993592,0.01054223
183,0.9470951,0.02993625,0.01054243
184,0.9471054,0.02993659,0.01054262
185,0.9471161,0.02993695,0.01054279
186,0.9471273,0.02993731,0.01054293
187,0.947138,0.02993767,0.01054305
188,0.9471486,0.02993801,0.01054314
189,0.9471589,0.02993834,0.0105432
190,0.9471679,0.02993864,0.01054323
191,0.9471762,0.0299389,0.01054323
192,0.9471831,0.02993912,0.01054319
193,0.9471887,0.02993929,0.01054312
194,0.9471928,0.0299394,0.01054302
195,0.9471952,0.02993945,0.01054289
196,0.9471963,0.02993945,0.01054274
197,0.9471958,0.02993939,0.01054257
198,0.947194,0.02993927,0.01054238
199,0.9471909,0.02993909,0.01054218
200,0.9471864,0.02993887,0.01054197
201,0.9471809,0.02993859,0.01054177
202,0.9471747,0.02993827,0.01054157
203,0.9471679,0.02993792,0.01054137
204,0.9471607,0.02993754,0.0105412
205,0.9471536,0.02993715,0.01054104
206,0.9471466,0.02993675,0.0105409
207,0.94714,0.02993634,0.0105408
208,0.9471344,0.02993596,0.01054072
209,0.9471294,0.02993559,0.01054067
210,0.9471256,0.02993525,0.01054066
211,0.947123,0.02993495,0.01054068
212,0.9471215,0.02993469,0.01054073
213,0.9471219,0.02993449,0.01054081
214,0.9471233,0.02993433,0.01054092
215,0.9471261,0.02993423,0.01054106
216,0.9471302,0.02993418,0.01054121
217,0.9471356,0.0299342,0.01054139
218,0.947142,0.02993426,0.01054158
219,0.9471493,0.02993439,0.01054177
220,0.9471572,0.02993455,0.01054196
221,0.9471654,0.02993475,0.01054214
222,0.9471736,0.02993499,0.01054232
223,0.9471817,0.02993525,0.01054247
224,0.9471893,0.02993553,0.01054261
225,0.947196,0.02993581,0.01054272
226,0.9472017,0.0299361,0.01054281
227,0.9472061,0.02993637,0.01054286
228,0.9472086,0.02993661,0.01054287
229,0.9472097,0.02993683,0.01054285
230,0.9472086,0.02993701,0.0105428
231,0.947206,0.02993715,0.01054271
232,0.947201,0.02993723,0.0105426
233,0.9471942,0.02993726,0.01054245
234,0.9471854,0.02993724,0.01054228
235,0.9471751,0.02993716,0.01054208
236,0.947163,0.02993702,0.01054187
237,0.9471496,0.02993683,0.01054166
238,0.9471353,0.02993659,0.01054144
239,0.9471202,0.02993631,0.01054122
240,0.9471049,0.029936,0.01054102
241,0.9470899,0.02993566,0.01054083
242,0.9470751,0.0299353,0.01054066
243,0.9470614,0.02993494,0.01054053
244,0.947049,0.02993459,0.01054042
245,0.9470381,0.02993424,0.01054035
246,0.9470293,0.02993393,0.01054033
247,0.9470227,0.02993364,0.01054034
248,0.9470186,0.02993341,0.01054039
249,0.9470174,0.02993323,0.01054049
250,0.9470192,0.0299331,0.01054063
251,0.9470237,0.02993306,0.01054082
252,0.9470313,0.02993307,0.01054103
253,0.9470417,0.02993316,0.01054127
254,0.947055,0.02993332,0.01054154
255,0.9470709,0.02993356,0.01054182
256,0.9470888,0.02993386,0.01054212
257,0.9471086,0.02993423,0.01054242
258,0.9471297,0.02993464,0.01054271
259,0.9471517,0.02993509,0.01054299
260,0.9471742,0.02993557,0.01054325
261,0.9471965,0.02993608,0.01054347
262,0.9472185,0.02993659,0.01054367
263,0.947239,0.02993709,0.01054382
264,0.947258,0.02993757,0.01054392
265,0.947275,0.02993803,0.01054397
266,0.9472896,0.02993842,0.01054397
267,0.9473009,0.02993876,0.01054391
268,0.9473092,0.02993903,0.0105438
269,0.9473138,0.02993922,0.01054363
270,0.9473147,0.02993932,0.01054341
271,0.947312,0.02993933,0.01054315
