EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Gurnards"

timestep\group,Polychaetes,Bryozoans,Urchins,Detritus,
1,0.7338241,0.00132296,0.02023073,0.1223192
2,0.7337907,0.001322928,0.02023003,0.1223337
3,0.7337919,0.001322988,0.02023018,0.1223354
4,0.7337914,0.001323049,0.02023063,0.122338
5,0.7337909,0.001323095,0.02023116,0.1223404
6,0.7337915,0.001323126,0.02023171,0.1223419
7,0.7337927,0.001323145,0.02023225,0.1223427
8,0.7337947,0.001323152,0.02023275,0.1223427
9,0.7337971,0.001323152,0.0202332,0.1223421
10,0.7337995,0.001323145,0.02023358,0.1223412
11,0.733802,0.001323135,0.0202339,0.1223397
12,0.7338045,0.001323121,0.02023414,0.1223381
13,0.7338067,0.001323106,0.02023431,0.1223364
14,0.7338088,0.001323091,0.0202344,0.1223345
15,0.7338105,0.001323075,0.02023443,0.1223327
16,0.733812,0.001323061,0.0202344,0.1223309
17,0.7338133,0.001323047,0.02023431,0.1223292
18,0.7338141,0.001323036,0.02023417,0.1223277
19,0.7338148,0.001323025,0.02023399,0.1223264
20,0.7338151,0.001323017,0.02023377,0.1223254
21,0.7338153,0.00132301,0.02023353,0.1223245
22,0.733815,0.001323005,0.02023327,0.122324
23,0.7338145,0.001323001,0.020233,0.1223238
24,0.7338137,0.001322999,0.02023272,0.1223238
25,0.7338128,0.001322999,0.02023245,0.122324
26,0.7338117,0.001323,0.02023219,0.1223245
27,0.7338103,0.001323001,0.02023194,0.1223255
28,0.7338089,0.001323004,0.02023171,0.1223265
29,0.7338071,0.001323007,0.02023149,0.1223279
30,0.7338054,0.001323011,0.02023132,0.1223293
31,0.7338036,0.001323016,0.02023119,0.1223311
32,0.7338015,0.00132302,0.02023107,0.1223329
33,0.7337996,0.001323024,0.020231,0.1223349
34,0.7337977,0.001323028,0.02023096,0.1223369
35,0.7337959,0.001323031,0.02023098,0.122339
36,0.733794,0.001323034,0.02023102,0.1223411
37,0.7337922,0.001323036,0.0202311,0.1223432
38,0.7337906,0.001323038,0.02023122,0.1223452
39,0.7337891,0.001323038,0.02023137,0.1223472
40,0.7337878,0.001323038,0.02023155,0.122349
41,0.7337867,0.001323036,0.02023175,0.1223505
42,0.7337859,0.001323034,0.02023197,0.122352
43,0.733785,0.001323031,0.0202322,0.1223533
44,0.7337846,0.001323027,0.02023245,0.1223542
45,0.7337844,0.001323023,0.0202327,0.122355
46,0.7337843,0.001323018,0.02023294,0.1223556
47,0.7337844,0.001323012,0.02023318,0.1223558
48,0.7337849,0.001323008,0.0202334,0.1223559
49,0.7337854,0.001323002,0.0202336,0.1223557
50,0.7337861,0.001322997,0.02023377,0.1223552
51,0.7337869,0.001322993,0.02023392,0.1223547
52,0.7337879,0.001322989,0.02023403,0.1223538
53,0.7337888,0.001322986,0.02023411,0.1223529
54,0.73379,0.001322984,0.02023415,0.1223518
55,0.7337911,0.001322983,0.02023414,0.1223506
56,0.7337923,0.001322983,0.02023409,0.1223493
57,0.7337934,0.001322985,0.02023402,0.122348
58,0.7337945,0.001322989,0.0202339,0.1223467
59,0.7337955,0.001322994,0.02023373,0.1223454
60,0.7337964,0.001323001,0.02023355,0.1223442
61,0.7337973,0.001323009,0.02023332,0.1223431
62,0.7337978,0.001323019,0.02023307,0.1223421
63,0.7337985,0.00132303,0.02023281,0.1223412
64,0.7337989,0.001323042,0.02023252,0.1223404
65,0.733799,0.001323055,0.02023223,0.1223399
66,0.7337992,0.00132307,0.02023194,0.1223395
67,0.7337991,0.001323084,0.02023165,0.1223393
68,0.733799,0.001323098,0.02023137,0.1223392
69,0.7337987,0.001323113,0.02023111,0.1223392
70,0.7337983,0.001323127,0.02023087,0.1223396
71,0.7337978,0.00132314,0.02023065,0.1223399
72,0.7337973,0.001323152,0.02023048,0.1223404
73,0.7337967,0.001323162,0.02023033,0.1223411
74,0.7337961,0.001323171,0.02023023,0.1223418
75,0.7337955,0.001323177,0.02023016,0.1223425
76,0.733795,0.001323182,0.02023013,0.1223432
77,0.7337945,0.001323184,0.02023015,0.122344
78,0.7337941,0.001323183,0.0202302,0.1223447
79,0.7337938,0.00132318,0.02023029,0.1223454
80,0.7337937,0.001323174,0.02023041,0.1223459
81,0.7337936,0.001323165,0.02023056,0.1223463
82,0.7337939,0.001323153,0.02023074,0.1223466
83,0.7337942,0.001323139,0.02023093,0.1223467
84,0.7337945,0.001323123,0.02023114,0.1223466
85,0.7337952,0.001323104,0.02023135,0.1223463
86,0.7337959,0.001323083,0.02023156,0.1223458
87,0.7337969,0.00132306,0.02023175,0.1223452
88,0.7337979,0.001323037,0.02023194,0.1223445
89,0.7337991,0.001323013,0.0202321,0.1223435
90,0.7338004,0.001322988,0.02023224,0.1223423
91,0.7338017,0.001322963,0.02023234,0.122341
92,0.7338032,0.001322938,0.02023241,0.1223397
93,0.7338045,0.001322915,0.02023243,0.1223383
94,0.733806,0.001322892,0.02023241,0.1223367
95,0.7338073,0.001322872,0.02023235,0.1223352
96,0.7338086,0.001322853,0.02023226,0.1223337
97,0.7338099,0.001322837,0.0202321,0.1223323
98,0.733811,0.001322823,0.02023192,0.1223309
99,0.7338119,0.001322811,0.02023169,0.1223296
100,0.7338128,0.001322803,0.02023144,0.1223285
101,0.7338134,0.001322798,0.02023116,0.1223275
102,0.7338138,0.001322797,0.02023086,0.1223268
103,0.7338141,0.001322797,0.02023054,0.1223262
104,0.7338141,0.001322801,0.02023022,0.1223259
105,0.733814,0.001322808,0.0202299,0.1223257
106,0.7338137,0.001322817,0.02022959,0.1223258
107,0.7338132,0.001322829,0.02022929,0.1223261
108,0.7338125,0.001322843,0.02022904,0.1223266
109,0.7338117,0.001322858,0.0202288,0.1223273
110,0.7338108,0.001322875,0.0202286,0.1223282
111,0.7338097,0.001322893,0.02022846,0.1223292
112,0.7338087,0.001322912,0.02022836,0.1223304
113,0.7338075,0.00132293,0.02022831,0.1223316
114,0.7338065,0.001322948,0.02022831,0.1223328
115,0.7338053,0.001322966,0.02022836,0.1223342
116,0.7338043,0.001322983,0.02022847,0.1223354
117,0.7338034,0.001322998,0.02022862,0.1223366
118,0.7338025,0.001323012,0.02022883,0.1223378
119,0.7338017,0.001323024,0.02022909,0.1223388
120,0.7338011,0.001323035,0.02022937,0.1223397
121,0.7338005,0.001323043,0.02022969,0.1223405
122,0.7338002,0.00132305,0.02023004,0.1223411
123,0.7337999,0.001323054,0.02023039,0.1223415
124,0.7337999,0.001323057,0.02023075,0.1223417
125,0.7337999,0.001323058,0.02023111,0.1223417
126,0.7338001,0.001323057,0.02023146,0.1223415
127,0.7338004,0.001323054,0.02023179,0.1223412
128,0.7338008,0.001323051,0.02023209,0.1223408
129,0.7338013,0.001323046,0.02023235,0.1223402
130,0.7338018,0.00132304,0.02023257,0.1223394
131,0.7338023,0.001323034,0.02023274,0.1223386
132,0.733803,0.001323028,0.02023287,0.1223377
133,0.7338034,0.001323022,0.02023293,0.1223369
134,0.7338038,0.001323016,0.02023294,0.122336
135,0.7338041,0.001323011,0.0202329,0.1223352
136,0.7338044,0.001323007,0.0202328,0.1223345
137,0.7338045,0.001323004,0.02023265,0.122334
138,0.7338044,0.001323002,0.02023246,0.1223336
139,0.7338042,0.001323001,0.02023223,0.1223334
140,0.7338037,0.001323,0.02023196,0.1223334
141,0.7338032,0.001323001,0.02023168,0.1223336
142,0.7338026,0.001323003,0.02023136,0.122334
143,0.7338018,0.001323006,0.02023104,0.1223346
144,0.7338008,0.00132301,0.02023073,0.1223355
145,0.7337996,0.001323014,0.02023043,0.1223365
146,0.7337986,0.001323018,0.02023014,0.1223378
147,0.7337973,0.001323022,0.02022989,0.1223391
148,0.7337961,0.001323025,0.02022966,0.1223406
149,0.7337949,0.001323029,0.02022949,0.1223422
150,0.7337938,0.001323031,0.02022937,0.1223437
151,0.7337927,0.001323031,0.02022929,0.1223454
152,0.7337918,0.00132303,0.02022927,0.1223469
153,0.7337911,0.001323027,0.02022931,0.1223484
154,0.7337904,0.001323022,0.02022941,0.1223497
155,0.73379,0.001323015,0.02022956,0.1223509
156,0.7337899,0.001323006,0.02022976,0.1223517
157,0.7337901,0.001322995,0.02023001,0.1223524
158,0.7337905,0.001322981,0.02023029,0.1223527
159,0.7337913,0.001322966,0.02023061,0.1223527
160,0.7337922,0.001322949,0.02023095,0.1223524
161,0.7337936,0.00132293,0.0202313,0.1223518
162,0.733795,0.00132291,0.02023165,0.1223508
163,0.7337968,0.001322889,0.02023198,0.1223494
164,0.7337989,0.001322868,0.02023229,0.1223477
165,0.733801,0.001322847,0.02023258,0.1223457
166,0.7338033,0.001322827,0.02023282,0.1223435
167,0.7338056,0.001322807,0.02023302,0.1223411
168,0.7338082,0.001322789,0.02023316,0.1223384
169,0.7338105,0.001322774,0.02023323,0.1223357
170,0.7338129,0.001322761,0.02023323,0.1223329
171,0.7338151,0.00132275,0.02023317,0.1223301
172,0.7338171,0.001322743,0.02023303,0.1223274
173,0.7338189,0.00132274,0.02023282,0.1223248
174,0.7338205,0.00132274,0.02023255,0.1223225
175,0.7338216,0.001322745,0.02023221,0.1223204
176,0.7338225,0.001322754,0.02023182,0.1223186
177,0.733823,0.001322767,0.02023138,0.1223171
178,0.7338231,0.001322783,0.0202309,0.1223161
179,0.7338227,0.001322803,0.0202304,0.1223155
180,0.7338221,0.001322827,0.02022989,0.1223153
181,0.7338209,0.001322853,0.02022937,0.1223156
182,0.7338196,0.001322882,0.02022888,0.1223163
183,0.7338178,0.001322913,0.0202284,0.1223175
184,0.7338157,0.001322945,0.02022797,0.1223191
185,0.7338133,0.001322978,0.02022759,0.1223211
186,0.7338108,0.00132301,0.02022728,0.1223235
187,0.733808,0.001323042,0.02022704,0.1223262
188,0.7338052,0.001323072,0.02022688,0.1223291
189,0.7338023,0.001323099,0.02022681,0.1223322
190,0.7337996,0.001323124,0.02022684,0.1223353
191,0.7337968,0.001323145,0.02022695,0.1223385
192,0.7337943,0.001323162,0.02022716,0.1223417
193,0.7337919,0.001323175,0.02022746,0.1223449
194,0.7337898,0.001323183,0.02022785,0.1223477
195,0.7337881,0.001323185,0.02022831,0.1223503
196,0.7337867,0.001323182,0.02022884,0.1223526
197,0.7337857,0.001323174,0.02022942,0.1223544
198,0.7337851,0.001323161,0.02023005,0.1223559
199,0.733785,0.001323143,0.02023071,0.122357
200,0.7337853,0.00132312,0.02023138,0.1223575
