EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,Mortality

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
2053,0.1139837,0.1799884,0.190001,0.08000389,0.7100434,0.09000834,0.8399571,0.09001237,0.1400097,0.1900119,1.890083,0.3610368,0.4399488,0.8400251,0.3200059,0.8598534,1.100144,0.4700501,0.4100198,0.5200152,0.1100039,1.099986,1.119574,0.7999242,0.7996542,1.848949,0.4795971,1.578806,0.1199793,0.3258375,0.8396555,0.8992895,0.469802,1.119334,0.169948,0.9795048,1.089317,1.199892,0.9599068,0.779908,0.919937,0.8899843,0.9134547,0.5196516,0.5198422,7.568306,1.489473,0.1799833,0.8298115,0.7597072,1.51695,2.299983,7.57048,7.567703,3.899688,2.229834,0.07998575,2.299734,4.449694,2.898792,1.899837,1.349765,4.848848,0.1999511,7.508806,29.60085,2.999792,50.97313,7.295551,1.999602,1.99944,706.4739,0
2054,0.1140238,0.1800221,0.1900368,0.08000292,0.709989,0.08999047,0.8403072,0.08998614,0.1399852,0.1899743,1.889928,0.3611563,0.4400651,0.8396542,0.3199233,0.8600053,1.099552,0.4698607,0.4097333,0.5196433,0.1099911,1.100018,1.120362,0.8002118,0.7995518,1.849956,0.4798017,1.580282,0.1200046,0.3259045,0.84001,0.9011405,0.470084,1.120056,0.169968,0.9803281,1.090135,1.200081,0.9601014,0.7801035,0.9199848,0.8901307,0.9141627,0.5199745,0.5199177,7.572079,1.490123,0.1799893,0.8302162,0.7602916,1.525862,2.300101,7.571995,7.572057,3.902806,2.230397,0.08001051,2.300588,4.452972,2.900392,1.9005,1.350378,4.851501,0.2000191,7.513943,29.6061,2.999327,50.97383,7.312095,2.000572,2.000683,706.6063,0
2055,0.1139977,0.180001,0.1899902,0.07998868,0.7099562,0.08998939,0.8397642,0.08998284,0.1399714,0.1899689,1.889498,0.3608431,0.4400019,0.8401873,0.3200325,0.8601716,1.10017,0.4700499,0.4101714,0.5202311,0.1099927,1.099995,1.12022,0.8000551,0.8007303,1.851263,0.4806461,1.581125,0.120015,0.3262739,0.8404179,0.899832,0.4701741,1.120766,0.1700902,0.9803178,1.090732,1.200141,0.960123,0.7800711,0.9200818,0.8900006,0.9145359,0.5204194,0.5202383,7.570391,1.49048,0.1800273,0.8301213,0.7601199,1.51884,2.300169,7.56781,7.571212,3.89812,2.230072,0.0800165,2.300025,4.448069,2.9011,1.89995,1.3501,4.850247,0.2000544,7.508319,29.59645,3.000588,50.97655,7.293331,1.999685,1.999793,706.2426,0
2056,0.1139721,0.1799836,0.1899774,0.07999835,0.7100202,0.09000634,0.8397725,0.09000825,0.1400038,0.1900231,1.890219,0.3609509,0.4399542,0.840224,0.3200278,0.8598532,1.100352,0.4701074,0.4101628,0.5202168,0.1100068,1.099977,1.119434,0.7998297,0.7999478,1.84907,0.4797124,1.578717,0.1199735,0.3258916,0.8396983,0.8987291,0.4697616,1.119331,0.1699671,0.9793585,1.08926,1.199938,0.9599271,0.7799537,0.9200747,0.8899813,0.9133809,0.5196692,0.519895,7.567369,1.489473,0.1799894,0.8297146,0.7595642,1.513925,2.299802,7.569426,7.566865,3.898143,2.22957,0.07998929,2.299379,4.448043,2.898677,1.899504,1.349563,4.848159,0.1999584,7.506804,29.59654,3.000481,50.97366,7.288927,1.999242,1.999024,706.3682,0
2057,0.1140188,0.1800134,0.1900425,0.08001568,0.7100224,0.09000226,0.8404832,0.09000543,0.1400319,0.190045,1.890749,0.3612341,0.4400645,0.8396443,0.3199435,0.8599283,1.099508,0.4698548,0.4096782,0.5195852,0.1100104,1.100021,1.120236,0.8000076,0.7992284,1.849332,0.4794725,1.579802,0.1200001,0.3257639,0.8397679,0.9013336,0.4699924,1.119663,0.1699226,0.9801816,1.089747,1.199899,0.959911,0.7799886,0.9199436,0.8900191,0.9138816,0.5197837,0.5198172,7.571827,1.489962,0.1799765,0.8300645,0.7602325,1.526474,2.299768,7.573089,7.571374,3.90371,2.230162,0.07999559,2.300394,4.453825,2.899898,1.900342,1.350188,4.851325,0.1999731,7.514783,29.60438,2.999219,50.97081,7.315247,2.000667,2.000724,706.678,0
2058,0.1140076,0.1799987,0.1900094,0.07999723,0.7099796,0.08999557,0.8399366,0.0899941,0.1399987,0.1899887,1.889589,0.3608746,0.4399884,0.8400993,0.3200552,0.8602526,1.100036,0.4700209,0.4101,0.5201357,0.1099994,1.100007,1.120458,0.8000353,0.8007219,1.851658,0.4807818,1.581781,0.1200332,0.3263246,0.8405102,0.9005162,0.470293,1.121087,0.1701055,0.9806352,1.091096,1.200031,0.9600236,0.7799577,0.9199218,0.8898911,0.9148425,0.5205965,0.5202932,7.571594,1.490739,0.1800325,0.8302067,0.7603402,1.521988,2.300267,7.568117,7.572601,3.899136,2.230253,0.0800104,2.300306,4.449117,2.901739,1.900181,1.350261,4.851099,0.2000493,7.509949,29.59739,3.000113,50.9754,7.298761,2.00002,2.000241,706.2737,0
2059,0.1139657,0.1799792,0.1899616,0.07998767,0.7100155,0.09000329,0.8395019,0.09000226,0.1399708,0.1899636,1.889394,0.3608392,0.4399023,0.8403365,0.3200401,0.8598827,1.100586,0.4701775,0.4103018,0.5203791,0.1099919,1.099965,1.1193,0.7999423,0.8002723,1.849342,0.4799729,1.578722,0.1199725,0.3260091,0.8398111,0.8979622,0.4697664,1.119493,0.1700052,0.9792448,1.089394,1.200026,0.9600278,0.7799659,0.9200439,0.8900219,0.9134426,0.5197583,0.5199669,7.566423,1.489408,0.1800002,0.8297381,0.7594432,1.510636,2.300159,7.567886,7.566136,3.896341,2.229664,0.07999239,2.299343,4.446255,2.898648,1.899497,1.349573,4.847498,0.199976,7.504402,29.59723,3.000573,50.97629,7.280777,1.998857,1.99861,706.263,0
2060,0.1140205,0.1800259,0.190036,0.08000822,0.710003,0.08999369,0.8404503,0.08999062,0.1399945,0.1900014,1.890531,0.3612989,0.4400978,0.8395314,0.3198704,0.8597921,1.099433,0.4698172,0.4096011,0.5194744,0.109996,1.100017,1.120047,0.8001561,0.7988558,1.848531,0.4790801,1.578848,0.1199778,0.3256012,0.8395648,0.9009988,0.4698474,1.119128,0.16987,0.9798605,1.089209,1.200044,0.9600639,0.7801498,0.9200769,0.8902208,0.9134657,0.5194599,0.5196547,7.571166,1.489558,0.1799593,0.8300491,0.7600641,1.525451,2.299761,7.574067,7.570282,3.904147,2.230171,0.08000264,2.30037,4.454332,2.899016,1.900362,1.350176,4.850886,0.199976,7.514883,29.60796,2.999228,50.97194,7.315463,2.000606,2.000549,706.7681,0
2061,0.1140245,0.1800131,0.1900246,0.08000154,0.7099492,0.08998946,0.8401804,0.08998574,0.1400094,0.1900177,1.89011,0.3609505,0.4400723,0.8399656,0.3200279,0.860318,1.099725,0.4699217,0.4099585,0.5199717,0.1100056,1.100024,1.120855,0.800038,0.8006521,1.852091,0.4808106,1.582513,0.1200454,0.3263253,0.840645,0.9016082,0.4704156,1.121373,0.1701057,0.9810477,1.091417,1.200069,0.9600441,0.7800436,0.9200123,0.8899106,0.9151381,0.5207319,0.5203251,7.573535,1.491119,0.1800334,0.8303338,0.7606331,1.52679,2.300018,7.569162,7.574764,3.900902,2.230327,0.08002052,2.300556,4.450892,2.902529,1.900332,1.350442,4.852442,0.2000728,7.512829,29.59696,3.000163,50.97424,7.308199,2.000538,2.000887,706.34,0
2062,0.1139488,0.1799563,0.1899447,0.07999118,0.7100315,0.09001432,0.8393302,0.09001997,0.1400084,0.1900177,1.889658,0.3606844,0.4398437,0.8406591,0.3201471,0.8599994,1.100927,0.4702944,0.4105386,0.520706,0.1100098,1.099956,1.119249,0.7996842,0.8008966,1.850093,0.4804432,1.579391,0.1199877,0.326212,0.8399946,0.8975437,0.4698406,1.119931,0.1700721,0.9793252,1.089781,1.199875,0.9598529,0.7797894,0.9199777,0.8897844,0.9137053,0.5200565,0.5201626,7.565731,1.489704,0.1800219,0.8296199,0.7594099,1.507852,2.300067,7.565775,7.565872,3.894167,2.229394,0.07998257,2.298984,4.443914,2.899198,1.899145,1.349346,4.846971,0.1999664,7.501858,29.58987,3.001088,50.97557,7.27253,1.998479,1.99826,706.0684,0
2063,0.1140049,0.1800104,0.1900311,0.0800136,0.7100601,0.09000713,0.8404034,0.09001096,0.1400117,0.1900115,1.890556,0.3613326,0.4400245,0.8395548,0.319884,0.8596315,1.099608,0.469878,0.4096254,0.519489,0.1099999,1.100004,1.119562,0.8000698,0.7984721,1.847369,0.47865,1.577534,0.1199584,0.3254283,0.8391777,0.900187,0.4696313,1.1184,0.1698137,0.9793085,1.088468,1.199892,0.9599342,0.7800095,0.9199505,0.8901743,0.9128721,0.519085,0.5194831,7.569228,1.488955,0.1799415,0.8298379,0.7597365,1.522014,2.299802,7.574531,7.567644,3.903778,2.230007,0.07998203,2.30009,4.45397,2.897665,1.90021,1.349919,4.849558,0.1999163,7.513453,29.60947,2.998872,50.97089,7.311027,2.000282,2.000046,706.8201,0
2064,0.1140548,0.1800403,0.1900574,0.08000173,0.709932,0.08997812,0.8404894,0.08996886,0.1399821,0.1899655,1.889804,0.3611195,0.4401424,0.8395526,0.3199278,0.8603116,1.099221,0.4697605,0.409654,0.5195563,0.1099888,1.100046,1.121242,0.8003395,0.8001321,1.852001,0.4805789,1.58274,0.1200497,0.3262152,0.8406572,0.9027842,0.4705004,1.121408,0.1700678,0.9813796,1.091543,1.200201,0.9602049,0.7801886,0.9199923,0.890097,0.9152969,0.5206804,0.5202205,7.57576,1.491195,0.1800209,0.8305995,0.7609375,1.533101,2.300222,7.571367,7.576931,3.903981,2.230826,0.08003283,2.301252,4.454175,2.902878,1.900945,1.350899,4.854047,0.2000998,7.517075,29.60522,2.99935,50.97473,7.321948,2.001276,2.001738,706.5471,0
2065,0.1139508,0.1799619,0.1899258,0.07997598,0.7099699,0.09000036,0.8390618,0.08999741,0.1399682,0.1899708,1.889045,0.360512,0.439862,0.8408434,0.320166,0.8601826,1.101079,0.470332,0.4107127,0.5209408,0.1099975,1.099953,1.11952,0.7997867,0.801697,1.851505,0.4811478,1.580632,0.1200038,0.32651,0.8404751,0.8973877,0.4700336,1.120775,0.1701695,0.9796854,1.090588,1.200083,0.9600382,0.7799211,0.9201095,0.8898287,0.9142973,0.5205113,0.5204205,7.566269,1.490233,0.1800516,0.8297791,0.7595488,1.506782,2.300244,7.56344,7.567313,3.892183,2.229487,0.08000379,2.299029,4.441877,2.90042,1.899108,1.349483,4.847307,0.2000362,7.500122,29.58654,3.001806,50.97879,7.266333,1.998274,1.998174,705.872,0
2066,0.1139748,0.1799909,0.189998,0.08001275,0.7100797,0.09001642,0.840157,0.09002382,0.1400251,0.1900506,1.890962,0.3612669,0.4399792,0.8398345,0.3199235,0.8594777,1.100006,0.4699975,0.4098197,0.5197536,0.1100109,1.09998,1.118951,0.799832,0.7984688,1.846422,0.4783615,1.576209,0.1199319,0.3253207,0.8388627,0.8988235,0.4693752,1.117696,0.1697808,0.9786232,1.087679,1.199805,0.9598272,0.77995,0.9200464,0.8901232,0.9122112,0.5187474,0.5193853,7.566349,1.488421,0.1799315,0.8295024,0.7592617,1.515313,2.299492,7.573803,7.564221,3.901644,2.229458,0.07996849,2.299333,4.451692,2.896279,1.899595,1.349393,4.84752,0.1998696,7.509846,29.60446,2.999529,50.97012,7.299372,1.999559,1.999086,706.7402,0
2067,0.114074,0.1800493,0.1900984,0.08002216,0.7099698,0.08998642,0.8410341,0.08998442,0.1400339,0.1900325,1.890779,0.3613706,0.4401979,0.8391921,0.3198839,0.860228,1.098717,0.4696138,0.4093167,0.5191237,0.1100054,1.10007,1.121458,0.8002797,0.7992849,1.851212,0.4799875,1.582487,0.1200521,0.3259511,0.8403683,0.9042198,0.4704802,1.121001,0.1699805,0.9815494,1.091226,1.20002,0.9600376,0.7801156,0.919885,0.8900555,0.9151351,0.5204374,0.5200203,7.577581,1.491133,0.1799949,0.8306242,0.7611706,1.54001,2.299921,7.574719,7.578184,3.907983,2.230933,0.0800212,2.301608,4.45827,2.902698,1.901263,1.351041,4.855361,0.2000573,7.52213,29.60926,2.998464,50.97051,7.338976,2.0021,2.002613,706.8164,0
2068,0.1139618,0.1799598,0.1899339,0.07997371,0.7099559,0.08999824,0.8390101,0.08999535,0.1399695,0.1899519,1.888511,0.3603826,0.4398379,0.8409188,0.3202243,0.8604507,1.101101,0.4703491,0.4108033,0.5210582,0.1099952,1.099963,1.120014,0.7998442,0.8024318,1.853255,0.4819793,1.582535,0.1200416,0.3268546,0.8410122,0.8979709,0.4703512,1.121938,0.1702803,0.9803724,1.09177,1.200096,0.9600523,0.7798512,0.9199734,0.8897011,0.9152079,0.5211503,0.5207275,7.568018,1.490998,0.1800858,0.8300136,0.7599224,1.509168,2.300604,7.561502,7.570096,3.891415,2.229807,0.08001179,2.299411,4.441105,2.902264,1.899367,1.349792,4.84851,0.2000858,7.500191,29.58485,3.00176,50.98027,7.266215,1.998446,1.998586,705.7216,0
2069,0.1139412,0.1799722,0.1899504,0.0799957,0.7100874,0.09001762,0.8395845,0.09002239,0.1399803,0.1899872,1.89007,0.3610839,0.4398758,0.8401715,0.3199517,0.8593524,1.100626,0.4701795,0.4101394,0.5201481,0.1099951,1.099944,1.118213,0.7998421,0.7987795,1.845767,0.4783603,1.574845,0.1199021,0.3253428,0.8386919,0.8965754,0.4691309,1.117181,0.1697895,0.9778152,1.087061,1.199887,0.9599157,0.7799537,0.9201012,0.8901916,0.9116346,0.5184947,0.5193517,7.562523,1.487768,0.1799325,0.8292601,0.758663,1.505168,2.299756,7.571437,7.560111,3.897632,2.229163,0.07996309,2.298681,4.447605,2.894837,1.899115,1.348987,4.844838,0.1998543,7.50372,29.60272,3.000122,50.97338,7.278985,1.998439,1.997699,706.5637,0
2070,0.1140971,0.1800798,0.1901286,0.08002838,0.7099616,0.08997771,0.8414919,0.08997127,0.1400207,0.190026,1.891326,0.3616848,0.4403144,0.8386912,0.3197335,0.8599923,1.098105,0.4694101,0.4088911,0.5185636,0.1099982,1.100089,1.1215,0.8004667,0.7980672,1.849618,0.4789869,1.58119,0.1200261,0.3255171,0.8399062,0.9052355,0.4703044,1.120033,0.1698384,0.9813727,1.09034,1.200108,0.9601428,0.7803196,0.9200117,0.8903251,0.91453,0.5198364,0.5196436,7.578756,1.490635,0.1799506,0.8306794,0.7612182,1.545675,2.299634,7.579072,7.578392,3.91235,2.231091,0.08002637,2.30197,4.462826,2.901586,1.901625,1.35122,4.856247,0.2000379,7.527218,29.6179,2.997751,50.9686,7.355855,2.002839,2.003279,707.1802,0
2071,0.1139882,0.1799724,0.189956,0.07997752,0.7099023,0.08998952,0.8392373,0.08998448,0.1399911,0.1899884,1.888845,0.3603338,0.4399214,0.8408933,0.3202606,0.8607911,1.100793,0.470259,0.4107545,0.5210286,0.1100057,1.099991,1.120946,0.7998309,0.803129,1.855506,0.4828355,1.585273,0.1200918,0.3271968,0.8416955,0.8997914,0.4707973,1.123405,0.1703907,0.9815133,1.093282,1.200137,0.9600606,0.7798815,0.9199904,0.8895716,0.9164277,0.5219398,0.521079,7.571886,1.492227,0.1801211,0.8303478,0.7606116,1.516718,2.300522,7.560709,7.575243,3.892517,2.230088,0.08003137,2.29995,4.442168,2.905005,1.899673,1.350227,4.851161,0.2001591,7.503393,29.58068,3.001998,50.97988,7.276344,1.999169,1.999685,705.6299,0
2072,0.1138851,0.1799204,0.189888,0.07998898,0.7101328,0.09003758,0.8388813,0.09005178,0.1400036,0.1900206,1.889807,0.3607362,0.4396931,0.8409035,0.3201278,0.8593629,1.101647,0.470505,0.4107322,0.5209259,0.11001,1.099898,1.117402,0.799449,0.7997718,1.845914,0.4788661,1.57427,0.1198926,0.3255827,0.838685,0.8939698,0.4689686,1.117139,0.16987,0.977109,1.08686,1.199691,0.9596964,0.7796693,0.9200259,0.8898981,0.911344,0.5185835,0.5195413,7.557915,1.487475,0.1799574,0.828828,0.7580367,1.492255,2.29981,7.566801,7.555643,3.89132,2.228477,0.0799391,2.297553,4.440992,2.894023,1.89817,1.34825,4.841552,0.1998095,7.494892,29.5912,3.001241,50.97448,7.250032,1.99692,1.99595,706.1682,0
2073,0.1141021,0.1800896,0.1901578,0.08004225,0.7100335,0.08998704,0.8419034,0.08998588,0.1400316,0.1900276,1.891776,0.3620364,0.4403239,0.8382028,0.3196079,0.8595827,1.097705,0.4692837,0.4084925,0.5180126,0.1099951,1.100093,1.120981,0.8005629,0.7964059,1.846711,0.4775263,1.578435,0.1199806,0.3248988,0.8389995,0.9053171,0.4698935,1.11827,0.1696355,0.9805787,1.088652,1.199982,0.960071,0.7803115,0.9199173,0.8905104,0.9132808,0.5188307,0.5190768,7.577709,1.489438,0.1798868,0.830502,0.7609024,1.547467,2.299504,7.583877,7.575579,3.916313,2.231126,0.08000442,2.302074,4.467009,2.898955,1.901881,1.351134,4.855625,0.1999444,7.530646,29.62908,2.996429,50.96547,7.367575,2.003217,2.003386,707.606,0
2074,0.114051,0.1800208,0.1900143,0.07997628,0.7098204,0.08996309,0.83976,0.08994625,0.1399588,0.1899298,1.888463,0.3604736,0.440084,0.8403585,0.3201595,0.8611128,1.099904,0.4699789,0.41035,0.5205038,0.1099869,1.100042,1.1223,0.8002706,0.8032133,1.857616,0.4834231,1.588159,0.1201431,0.3274135,0.8424058,0.9028012,0.4713316,1.124892,0.1704578,0.9829915,1.094921,1.200407,0.9603403,0.7801342,0.9199984,0.8897324,0.9178098,0.5226424,0.5212948,7.578187,1.493469,0.1801413,0.8310311,0.7616236,1.531055,2.30082,7.562365,7.582757,3.897006,2.231041,0.08006997,2.301366,4.446894,2.90805,1.900762,1.35125,4.855578,0.200275,7.511237,29.58785,3.001242,50.98125,7.301248,2.000696,2.001702,705.7814,0
2075,0.1138338,0.1798823,0.1898022,0.07996113,0.7100875,0.0900353,0.8378645,0.09004543,0.1399651,0.1899859,1.88879,0.3602016,0.4395594,0.8418148,0.3202997,0.8595705,1.10279,0.4708503,0.4115002,0.5219435,0.1100058,1.09985,1.116934,0.7992318,0.8016523,1.847658,0.4801421,1.575073,0.1198976,0.3261468,0.8392424,0.8912308,0.4690221,1.118035,0.1700566,0.9768192,1.087552,1.199814,0.9597664,0.7796213,0.9201818,0.8897298,0.911711,0.5191617,0.5200097,7.554069,1.487783,0.1800144,0.8286111,0.7575765,1.478498,2.300036,7.559682,7.552989,3.882898,2.227915,0.07994655,2.296507,4.43222,2.894598,1.897201,1.347708,4.838761,0.1998582,7.484329,29.57646,3.003305,50.97982,7.214775,1.995201,1.994134,705.5626,0
2076,0.1140706,0.1800747,0.1901481,0.08005751,0.7101238,0.09000834,0.8420591,0.09001738,0.1400706,0.1901003,1.892988,0.3623053,0.4402931,0.8380794,0.3195426,0.8590171,1.097764,0.4692955,0.4083315,0.5177961,0.1100118,1.10007,1.119807,0.8003053,0.7948182,1.842864,0.475785,1.574344,0.1199076,0.3241768,0.8377627,0.9039592,0.4692083,1.115776,0.1694017,0.9790609,1.086129,1.199726,0.9598331,0.7802209,0.9199612,0.8905917,0.9113314,0.5174899,0.518428,7.573525,1.487738,0.1798138,0.8299153,0.7600722,1.541763,2.298872,7.587761,7.569068,3.917803,2.230433,0.07996682,2.301231,4.468513,2.89491,1.90134,1.350396,4.852761,0.1997962,7.530028,29.63237,2.996044,50.96077,7.366158,2.002784,2.002424,707.9207,0
2077,0.1141291,0.1800701,0.1901196,0.08000317,0.7098019,0.08995274,0.8409131,0.08993682,0.1400077,0.1899763,1.889408,0.3608876,0.4402848,0.8394752,0.3200409,0.8613429,1.098516,0.4695609,0.409598,0.5195381,0.109996,1.100119,1.123836,0.8005356,0.8023603,1.858788,0.4833415,1.590739,0.1201992,0.3273323,0.8427457,0.9073824,0.4718316,1.125891,0.1704265,0.9846283,1.096169,1.200369,0.9603245,0.7802079,0.9198215,0.8897509,0.918981,0.5230721,0.5212919,7.586285,1.494635,0.1801326,0.8316731,0.7628722,1.552877,2.300717,7.567678,7.591378,3.905822,2.232021,0.0800871,2.303075,4.456003,2.910835,1.90212,1.35234,4.861288,0.2003232,7.52449,29.598,2.99945,50.9768,7.344442,2.003098,2.004642,706.22,0
2078,0.1137956,0.1798407,0.1897307,0.07993164,0.7100398,0.09003194,0.8368106,0.09003928,0.1399273,0.1899195,1.887023,0.3595397,0.4393809,0.8427604,0.3205322,0.8600617,1.103938,0.4712108,0.412344,0.5230492,0.1099963,1.099813,1.116992,0.7991152,0.8042609,1.851221,0.482301,1.577884,0.1199444,0.3270746,0.8403565,0.8891396,0.4694197,1.120169,0.1703589,0.9772685,1.089519,1.199931,0.9598436,0.7794645,0.9201195,0.8894197,0.9130602,0.5204178,0.5207943,7.552143,1.48887,0.1801069,0.8286685,0.7575287,1.467676,2.30078,7.550591,7.553332,3.873866,2.227797,0.07995996,2.295973,4.422877,2.897114,1.896619,1.347553,4.837317,0.1999554,7.474007,29.56162,3.005055,50.98688,7.180019,1.993706,1.992804,704.8165,0
2079,0.1140063,0.1800465,0.190086,0.08004816,0.7102067,0.09002465,0.8415418,0.09003674,0.1400351,0.1900659,1.892854,0.3623713,0.4401588,0.8382754,0.3194801,0.8583195,1.098463,0.4694885,0.4085017,0.5179788,0.1100004,1.100007,1.117869,0.8001822,0.7935824,1.838391,0.4740798,1.5688,0.1198001,0.3234955,0.8363943,0.9000947,0.4682717,1.112781,0.1691825,0.9766819,1.082995,1.199659,0.959798,0.7802115,0.9200964,0.8908358,0.9088017,0.5158845,0.5177426,7.565308,1.485316,0.1797423,0.8291364,0.7586029,1.524908,2.298671,7.58899,7.558279,3.914888,2.229544,0.07993072,2.299796,4.465581,2.889346,1.900383,1.349317,4.847063,0.1996498,7.522767,29.6356,2.996274,50.96098,7.342134,2.001132,1.999956,708.0481,0
2080,0.114232,0.180157,0.1902521,0.08003286,0.7097557,0.08992728,0.8425255,0.08990458,0.1400292,0.1900074,1.890936,0.361635,0.440634,0.8380623,0.3197437,0.8613098,1.096463,0.4689138,0.4083945,0.5179822,0.109994,1.100214,1.12542,0.8010304,0.8002186,1.858242,0.4821663,1.591874,0.1202232,0.3267759,0.8426048,0.9130156,0.4721312,1.125819,0.1702399,0.9860559,1.096425,1.200494,0.9604847,0.780576,0.9198681,0.8901165,0.9194682,0.522825,0.5208762,7.595618,1.495262,0.1800754,0.8323839,0.7641572,1.580878,2.300244,7.577672,7.600229,3.91922,2.233143,0.080116,2.305137,4.469879,2.912397,1.903822,1.353618,4.86793,0.2003623,7.543114,29.61713,2.997103,50.97079,7.405404,2.006265,2.008253,707.0449,0
2081,0.1137831,0.1798092,0.1896834,0.07991041,0.7099386,0.09002247,0.8360541,0.09002676,0.1399315,0.189926,1.885994,0.3588331,0.4392993,0.8437118,0.3208194,0.8609186,1.104746,0.4714727,0.4131382,0.5241393,0.1100073,1.099807,1.118062,0.7988802,0.8076326,1.857207,0.4853729,1.583703,0.1200466,0.3283639,0.8421863,0.8891242,0.4702952,1.123875,0.1707778,0.9789641,1.0931,1.200033,0.9598596,0.7793061,0.9200881,0.888912,0.9157164,0.522533,0.5219643,7.554432,1.491333,0.1802366,0.8290381,0.7582326,1.46515,2.301265,7.540743,7.559246,3.866157,2.227858,0.07999163,2.295922,4.414784,2.902631,1.896266,1.347793,4.838765,0.2001224,7.467298,29.54034,3.007194,50.99244,7.156737,1.993011,1.992676,703.9697,0
2082,0.1138777,0.1799546,0.1899599,0.08003668,0.7103591,0.09006899,0.8403026,0.09009845,0.1400466,0.1900927,1.892612,0.3620597,0.4398053,0.8392929,0.3196358,0.8576544,1.100295,0.4700482,0.409325,0.5190216,0.1100129,1.099895,1.11505,0.7995512,0.7934368,1.834136,0.4729493,1.562753,0.1196871,0.3230867,0.8350086,0.8934866,0.4671745,1.109791,0.1690546,0.9735727,1.079697,1.199282,0.9594288,0.7798016,0.9200723,0.8906701,0.9060023,0.5144086,0.5172778,7.552132,1.482623,0.1796989,0.827853,0.7564761,1.494319,2.298503,7.585138,7.542679,3.905146,2.227874,0.0798614,2.297106,4.455462,2.882988,1.898374,1.347397,4.837807,0.1994395,7.506041,29.62513,2.997607,50.96142,7.286684,1.997848,1.995615,707.7391,0
2083,0.1143389,0.180253,0.190417,0.08007615,0.709796,0.08991132,0.8445538,0.08988824,0.1400556,0.1900208,1.892689,0.3627584,0.4409709,0.8361006,0.3193072,0.8608182,1.094005,0.4681383,0.4067643,0.5158258,0.1099837,1.100313,1.126383,0.8016796,0.7962486,1.85444,0.4794,1.589883,0.1201961,0.325543,0.8414528,0.9185977,0.4719696,1.123782,0.16983,0.986567,1.094807,1.200486,0.9605802,0.7809163,0.9197598,0.890694,0.9185562,0.5214501,0.5198277,7.603577,1.494504,0.1799477,0.8329133,0.7650676,1.610839,2.299778,7.592788,7.605783,3.936805,2.234384,0.08011941,2.307371,4.488208,2.910967,1.905874,1.354833,4.873779,0.2002972,7.565132,29.65005,2.993137,50.96189,7.478196,2.009794,2.011916,708.3391,0
2084,0.113842,0.179838,0.1896989,0.07988244,0.7097321,0.08997863,0.8358421,0.08996239,0.1398761,0.189835,1.884267,0.3582938,0.4394101,0.8440109,0.3209596,0.8621045,1.10452,0.4714001,0.4134505,0.5245983,0.1099876,1.099855,1.120623,0.7992372,0.8110406,1.865447,0.4890551,1.59256,0.1201996,0.3298762,0.844801,0.8923312,0.4717424,1.129173,0.1712647,0.9822426,1.09844,1.200526,0.9602833,0.7795084,0.9201122,0.8886783,0.9198619,0.5253771,0.5233431,7.563663,1.495088,0.1803847,0.8302064,0.7600289,1.477903,2.302171,7.532867,7.573386,3.86351,2.229052,0.08007237,2.297508,4.412089,2.911388,1.897194,1.349229,4.845073,0.2004301,7.46932,29.52883,3.008484,51.00064,7.1605,1.993991,1.994736,703.3137,0
2085,0.113694,0.1798252,0.1897374,0.0799921,0.7104415,0.09010481,0.8379579,0.09014512,0.1400087,0.1900811,1.891334,0.3611653,0.4393358,0.8413086,0.3199666,0.8572372,1.103335,0.4709646,0.4109798,0.5211746,0.11002,1.099733,1.111804,0.7987038,0.7953824,1.831942,0.4732305,1.557754,0.1195796,0.3232998,0.8342905,0.8840633,0.4661613,1.107852,0.1691328,0.9702306,1.077228,1.199096,0.9591812,0.779403,0.9202936,0.8903554,0.9036669,0.5135805,0.5173345,7.535133,1.480365,0.1797184,0.8263639,0.7539009,1.449959,2.298497,7.573595,7.524676,3.886321,2.225585,0.07980639,2.293285,4.435826,2.877444,1.895289,1.344914,4.825741,0.1992957,7.478212,29.59775,3.001364,50.96788,7.193696,1.992746,1.989367,706.7642,0
2086,0.1144038,0.1803244,0.1905667,0.08013927,0.7099434,0.08992242,0.8467493,0.08991343,0.1401443,0.190147,1.896075,0.3641512,0.4412618,0.8340898,0.3188288,0.8597059,1.091686,0.4673988,0.4050125,0.5135155,0.1100013,1.100384,1.126009,0.8019164,0.7906577,1.846455,0.4747909,1.583458,0.1200904,0.3235393,0.8389332,0.9226174,0.4710465,1.119018,0.1691692,0.9853894,1.090415,1.200123,0.9603307,0.7810955,0.9196938,0.8912771,0.9154894,0.5186319,0.5180961,7.606632,1.491922,0.1797415,0.8327276,0.7650352,1.634078,2.298489,7.611805,7.603919,3.955648,2.234715,0.08007703,2.308521,4.507779,2.905123,1.907183,1.355124,4.876306,0.2000579,7.585819,29.68409,2.98895,50.94696,7.547594,2.012745,2.014401,709.9438,0
