EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Southern Garfish"

year\group,"Bottlenose Dolphin",Tailors,Cormorants,Squids,"Australian Pelican","Little Penguin",Cuttlefish,
2020,0.00743264,0.01332239,0.02458539,0.5143685,0.0336373,0.00224864,0.02088994
2021,0.007432935,0.01332285,0.02458508,0.5143822,0.03363674,0.002248786,0.02088937
2022,0.007433729,0.01332499,0.02458788,0.5144154,0.0336412,0.002249068,0.02088997
2023,0.007432918,0.01332472,0.02458584,0.5143247,0.03363957,0.002248769,0.02088771
2024,0.007431607,0.01332383,0.02458232,0.5142499,0.03363471,0.002248149,0.02088436
2025,0.007431628,0.01332506,0.02458322,0.5143089,0.03363447,0.002247994,0.02088551
2026,0.007431392,0.01332501,0.02458335,0.5143335,0.03363377,0.00224802,0.02088643
2027,0.007431303,0.01332436,0.02458367,0.5143355,0.03363486,0.002248139,0.02088571
2028,0.007432572,0.01332611,0.02458801,0.514407,0.03364147,0.002248406,0.02088775
2029,0.007431974,0.01332522,0.02458621,0.5143424,0.03363839,0.002247918,0.02088705
2030,0.007430008,0.01332205,0.0245797,0.5142141,0.03362841,0.002247156,0.02088337
2031,0.007431466,0.01332432,0.02458397,0.5143407,0.0336342,0.00224769,0.02088726
2032,0.007433156,0.01332672,0.02458952,0.51445,0.03364282,0.002248337,0.02089119
2033,0.007431336,0.01332321,0.02458415,0.5143058,0.03363615,0.00224769,0.02088506
2034,0.007431175,0.01332304,0.02458368,0.5143062,0.03363465,0.002247357,0.02088352
2035,0.007432492,0.01332568,0.0245878,0.5144017,0.033639,0.002247641,0.0208889
2036,0.00743076,0.01332259,0.0245823,0.5142722,0.03363176,0.002247286,0.02088612
2037,0.007431197,0.01332282,0.02458361,0.5143115,0.03363488,0.002247534,0.02088509
2038,0.007434072,0.01332771,0.02459295,0.5145044,0.03364798,0.002248255,0.02089132
2039,0.007431232,0.0133232,0.0245843,0.5142884,0.03363525,0.002247192,0.02088562
2040,0.007429074,0.0133196,0.02457725,0.5141673,0.03362485,0.002246511,0.02088008
2041,0.007433664,0.01332736,0.02459165,0.5145051,0.03364482,0.002248043,0.02089187
2042,0.007433129,0.01332625,0.02459044,0.5144275,0.0336443,0.002248005,0.02089167
2043,0.007428976,0.01331892,0.02457744,0.5141385,0.03362701,0.002246626,0.02087897
2044,0.007432843,0.01332587,0.02458947,0.5144433,0.03364236,0.002247557,0.02088776
2045,0.007433547,0.01332753,0.02459196,0.5144697,0.03364487,0.002247809,0.02089355
2046,0.007427923,0.01331748,0.02457421,0.5140739,0.03362156,0.002246342,0.02087911
2047,0.007432584,0.013325,0.0245887,0.5144358,0.03364243,0.00224776,0.02088693
2048,0.007436259,0.01333171,0.02460087,0.5146527,0.0336587,0.002248699,0.02089842
2049,0.007427153,0.01331634,0.02457232,0.5139948,0.03361897,0.002245863,0.0208771
2050,0.007429285,0.01331978,0.02457833,0.5142184,0.03362687,0.00224653,0.02087926
2051,0.007438345,0.01333546,0.02460722,0.5148322,0.03366665,0.002249405,0.0209046
2052,0.007429142,0.01331948,0.02457886,0.5141167,0.03362907,0.002246741,0.02088344
2053,0.007426481,0.01331449,0.02456986,0.5139995,0.03361692,0.002245741,0.02087048
2054,0.007439187,0.01333698,0.02460993,0.5149093,0.03367006,0.002249368,0.02090427
2055,0.007430912,0.01332318,0.0245846,0.5142408,0.03363522,0.00224708,0.02089054
2056,0.00742258,0.01330786,0.02455758,0.5137219,0.03359991,0.002244753,0.02086307
2057,0.00744041,0.01333843,0.02461359,0.5150211,0.03367658,0.002249974,0.02090464
2058,0.007436006,0.01333178,0.02460108,0.5145774,0.03365867,0.002248564,0.02090256
2059,0.007417481,0.01329947,0.02454198,0.5133269,0.03357802,0.00224299,0.02085177
2060,0.007437423,0.01333348,0.02460372,0.5148602,0.03366194,0.002248945,0.02089585
2061,0.007443441,0.01334465,0.02462436,0.5151234,0.03369016,0.002250951,0.02092243
2062,0.007415304,0.01329551,0.02453572,0.5131142,0.03357086,0.002242598,0.02084895
2063,0.007431649,0.01332299,0.02458548,0.5144668,0.03363825,0.002247145,0.020877
