EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Barracudas"

year\group,Tailors,"Gulls and Terns","Small sharks","Yellowtail Scad",Trevallies,"Pink Snapper adult","Small pelagics","Demersal fish",
2020,0.005095639,0.001019086,0.0004862565,0.09172776,0.1426698,0.009725301,0.05095382,0.03057011
2021,0.005095818,0.001019069,0.000486271,0.09172049,0.1426564,0.009725813,0.0509523,0.0305647
2022,0.005096629,0.001019197,0.0004862023,0.09170315,0.1426667,0.009728585,0.05095517,0.03056571
2023,0.005097253,0.001019229,0.0004861193,0.09168436,0.1426799,0.009732345,0.05095401,0.03056701
2024,0.005097584,0.001019062,0.0004861286,0.09167861,0.1426798,0.009734749,0.05094827,0.03056679
2025,0.005097657,0.001018845,0.0004861578,0.09168506,0.1426759,0.00973531,0.05094267,0.03056857
2026,0.005097594,0.001018813,0.0004861429,0.09168563,0.1426826,0.009734812,0.05094148,0.03057151
2027,0.005097581,0.001018969,0.0004861605,0.09167624,0.1426918,0.009733503,0.05094355,0.03057092
2028,0.005097602,0.001019042,0.0004862181,0.09166835,0.1426929,0.009732335,0.05094339,0.0305702
2029,0.005097564,0.001018882,0.0004862459,0.09166837,0.1426881,0.009732328,0.05093908,0.03057323
2030,0.005097557,0.001018715,0.0004862826,0.09167516,0.1426823,0.009732598,0.05093642,0.03057452
2031,0.005097597,0.001018782,0.0004863263,0.09167922,0.1426843,0.009732564,0.05093931,0.03057324
2032,0.005097549,0.001018958,0.0004862915,0.0916701,0.1426968,0.009732917,0.05094277,0.03057445
2033,0.005097507,0.001018992,0.0004862632,0.0916599,0.1427006,0.00973303,0.05094188,0.03057481
2034,0.005097564,0.001018858,0.0004863132,0.09166598,0.142689,0.00973264,0.0509387,0.0305735
2035,0.005097553,0.001018731,0.0004862977,0.09167492,0.1426862,0.009733245,0.05093699,0.03057669
2036,0.005097519,0.001018791,0.0004862381,0.09167062,0.1426963,0.009733981,0.05093878,0.03057835
2037,0.00509762,0.00101898,0.0004862804,0.0916644,0.1426992,0.009733145,0.05094236,0.03057349
2038,0.005097633,0.001019002,0.0004862905,0.09166294,0.1426976,0.009732702,0.05094176,0.03057395
2039,0.005097526,0.001018813,0.0004862198,0.0916634,0.1426963,0.009733477,0.05093699,0.03057884
2040,0.005097596,0.001018741,0.0004862625,0.09167165,0.1426884,0.009733253,0.05093635,0.03057587
2041,0.00509766,0.001018882,0.0004862951,0.09167606,0.1426908,0.009733066,0.05094031,0.03057423
2042,0.005097524,0.001018992,0.0004861852,0.0916623,0.1427066,0.00973403,0.05094128,0.03057872
2043,0.00509756,0.001018966,0.0004862137,0.09165731,0.1427007,0.009733375,0.05093923,0.03057511
2044,0.005097677,0.00101886,0.0004863211,0.09167301,0.1426836,0.009732344,0.05093762,0.0305722
2045,0.005097511,0.001018772,0.0004862043,0.09167511,0.1426931,0.009733938,0.05093628,0.03058047
2046,0.005097492,0.001018879,0.000486164,0.09166509,0.142702,0.009734266,0.05093824,0.03057831
2047,0.005097704,0.001019074,0.0004863156,0.09166843,0.1426924,0.009732361,0.05094223,0.03056923
2048,0.005097546,0.00101899,0.0004862236,0.0916668,0.1426979,0.009733326,0.0509393,0.03057764
2049,0.005097405,0.001018782,0.0004861224,0.09166151,0.1426998,0.009734458,0.05093404,0.03058148
2050,0.005097696,0.001018851,0.0004863262,0.09167784,0.1426805,0.009732422,0.05093735,0.03056974
2051,0.005097618,0.001018999,0.0004862711,0.091679,0.1426931,0.009733167,0.05094103,0.03057574
2052,0.005097338,0.001018989,0.000486053,0.09165346,0.1427159,0.00973516,0.05093823,0.03058372
2053,0.005097661,0.001018988,0.0004862929,0.09166291,0.1426879,0.00973229,0.05093806,0.03056833
2054,0.005097714,0.001018914,0.0004863648,0.09168548,0.1426771,0.009731968,0.05093818,0.03057182
2055,0.005097264,0.001018784,0.0004860235,0.0916656,0.1427101,0.009735861,0.05093445,0.03058907
2056,0.005097574,0.00101898,0.0004862115,0.09166097,0.142697,0.009733432,0.05093855,0.03057104
2057,0.005097865,0.001019178,0.0004864493,0.09168199,0.1426784,0.009730843,0.05094388,0.03056394
2058,0.005097248,0.0010189,0.000486021,0.09166075,0.1427136,0.009735574,0.05093551,0.03059035
2059,0.005097399,0.00101877,0.0004861013,0.09165493,0.1426989,0.009734505,0.0509323,0.03057756
