EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Schooling species"

year\group,Zooplankton,"Planktotrophic Larvae",Phytoplankton,
2020,0.2045163,0.02045563,0.6135589
2021,0.2045252,0.02046068,0.6135545
2022,0.2045559,0.0204558,0.6135319
2023,0.2045781,0.02044903,0.6135103
2024,0.2045576,0.02045132,0.6135207
2025,0.204522,0.02045969,0.6135502
2026,0.2045293,0.02046123,0.6135508
2027,0.2045649,0.02045327,0.6135262
2028,0.2045723,0.02044864,0.6135154
2029,0.2045465,0.02045427,0.6135284
2030,0.2045204,0.02046128,0.6135516
2031,0.2045233,0.02046077,0.6135582
2032,0.2045579,0.02045415,0.6135309
2033,0.2045735,0.02044982,0.6135119
2034,0.204536,0.02045491,0.6135389
2035,0.2045087,0.02046301,0.6135631
2036,0.2045369,0.02046054,0.6135453
2037,0.2045626,0.02045163,0.6135277
2038,0.2045531,0.02045145,0.6135289
2039,0.204537,0.02045816,0.6135349
2040,0.2045197,0.02046111,0.613556
2041,0.2045238,0.02045915,0.6135601
2042,0.2045665,0.02045365,0.61352
2043,0.2045679,0.02045037,0.6135144
2044,0.2045121,0.02045793,0.613561
2045,0.2045135,0.02046476,0.6135594
2046,0.2045596,0.0204566,0.6135271
2047,0.2045513,0.02044971,0.6135382
2048,0.2045387,0.02045592,0.6135366
2049,0.2045469,0.02045951,0.6135257
2050,0.2045132,0.02045848,0.613568
2051,0.2045211,0.02045959,0.6135616
2052,0.2045909,0.02045308,0.6134935
2053,0.2045521,0.0204491,0.6135309
2054,0.2044803,0.02046272,0.6135896
2055,0.2045479,0.02046541,0.6135264
2056,0.2045771,0.02044922,0.6135168
2057,0.204509,0.02045169,0.6135754
2058,0.2045512,0.02046264,0.6135163
2059,0.204572,0.02045476,0.6135086
2060,0.2044698,0.02045672,0.6136149
2061,0.2045374,0.02046499,0.6135374
2062,0.2046417,0.02044751,0.6134467
2063,0.2044858,0.02044736,0.6135994
2064,0.2044595,0.02047414,0.6136
2065,0.2046413,0.02045962,0.6134409
2066,0.204537,0.02043793,0.6135676
2067,0.2044401,0.02046521,0.6136265
2068,0.2046505,0.02046575,0.6134146
2069,0.2045595,0.02043901,0.6135417
2070,0.2043607,0.02046686,0.6137124
2071,0.2046574,0.02047274,0.6134067
2072,0.2046816,0.02042645,0.6134295
2073,0.2043007,0.02045679,0.6137745
2074,0.2045557,0.02049444,0.6134831
2075,0.2047886,0.02043125,0.6133263
2076,0.2043146,0.02043389,0.6137915
2077,0.2044553,0.0205007,0.6135697
2078,0.2048984,0.02044252,0.6131957
2079,0.2043308,0.02041766,0.6137959
2080,0.2042623,0.02051141,0.6137589
2081,0.2050336,0.02045762,0.6130463
2082,0.2044981,0.02038339,0.6136612
2083,0.2039966,0.02051182,0.6140165
2084,0.205035,0.02050124,0.6129984
2085,0.2047773,0.02035668,0.613422
2086,0.2037726,0.02048266,0.6142736
2087,0.2049417,0.02054704,0.6130311
2088,0.2051557,0.02034485,0.6130533
2089,0.2035579,0.02044059,0.6145403
2090,0.2046424,0.02060407,0.613272
2091,0.2056898,0.02034542,0.6125183
2092,0.2035553,0.02035841,0.6146284
2093,0.2040371,0.02066237,0.6138057
2094,0.2061922,0.02039812,0.6119612
2095,0.2038931,0.02024838,0.6144247
2096,0.2032101,0.02067995,0.6146067
2097,0.2065805,0.02049841,0.611448
2098,0.2046465,0.02013352,0.6138065
2099,0.2021664,0.02064739,0.6156874
2100,0.2066316,0.02065761,0.6112158
2101,0.2059752,0.02002508,0.6126056
2102,0.2012504,0.02051139,0.6167417
2103,0.2059497,0.02087664,0.6116427
2104,0.207703,0.01999685,0.6109208
2105,0.2010599,0.02024181,0.6172386
2106,0.2042633,0.02108202,0.6130825
2107,0.2095113,0.02011207,0.6089613
2108,0.2022464,0.01986563,0.616503
2109,0.2017951,0.02112969,0.6154746
2110,0.2098316,0.02048084,0.6081558
2111,0.2049098,0.01959578,0.6142287
2112,0.2000612,0.02083195,0.6175901
2113,0.2088875,0.02085757,0.6085981
2114,0.2074028,0.0196032,0.6116999
2115,0.1994531,0.02043893,0.6186934
2116,0.2068438,0.0211278,0.6103653
2117,0.2093396,0.01978881,0.6094919
2118,0.2004496,0.02001779,0.6181675
2119,0.2040657,0.02122997,0.6130788
