EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Western King Prawn"

year\group,Polychaetes,Macroalgae,"Macroalgal Epiphytes",Microphytobenthos,Detritus,
2020,0.1052358,0.1052572,0.1052575,0.05263674,0.6316128
2021,0.105246,0.1052528,0.1052548,0.05263521,0.6316112
2022,0.1052431,0.1052515,0.1052523,0.05263678,0.6316163
2023,0.105224,0.1052561,0.1052564,0.05264281,0.6316208
2024,0.1052247,0.105257,0.1052582,0.05264194,0.6316181
2025,0.1052343,0.1052554,0.1052548,0.05264031,0.6316153
2026,0.1052288,0.1052616,0.1052603,0.05264184,0.6316075
2027,0.1052311,0.105266,0.1052668,0.05263902,0.6315971
2028,0.1052444,0.1052612,0.1052605,0.05263552,0.6315984
2029,0.105239,0.1052625,0.1052599,0.05263694,0.6316018
2030,0.1052314,0.105267,0.1052679,0.05263646,0.6315971
2031,0.1052376,0.1052619,0.1052626,0.05263681,0.6316011
2032,0.1052288,0.1052617,0.105259,0.05264284,0.6316076
2033,0.1052243,0.1052687,0.1052694,0.05264052,0.6315971
2034,0.1052484,0.1052627,0.1052647,0.05263159,0.6315927
2035,0.1052457,0.1052592,0.105256,0.052636,0.6316031
2036,0.1052183,0.1052707,0.1052701,0.0526423,0.6315987
2037,0.1052332,0.1052668,0.1052703,0.0526364,0.6315933
2038,0.105248,0.1052562,0.1052531,0.05263698,0.6316058
2039,0.1052244,0.1052682,0.1052657,0.05264116,0.6316004
2040,0.1052351,0.1052704,0.1052755,0.05263269,0.6315863
2041,0.1052531,0.1052552,0.1052533,0.05263473,0.6316037
2042,0.1052165,0.1052666,0.1052614,0.05264717,0.6316083
2043,0.1052226,0.1052752,0.1052811,0.05263615,0.6315849
2044,0.105269,0.1052529,0.1052535,0.05262731,0.6315972
2045,0.1052293,0.1052606,0.1052523,0.05264466,0.6316131
2046,0.1052026,0.1052822,0.1052876,0.05264212,0.6315855
2047,0.1052644,0.1052559,0.1052607,0.05262722,0.6315916
2048,0.1052449,0.1052513,0.10524,0.05264341,0.6316203
2049,0.1051947,0.1052854,0.1052884,0.05264438,0.6315871
2050,0.1052646,0.1052625,0.105273,0.05262145,0.6315785
2051,0.1052614,0.1052416,0.1052287,0.05264138,0.6316269
2052,0.1051725,0.1052874,0.1052848,0.05265609,0.6315992
2053,0.1052518,0.1052736,0.1052907,0.05261977,0.6315641
2054,0.1053011,0.1052287,0.105217,0.05262864,0.6316245
2055,0.1051673,0.1052828,0.1052714,0.05266316,0.6316152
2056,0.1052128,0.1052931,0.1053161,0.0526263,0.6315517
2057,0.10533,0.1052199,0.1052139,0.05261851,0.6316176
2058,0.1051808,0.1052675,0.1052442,0.05266851,0.631639
2059,0.1051715,0.1053151,0.1053412,0.0526327,0.6315396
2060,0.1053601,0.1052186,0.1052245,0.05260122,0.6315957
2061,0.1052073,0.1052427,0.1052059,0.05267349,0.6316705
2062,0.1051027,0.1053391,0.1053622,0.05265379,0.6315422
2063,0.1053781,0.1052288,0.1052536,0.05258153,0.6315579
2064,0.105282,0.1052036,0.105155,0.05266197,0.6316974
2065,0.1050296,0.1053581,0.1053687,0.0526818,0.6315618
2066,0.1053482,0.1052609,0.1053108,0.05257154,0.6315085
2067,0.1053841,0.1051556,0.1051016,0.05264116,0.6317175
2068,0.104976,0.1053593,0.1053446,0.05271387,0.6316063
2069,0.1052781,0.105316,0.105394,0.05256638,0.6314455
2070,0.1055165,0.1051075,0.1050614,0.05260183,0.6317127
2071,0.1049472,0.1053341,0.1052799,0.05275308,0.6316858
2072,0.1051323,0.1053962,0.1054985,0.05258546,0.6313875
2073,0.1056706,0.1050708,0.1050531,0.05253996,0.6316655
2074,0.1050041,0.1052662,0.1051604,0.05277698,0.6317923
2075,0.1049075,0.1054963,0.105609,0.05263523,0.6313519
2076,0.1057845,0.1050707,0.1051087,0.05247034,0.6315657
2077,0.1051711,0.1051464,0.1049842,0.05277815,0.6319201
2078,0.1046327,0.1055955,0.1056909,0.05271724,0.6313637
2079,0.1058221,0.1051309,0.1052548,0.05239474,0.6313976
2080,0.1054777,0.1049764,0.1047678,0.0527368,0.6320413
2081,0.104328,0.1056662,0.105702,0.05284241,0.6314614
2082,0.105699,0.1052769,0.1055125,0.05234126,0.6311703
2083,0.1059533,0.1047687,0.1045465,0.05262558,0.6321059
2084,0.1040935,0.1056617,0.1055837,0.05299009,0.631671
2085,0.1053272,0.1055294,0.1058866,0.05234427,0.6309125
2086,0.1065435,0.1045665,0.1043938,0.05244069,0.6320556
2087,0.1040479,0.1055249,0.1052753,0.05313516,0.6320167
2088,0.1046658,0.1058833,0.1063417,0.05243437,0.6306749
2089,0.1071654,0.1044383,0.104412,0.05217441,0.6318098
2090,0.1043365,0.1052015,0.1047362,0.053231,0.6324947
2091,0.1036858,0.106306,0.1067989,0.05266026,0.6305491
2092,0.1076355,0.1044793,0.1047254,0.05185376,0.6313061
2093,0.1051509,0.1046498,0.1039646,0.05319351,0.6330411
2094,0.102484,0.1067137,0.1071168,0.05304188,0.6306436
2095,0.1076568,0.104804,0.1054586,0.05154818,0.6305324
2096,0.106612,0.1038849,0.1030524,0.0529383,0.6335123
2097,0.1012948,0.1069553,0.107086,0.05357015,0.6310939
2098,0.1068986,0.1055087,0.1066784,0.05135821,0.6295561
2099,0.1087493,0.1030195,0.1022348,0.05236746,0.6336289
2100,0.1005162,0.1068079,0.106447,0.05417836,0.6320505
2101,0.105004,0.1066383,0.1083342,0.05144927,0.6285742
2102,0.1113389,0.1023102,0.1019349,0.05142533,0.6329907
2103,0.1008,0.1059777,0.1049299,0.05467139,0.633621
2104,0.1018116,0.1081201,0.1101663,0.05201335,0.6278886
2105,0.1136516,0.1021822,0.1027531,0.05018808,0.631225
2106,0.102979,0.1041996,0.1024186,0.05470046,0.6357023
2107,0.0976368,0.1096561,0.1115979,0.05322161,0.6278875
2108,0.1143027,0.1031309,0.1052517,0.0489574,0.6283574
2109,0.107828,0.1017686,0.09987315,0.05350148,0.6370288
2110,0.09425682,0.1099852,0.1108672,0.05506265,0.6298282
2111,0.1101266,0.1053751,0.1086465,0.04925264,0.6265991
2112,0.1138747,0.1001289,0.09887127,0.05149584,0.6356294
2113,0.09484486,0.1087312,0.1082697,0.05589245,0.6322618
2114,0.1040926,0.1079432,0.1114688,0.05048851,0.6260069
2115,0.1175202,0.1000313,0.09997549,0.04978926,0.6326838
2116,0.09824121,0.1062457,0.1047553,0.05571438,0.6350433
2117,0.0985013,0.1098556,0.1128438,0.05227096,0.6265284
2118,0.1176376,0.1013131,0.1027042,0.04880089,0.6295442
2119,0.1037571,0.1034246,0.1014666,0.05454135,0.6368104
