EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Detritus"

year\group,"Western Australian Octopus",Grunters,Gurnards,Weedfish,Soldiers,"PInk Snapper  juvenile","Other seabirds",Rays,"Dragonets ",Wrasses,Butterfishes,"Demersal fish","Common Silverbelly",Goatfishes,Leatherjackets,"Blue Swimmer Crab","Mantis shrimp",Seastars,"Migratory waders",Seahorses,Mullets,Rabbitfish,"Western King Prawn","Other prawns","Sea snails","Black Mussel",Corals,Ascidians,"Sea Cucumbers","Sand dollars",Sponges,Bivalves,Polychaetes,Bryozoans,Urchins,
2020,0.001895842,0.03394227,0.003684335,0.01876364,0.01877627,0.001789453,5.302939E-05,0.1686261,0.1469096,0.08164528,0.3646549,3.378284,0.02193121,0.04434579,0.07899303,0.02909876,0.02017323,0.005901909,9.042288E-06,0.004338286,0.5615987,0.3573287,0.005029614,0.02948276,0.005482905,6.363244E-07,0.001281034,0.02907135,0.006806482,0.01173358,0.001605436,0.0002741723,9.684926,0.004941561,0.5509586
2021,0.001895891,0.03394271,0.003684134,0.01876235,0.0187755,0.001789321,5.302426E-05,0.168622,0.1469098,0.08164559,0.3646729,3.377957,0.02193081,0.04435017,0.0789998,0.0290987,0.02017396,0.005901612,9.041251E-06,0.004338242,0.5615949,0.3573522,0.005029751,0.02948349,0.005483275,6.362482E-07,0.001281111,0.02906919,0.006806751,0.0117363,0.001605382,0.0002741526,9.685303,0.004941688,0.5510065
2022,0.001895885,0.0339429,0.003684182,0.01876309,0.01877785,0.001789345,5.302674E-05,0.1686348,0.1469123,0.08164778,0.3647074,3.378099,0.02193181,0.04435754,0.07901152,0.02910156,0.0201734,0.005901736,9.041291E-06,0.004338074,0.5616353,0.3573646,0.005029524,0.02948276,0.005483161,6.362106E-07,0.00128106,0.02906848,0.006806016,0.01173925,0.001605346,0.000274134,9.685071,0.004941493,0.5509616
2023,0.001895838,0.03394193,0.003684359,0.01876255,0.01877971,0.001789202,5.302947E-05,0.1686449,0.1469153,0.08164655,0.3647017,3.378287,0.02193154,0.04435818,0.07901294,0.02910455,0.02017176,0.005901482,9.041807E-06,0.004337974,0.561644,0.3573039,0.005029635,0.02947914,0.005483111,6.36242E-07,0.001280964,0.02906881,0.006805919,0.01173862,0.0016054,0.0002741319,9.684246,0.004941158,0.5509309
2024,0.00189579,0.03394192,0.003684069,0.01876138,0.01877878,0.00178912,5.303022E-05,0.1686417,0.1469153,0.0816453,0.3646841,3.378277,0.02193157,0.04435687,0.07901128,0.02910513,0.02017207,0.005901192,9.04238E-06,0.004338187,0.5616533,0.3573281,0.005029881,0.02947908,0.005483565,6.362934E-07,0.00128096,0.02907006,0.006806598,0.01173743,0.001605496,0.0002741469,9.684369,0.004941159,0.550963
2025,0.001895776,0.03394309,0.003683866,0.0187618,0.01877897,0.001789332,5.30315E-05,0.1686452,0.1469176,0.08164763,0.3646887,3.378363,0.02193287,0.04435834,0.07901356,0.02910528,0.0201724,0.005901276,9.043049E-06,0.004338425,0.5616856,0.3573732,0.005029701,0.02948067,0.005483456,6.362916E-07,0.001281047,0.02906942,0.006806342,0.0117377,0.001605471,0.0002741515,9.684703,0.004941502,0.5509486
2026,0.001895749,0.03394248,0.003683986,0.01876202,0.01878025,0.001789473,5.303425E-05,0.1686554,0.1469168,0.08164763,0.3646789,3.378614,0.02193281,0.04435752,0.0790121,0.02910585,0.02017166,0.005901234,9.043804E-06,0.004338277,0.5616929,0.3572854,0.0050296,0.02948025,0.005483195,6.36254E-07,0.001281078,0.02906674,0.006805867,0.01173777,0.00160535,0.0002741335,9.684455,0.004941595,0.550911
2027,0.001895715,0.03394124,0.003683922,0.01876144,0.01877921,0.001789367,5.303748E-05,0.1686521,0.1469105,0.08164509,0.3646502,3.378658,0.02193121,0.04435385,0.07900717,0.02910542,0.02017226,0.005900912,9.04443E-06,0.004338022,0.5616767,0.3572803,0.005029829,0.02948148,0.005483637,6.3626E-07,0.001280996,0.02906596,0.006806547,0.01173724,0.00160534,0.000274123,9.684705,0.00494128,0.5509431
2028,0.001895735,0.03394164,0.003683842,0.01876201,0.01877848,0.00178931,5.304061E-05,0.1686487,0.146912,0.08164603,0.3646467,3.378613,0.02193074,0.04435324,0.07900776,0.02910524,0.0201732,0.005900746,9.044949E-06,0.004338097,0.5616768,0.3573794,0.005029721,0.02948393,0.005483691,6.363061E-07,0.001280919,0.02906756,0.006806906,0.01173702,0.00160544,0.0002741345,9.685245,0.004941092,0.5509493
2029,0.001895754,0.03394166,0.003684084,0.01876266,0.01877975,0.001789307,5.304183E-05,0.1686568,0.1469218,0.08164624,0.3646472,3.378759,0.02193079,0.0443531,0.07900793,0.02910611,0.02017263,0.005900722,9.04545E-06,0.004338292,0.5616644,0.3573029,0.005029562,0.02948327,0.005483158,6.363212E-07,0.001280959,0.02906817,0.006806443,0.0117368,0.001605463,0.0002741432,9.68498,0.004941283,0.5509061
