EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Urchins"

timestep\group,Cuttlefish,Trevallies,Flounders,"Pink Snapper adult","Pink Snapper pre-spawner","King George Whiting","Whiting Species","Western Australian Octopus",Grunters,Gurnards,Weedfish,Soldiers,"PInk Snapper  juvenile",Rays,Wrasses,Butterfishes,"Demersal fish","Common Silverbelly",Goatfishes,"Other crabs",Seastars,
1,0.001211248,0.2357968,0.1562898,0.003284751,0.005893117,0.07576986,1.736465,0.006564806,0.005787417,0.002813703,0.004702881,0.1475497,0.008421833,0.3901324,0.05054241,0.1957475,4.151668,0.02418212,0.04486713,0.02396651,0.0004257668
2,0.001211031,0.2357589,0.1562611,0.003284292,0.005892275,0.07575793,1.736174,0.006563553,0.005786336,0.002813174,0.004701991,0.1475228,0.0084202,0.3900597,0.05053288,0.1957105,4.150909,0.02417755,0.04485907,0.02396266,0.0004256836
3,0.001211018,0.235754,0.1562602,0.003284241,0.005892158,0.07575664,1.736146,0.006563616,0.005786363,0.002813229,0.0047021,0.1475219,0.008420341,0.3900585,0.0505334,0.1957102,4.150817,0.02417771,0.04485824,0.0239622,0.0004256844
4,0.001211008,0.2357495,0.1562597,0.003284192,0.005892044,0.07575549,1.736123,0.006563656,0.005786365,0.002813272,0.004702152,0.1475209,0.008420384,0.3900557,0.05053342,0.1957087,4.150712,0.02417758,0.04485734,0.02396177,0.0004256805
5,0.001211,0.2357453,0.1562595,0.003284149,0.005891934,0.07575447,1.736103,0.006563674,0.00578635,0.002813304,0.004702165,0.1475197,0.008420355,0.3900521,0.05053319,0.195707,4.150609,0.02417733,0.04485654,0.02396139,0.0004256745
6,0.001210995,0.2357418,0.1562597,0.003284119,0.005891845,0.07575374,1.736091,0.006563692,0.005786338,0.002813329,0.004702156,0.1475186,0.008420292,0.390049,0.05053297,0.1957057,4.150519,0.02417707,0.044856,0.02396112,0.0004256688
7,0.001210995,0.2357394,0.1562605,0.003284104,0.005891776,0.07575332,1.736084,0.006563722,0.005786337,0.002813351,0.004702137,0.1475179,0.008420219,0.3900471,0.05053285,0.1957051,4.150449,0.02417687,0.04485575,0.02396096,0.0004256641
8,0.001210999,0.2357381,0.1562619,0.003284105,0.005891732,0.0757532,1.736085,0.006563763,0.005786354,0.002813368,0.004702114,0.1475174,0.008420144,0.3900462,0.05053287,0.1957054,4.150399,0.02417674,0.04485578,0.02396092,0.0004256607
9,0.001211005,0.2357376,0.1562637,0.003284118,0.005891707,0.07575329,1.736089,0.006563818,0.005786385,0.002813382,0.00470209,0.1475173,0.008420084,0.3900464,0.05053302,0.1957064,4.150366,0.02417671,0.04485609,0.02396097,0.0004256589
10,0.001211013,0.2357379,0.1562657,0.003284142,0.005891696,0.07575352,1.736096,0.006563883,0.005786432,0.002813391,0.004702069,0.1475173,0.008420032,0.3900474,0.0505333,0.195708,4.150348,0.02417673,0.04485661,0.02396111,0.0004256584
