EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Corals"

year\group,Zooplankton,"Planktotrophic Larvae",Phytoplankton,Detritus,
2020,0.1086799,0.01186694,0.7607717,0.1186815
2021,0.1086841,0.01186981,0.7607628,0.1186833
2022,0.1087035,0.01186731,0.7607555,0.1186738
2023,0.1087177,0.01186365,0.7607458,0.1186729
2024,0.1087055,0.01186483,0.7607494,0.1186802
2025,0.1086832,0.01186932,0.7607628,0.1186847
2026,0.1086865,0.01187015,0.7607592,0.1186842
2027,0.1087084,0.01186586,0.7607498,0.118676
2028,0.108715,0.01186346,0.7607546,0.118667
2029,0.1086994,0.01186653,0.7607584,0.1186757
2030,0.1086815,0.01187016,0.7607586,0.1186898
2031,0.1086827,0.01186981,0.7607641,0.1186835
2032,0.1087048,0.01186638,0.7607561,0.1186727
2033,0.1087148,0.01186406,0.7607448,0.1186764
2034,0.1086925,0.01186675,0.7607615,0.1186793
2035,0.1086753,0.01187116,0.7607726,0.1186809
2036,0.1086905,0.01186975,0.7607526,0.1186872
2037,0.108707,0.01186489,0.7607506,0.1186775
2038,0.1087038,0.01186499,0.7607648,0.1186665
2039,0.1086927,0.0118686,0.7607543,0.1186843
2040,0.1086802,0.01186994,0.7607571,0.1186928
2041,0.1086841,0.011869,0.7607743,0.1186726
2042,0.1087103,0.0118662,0.76075,0.1186735
2043,0.1087106,0.01186424,0.7607393,0.1186859
2044,0.1086784,0.01186835,0.7607791,0.1186742
2045,0.1086781,0.0118722,0.7607698,0.11868
2046,0.1087032,0.01186753,0.7607339,0.1186954
2047,0.1087014,0.01186382,0.7607667,0.1186682
2048,0.1086961,0.01186757,0.7607741,0.1186623
2049,0.1086964,0.01186922,0.7607324,0.1187021
2050,0.1086762,0.01186837,0.7607686,0.1186869
2051,0.1086847,0.01186948,0.7607905,0.1186554
2052,0.1087236,0.01186591,0.7607192,0.1186912
2053,0.1087001,0.01186328,0.7607455,0.1186912
2054,0.1086616,0.01187114,0.7608151,0.1186522
2055,0.1086972,0.01187267,0.7607351,0.118695
2056,0.1087119,0.01186318,0.7607172,0.1187077
2057,0.1086798,0.01186507,0.7608189,0.1186362
2058,0.1087031,0.01187151,0.7607512,0.1186741
2059,0.108707,0.01186617,0.7606922,0.1187347
2060,0.1086538,0.01186741,0.7608309,0.118648
2061,0.1086967,0.01187298,0.760784,0.1186463
2062,0.1087486,0.01186244,0.7606464,0.1187426
2063,0.1086627,0.01186203,0.7608149,0.1186604
2064,0.1086534,0.01187808,0.7608483,0.1186201
2065,0.1087461,0.01186923,0.760624,0.1187606
2066,0.1086885,0.01185641,0.7607657,0.1186893
