EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Butterfishes"

year\group,Grunters,Soldiers,"Dragonets ","Sea Cucumbers",Bivalves,Polychaetes,Urchins,Detritus,
2020,0.0006002896,0.0008006446,0.006475857,0.005152468,9.99951E-06,0.1839743,0.07173515,0.6171426
2021,0.0006002867,0.0008005979,0.006475758,0.005152696,9.997853E-06,0.1839851,0.0717444,0.6171174
2022,0.0006003135,0.000800801,0.006476251,0.00515189,9.997176E-06,0.1839821,0.07173552,0.6171293
2023,0.0006002872,0.0008009195,0.006476457,0.005151919,9.997257E-06,0.1839575,0.07173014,0.6171636
2024,0.0006002713,0.0008008298,0.006476221,0.005152666,9.99784E-06,0.1839574,0.07173597,0.6171563
2025,0.0006003193,0.0008008697,0.006476536,0.005152314,9.99816E-06,0.1839709,0.0717331,0.6171429
2026,0.0006003138,0.0008009688,0.006476599,0.005151852,9.99723E-06,0.1839675,0.07172718,0.6171557
2027,0.0006002606,0.0008008687,0.006475979,0.005152694,9.99643E-06,0.1839715,0.07173394,0.6171458
2028,0.0006002779,0.0008008315,0.006476248,0.005153114,9.997332E-06,0.1839882,0.0717342,0.6171246
2029,0.0006002911,0.0008009274,0.006477101,0.005152578,9.997998E-06,0.1839824,0.0717255,0.6171407
2030,0.0006002552,0.000800834,0.006476967,0.005152812,9.996988E-06,0.1839722,0.07173213,0.6171459
2031,0.0006002805,0.0008007793,0.006476786,0.005153038,9.996224E-06,0.1839775,0.07173627,0.6171317
2032,0.0006002911,0.0008009425,0.006476967,0.005152596,9.996305E-06,0.1839675,0.0717244,0.6171558
2033,0.000600219,0.0008008617,0.006476324,0.005153242,9.996445E-06,0.1839635,0.07172991,0.6171587
2034,0.0006002541,0.0008007109,0.006476322,0.00515364,9.997256E-06,0.183993,0.07174045,0.6171122
2035,0.0006003377,0.0008009361,0.006477559,0.005152214,9.997498E-06,0.1839906,0.07172475,0.6171296
2036,0.0006002526,0.0008009577,0.006477098,0.005152347,9.99579E-06,0.1839567,0.07172387,0.6171727
2037,0.0006002101,0.0008006803,0.006475913,0.005153988,9.995456E-06,0.1839724,0.07174287,0.6171325
2038,0.0006003114,0.0008008585,0.006476927,0.005153117,9.997387E-06,0.1839915,0.07172888,0.6171222
2039,0.0006002668,0.0008010116,0.006477336,0.005152252,9.997239E-06,0.1839657,0.07171864,0.6171686
2040,0.000600209,0.0008006737,0.006476187,0.005153631,9.995865E-06,0.1839768,0.0717439,0.6171291
2041,0.0006003352,0.0008008039,0.006477013,0.005152947,9.996492E-06,0.1839972,0.07173418,0.6171089
2042,0.0006002862,0.000801117,0.006477489,0.005151925,9.996387E-06,0.1839549,0.07171145,0.6171865
2043,0.0006001441,0.0008006748,0.006475633,0.005154198,9.995691E-06,0.1839615,0.07174284,0.6171497
2044,0.0006003183,0.0008006382,0.006476594,0.005153788,9.997541E-06,0.1840168,0.07174493,0.6170755
2045,0.000600373,0.0008012099,0.006478494,0.005150945,9.997412E-06,0.1839717,0.07170506,0.6171724
2046,0.0006001352,0.0008008091,0.006476006,0.005153332,9.994417E-06,0.1839375,0.07173482,0.6171875
2047,0.0006002489,0.0008004613,0.006475464,0.005154957,9.996002E-06,0.184009,0.07175796,0.6170705
2048,0.0006004139,0.0008012081,0.006478488,0.005151284,9.998564E-06,0.18399,0.07170371,0.6171494
2049,0.0006001437,0.0008009852,0.00647672,0.005152484,9.995677E-06,0.1839307,0.07172156,0.6172125
2050,0.0006001982,0.0008002859,0.006475015,0.005155414,9.995316E-06,0.1840095,0.07177155,0.6170583
2051,0.0006004896,0.0008011641,0.006478716,0.005151164,9.9981E-06,0.184008,0.07170761,0.6171194
2052,0.0006001596,0.0008012762,0.006477314,0.005151464,9.995358E-06,0.183904,0.07170069,0.6172652
2053,0.0006000611,0.0008000977,0.006473667,0.005156842,9.994782E-06,0.183994,0.0717844,0.6170676
2054,0.0006005506,0.0008009281,0.00647857,0.005151983,9.99965E-06,0.1840556,0.07172354,0.6170441
2055,0.0006002897,0.0008016766,0.006479323,0.005149031,9.996359E-06,0.1839001,0.07167271,0.6172978
2056,0.0005999218,0.000800078,0.006472841,0.005157085,9.992182E-06,0.1839467,0.07178763,0.617125
2057,0.0006005178,0.0008005011,0.00647692,0.005154308,9.998986E-06,0.1840867,0.07175351,0.616972
2058,0.0006004476,0.0008020478,0.00648107,0.005147357,9.999037E-06,0.183918,0.07164434,0.6173025
2059,0.0005998029,0.0008002417,0.006472962,0.005156354,9.991767E-06,0.1839004,0.07177652,0.6172002
2060,0.0006004489,0.0007999035,0.006475106,0.005156737,9.997578E-06,0.1841199,0.07179733,0.616886
2061,0.0006006868,0.0008023808,0.006483047,0.005145444,1.000044E-05,0.183949,0.07162026,0.6172813
2062,0.0005996856,0.0008007151,0.00647344,0.005154798,9.990653E-06,0.1838202,0.07174302,0.6173373
2063,0.0006002204,0.0007990921,0.006471695,0.005160978,9.996155E-06,0.1841391,0.07185503,0.6168075
2064,0.0006010007,0.0008024451,0.006485034,0.005144339,1.000417E-05,0.1840386,0.07161408,0.6171703
2065,0.0005997288,0.0008016335,0.00647637,0.005150267,9.99048E-06,0.1837375,0.07167895,0.6175079
2066,0.0005998407,0.0007982853,0.006467385,0.005165358,9.991196E-06,0.1840991,0.07191493,0.6168008
2067,0.0006012555,0.0008020306,0.006484892,0.0051461,1.000692E-05,0.1841565,0.07164115,0.6169865
2068,0.0005999377,0.0008029257,0.006481065,0.005144207,9.99385E-06,0.1836804,0.07158553,0.6176752
2069,0.0005993523,0.0007976718,0.006463513,0.005168673,9.986393E-06,0.1840156,0.07196166,0.6168697
2070,0.0006014447,0.0008009853,0.006482979,0.00515017,1.000776E-05,0.1843077,0.07171523,0.6167135
2071,0.0006003982,0.0008045696,0.006487728,0.005136185,9.99802E-06,0.1836511,0.07146723,0.6178243
2072,0.0005987281,0.0007975724,0.006459963,0.005170546,9.980414E-06,0.1838433,0.07197147,0.6170895
2073,0.0006013775,0.0007990553,0.006477327,0.005158953,1.000766E-05,0.1844828,0.07185168,0.6163529
2074,0.0006012105,0.0008062611,0.006496713,0.005126865,1.000656E-05,0.1837254,0.07134418,0.617844
2075,0.0005981733,0.0007984911,0.006459823,0.005167142,9.973909E-06,0.1835812,0.07191069,0.6174949
2076,0.0006008868,0.0007962838,0.006466892,0.005172476,1.000151E-05,0.1846045,0.07205129,0.6159984
2077,0.0006022741,0.0008074532,0.006505149,0.00511995,1.001806E-05,0.1839264,0.07125366,0.6176624
2078,0.0005978586,0.0008007904,0.006464839,0.005157229,9.971823E-06,0.1832675,0.07174935,0.6180691
2079,0.0005998863,0.0007929043,0.006452677,0.00518915,9.990401E-06,0.1846361,0.07229848,0.6157222
2080,0.0006035362,0.0008074841,0.00651143,0.005117378,1.002973E-05,0.184286,0.0712461,0.6171883
2081,0.000598042,0.0008048495,0.006476836,0.005138841,9.973785E-06,0.1829223,0.07146182,0.6188011
2082,0.0005982115,0.0007894709,0.006434679,0.005207886,9.973125E-06,0.184478,0.07255288,0.6156912
2083,0.0006047084,0.0008053658,0.006511424,0.005124428,1.004161E-05,0.1848381,0.07138958,0.6163183
2084,0.0005991278,0.00081071,0.006498722,0.005110347,9.985037E-06,0.1826676,0.07104503,0.6195387
2085,0.000595974,0.0007871186,0.006416979,0.005222361,9.948422E-06,0.1840296,0.07273629,0.6161106
2086,0.000605304,0.0008002145,0.006499592,0.005146315,1.004595E-05,0.1855102,0.07175127,0.6150779
2087,0.000601358,0.0008177755,0.00652938,0.005075194,1.000887E-05,0.1826394,0.07053921,0.6200594
2088,0.0005934605,0.0007873056,0.006405305,0.005225409,9.922397E-06,0.1832516,0.07274009,0.6171436
2089,0.0006047888,0.000791457,0.006472379,0.005185847,1.003752E-05,0.1862051,0.07237934,0.6135569
2090,0.0006049537,0.0008247374,0.006566452,0.005038063,1.004422E-05,0.1830019,0.07004005,0.6200481
2091,0.0005912175,0.0007919012,0.006406862,0.005207899,9.898729E-06,0.182111,0.0724282,0.6189575
2092,0.0006024105,0.000779163,0.006425723,0.005245591,1.000988E-05,0.1867064,0.07327649,0.6120414
2093,0.0006098096,0.0008290652,0.006602756,0.0050097,1.009187E-05,0.1839752,0.06972301,0.6190505
