EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Whiting Species"

timestep\group,"Australian Sea Lion","Bottlenose Dolphin",Tailors,Cormorants,Squids,"Australian Pelican","Gulls and Terns","Little Penguin","Yellowtail Scad",Trevallies,"Other seabirds","Southern Garfish",
1,0.001091498,0.007813334,0.001565943,0.01160179,0.1739874,0.00331393,0.0007805125,0.0001339126,0.002387629,0.08495463,4.192174E-05,0.01312808
2,0.001091319,0.00781206,0.001565758,0.01160006,0.1739613,0.003313444,0.0007803892,0.0001338904,0.002387231,0.08494296,4.191598E-05,0.01312586
3,0.001091309,0.007811987,0.001565721,0.01159975,0.1739572,0.003313357,0.0007803761,0.0001338936,0.002387276,0.08494075,4.191454E-05,0.01312595
4,0.00109131,0.007811995,0.0015657,0.01159958,0.1739553,0.003313306,0.0007803711,0.000133897,0.00238733,0.08493948,4.191347E-05,0.01312605
5,0.001091314,0.007812023,0.001565688,0.01159947,0.1739543,0.003313271,0.0007803686,0.0001338997,0.002387375,0.08493865,4.19126E-05,0.0131261
6,0.001091319,0.007812057,0.001565681,0.01159939,0.1739541,0.003313246,0.0007803676,0.0001339016,0.002387409,0.0849381,4.191189E-05,0.01312611
7,0.001091322,0.007812089,0.001565677,0.01159933,0.173954,0.003313226,0.0007803665,0.0001339029,0.002387434,0.08493762,4.191126E-05,0.01312608
8,0.001091324,0.00781211,0.001565674,0.01159927,0.1739539,0.003313205,0.0007803651,0.0001339036,0.002387449,0.08493712,4.191066E-05,0.013126
9,0.001091324,0.007812114,0.001565671,0.0115992,0.1739538,0.003313182,0.0007803626,0.0001339038,0.002387453,0.08493651,4.191006E-05,0.01312589
10,0.00109132,0.0078121,0.001565665,0.01159911,0.1739534,0.003313156,0.0007803587,0.0001339036,0.002387447,0.08493577,4.190942E-05,0.01312575
11,0.001091314,0.00781207,0.001565658,0.01159901,0.1739527,0.003313125,0.0007803536,0.0001339029,0.002387431,0.08493487,4.190875E-05,0.01312557
12,0.001091306,0.007812024,0.001565649,0.0115989,0.1739518,0.00331309,0.0007803476,0.000133902,0.002387407,0.08493382,4.190805E-05,0.01312538
13,0.001091296,0.007811967,0.001565638,0.01159877,0.1739506,0.003313051,0.0007803409,0.0001339009,0.002387375,0.08493266,4.190733E-05,0.01312517
14,0.001091283,0.007811896,0.001565627,0.01159864,0.1739492,0.003313011,0.0007803334,0.0001338996,0.002387338,0.08493141,4.190659E-05,0.01312495
15,0.00109127,0.007811821,0.001565614,0.01159849,0.1739477,0.003312969,0.000780326,0.0001338982,0.002387297,0.08493011,4.190586E-05,0.01312473
16,0.001091256,0.007811742,0.001565601,0.01159835,0.1739461,0.003312928,0.0007803187,0.0001338968,0.002387252,0.08492881,4.190515E-05,0.01312451
17,0.001091242,0.007811664,0.001565589,0.01159822,0.1739444,0.003312889,0.000780312,0.0001338955,0.002387207,0.08492756,4.190449E-05,0.01312429
18,0.001091228,0.007811587,0.001565578,0.01159809,0.1739427,0.003312853,0.0007803061,0.0001338943,0.00238716,0.08492638,4.190388E-05,0.01312408
19,0.001091214,0.007811517,0.001565568,0.01159798,0.1739411,0.003312821,0.0007803012,0.0001338932,0.002387114,0.08492532,4.190332E-05,0.01312389
20,0.001091202,0.007811456,0.001565561,0.01159788,0.1739397,0.003312795,0.0007802977,0.0001338923,0.00238707,0.08492442,4.190287E-05,0.01312372
21,0.001091191,0.007811407,0.001565557,0.01159781,0.1739384,0.003312776,0.0007802959,0.0001338917,0.002387028,0.08492371,4.19025E-05,0.01312356
22,0.001091182,0.007811371,0.001565555,0.01159776,0.1739373,0.003312764,0.0007802958,0.0001338913,0.00238699,0.0849232,4.190223E-05,0.01312342
23,0.001091175,0.00781135,0.001565557,0.01159773,0.1739364,0.003312759,0.0007802975,0.0001338912,0.002386956,0.08492292,4.190207E-05,0.0131233
24,0.00109117,0.007811344,0.001565563,0.01159773,0.1739358,0.003312764,0.0007803011,0.0001338914,0.002386926,0.08492287,4.190202E-05,0.01312321
25,0.001091167,0.007811355,0.001565572,0.01159775,0.1739354,0.003312776,0.0007803066,0.0001338919,0.002386901,0.08492309,4.190208E-05,0.01312314
26,0.001091166,0.007811383,0.001565585,0.01159781,0.1739352,0.003312798,0.0007803143,0.0001338927,0.002386881,0.08492357,4.190226E-05,0.01312309
27,0.001091168,0.007811429,0.001565602,0.01159789,0.1739355,0.003312828,0.0007803238,0.0001338938,0.002386866,0.0849243,4.190255E-05,0.01312306
28,0.001091172,0.007811491,0.001565623,0.011598,0.1739359,0.003312866,0.0007803351,0.0001338951,0.002386855,0.08492527,4.190296E-05,0.01312305
29,0.001091178,0.007811572,0.001565648,0.01159813,0.1739366,0.003312913,0.0007803482,0.0001338968,0.002386851,0.08492648,4.190346E-05,0.01312305
30,0.001091186,0.007811665,0.001565676,0.01159829,0.1739376,0.003312967,0.0007803628,0.0001338986,0.00238685,0.08492789,4.190405E-05,0.01312308
31,0.001091196,0.007811772,0.001565707,0.01159847,0.1739388,0.003313028,0.0007803787,0.0001339007,0.002386854,0.08492953,4.190473E-05,0.01312312
32,0.001091209,0.007811892,0.001565741,0.01159867,0.1739403,0.003313095,0.0007803959,0.0001339029,0.002386862,0.08493134,4.190548E-05,0.01312317
33,0.001091222,0.007812021,0.001565777,0.01159888,0.1739419,0.003313168,0.0007804139,0.0001339052,0.002386873,0.08493328,4.19063E-05,0.01312323
34,0.001091237,0.00781216,0.001565815,0.01159911,0.1739437,0.003313243,0.0007804323,0.0001339076,0.002386888,0.08493532,4.190717E-05,0.0131233
35,0.001091253,0.007812303,0.001565855,0.01159934,0.1739456,0.003313322,0.000780451,0.00013391,0.002386905,0.08493748,4.190807E-05,0.01312338
36,0.00109127,0.00781245,0.001565896,0.01159959,0.1739476,0.003313402,0.0007804698,0.0001339123,0.002386925,0.08493968,4.1909E-05,0.01312346
37,0.001091286,0.007812595,0.001565937,0.01159983,0.1739497,0.003313483,0.0007804881,0.0001339146,0.002386945,0.08494191,4.190992E-05,0.01312354
38,0.001091303,0.007812739,0.001565978,0.01160007,0.1739518,0.003313563,0.0007805059,0.0001339168,0.002386967,0.08494411,4.191085E-05,0.01312362
39,0.00109132,0.007812879,0.001566018,0.01160031,0.1739539,0.003313641,0.0007805228,0.0001339188,0.002386989,0.08494627,4.191175E-05,0.0131237
40,0.001091336,0.007813011,0.001566058,0.01160053,0.1739559,0.003313715,0.0007805385,0.0001339205,0.00238701,0.08494835,4.191263E-05,0.01312378
41,0.001091351,0.007813134,0.001566095,0.01160074,0.1739578,0.003313783,0.0007805526,0.000133922,0.002387031,0.08495031,4.191345E-05,0.01312385
42,0.001091366,0.007813243,0.001566131,0.01160093,0.1739596,0.003313848,0.0007805649,0.0001339233,0.00238705,0.08495212,4.191422E-05,0.01312392
43,0.001091378,0.007813339,0.001566163,0.01160111,0.1739611,0.003313905,0.0007805753,0.0001339241,0.002387068,0.08495376,4.191492E-05,0.01312398
44,0.001091389,0.007813419,0.001566194,0.01160126,0.1739625,0.003313954,0.0007805835,0.0001339246,0.002387083,0.08495523,4.191555E-05,0.01312403
45,0.001091399,0.007813483,0.001566221,0.01160139,0.1739638,0.003313996,0.0007805896,0.0001339247,0.002387096,0.08495648,4.191609E-05,0.01312407
46,0.001091406,0.007813528,0.001566244,0.01160149,0.1739647,0.003314028,0.0007805931,0.0001339245,0.002387106,0.0849575,4.191656E-05,0.01312411
47,0.001091411,0.007813555,0.001566264,0.01160156,0.1739654,0.003314052,0.0007805942,0.0001339238,0.002387114,0.0849583,4.191692E-05,0.01312414
48,0.001091414,0.007813562,0.00156628,0.0116016,0.1739659,0.003314065,0.0007805927,0.0001339228,0.002387118,0.08495887,4.191721E-05,0.01312416
49,0.001091414,0.00781355,0.001566293,0.01160162,0.1739661,0.003314069,0.0007805889,0.0001339213,0.00238712,0.08495919,4.191739E-05,0.01312418
50,0.001091413,0.007813517,0.001566301,0.0116016,0.173966,0.003314063,0.0007805827,0.0001339195,0.002387118,0.08495928,4.19175E-05,0.01312419
51,0.00109141,0.007813466,0.001566305,0.01160156,0.1739657,0.003314048,0.000780574,0.0001339173,0.002387114,0.08495914,4.191751E-05,0.01312419
52,0.001091404,0.007813398,0.001566306,0.01160149,0.1739652,0.003314024,0.0007805633,0.0001339148,0.002387107,0.08495879,4.191745E-05,0.01312419
53,0.001091397,0.007813313,0.001566304,0.01160139,0.1739644,0.003313991,0.0007805505,0.000133912,0.002387098,0.08495827,4.191731E-05,0.01312418
54,0.001091388,0.007813212,0.001566299,0.01160128,0.1739635,0.003313951,0.0007805361,0.000133909,0.002387086,0.08495754,4.191711E-05,0.01312418
55,0.001091377,0.007813101,0.00156629,0.01160114,0.1739624,0.003313904,0.00078052,0.0001339057,0.002387073,0.08495668,4.191686E-05,0.01312416
56,0.001091366,0.00781298,0.00156628,0.011601,0.1739611,0.003313851,0.000780503,0.0001339024,0.002387059,0.08495571,4.191657E-05,0.01312415
57,0.001091354,0.00781285,0.001566267,0.01160083,0.1739598,0.003313795,0.0007804849,0.0001338989,0.002387045,0.08495464,4.191625E-05,0.01312414
58,0.001091341,0.007812714,0.001566254,0.01160066,0.1739585,0.003313735,0.0007804662,0.0001338954,0.00238703,0.08495351,4.191592E-05,0.01312414
59,0.001091327,0.007812575,0.001566239,0.01160049,0.1739571,0.003313672,0.0007804474,0.000133892,0.002387015,0.08495236,4.191558E-05,0.01312413
60,0.001091314,0.007812434,0.001566224,0.01160031,0.1739558,0.003313608,0.0007804286,0.0001338886,0.002387002,0.08495121,4.191524E-05,0.01312412
61,0.001091301,0.007812298,0.001566208,0.01160014,0.1739545,0.003313546,0.0007804102,0.0001338853,0.002386989,0.08495009,4.191492E-05,0.01312412
62,0.001091288,0.007812165,0.001566193,0.01159997,0.1739534,0.003313483,0.0007803924,0.0001338822,0.002386977,0.08494902,4.191463E-05,0.01312413
63,0.001091276,0.007812037,0.001566179,0.01159982,0.1739524,0.003313425,0.0007803757,0.0001338793,0.002386968,0.08494803,4.191438E-05,0.01312413
