EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Sponges"

timestep\group,"Other crabs","Blue Swimmer Crab","Mantis shrimp",
1,0.02002716,0.006628209,0.00138087
2,0.0200242,0.006627162,0.001380612
3,0.02002474,0.006627343,0.001380681
4,0.02002521,0.006627494,0.001380726
5,0.02002556,0.006627603,0.001380756
6,0.0200258,0.006627682,0.001380775
7,0.02002596,0.006627734,0.001380787
8,0.02002606,0.006627768,0.001380796
9,0.02002611,0.006627786,0.001380803
10,0.02002612,0.006627794,0.001380809
11,0.0200261,0.006627793,0.001380815
12,0.02002608,0.00662779,0.001380821
13,0.02002605,0.006627786,0.001380829
14,0.02002603,0.006627782,0.001380836
15,0.02002601,0.006627782,0.001380844
16,0.02002601,0.006627785,0.001380851
17,0.02002601,0.006627792,0.001380858
18,0.02002604,0.006627803,0.001380863
19,0.02002608,0.006627819,0.001380867
20,0.02002614,0.00662784,0.00138087
21,0.02002621,0.006627864,0.00138087
22,0.0200263,0.006627892,0.001380868
23,0.0200264,0.006627924,0.001380863
24,0.02002652,0.006627958,0.001380857
25,0.02002664,0.006627996,0.001380848
26,0.02002677,0.006628034,0.001380837
27,0.02002691,0.006628076,0.001380824
28,0.02002705,0.006628117,0.001380809
29,0.0200272,0.00662816,0.001380793
30,0.02002735,0.006628202,0.001380776
31,0.0200275,0.006628244,0.001380758
32,0.02002764,0.006628286,0.001380739
33,0.02002778,0.006628328,0.001380719
34,0.02002792,0.006628369,0.001380701
35,0.02002806,0.006628408,0.001380682
36,0.02002819,0.006628447,0.001380664
37,0.02002831,0.006628486,0.001380648
38,0.02002842,0.006628522,0.001380633
39,0.02002853,0.006628557,0.001380619
40,0.02002863,0.006628591,0.001380607
41,0.02002872,0.006628622,0.001380597
42,0.02002881,0.006628655,0.001380591
43,0.02002889,0.006628686,0.001380585
44,0.02002898,0.006628718,0.001380583
45,0.02002906,0.006628748,0.001380583
46,0.02002914,0.006628781,0.001380586
47,0.02002922,0.006628812,0.00138059
48,0.02002931,0.006628843,0.001380597
49,0.02002939,0.006628877,0.001380606
50,0.02002948,0.00662891,0.001380617
51,0.02002958,0.006628945,0.001380629
52,0.02002968,0.006628982,0.001380643
53,0.0200298,0.00662902,0.001380657
54,0.02002991,0.006629058,0.001380673
55,0.02003003,0.006629098,0.001380688
56,0.02003017,0.006629139,0.001380704
57,0.0200303,0.00662918,0.001380719
58,0.02003046,0.006629223,0.001380734
59,0.0200306,0.006629266,0.001380748
60,0.02003076,0.00662931,0.001380761
61,0.02003092,0.006629352,0.001380773
62,0.02003108,0.006629396,0.001380783
63,0.02003122,0.006629436,0.001380791
64,0.02003137,0.006629474,0.001380797
65,0.0200315,0.006629509,0.001380801
66,0.02003163,0.006629543,0.001380803
67,0.02003174,0.00662957,0.001380802
68,0.02003184,0.006629594,0.0013808
69,0.02003191,0.006629614,0.001380796
70,0.02003196,0.006629628,0.00138079
71,0.02003199,0.006629635,0.001380782
72,0.020032,0.006629636,0.001380773
73,0.02003197,0.00662963,0.001380763
74,0.02003192,0.006629619,0.001380751
75,0.02003184,0.006629599,0.001380739
76,0.02003174,0.006629574,0.001380726
77,0.02003161,0.006629542,0.001380714
78,0.02003146,0.006629505,0.001380701
79,0.02003129,0.006629465,0.001380688
80,0.0200311,0.006629417,0.001380677
81,0.02003088,0.006629365,0.001380665
82,0.02003067,0.006629312,0.001380656
83,0.02003044,0.006629256,0.001380647
84,0.02003021,0.006629198,0.00138064
85,0.02002998,0.006629139,0.001380634
86,0.02002976,0.006629083,0.001380631
87,0.02002954,0.006629027,0.001380629
88,0.02002934,0.006628974,0.001380628
89,0.02002916,0.006628926,0.001380629
90,0.020029,0.006628881,0.001380632
91,0.02002887,0.006628843,0.001380637
92,0.02002876,0.006628812,0.001380642
93,0.02002869,0.006628787,0.001380649
94,0.02002866,0.006628771,0.001380657
95,0.02002866,0.006628762,0.001380666
96,0.02002869,0.006628761,0.001380675
97,0.02002876,0.006628769,0.001380684
98,0.02002887,0.006628785,0.001380694
99,0.020029,0.006628807,0.001380704
100,0.02002916,0.006628837,0.001380713
101,0.02002935,0.006628876,0.001380723
102,0.02002957,0.006628919,0.001380731
103,0.0200298,0.006628969,0.001380739
104,0.02003005,0.006629022,0.001380746
105,0.02003031,0.00662908,0.001380752
106,0.02003057,0.006629139,0.001380757
107,0.02003083,0.006629199,0.001380762
108,0.02003109,0.006629258,0.001380765
109,0.02003133,0.006629317,0.001380768
110,0.02003156,0.006629374,0.001380769
111,0.02003177,0.006629426,0.00138077
112,0.02003196,0.006629477,0.00138077
113,0.02003213,0.006629523,0.001380771
114,0.02003227,0.006629562,0.001380771
115,0.02003238,0.006629596,0.00138077
116,0.02003246,0.006629624,0.00138077
117,0.0200325,0.006629645,0.001380769
118,0.02003253,0.00662966,0.001380769
119,0.02003251,0.006629669,0.001380769
120,0.02003248,0.006629669,0.00138077
121,0.02003241,0.006629664,0.001380771
