EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Demersal fish"

year\group,Flounders,Grunters,Weedfish,Wrasses,Butterfishes,Goatfishes,Leatherjackets,"Mantis shrimp",Rabbitfish,Urchins,Detritus,
2020,0.003449904,0.0006007878,1.692632E-05,0.000392773,0.005155329,0.001072552,0.001749509,0.0001220047,0.03758367,0.128553,0.4831174
2021,0.003449846,0.0006007659,1.692349E-05,0.0003927545,0.005155586,0.001072719,0.001749727,0.0001220073,0.03758607,0.1285654,0.4830822
2022,0.003449826,0.0006007862,1.692515E-05,0.0003927838,0.005156549,0.001073051,0.001750217,0.0001220033,0.03758776,0.1285482,0.4830863
2023,0.003449717,0.0006007602,1.69239E-05,0.0003927761,0.005156365,0.001073069,0.001750265,0.0001219856,0.03757822,0.1285386,0.4831134
2024,0.003449586,0.0006007385,1.692137E-05,0.0003927506,0.005155739,0.001072978,0.001750138,0.0001219845,0.03758261,0.1285478,0.4831031
2025,0.00344977,0.0006007844,1.692259E-05,0.0003927782,0.005155967,0.001073061,0.001750261,0.0001219904,0.03758874,0.1285422,0.4830908
2026,0.003450002,0.0006007939,1.692367E-05,0.0003927989,0.005155942,0.001073067,0.001750287,0.0001219886,0.03757555,0.1285348,0.4831131
2027,0.003450025,0.000600745,1.692243E-05,0.00039277,0.00515513,0.001072889,0.001750067,0.0001219932,0.03757753,0.1285478,0.4831086
2028,0.003450238,0.0006007559,1.692352E-05,0.0003927749,0.005155045,0.001072862,0.001750083,0.0001220026,0.03759217,0.1285469,0.483087
2029,0.003450491,0.0006007839,1.692519E-05,0.0003927936,0.005155256,0.001072894,0.001750157,0.0001220014,0.03757831,0.1285345,0.4831116
2030,0.003450347,0.0006007517,1.692369E-05,0.0003927561,0.005154667,0.001072758,0.001749953,0.0001219995,0.03757172,0.1285472,0.4831186
2031,0.003450326,0.0006007524,1.692344E-05,0.0003927531,0.005154722,0.001072772,0.001749981,0.000121998,0.0375927,0.1285493,0.4830876
2032,0.003450532,0.0006007668,1.692424E-05,0.0003927935,0.00515527,0.001072903,0.001750175,0.000121987,0.03758276,0.1285289,0.4831095
2033,0.003450298,0.0006007151,1.692191E-05,0.0003927601,0.005154578,0.001072772,0.001749957,0.0001219904,0.03756633,0.1285431,0.4831282
2034,0.003450146,0.0006007368,1.692255E-05,0.0003927429,0.005154402,0.001072735,0.001749907,0.0001220104,0.03759233,0.1285591,0.483081
2035,0.003450541,0.0006008202,1.692672E-05,0.0003928058,0.00515544,0.001072939,0.001750233,0.0001220047,0.03758984,0.1285309,0.4830945
2036,0.003450479,0.0006007541,1.692429E-05,0.0003927776,0.005154824,0.001072796,0.001750018,0.0001219872,0.03755977,0.1285335,0.4831434
2037,0.00345015,0.0006006869,1.69208E-05,0.0003927184,0.005153927,0.001072614,0.001749751,0.0001219963,0.03758794,0.1285622,0.4830922
2038,0.00345052,0.0006007787,1.692469E-05,0.0003927911,0.005155174,0.001072895,0.001750178,0.0001220013,0.03760159,0.1285351,0.4830765
2039,0.003450565,0.0006007763,1.692498E-05,0.0003927998,0.00515516,0.001072891,0.001750146,0.0001219926,0.03755656,0.1285258,0.4831467
2040,0.003450055,0.0006007037,1.692144E-05,0.0003927124,0.005153835,0.001072598,0.001749705,0.0001220052,0.03757681,0.1285679,0.483104
2041,0.003450455,0.0006007921,1.69254E-05,0.0003927806,0.005155085,0.001072859,0.001750133,0.0001220052,0.03761351,0.1285423,0.4830575
2042,0.003450779,0.0006007847,1.692582E-05,0.0003928258,0.005155541,0.001072959,0.001750275,0.0001219798,0.03755893,0.1285105,0.4831518
2043,0.003450025,0.0006006497,1.691919E-05,0.0003926985,0.005153458,0.001072527,0.001749599,0.0001219962,0.03756101,0.1285684,0.4831289
2044,0.003450226,0.0006007735,1.692402E-05,0.0003927489,0.005154619,0.001072776,0.001749996,0.0001220209,0.03762517,0.1285612,0.4830302
2045,0.003450955,0.0006008683,1.692938E-05,0.0003928662,0.005156328,0.001073124,0.00175052,0.0001219892,0.03756847,0.1284984,0.4831382
2046,0.003450136,0.0006006557,1.691998E-05,0.0003927114,0.005153609,0.001072541,0.00174962,0.0001219827,0.03753784,0.1285572,0.4831705
2047,0.003449963,0.0006006923,1.692044E-05,0.0003926948,0.005153707,0.001072577,0.001749706,0.0001220162,0.03763213,0.1285821,0.4830168
2048,0.003451074,0.0006008893,1.693005E-05,0.0003928896,0.005156748,0.001073229,0.00175069,0.0001219942,0.03759134,0.1284917,0.4831042
2049,0.003450322,0.0006006923,1.692171E-05,0.0003927486,0.005154128,0.001072662,0.001749784,0.0001219812,0.03751166,0.1285394,0.4832125
2050,0.003449609,0.0006006529,1.691853E-05,0.0003926373,0.005152812,0.001072379,0.00174939,0.0001220254,0.03762624,0.1286089,0.4830163
2051,0.003451142,0.0006009302,1.693178E-05,0.0003929016,0.005157125,0.001073294,0.001750813,0.0001219991,0.03762657,0.1284913,0.4830528
2052,0.003450741,0.0006007174,1.692347E-05,0.0003928108,0.005154995,0.001072843,0.001750069,0.0001219582,0.0374889,0.128504,0.4832613
2053,0.0034492,0.000600538,1.691328E-05,0.0003925635,0.005151448,0.001072103,0.001748953,0.0001220241,0.03760363,0.1286367,0.4830417
2054,0.003450931,0.0006009607,1.693227E-05,0.0003928811,0.005157027,0.001073286,0.001750801,0.0001220279,0.03767385,0.1285133,0.4829693
2055,0.003451354,0.000600857,1.693014E-05,0.0003929207,0.005156822,0.001073219,0.001750643,0.0001219502,0.03747638,0.1284558,0.4832943
2056,0.003448953,0.0006004338,1.690928E-05,0.0003925057,0.005150298,0.00107184,0.001748545,0.0001220037,0.03755586,0.12865,0.4831148
2057,0.00345045,0.0006008801,1.692797E-05,0.0003927979,0.005155833,0.001073038,0.001750446,0.0001220446,0.03772843,0.1285567,0.4828744
2058,0.003452068,0.0006010025,1.693668E-05,0.0003930514,0.005158992,0.001073697,0.001751378,0.0001219484,0.0374894,0.1284023,0.483288
2059,0.00344889,0.0006003848,1.690766E-05,0.000392492,0.005149782,0.001071732,0.001748339,0.0001219884,0.0374801,0.1286451,0.4832302
2060,0.003449599,0.0006007786,1.692258E-05,0.0003926573,0.005153783,0.001072594,0.001749773,0.0001220738,0.03777511,0.1286283,0.482781
2061,0.003452874,0.0006011881,1.694506E-05,0.0003931931,0.005161541,0.001074229,0.00175223,0.000121947,0.03754051,0.1283477,0.4832281
2062,0.003449296,0.0006003423,1.69071E-05,0.0003925423,0.005150117,0.001071801,0.001748423,0.000121943,0.0373814,0.128601,0.4833978
2063,0.003448298,0.0006005443,1.691101E-05,0.0003924362,0.005150217,0.001071853,0.001748626,0.0001221032,0.03779645,0.1287305,0.4827151
2064,0.00345342,0.0006014208,1.695445E-05,0.0003933127,0.005164008,0.001074763,0.001753075,0.0001219835,0.03764206,0.1283192,0.483076
2065,0.003450377,0.0006004701,1.691465E-05,0.000392715,0.005152529,0.001072293,0.001749149,0.0001218908,0.03727048,0.1285043,0.4835995
2066,0.003446775,0.0006001931,1.689514E-05,0.0003921552,0.005145442,0.001070826,0.001747042,0.000122104,0.03776481,0.1288439,0.482733
