EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Pilchard"

year\group,"Australian Sea Lion","Bottlenose Dolphin",Tailors,Cormorants,Squids,"Australian Pelican","Gulls and Terns","Little Penguin","Scaly Mackerel","Yellowtail Scad",Cuttlefish,"Small pelagics","Southern Garfish",
2020,0.001034507,0.01626279,0.006020794,0.01694787,0.1573275,0.02178625,0.01176293,0.0002427468,0.03308077,0.0319404,0.00509718,0.4197936,0.01978541
2021,0.001034549,0.01626384,0.006021148,0.01694808,0.1573356,0.02178642,0.01176352,0.0002427686,0.03308424,0.03194127,0.005097165,0.4198118,0.01978511
2022,0.001034406,0.01626235,0.006020922,0.01694665,0.1573146,0.02178499,0.01176316,0.000242751,0.0330807,0.03193397,0.005096302,0.4197793,0.01978146
2023,0.001034212,0.01625985,0.006020536,0.01694449,0.1572798,0.02178297,0.01176195,0.0002427079,0.03307145,0.03192559,0.005095523,0.4197197,0.01977594
2024,0.00103423,0.01625971,0.006021139,0.0169449,0.1572832,0.02178346,0.01176144,0.0002426815,0.03306907,0.03192609,0.005095561,0.4197152,0.01977644
2025,0.001034427,0.01626183,0.00602246,0.01694767,0.1573213,0.02178608,0.01176226,0.0002426957,0.03307745,0.03193432,0.005096489,0.4197738,0.01978245
2026,0.001034497,0.0162625,0.006022878,0.016949,0.1573404,0.02178722,0.01176294,0.0002427162,0.03308514,0.03193722,0.005097087,0.4198017,0.01978364
2027,0.001034362,0.01626055,0.006021941,0.01694741,0.1573241,0.02178559,0.01176237,0.0002427031,0.0330812,0.03193035,0.005096363,0.4197503,0.01977954
2028,0.001034274,0.01625908,0.006021155,0.01694597,0.1573048,0.02178418,0.01176139,0.0002426685,0.03307118,0.03192417,0.005095531,0.4196932,0.01977757
2029,0.001034392,0.01626036,0.006021711,0.01694742,0.1573101,0.02178564,0.01176128,0.0002426544,0.03307015,0.03192705,0.005096168,0.4197086,0.01977838
2030,0.001034568,0.01626284,0.00602279,0.01695,0.1573365,0.02178827,0.01176206,0.0002426734,0.03308063,0.03193432,0.005097396,0.4197682,0.01978136
2031,0.001034569,0.01626343,0.006022855,0.01695023,0.15735,0.02178853,0.01176261,0.0002426921,0.03308783,0.03193567,0.005097532,0.4197865,0.01978501
2032,0.001034368,0.01626133,0.006021793,0.01694803,0.1573274,0.02178636,0.01176199,0.0002426757,0.03308182,0.03192834,0.005096673,0.419735,0.01978184
2033,0.001034219,0.0162597,0.006021077,0.01694678,0.1573061,0.02178519,0.01176094,0.0002426407,0.03307214,0.0319222,0.005095916,0.4196822,0.01977576
2034,0.001034324,0.01626134,0.006021734,0.01694852,0.1573254,0.02178687,0.01176108,0.0002426345,0.03307255,0.03192662,0.005096162,0.4197059,0.01977939
2035,0.001034478,0.01626383,0.006022783,0.01695095,0.1573508,0.02178917,0.01176214,0.0002426593,0.0330819,0.03193443,0.005097352,0.4197702,0.01978523
2036,0.001034391,0.0162634,0.006022633,0.01695066,0.1573437,0.02178898,0.01176236,0.0002426711,0.03308715,0.03193306,0.005097725,0.4197727,0.01978189
2037,0.00103418,0.01626118,0.006021561,0.01694826,0.157325,0.02178675,0.01176158,0.0002426506,0.03308083,0.03192554,0.00509648,0.4197129,0.01977925
2038,0.001034117,0.01626054,0.006021203,0.01694747,0.1573171,0.02178595,0.01176105,0.000242625,0.03307192,0.03192313,0.005095831,0.4196834,0.01978066
