EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Tailors"

timestep\group,Squids,"Scaly Mackerel",Cuttlefish,Trevallies,"Whiting Species","Small pelagics","Southern Garfish","Blue Sprat","Sandy Sprat",Pilchard,"Australian Herring","Schooling species",Mullets,
1,0.02368922,0.004737632,0.001968571,0.001184463,0.009285755,0.05460054,0.001088523,0.04549947,0.02729997,0.01184446,0.01088526,0.0009276372,0.02730017
2,0.02368687,0.004737264,0.001968359,0.001184364,0.009284887,0.05459474,0.001088392,0.0454939,0.02729681,0.01184304,0.01088421,0.0009275225,0.02729712
3,0.02368623,0.004737141,0.001968325,0.001184326,0.00928465,0.05459337,0.001088408,0.04549309,0.02729651,0.01184288,0.01088378,0.0009275203,0.0272964
4,0.02368576,0.004737056,0.001968305,0.001184296,0.009284487,0.05459235,0.001088414,0.04549262,0.02729642,0.0118428,0.01088345,0.0009275221,0.02729559
5,0.02368539,0.004736993,0.001968291,0.001184268,0.009284362,0.05459144,0.001088408,0.04549214,0.02729634,0.01184273,0.01088316,0.0009275206,0.02729484
6,0.02368507,0.004736949,0.001968279,0.001184243,0.009284257,0.0545906,0.001088394,0.04549161,0.0272962,0.01184265,0.01088291,0.0009275154,0.02729416
7,0.0236848,0.004736924,0.001968267,0.00118422,0.009284165,0.05458983,0.001088375,0.04549102,0.02729605,0.01184256,0.01088268,0.0009275072,0.02729359
8,0.02368457,0.004736916,0.001968253,0.001184199,0.009284067,0.05458914,0.001088352,0.04549036,0.02729584,0.01184246,0.01088248,0.0009274959,0.02729311
9,0.02368439,0.004736923,0.001968237,0.001184179,0.009283963,0.05458853,0.001088328,0.04548966,0.0272956,0.01184234,0.0108823,0.0009274822,0.02729272
10,0.02368424,0.004736942,0.001968218,0.00118416,0.009283847,0.054588,0.001088305,0.04548892,0.02729532,0.01184221,0.01088213,0.0009274666,0.02729241
11,0.02368413,0.004736974,0.001968196,0.001184143,0.009283721,0.05458755,0.001088282,0.04548812,0.027295,0.01184207,0.01088197,0.0009274491,0.02729218
12,0.02368405,0.004737015,0.001968171,0.001184128,0.009283584,0.05458717,0.00108826,0.04548729,0.02729466,0.0118419,0.01088182,0.0009274302,0.02729202
13,0.02368399,0.004737062,0.001968144,0.001184114,0.009283438,0.05458688,0.001088241,0.04548644,0.02729429,0.01184173,0.01088168,0.0009274104,0.02729192
14,0.02368396,0.004737114,0.001968114,0.001184101,0.00928329,0.05458666,0.001088223,0.04548555,0.02729389,0.01184154,0.01088154,0.0009273897,0.02729188
15,0.02368394,0.00473717,0.001968085,0.001184091,0.009283139,0.05458652,0.001088206,0.04548465,0.02729348,0.01184135,0.0108814,0.0009273682,0.02729191
16,0.02368394,0.004737225,0.001968054,0.001184082,0.009282994,0.05458644,0.001088192,0.04548373,0.02729305,0.01184114,0.01088127,0.0009273463,0.02729196
17,0.02368395,0.004737281,0.001968025,0.001184075,0.009282854,0.05458643,0.001088179,0.0454828,0.02729261,0.01184092,0.01088114,0.0009273242,0.02729207
18,0.02368396,0.004737333,0.001967997,0.00118407,0.009282727,0.05458647,0.001088168,0.04548187,0.02729216,0.01184069,0.010881,0.0009273023,0.0272922
19,0.02368397,0.004737382,0.00196797,0.001184068,0.009282615,0.05458657,0.001088157,0.04548094,0.0272917,0.01184046,0.01088087,0.0009272802,0.02729237
20,0.02368399,0.004737425,0.001967945,0.001184067,0.009282518,0.05458673,0.001088147,0.04548001,0.02729124,0.01184022,0.01088073,0.0009272585,0.02729256
21,0.02368398,0.004737461,0.001967922,0.001184068,0.009282443,0.05458694,0.001088138,0.04547909,0.02729078,0.01183997,0.01088059,0.0009272369,0.02729277
