EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Mullets"

timestep\group,"Bottlenose Dolphin",Tailors,Cormorants,Squids,"Australian Pelican",Cuttlefish,Flounders,"Pink Snapper adult","Western Australian Octopus",
1,0.0002180843,0.01940551,0.004723552,0.04767459,0.008333685,0.00188961,0.5565858,0.001498703,0.001447691
2,0.0002180438,0.01940278,0.004722739,0.04766635,0.008332274,0.001889272,0.5564841,0.001498495,0.001447415
3,0.0002180401,0.01940218,0.00472258,0.04766488,0.008331993,0.001889227,0.5564736,0.001498452,0.001447411
4,0.0002180361,0.01940154,0.00472242,0.04766344,0.008331703,0.001889183,0.5564635,0.001498407,0.001447398
5,0.000218032,0.01940096,0.004722268,0.04766212,0.008331429,0.001889144,0.5564548,0.001498367,0.001447381
6,0.0002180282,0.01940045,0.004722135,0.04766098,0.008331185,0.001889111,0.5564479,0.001498332,0.001447365
7,0.0002180248,0.01940002,0.004722016,0.04766004,0.008330969,0.001889082,0.5564426,0.001498303,0.00144735
8,0.0002180219,0.01939968,0.004721916,0.04765927,0.008330786,0.001889058,0.5564385,0.001498279,0.001447336
9,0.0002180195,0.01939941,0.004721832,0.04765869,0.008330634,0.001889036,0.5564356,0.00149826,0.001447324
10,0.0002180177,0.01939921,0.004721767,0.04765826,0.008330512,0.001889017,0.5564334,0.001498246,0.001447314
11,0.0002180165,0.01939909,0.004721717,0.04765799,0.008330417,0.001889,0.5564321,0.001498236,0.001447306
12,0.0002180158,0.01939903,0.004721683,0.04765785,0.008330351,0.001888985,0.5564315,0.00149823,0.001447301
13,0.0002180156,0.01939903,0.004721662,0.04765785,0.008330313,0.001888972,0.5564314,0.001498228,0.001447298
14,0.000218016,0.01939909,0.004721656,0.04765798,0.008330297,0.001888961,0.5564322,0.00149823,0.001447298
15,0.0002180169,0.0193992,0.004721664,0.04765822,0.008330307,0.001888953,0.5564334,0.001498235,0.0014473
16,0.0002180182,0.01939935,0.004721684,0.04765854,0.00833034,0.001888947,0.5564351,0.001498244,0.001447304
17,0.0002180199,0.01939955,0.004721714,0.04765895,0.008330393,0.001888943,0.5564375,0.001498256,0.00144731
18,0.0002180219,0.01939978,0.004721753,0.04765939,0.008330459,0.001888942,0.55644,0.001498271,0.001447317
19,0.0002180243,0.01940005,0.0047218,0.0476599,0.008330544,0.001888943,0.5564429,0.001498289,0.001447327
20,0.0002180269,0.01940033,0.004721852,0.04766043,0.008330641,0.001888946,0.5564461,0.00149831,0.001447337
21,0.0002180296,0.01940065,0.004721913,0.04766099,0.008330752,0.001888952,0.5564497,0.001498334,0.001447349
22,0.0002180325,0.01940097,0.004721975,0.04766153,0.008330869,0.001888959,0.5564531,0.00149836,0.001447361
23,0.0002180354,0.01940132,0.004722041,0.04766206,0.008330993,0.001888969,0.5564567,0.001498388,0.001447374
24,0.0002180384,0.01940166,0.004722107,0.04766256,0.008331121,0.001888979,0.5564603,0.001498418,0.001447386
25,0.0002180413,0.01940201,0.004722174,0.04766303,0.008331252,0.001888991,0.5564637,0.001498449,0.001447398
26,0.0002180442,0.01940235,0.004722241,0.04766345,0.008331385,0.001889003,0.5564668,0.001498482,0.00144741
