EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Other prawns"

year\group,Cuttlefish,"King George Whiting","Whiting Species","Western Australian Octopus",Pipefishes,Weedfish,Soldiers,Goatfishes,"Blue Swimmer Crab","Mantis shrimp",Mullets,
2020,0.02600517,0.2131091,6.987216,0.01636964,0.002428101,0.03156267,0.06876925,0.05743672,0.09849942,0.02074305,0.005095595
2021,0.02600363,0.2130927,6.986658,0.01636971,0.002427893,0.03155983,0.06876497,0.05744116,0.09849709,0.02074336,0.005095452
2022,0.02600392,0.2131087,6.987061,0.01637026,0.002427812,0.03156222,0.06877608,0.05745283,0.09851041,0.02074354,0.005096004
2023,0.02600124,0.213115,6.987053,0.01636799,0.002427626,0.03155773,0.06877506,0.05744709,0.09850929,0.02073949,0.005095503
2024,0.0259985,0.213115,6.986677,0.01636659,0.002427732,0.03155386,0.06876753,0.05744195,0.09850533,0.02073856,0.005095281
2025,0.02599938,0.2131267,6.986736,0.01636762,0.002428025,0.03155678,0.06877305,0.05744789,0.09851276,0.02074036,0.005095933
2026,0.02600088,0.2131346,6.986835,0.01636753,0.002427845,0.03155742,0.0687783,0.05744731,0.09851554,0.02073978,0.005096043
2027,0.02600145,0.213131,6.986566,0.01636699,0.002427592,0.03155598,0.06877346,0.05744169,0.09851256,0.02074008,0.005095818
2028,0.02600316,0.2131373,6.986626,0.01636857,0.0024279,0.03155966,0.06877676,0.05744588,0.09852051,0.02074284,0.00509626
2029,0.02600393,0.2131451,6.986895,0.01636904,0.002428187,0.03156133,0.06878264,0.05744675,0.09852525,0.02074263,0.005096241
2030,0.02600293,0.2131375,6.986755,0.01636768,0.002428053,0.03155811,0.06877461,0.05743925,0.09851778,0.02074123,0.005095608
2031,0.02600362,0.2131365,6.986813,0.01636826,0.002427889,0.0315589,0.06877191,0.05744149,0.09852006,0.02074192,0.005095775
2032,0.02600373,0.2131421,6.987007,0.01636847,0.00242765,0.03155865,0.06877792,0.05744337,0.09852353,0.02074008,0.005095793
2033,0.02600116,0.2131323,6.986527,0.01636699,0.002427547,0.03155414,0.06877127,0.05743555,0.09851336,0.02073887,0.00509518
2034,0.02600209,0.2131334,6.986409,0.01636886,0.002428091,0.03155868,0.06877126,0.05744213,0.09851839,0.02074364,0.005095866
2035,0.02600533,0.2131511,6.987123,0.01637083,0.002428333,0.0315647,0.06878602,0.05745154,0.09853251,0.02074428,0.005096586
2036,0.02600355,0.213141,6.986971,0.01636779,0.002427635,0.03155709,0.06877743,0.05743707,0.09851924,0.02073883,0.005095392
2037,0.02600193,0.2131261,6.98639,0.01636736,0.002427462,0.03155417,0.06876313,0.05743288,0.09851151,0.02074032,0.005095172
2038,0.02600431,0.2131443,6.986876,0.01637069,0.00242803,0.03156202,0.06877955,0.05744897,0.09852933,0.0207436,0.005096355
2039,0.02600305,0.2131451,6.986929,0.016369,0.002427962,0.03155864,0.06878279,0.05744186,0.09852315,0.02073997,0.005095665
2040,0.02600174,0.213127,6.986336,0.01636773,0.002427819,0.03155519,0.06876528,0.05743332,0.09851092,0.02074139,0.005095203
2041,0.02600598,0.2131452,6.987003,0.01637143,0.002428071,0.03156414,0.06877889,0.05745043,0.0985316,0.02074498,0.005096583
2042,0.02600469,0.2131498,6.987248,0.01636937,0.002427589,0.03155901,0.06878576,0.05744269,0.09852728,0.02073838,0.005095719
2043,0.02599982,0.2131193,6.986056,0.01636623,0.002427408,0.03154981,0.0687596,0.05742524,0.0985026,0.02073831,0.005094488
2044,0.0260047,0.2131388,6.98658,0.016372,0.002428429,0.03156418,0.06877394,0.05745102,0.09852874,0.0207476,0.005096671
2045,0.02600726,0.2131638,6.987675,0.01637208,0.002428218,0.03156622,0.06879785,0.05745465,0.09854043,0.02074183,0.005096665
2046,0.02600057,0.213122,6.986348,0.01636527,0.002427092,0.03154817,0.068762,0.0574207,0.09850075,0.02073513,0.005094081
2047,0.02600322,0.2131235,6.98615,0.0163702,0.00242783,0.03155836,0.06875946,0.05744067,0.09851694,0.02074567,0.005095932
2048,0.02600806,0.2131685,6.987707,0.01637406,0.002428402,0.03156948,0.0688017,0.05746287,0.09854841,0.02074426,0.005097307
2049,0.02600034,0.2131302,6.986523,0.01636571,0.002427393,0.03154921,0.06877161,0.05742315,0.09850404,0.02073436,0.005094133
2050,0.02600185,0.2131124,6.985771,0.01636893,0.002427897,0.03155551,0.06874994,0.05743305,0.09850666,0.02074588,0.00509542
2051,0.02601101,0.2131747,6.98802,0.01637624,0.002428529,0.03157497,0.06880447,0.0574718,0.09855858,0.02074748,0.005098133
2052,0.02600138,0.2131404,6.987024,0.01636555,0.00242696,0.03154856,0.06878123,0.05742368,0.09850901,0.02073032,0.005094004
2053,0.02599726,0.2130904,6.984932,0.01636553,0.002427434,0.03154545,0.06873254,0.05741583,0.09848541,0.02074238,0.00509404
2054,0.02601198,0.2131751,6.987791,0.01637927,0.00242932,0.03158157,0.06880368,0.05748361,0.0985667,0.02075479,0.005099231
2055,0.02600569,0.2131691,6.988096,0.0163686,0.002427454,0.0315578,0.06880688,0.05743964,0.09853084,0.02073117,0.005095128
2056,0.02599409,0.2130725,6.984564,0.01636066,0.002426497,0.03153374,0.0687179,0.05739297,0.09846267,0.02073481,0.005092187
2057,0.02601088,0.213156,6.987062,0.0163794,0.002429145,0.03157974,0.06878415,0.05748105,0.09855931,0.02075847,0.005099269
2058,0.02600984,0.2132003,6.989037,0.01637341,0.00242812,0.03156941,0.06883479,0.05746362,0.09855944,0.02073454,0.005096858
2059,0.02599041,0.2130654,6.98435,0.01635666,0.002426185,0.03152466,0.06871596,0.05737554,0.09844536,0.02072776,0.005090607
2060,0.02600888,0.2131281,6.986049,0.01637834,0.002429216,0.03157648,0.0687569,0.05747202,0.098543,0.02076306,0.005098914
2061,0.02601759,0.213238,6.990411,0.01638004,0.002428731,0.0315864,0.06886456,0.05749565,0.09859841,0.02074052,0.005099375
2062,0.02598747,0.2130669,6.984625,0.01635187,0.002425145,0.0315132,0.06872188,0.05735645,0.0984315,0.02071528,0.005088705
2063,0.02600109,0.2130753,6.984003,0.01637344,0.002428827,0.03156171,0.06871036,0.05744431,0.09850285,0.02076398,0.005097035
2064,0.02602621,0.2132777,6.991504,0.01639028,0.002430477,0.03161185,0.06889526,0.05754255,0.09864741,0.02075567,0.005103248
2065,0.02598993,0.2131024,6.986195,0.01635061,0.002424765,0.03151334,0.06875757,0.0573564,0.0984435,0.02070436,0.005088184
2066,0.0259903,0.2130031,6.981668,0.01636279,0.002427195,0.03153358,0.0686473,0.0573903,0.09843769,0.02075555,0.005093032
2067,0.02603293,0.2132928,6.991692,0.01639991,0.002431787,0.03163313,0.06890143,0.05758363,0.09868524,0.02077361,0.005106906
2068,0.02599622,0.2131706,6.988646,0.01635466,0.002425224,0.03152601,0.06882299,0.05738314,0.09848621,0.02069779,0.005089588
2069,0.02597582,0.2129269,6.979162,0.01634841,0.002425523,0.03149771,0.06858575,0.05732074,0.09835681,0.02074081,0.005087577
2070,0.02603803,0.2132793,6.9909,0.01640828,0.002433192,0.03165149,0.06887906,0.05761491,0.09870604,0.02079648,0.005110197
2071,0.02601106,0.2132776,6.992607,0.01636535,0.002426099,0.03155597,0.06891815,0.05744238,0.09856965,0.02069676,0.005093564
2072,0.02595778,0.2128512,6.9769,0.01632859,0.002422578,0.03144841,0.06852943,0.05722987,0.09826022,0.02071194,0.005079984
2073,0.02603395,0.2132079,6.987774,0.01641128,0.002434295,0.03165355,0.06880645,0.05761635,0.09868264,0.02082065,0.005111437
2074,0.0260354,0.2134287,6.997747,0.0163875,0.002429113,0.03161497,0.0690478,0.05755438,0.09870747,0.02071341,0.005101902
2075,0.02594343,0.212817,6.976517,0.01630775,0.002419255,0.03140086,0.06851395,0.05714086,0.09817956,0.02067164,0.005072004
2076,0.02601819,0.2130571,6.982166,0.01640199,0.002433342,0.0316235,0.06866407,0.05755638,0.09858694,0.02083407,0.005108097
2077,0.0260661,0.2135919,7.002904,0.01641952,0.002433405,0.03169513,0.0691802,0.05770839,0.09888291,0.02074897,0.005113996
2078,0.0259358,0.2128583,6.978737,0.01629195,0.00241668,0.03136857,0.06857096,0.05708418,0.09814769,0.0206258,0.005065807
2079,0.02598727,0.2128282,6.973988,0.01637748,0.002430775,0.03155626,0.06845911,0.05742339,0.09840658,0.02083196,0.005099006
2080,0.02610251,0.2137386,7.007217,0.01646014,0.002439102,0.03179455,0.06928608,0.0578943,0.09907905,0.02080883,0.005129517
2081,0.02594445,0.2130136,6.985226,0.01628758,0.002414871,0.03136824,0.06872865,0.05709119,0.09820632,0.02057878,0.005063898
2082,0.02593669,0.2125194,6.963398,0.01633158,0.002424986,0.03143559,0.06819532,0.05719307,0.09812328,0.02079804,0.005081698
2083,0.02613362,0.213805,7.007958,0.01650377,0.002446138,0.03189565,0.06931136,0.05808084,0.09924743,0.0208955,0.005146293
2084,0.02598014,0.213334,6.997315,0.01630774,0.002416549,0.0314339,0.06902712,0.05722226,0.09841732,0.02055161,0.005071274
2085,0.02587215,0.2121812,6.952742,0.01626376,0.002415576,0.03126581,0.06792015,0.05687043,0.09775867,0.0207202,0.005056012
2086,0.02614647,0.2137005,7.002419,0.01653574,0.002451766,0.03196017,0.06917594,0.05819577,0.09930559,0.0209948,0.005158903
2087,0.02604853,0.2138269,7.014762,0.01636256,0.002422912,0.03158607,0.0694645,0.05752037,0.09881782,0.02056406,0.005091741
2088,0.02580098,0.2118987,6.944779,0.01618091,0.00240382,0.03106655,0.06771578,0.05649712,0.09737053,0.02059534,0.005024392
2089,0.02612517,0.2133452,6.98797,0.0165397,0.002454517,0.03194954,0.06881658,0.05816153,0.09916487,0.02109055,0.005161205
2090,0.02615676,0.2144739,7.036774,0.01646116,0.002435336,0.03184611,0.07000989,0.05801937,0.09942988,0.02064203,0.00512895
2091,0.02574131,0.2117934,6.944135,0.01609543,0.002390272,0.03087199,0.06768803,0.05614245,0.09705833,0.0204224,0.004991553
2092,0.02604742,0.212653,6.961958,0.01649162,0.002450715,0.03180348,0.06817068,0.05787016,0.09871309,0.02114602,0.005143939
2093,0.02629826,0.2151843,7.059172,0.01660748,0.002455659,0.03221739,0.07057274,0.05872293,0.1002221,0.02081732,0.005184465
2094,0.02572408,0.2120481,6.957003,0.01603513,0.002379139,0.0307579,0.06799162,0.05594735,0.09699608,0.02022691,0.004968178
2095,0.02590046,0.2116065,6.925041,0.01636778,0.002436173,0.03147053,0.06723674,0.05722427,0.0978702,0.02110975,0.005097976
2096,0.02645044,0.2157506,7.074395,0.01678664,0.002481818,0.03265376,0.07095923,0.05954297,0.1010595,0.02110328,0.005252978
2097,0.02578514,0.2128479,6.988978,0.01603834,0.00237574,0.0308202,0.0687734,0.05609785,0.09739771,0.02005568,0.004968849
2098,0.02568139,0.2103025,6.881308,0.01615621,0.002409083,0.03093013,0.06612125,0.05619157,0.09663629,0.02093106,0.005018287
2099,0.02657063,0.215863,7.071451,0.01696267,0.002510177,0.03306121,0.07089701,0.0602932,0.1016971,0.02149571,0.00532154
2100,0.02597174,0.2143624,7.045152,0.01615471,0.002386907,0.0311839,0.07014465,0.05682365,0.0985106,0.01998559,0.005012605
2101,0.02541203,0.2089949,6.840861,0.01586284,0.002368259,0.03020784,0.0650629,0.05483586,0.095144,0.02056061,0.004906676
2102,0.0265826,0.2150864,7.035364,0.0170632,0.002531659,0.03325472,0.07002433,0.06062583,0.1017306,0.02193666,0.00536337
2103,0.02632438,0.2166502,7.125185,0.0164428,0.002422629,0.03198909,0.07210163,0.05837627,0.1005498,0.02013975,0.005121513
2104,0.02515868,0.2081875,6.822195,0.01553428,0.002319033,0.029438,0.06450728,0.05342366,0.09377775,0.01999408,0.004781071
2105,0.02639258,0.2129907,6.95345,0.01697741,0.002530063,0.03296596,0.06800114,0.060036,0.1006445,0.02227605,0.005336686
2106,0.02684685,0.2194326,7.216102,0.01694153,0.00248999,0.03331181,0.07433017,0.06088442,0.1035091,0.02066924,0.005310368
2107,0.02504072,0.2086321,6.851017,0.01527314,0.002275174,0.02889542,0.06509224,0.0524909,0.0932532,0.0193099,0.004681568
2108,0.0259197,0.2094513,6.825123,0.01658866,0.002487358,0.03192318,0.06477347,0.05802392,0.09800374,0.0222621,0.00519494
2109,0.02741588,0.2214836,7.271673,0.01758448,0.002584471,0.03499154,0.07581937,0.06397996,0.1066481,0.02173579,0.005557914
2110,0.02533276,0.2116189,6.970818,0.01532377,0.002272754,0.02921866,0.06773334,0.0532111,0.09510317,0.01882012,0.004700539
2111,0.0252186,0.2060876,6.714501,0.01585913,0.002385097,0.03000521,0.06160333,0.05455574,0.09433012,0.02132002,0.004916716
2112,0.02747788,0.2204336,7.198368,0.01792001,0.002641865,0.03560371,0.07436483,0.06527021,0.1072902,0.02278948,0.005695196
2113,0.02602418,0.2162562,7.122358,0.01587039,0.002342743,0.03081542,0.07181428,0.05615313,0.09913436,0.01913367,0.004908938
2114,0.02483544,0.2051428,6.695513,0.01529337,0.002301562,0.02865858,0.06077124,0.05189969,0.09209105,0.02023808,0.004693085
2115,0.02710436,0.2168514,7.05542,0.01773502,0.002631254,0.03485866,0.07059083,0.06374402,0.1051713,0.02322142,0.005625014
2116,0.02676085,0.2202129,7.24614,0.01662265,0.002440827,0.03279072,0.07508292,0.05981063,0.1033705,0.01994642,0.005186864
2117,0.02474116,0.2062291,6.752498,0.01501338,0.002250638,0.02808358,0.06203769,0.05083742,0.09167009,0.01933057,0.004576081
2118,0.02641138,0.2122128,6.892588,0.0171555,0.002562339,0.0331961,0.06628623,0.06052347,0.1013143,0.02294684,0.005400717
2119,0.0273388,0.2225134,7.303463,0.01738117,0.00254573,0.03459562,0.07672909,0.06320135,0.1067105,0.02108786,0.005467404
