EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Cuttlefish"

year\group,Squids,Trevallies,Grunters,"Southern Garfish",Butterfishes,"Demersal fish","Common Silverbelly",Goatfishes,Pilchard,"Australian Herring","Schooling species","Mantis shrimp",Mullets,"Other prawns",Polychaetes,Urchins,
2020,0.02026712,0.04053352,0.0008358751,0.006899646,0.04592706,0.08314756,0.003132001,0.002305137,0.04053415,0.006865002,0.0008070794,0.002283613,0.01074523,0.003643608,0.303977,0.02278473
2021,0.02026732,0.04053062,0.0008358777,0.006898846,0.04593117,0.08313469,0.003131906,0.002305589,0.04052969,0.00686417,0.0008069502,0.002283752,0.01074516,0.003643771,0.3039972,0.02278784
2022,0.02026732,0.04053516,0.0008358795,0.006898155,0.04593829,0.08314069,0.003132115,0.002306229,0.04052181,0.006863355,0.0008067964,0.002283605,0.01074641,0.003643546,0.3039794,0.02278406
2023,0.02026675,0.04054362,0.0008358989,0.006897312,0.0459397,0.08315393,0.003132257,0.00230642,0.0405211,0.006863166,0.0008068376,0.002283425,0.01074749,0.003643037,0.3039592,0.02278388
2024,0.02026581,0.0405436,0.000835899,0.006897109,0.0459358,0.08315336,0.003132281,0.002306308,0.04052723,0.006863625,0.0008069668,0.002283488,0.01074782,0.003643051,0.3039671,0.02278634
2025,0.02026572,0.04053959,0.000835893,0.00689766,0.04593398,0.08315222,0.003132393,0.002306294,0.0405331,0.006864418,0.0008070014,0.002283407,0.01074817,0.003643136,0.3039629,0.02278344
2026,0.0202677,0.04054224,0.0008358589,0.006897565,0.04593116,0.08316174,0.003132325,0.002306177,0.04053164,0.006864607,0.0008068993,0.002283244,0.01074831,0.003643025,0.3039476,0.02278084
2027,0.02026997,0.04054628,0.0008358073,0.006897297,0.04592484,0.08316308,0.00313193,0.00230584,0.04052326,0.006863453,0.0008067371,0.002283376,0.01074777,0.003643322,0.3039624,0.0227836
2028,0.02026946,0.04054539,0.0008357965,0.006897356,0.04592265,0.08315863,0.003131697,0.002305709,0.04051961,0.006862434,0.0008066855,0.00228348,0.01074732,0.003643687,0.3039773,0.02278273
2029,0.02026699,0.04054309,0.0008358041,0.006896541,0.0459228,0.08316495,0.003131709,0.002305692,0.04052742,0.006863246,0.0008068109,0.002283371,0.01074694,0.003643545,0.303964,0.02277967
