EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Sea Cucumbers"

year\group,Soldiers,"PInk Snapper  juvenile",Butterfishes,"Common Silverbelly",Goatfishes,"Other crabs","Blue Swimmer Crab",
2020,0.673664,0.00175533,2.40032,0.2358844,0.00681277,0.2598515,0.1403321
2021,0.673667,0.001755279,2.400547,0.2358908,0.006813752,0.2598617,0.1403382
2022,0.6737149,0.001755208,2.400646,0.235889,0.006814519,0.2598745,0.1403444
2023,0.6737163,0.001754898,2.400375,0.235863,0.006813955,0.2598768,0.1403452
2024,0.6737134,0.001754896,2.400367,0.235874,0.006814061,0.2598928,0.1403544
2025,0.6737589,0.001755206,2.400536,0.2359016,0.006814679,0.259912,0.1403632
2026,0.6737691,0.001755252,2.400345,0.2358885,0.006814194,0.2599021,0.1403585
2027,0.6737381,0.001755163,2.400178,0.2358735,0.006813692,0.2598943,0.1403577
2028,0.6737687,0.001755255,2.400357,0.2358883,0.006814172,0.2599206,0.1403687
2029,0.6737993,0.001755214,2.400307,0.2358836,0.006814002,0.2599311,0.1403698
2030,0.6737585,0.001755145,2.40015,0.2358745,0.006813496,0.2599215,0.140367
2031,0.6737597,0.001755358,2.400344,0.2358955,0.00681404,0.2599405,0.140376
2032,0.6737899,0.001755309,2.400299,0.2358871,0.006813975,0.2599481,0.140375
2033,0.6737491,0.001755002,2.400042,0.2358618,0.006813293,0.2599237,0.1403656
2034,0.6737599,0.001755211,2.400353,0.2358934,0.006814184,0.259937,0.1403751
2035,0.6738276,0.001755417,2.40048,0.2359048,0.006814522,0.2599554,0.1403792
2036,0.6737661,0.001755072,2.399982,0.2358587,0.006813036,0.2599237,0.140365
2037,0.6737171,0.001755107,2.400133,0.2358748,0.00681346,0.2599308,0.1403729
2038,0.6738157,0.001755389,2.400549,0.2359096,0.006814737,0.2599699,0.1403853
2039,0.6738026,0.001755043,2.400088,0.2358655,0.00681344,0.2599346,0.1403672
2040,0.6737164,0.00175505,2.400064,0.2358698,0.00681329,0.2599164,0.1403675
2041,0.6738066,0.001755556,2.400624,0.23592,0.006814884,0.2599697,0.140388
2042,0.6738169,0.001755118,2.400087,0.235863,0.006813389,0.2599455,0.14037
2043,0.6736884,0.001754776,2.399818,0.235843,0.006812611,0.2599052,0.1403614
2044,0.6737954,0.001755549,2.400762,0.2359332,0.006815331,0.2599721,0.1403917
2045,0.6738789,0.001755397,2.400377,0.235891,0.006814238,0.2599643,0.140377
2046,0.6736775,0.00175468,2.399529,0.2358166,0.006811725,0.2598864,0.1403516
2047,0.6737255,0.001755434,2.400607,0.2359198,0.006814831,0.2599593,0.1403899
2048,0.6739215,0.001755578,2.400716,0.2359188,0.006815262,0.2599957,0.1403894
