EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Other crabs"

year\group,"Mantis shrimp",Corals,"Sea Cucumbers",Sponges,Bivalves,Polychaetes,Urchins,Seagrass,Macroalgae,"Macroalgal Epiphytes",
2020,0.001069303,0.0001017907,0.001292731,0.0001017824,0.0001017779,0.2035308,0.02035511,0.0610744,0.05089307,0.05089318
2021,0.001069298,0.0001017909,0.001292713,0.0001017668,0.0001017551,0.2035309,0.02035655,0.06106487,0.05088603,0.05088695
2022,0.001069245,0.0001017858,0.001292476,0.0001017651,0.0001017455,0.2035221,0.02035348,0.06105744,0.05088455,0.05088498
2023,0.001069132,0.0001017785,0.001292534,0.0001017773,0.0001017503,0.2035029,0.02035276,0.06107659,0.05089125,0.05089138
2024,0.001069154,0.0001017761,0.001292747,0.0001017859,0.0001017582,0.2035068,0.02035481,0.06107638,0.05089228,0.05089291
2025,0.001069199,0.000101788,0.001292647,0.0001017824,0.0001017606,0.2035199,0.02035381,0.06105892,0.05089018,0.05088993
2026,0.001069127,0.0001017917,0.001292496,0.0001017686,0.0001017483,0.2035105,0.02035157,0.0610791,0.0508935,0.05089286
2027,0.001069115,0.0001017739,0.001292652,0.0001017619,0.0001017358,0.2035062,0.02035262,0.06108789,0.05089343,0.05089383
2028,0.001069197,0.0001017643,0.001292744,0.0001017735,0.000101744,0.2035226,0.02035249,0.06105681,0.0508888,0.05088845
2029,0.001069172,0.0001017727,0.001292624,0.0001017781,0.0001017519,0.2035186,0.02035024,0.06106904,0.05089098,0.05088975
2030,0.001069125,0.0001017767,0.001292654,0.0001017624,0.0001017394,0.2035028,0.02035168,0.06109418,0.0508929,0.05089333
2031,0.001069164,0.0001017788,0.001292721,0.0001017574,0.0001017324,0.2035102,0.02035301,0.0610605,0.05088928,0.05088963
2032,0.001069117,0.0001017792,0.001292677,0.0001017698,0.0001017385,0.2035097,0.0203507,0.06106209,0.05089334,0.05089201
2033,0.001069093,0.0001017639,0.001292818,0.0001017729,0.0001017382,0.2035018,0.02035192,0.06110259,0.05089694,0.05089726
2034,0.001069236,0.0001017605,0.00129285,0.0001017701,0.0001017411,0.2035238,0.02035385,0.06106488,0.05088786,0.05088886
2035,0.001069207,0.0001017818,0.001292516,0.0001017676,0.0001017455,0.2035251,0.02034978,0.06104574,0.05088779,0.05088622
2036,0.001069031,0.000101779,0.001292564,0.0001017552,0.0001017292,0.2034898,0.02034975,0.06110844,0.05089777,0.05089748
2037,0.001069133,0.000101757,0.001292949,0.0001017577,0.0001017238,0.203503,0.02035473,0.06108177,0.05089201,0.05089371
2038,0.001069239,0.0001017653,0.001292786,0.000101781,0.0001017478,0.2035329,0.02035163,0.0610285,0.05088716,0.05088567
2039,0.001069088,0.0001017736,0.00129257,0.0001017745,0.0001017463,0.2035044,0.02034873,0.06110275,0.05089728,0.05089608
2040,0.001069139,0.000101761,0.001292812,0.00010175,0.0001017242,0.2035003,0.02035426,0.06110412,0.05089211,0.05089456
2041,0.001069249,0.0001017719,0.001292691,0.0001017614,0.0001017346,0.2035309,0.02035231,0.06101526,0.05088371,0.05088279
2042,0.001069032,0.000101776,0.001292531,0.0001017738,0.0001017411,0.2034993,0.02034738,0.06108947,0.05089906,0.05089653
2043,0.001069076,0.0001017453,0.001292996,0.0001017616,0.0001017258,0.2034901,0.02035463,0.06113409,0.05089791,0.05090076
2044,0.001069361,0.0001017575,0.001292868,0.00010177,0.0001017426,0.2035472,0.02035482,0.06100526,0.05087901,0.05087933
2045,0.001069107,0.0001017915,0.001292268,0.0001017729,0.0001017502,0.2035152,0.0203453,0.06105819,0.05089396,0.05088993
2046,0.001068935,0.0001017582,0.001292783,0.0001017447,0.0001017131,0.2034642,0.02035242,0.06117139,0.05090452,0.05090716
2047,0.00106933,0.0001017409,0.001293147,0.0001017612,0.0001017258,0.2035363,0.0203583,0.06101502,0.05087997,0.05088229
2048,0.00106922,0.0001017817,0.001292395,0.0001017948,0.0001017652,0.203542,0.02034557,0.06100766,0.05088858,0.05088312
2049,0.001068896,0.0001017633,0.0012926,0.0001017572,0.0001017283,0.2034614,0.02034913,0.06120004,0.05090921,0.05091063
2050,0.001069319,0.0001017383,0.001293175,0.0001017402,0.000101712,0.2035233,0.02036079,0.06104881,0.05087978,0.05088488
2051,0.001069308,0.0001017894,0.001292345,0.0001017852,0.0001017589,0.2035588,0.02034637,0.06094506,0.05088013,0.05087389
2052,0.001068762,0.0001017711,0.001292445,0.0001017683,0.000101733,0.2034477,0.0203448,0.06121478,0.0509175,0.05091625
2053,0.001069253,0.0001017122,0.001293516,0.0001017421,0.0001017052,0.2035034,0.02036416,0.06111394,0.05088642,0.05089467
2054,0.001069561,0.000101781,0.001292484,0.0001017916,0.0001017695,0.203601,0.02034985,0.06087123,0.05086528,0.05085963
2055,0.00106872,0.0001018046,0.001291889,0.000101772,0.0001017474,0.2034519,0.02033771,0.06119515,0.05091883,0.05091332
2056,0.001068995,0.0001017081,0.001293558,0.0001017161,0.0001016772,0.2034481,0.02036478,0.06122028,0.05090082,0.05091194
2057,0.001069743,0.0001017522,0.001293009,0.0001017892,0.000101758,0.2036261,0.02035742,0.06081012,0.0508533,0.05085041
2058,0.001068822,0.0001018205,0.001291585,0.0001018095,0.0001017838,0.20349,0.02033149,0.06111955,0.05091445,0.05090319
2059,0.001068739,0.000101711,0.001293377,0.0001017086,0.0001016732,0.2033972,0.02036166,0.06135506,0.05091871,0.05093135
2060,0.001069911,0.0001017301,0.001293443,0.0001017566,0.0001017299,0.2036352,0.02036709,0.06078759,0.05084044,0.05084332
2061,0.001068982,0.0001018499,0.001291197,0.0001018278,0.0001018053,0.2035387,0.02032609,0.06097827,0.05090179,0.05088401
2062,0.001068319,0.000101718,0.00129312,0.0001017164,0.0001016724,0.2033296,0.02035425,0.06150429,0.05094671,0.05095788
2063,0.00107003,0.0001016738,0.001294326,0.0001017361,0.0001017013,0.2036281,0.02038061,0.06083551,0.05083488,0.05084687
2064,0.001069447,0.0001018721,0.00129092,0.0001018547,0.0001018434,0.203638,0.02032435,0.06075792,0.05087161,0.05084811
2065,0.001067851,0.00010177,0.001292153,0.0001017197,0.000101684,0.2032647,0.02033874,0.06163066,0.05097509,0.05098018
2066,0.001069826,0.0001016173,0.00129523,0.0001016813,0.0001016356,0.2035534,0.02039455,0.06100023,0.05084621,0.05087033
2067,0.001070091,0.000101857,0.001291318,0.0001018834,0.000101868,0.2037617,0.02033135,0.06047522,0.05082995,0.05080384
