EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of PInk Snapper  juvenile"

timestep\group,"Australian Sea Lion","Bottlenose Dolphin",
1,0.004627413,1.4966
2,0.004626567,1.496329
3,0.004626798,1.496403
4,0.004626978,1.49646
5,0.004627089,1.496496
6,0.004627142,1.496514
7,0.004627149,1.496517
8,0.004627116,1.496508
9,0.004627055,1.49649
10,0.004626974,1.496466
11,0.004626884,1.496439
12,0.00462679,1.496411
13,0.004626699,1.496385
14,0.004626615,1.496361
15,0.004626543,1.496342
16,0.004626485,1.496327
17,0.004626442,1.496318
18,0.004626413,1.496313
19,0.004626401,1.496314
20,0.004626402,1.496319
21,0.004626417,1.496329
22,0.00462644,1.496343
23,0.004626474,1.49636
24,0.004626516,1.496379
25,0.004626564,1.496401
26,0.004626613,1.496423
27,0.004626664,1.496447
28,0.004626716,1.49647
29,0.004626766,1.496492
30,0.004626811,1.496513
31,0.004626851,1.496533
32,0.004626885,1.49655
33,0.004626912,1.496565
34,0.00462693,1.496577
35,0.004626939,1.496586
36,0.00462694,1.496591
37,0.004626929,1.496593
38,0.00462691,1.49659
39,0.004626881,1.496585
40,0.004626842,1.496576
41,0.004626798,1.496564
42,0.004626744,1.496548
43,0.004626683,1.49653
44,0.004626618,1.496509
45,0.004626548,1.496486
46,0.004626475,1.496461
47,0.004626401,1.496435
48,0.004626326,1.496408
49,0.004626254,1.496381
50,0.004626184,1.496354
51,0.004626119,1.496328
52,0.00462606,1.496304
53,0.004626008,1.496281
54,0.004625964,1.496259
55,0.004625928,1.496241
56,0.004625902,1.496225
57,0.004625887,1.496212
58,0.004625881,1.496202
59,0.004625888,1.496196
60,0.004625904,1.496192
61,0.004625931,1.496193
62,0.004625967,1.496196
63,0.004626012,1.496203
64,0.004626065,1.496212
65,0.004626127,1.496224
66,0.004626194,1.496238
67,0.004626266,1.496255
68,0.004626341,1.496273
69,0.004626417,1.496292
70,0.004626493,1.496311
71,0.004626569,1.49633
72,0.004626641,1.49635
73,0.00462671,1.496368
74,0.004626773,1.496386
75,0.00462683,1.496402
76,0.004626878,1.496417
77,0.00462692,1.496429
78,0.004626953,1.496439
79,0.004626978,1.496447
80,0.004626992,1.496453
81,0.004626999,1.496456
82,0.004626999,1.496458
83,0.004626989,1.496456
84,0.004626973,1.496453
85,0.004626952,1.496449
86,0.004626926,1.496442
87,0.004626896,1.496435
88,0.004626864,1.496427
89,0.00462683,1.496418
90,0.004626797,1.49641
91,0.004626767,1.496402
92,0.004626739,1.496395
93,0.004626715,1.496388
94,0.004626696,1.496382
95,0.004626683,1.496379
96,0.004626675,1.496376
97,0.004626675,1.496376
98,0.004626682,1.496377
99,0.004626696,1.49638
100,0.004626717,1.496385
101,0.004626744,1.496392
102,0.004626777,1.496399
103,0.004626815,1.496408
104,0.004626855,1.496417
105,0.004626899,1.496427
106,0.004626944,1.496437
107,0.004626988,1.496447
108,0.004627032,1.496456
109,0.004627071,1.496464
110,0.004627108,1.496471
111,0.004627138,1.496475
112,0.004627162,1.496478
113,0.004627178,1.496478
114,0.004627189,1.496475
115,0.004627188,1.49647
116,0.004627179,1.496463
117,0.00462716,1.496452
118,0.004627134,1.49644
119,0.004627097,1.496425
120,0.004627053,1.496407
121,0.004627003,1.496388
122,0.004626948,1.496368
