EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:51 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"Prey of Small pelagics"

timestep\group,"Blue Sprat","Sandy Sprat",Pilchard,"Schooling species",Zooplankton,Phytoplankton,
1,0.2759174,0.0705916,0.04974705,0.0001411824,0.07202562,0.09948263
2,0.2758906,0.07058521,0.04974237,0.0001411685,0.0720256,0.09948317
3,0.2758892,0.07058535,0.04974229,0.0001411699,0.07202423,0.09948214
4,0.2758894,0.0705859,0.04974252,0.0001411718,0.07202279,0.09948133
5,0.2758895,0.07058643,0.04974277,0.0001411731,0.07202147,0.0994807
6,0.2758894,0.0705869,0.049743,0.0001411739,0.07202035,0.09948021
7,0.275889,0.07058729,0.0497432,0.0001411743,0.07201948,0.09947982
8,0.2758883,0.07058761,0.04974336,0.0001411742,0.07201888,0.09947953
9,0.2758874,0.07058783,0.04974347,0.0001411738,0.07201853,0.0994793
10,0.2758863,0.07058798,0.04974354,0.0001411732,0.07201844,0.09947918
11,0.2758849,0.07058804,0.04974356,0.0001411723,0.07201858,0.09947911
12,0.2758835,0.07058807,0.04974353,0.0001411713,0.07201894,0.09947916
13,0.2758818,0.07058801,0.04974344,0.0001411701,0.07201948,0.09947929
14,0.2758801,0.07058793,0.04974331,0.0001411688,0.07202023,0.09947952
15,0.2758782,0.07058779,0.04974313,0.0001411674,0.07202112,0.09947985
16,0.2758763,0.07058759,0.04974289,0.0001411659,0.07202215,0.09948029
17,0.2758742,0.07058737,0.04974262,0.0001411643,0.07202332,0.09948087
18,0.2758721,0.07058713,0.04974231,0.0001411628,0.07202468,0.09948155
19,0.27587,0.07058682,0.04974195,0.0001411612,0.07202614,0.09948231
20,0.2758677,0.07058651,0.04974157,0.0001411597,0.07202771,0.09948316
21,0.2758655,0.07058617,0.04974114,0.0001411581,0.0720294,0.09948412
22,0.2758632,0.0705858,0.04974069,0.0001411565,0.07203121,0.09948516
23,0.2758608,0.07058543,0.0497402,0.000141155,0.07203312,0.09948625
24,0.2758585,0.07058504,0.04973969,0.0001411535,0.07203508,0.09948744
25,0.2758562,0.07058465,0.04973917,0.0001411521,0.07203715,0.09948866
26,0.2758539,0.07058427,0.04973863,0.0001411508,0.07203928,0.09948989
27,0.2758516,0.07058387,0.04973808,0.0001411494,0.07204146,0.09949116
28,0.2758494,0.07058351,0.04973754,0.0001411483,0.07204364,0.09949245
29,0.2758473,0.07058314,0.04973698,0.0001411471,0.07204586,0.09949373
30,0.2758453,0.07058281,0.04973645,0.0001411462,0.07204808,0.09949498
31,0.2758434,0.07058249,0.04973592,0.0001411454,0.07205025,0.09949618
32,0.2758417,0.07058222,0.0497354,0.0001411446,0.07205237,0.09949732
33,0.2758402,0.07058197,0.04973493,0.000141144,0.0720544,0.09949838
34,0.2758389,0.07058177,0.04973447,0.0001411436,0.07205634,0.09949938
35,0.2758377,0.07058163,0.04973406,0.0001411433,0.07205816,0.09950027
36,0.2758368,0.07058153,0.04973369,0.0001411432,0.07205982,0.09950106
37,0.2758361,0.07058148,0.04973336,0.0001411433,0.07206134,0.09950174
38,0.2758357,0.07058149,0.0497331,0.0001411435,0.07206267,0.0995023
39,0.2758355,0.07058155,0.04973288,0.0001411438,0.0720638,0.09950269
40,0.2758356,0.07058169,0.04973274,0.0001411444,0.07206469,0.09950299
41,0.2758359,0.07058188,0.04973267,0.0001411451,0.07206534,0.09950314
42,0.2758365,0.07058211,0.04973264,0.0001411459,0.07206574,0.09950313
43,0.2758374,0.07058243,0.04973269,0.0001411469,0.07206588,0.09950299
44,0.2758385,0.07058278,0.04973281,0.0001411479,0.07206575,0.09950269
45,0.2758398,0.07058318,0.04973301,0.0001411491,0.07206534,0.09950227
46,0.2758414,0.07058363,0.04973328,0.0001411505,0.07206465,0.09950174
47,0.2758432,0.07058414,0.04973362,0.0001411519,0.07206373,0.09950109
48,0.2758451,0.07058466,0.04973402,0.0001411533,0.07206253,0.0995003
49,0.2758473,0.07058524,0.04973448,0.0001411548,0.0720611,0.09949942
50,0.2758495,0.07058582,0.04973499,0.0001411563,0.07205943,0.09949844
51,0.2758519,0.07058644,0.04973557,0.0001411578,0.07205757,0.09949739
52,0.2758544,0.07058705,0.0497362,0.0001411593,0.0720555,0.09949625
53,0.2758569,0.07058766,0.04973686,0.0001411608,0.07205326,0.09949503
54,0.2758594,0.07058828,0.04973755,0.0001411622,0.07205091,0.09949381
55,0.2758619,0.07058887,0.04973828,0.0001411636,0.07204843,0.09949254
56,0.2758644,0.07058947,0.04973904,0.0001411649,0.07204591,0.09949127
57,0.2758668,0.07059,0.04973979,0.0001411661,0.07204332,0.09948996
58,0.2758691,0.07059053,0.04974055,0.0001411672,0.07204074,0.09948868
59,0.2758712,0.07059099,0.04974131,0.0001411682,0.07203816,0.09948744
60,0.2758733,0.07059142,0.04974205,0.000141169,0.07203566,0.09948622
61,0.2758751,0.07059177,0.04974276,0.0001411697,0.07203323,0.09948505
62,0.2758768,0.07059207,0.04974345,0.0001411702,0.07203092,0.09948394
63,0.2758782,0.07059232,0.04974411,0.0001411705,0.07202879,0.09948294
64,0.2758793,0.07059249,0.0497447,0.0001411707,0.0720268,0.09948201
65,0.2758803,0.07059258,0.04974526,0.0001411708,0.07202505,0.09948119
66,0.2758809,0.0705926,0.04974576,0.0001411706,0.07202353,0.09948047
67,0.2758812,0.07059254,0.0497462,0.0001411703,0.07202223,0.0994799
68,0.2758813,0.0705924,0.04974656,0.0001411699,0.07202124,0.09947942
69,0.2758811,0.07059219,0.04974687,0.0001411693,0.07202049,0.09947909
70,0.2758806,0.07059192,0.04974709,0.0001411685,0.07202007,0.0994789
71,0.2758798,0.07059158,0.04974724,0.0001411676,0.07201992,0.09947886
72,0.2758787,0.07059116,0.0497473,0.0001411665,0.07202005,0.09947895
73,0.2758775,0.07059068,0.04974729,0.0001411653,0.07202048,0.09947916
74,0.2758759,0.07059012,0.0497472,0.000141164,0.07202121,0.09947952
75,0.2758742,0.07058952,0.04974703,0.0001411625,0.07202218,0.09948002
76,0.2758721,0.07058887,0.04974681,0.000141161,0.07202345,0.09948065
77,0.2758701,0.07058819,0.04974651,0.0001411595,0.07202493,0.09948143
78,0.2758677,0.07058746,0.04974614,0.0001411579,0.07202666,0.09948228
79,0.2758653,0.07058676,0.04974572,0.0001411562,0.07202856,0.09948327
80,0.2758629,0.07058599,0.04974524,0.0001411544,0.07203063,0.09948435
81,0.2758604,0.07058524,0.04974471,0.0001411527,0.07203288,0.09948551
82,0.2758578,0.07058447,0.04974414,0.0001411509,0.07203521,0.09948675
83,0.2758552,0.07058374,0.04974353,0.0001411492,0.07203764,0.09948803
84,0.2758527,0.07058299,0.0497429,0.0001411475,0.07204011,0.09948935
85,0.2758503,0.07058229,0.04974226,0.0001411458,0.07204261,0.09949069
86,0.275848,0.07058164,0.04974161,0.0001411442,0.07204508,0.09949207
87,0.2758459,0.070581,0.04974094,0.0001411427,0.07204751,0.09949341
88,0.2758439,0.07058045,0.0497403,0.0001411413,0.07204986,0.09949474
89,0.2758421,0.07057992,0.04973967,0.0001411399,0.0720521,0.09949603
90,0.2758406,0.07057948,0.04973907,0.0001411386,0.07205422,0.09949724
91,0.2758392,0.07057908,0.04973849,0.0001411375,0.07205615,0.0994984
92,0.2758381,0.07057876,0.04973795,0.0001411365,0.07205791,0.09949946
93,0.2758373,0.07057853,0.04973746,0.0001411355,0.07205949,0.09950043
94,0.2758368,0.07057836,0.04973701,0.0001411348,0.07206083,0.09950126
95,0.2758366,0.07057828,0.04973663,0.0001411342,0.07206197,0.099502
96,0.2758366,0.07057826,0.04973629,0.0001411337,0.07206283,0.09950253
97,0.2758369,0.07057832,0.04973603,0.0001411333,0.07206348,0.09950294
