EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Other crabs"

year\group,"Bottlenose Dolphin",Cormorants,"Yellowtail Scad","Pink Snapper adult","Pink Snapper pre-spawner","King George Whiting","Western Australian Octopus",Weedfish,"PInk Snapper  juvenile",Rays,
2020,0.001457256,0.01579482,0.03402759,4.943898E-05,0.0009866864,0.007587373,0.0008029637,0.004314161,0.0002659129,0.003673531
2021,0.001457166,0.01579302,0.03402423,4.943549E-05,0.0009864828,0.007586261,0.0008029114,0.004313474,0.000265869,0.003673109
2022,0.001457331,0.01579491,0.03402341,4.944583E-05,0.0009864876,0.007587011,0.0008029572,0.004313902,0.0002658886,0.003673607
2023,0.001457528,0.01579747,0.03402431,4.946375E-05,0.0009866998,0.007589051,0.0008030382,0.004314321,0.0002659007,0.003674289
2024,0.00145745,0.01579714,0.03402333,4.94719E-05,0.0009868612,0.007589568,0.0008030241,0.004314085,0.0002658907,0.003674248
2025,0.001457339,0.01579648,0.03402509,4.947422E-05,0.0009870204,0.007589545,0.0008030284,0.004314234,0.0002659255,0.00367437
2026,0.001457347,0.01579714,0.03402695,4.947534E-05,0.000987203,0.007590008,0.0008030429,0.004314425,0.0002659551,0.003674709
2027,0.00145732,0.01579725,0.03402306,4.946919E-05,0.0009872307,0.0075894,0.0008029652,0.004313955,0.0002659184,0.003674349
2028,0.001457364,0.01579782,0.03402058,4.946486E-05,0.0009872413,0.007588801,0.0008029561,0.004313991,0.0002659042,0.003674196
2029,0.001457437,0.01579871,0.03402267,4.946806E-05,0.0009873522,0.007589585,0.0008030324,0.004314505,0.0002659262,0.003674685
2030,0.001457296,0.01579718,0.03402193,4.946561E-05,0.0009873147,0.007589546,0.0008029899,0.004314197,0.000265909,0.003674456
2031,0.001457292,0.0157968,0.03402207,4.946363E-05,0.0009872391,0.007589218,0.0008029877,0.00431414,0.0002659202,0.003674243
2032,0.001457594,0.01580003,0.03402567,4.947259E-05,0.0009873662,0.007590651,0.0008031288,0.004314808,0.0002659673,0.003675028
2033,0.00145757,0.01580019,0.03402198,4.947171E-05,0.0009873351,0.007590561,0.0008030834,0.004314336,0.0002659202,0.003674861
2034,0.001457297,0.01579727,0.0340169,4.946121E-05,0.0009871159,0.007588512,0.0008029545,0.004313771,0.0002658744,0.003673997
2035,0.001457406,0.0157983,0.03402256,4.946745E-05,0.0009872048,0.007589376,0.0008030757,0.004314726,0.0002659441,0.003674706
2036,0.001457509,0.01579956,0.0340244,4.947391E-05,0.0009873188,0.007590831,0.0008031185,0.004314716,0.0002659464,0.003675093
2037,0.001457377,0.01579805,0.03401796,4.946447E-05,0.0009871302,0.007589264,0.0008029874,0.004313729,0.0002658796,0.003674082
2038,0.001457564,0.01579997,0.03402108,4.946785E-05,0.0009871785,0.007589521,0.0008031097,0.00431458,0.0002659332,0.003674628
2039,0.001457617,0.01580102,0.03402422,4.947505E-05,0.000987325,0.007591024,0.0008031828,0.004314956,0.0002659501,0.003675357
2040,0.001457197,0.01579653,0.03401683,4.946104E-05,0.0009870556,0.007588765,0.0008029495,0.004313567,0.0002658608,0.003673938
2041,0.001457363,0.01579783,0.03402062,4.946324E-05,0.0009870585,0.00758864,0.0008030492,0.004314352,0.0002659275,0.003674205
2042,0.001457814,0.01580307,0.03402805,4.948188E-05,0.0009874154,0.007591998,0.0008032864,0.004315465,0.0002659955,0.003675821
2043,0.001457395,0.015799,0.03401681,4.946673E-05,0.000987159,0.00758978,0.0008030122,0.004313563,0.0002658536,0.00367425
2044,0.001457198,0.01579638,0.03401542,4.945538E-05,0.0009869231,0.007587265,0.0008029561,0.004313705,0.0002658715,0.003673531
2045,0.00145771,0.01580203,0.03402994,4.947972E-05,0.0009873732,0.00759146,0.0008033096,0.004315863,0.0002660239,0.003675891
2046,0.001457441,0.01579966,0.03402146,4.947307E-05,0.0009872724,0.007591022,0.0008030867,0.004313992,0.0002658928,0.003674807
