EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:52 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,FIB

timestep,value
1,-1.436377E-06
2,-3.277546E-06
3,-4.807023E-06
4,-6.203488E-06
5,-7.439505E-06
6,-8.591629E-06
7,-9.652033E-06
8,-1.068786E-05
9,-1.176988E-05
10,-1.281531E-05
11,-1.388387E-05
12,-1.502548E-05
13,-1.620455E-05
14,-1.739349E-05
15,-1.866126E-05
16,-1.997088E-05
17,-2.128653E-05
18,-2.26425E-05
19,-2.40049E-05
20,-2.529841E-05
21,-2.658374E-05
22,-2.77552E-05
23,-2.88702E-05
24,-2.985237E-05
25,-3.072083E-05
26,-3.142777E-05
27,-3.192943E-05
28,-3.22435E-05
29,-3.232283E-05
30,-3.214713E-05
31,-3.172939E-05
32,-3.101403E-05
33,-3.007927E-05
34,-2.885463E-05
35,-2.732741E-05
36,-2.551532E-05
37,-2.341737E-05
38,-2.107057E-05
39,-1.845186E-05
40,-1.55948E-05
41,-1.252634E-05
42,-9.2645E-06
43,-5.810873E-06
44,-2.24734E-06
45,1.467208E-06
46,5.252787E-06
47,9.082169E-06
48,1.292003E-05
49,1.669891E-05
50,2.042505E-05
51,2.405296E-05
52,2.753602E-05
53,3.081349E-05
54,3.389497E-05
55,3.676776E-05
56,3.934934E-05
57,4.16817E-05
58,4.366359E-05
59,4.531626E-05
60,4.661761E-05
61,4.752781E-05
62,4.807967E-05
63,4.822396E-05
64,4.798191E-05
65,4.740801E-05
66,4.645672E-05
67,4.513534E-05
68,4.348776E-05
69,4.153106E-05
70,3.924236E-05
71,3.673457E-05
72,3.394636E-05
73,3.099606E-05
74,2.787428E-05
75,2.464321E-05
76,2.129846E-05
77,1.791495E-05
78,1.452716E-05
79,1.117438E-05
80,7.899002E-06
81,4.747633E-06
82,1.759264E-06
83,-1.056645E-06
84,-3.621705E-06
85,-5.902303E-06
86,-7.936926E-06
87,-9.631314E-06
88,-1.099153E-05
89,-1.200679E-05
90,-1.270141E-05
91,-1.296351E-05
92,-1.288639E-05
93,-1.24319E-05
94,-1.158998E-05
95,-1.042513E-05
96,-8.885119E-06
97,-7.04775E-06
98,-4.870119E-06
99,-2.414031E-06
100,3.45919E-07
101,3.288702E-06
102,6.447995E-06
103,9.764516E-06
104,1.316347E-05
105,1.666475E-05
106,2.019374E-05
107,2.372592E-05
108,2.722547E-05
109,3.061295E-05
110,3.393746E-05
111,3.706756E-05
112,4.00294E-05
113,4.274668E-05
114,4.519133E-05
115,4.734526E-05
116,4.925023E-05
117,5.076833E-05
118,5.195517E-05
119,5.271667E-05
120,5.316139E-05
121,5.321323E-05
122,5.286565E-05
123,5.211543E-05
124,5.098471E-05
125,4.95215E-05
126,4.768685E-05
127,4.550541E-05
128,4.303978E-05
129,4.023316E-05
130,3.720061E-05
131,3.392564E-05
132,3.044968E-05
133,2.680706E-05
134,2.306263E-05
135,1.923589E-05
136,1.538372E-05
137,1.151387E-05
138,7.673409E-06
139,3.952096E-06
140,3.099591E-07
141,-3.123914E-06
142,-6.378609E-06
143,-9.428854E-06
144,-1.218981E-05
145,-1.465949E-05
146,-1.681218E-05
147,-1.857328E-05
148,-2.002303E-05
149,-2.106559E-05
150,-2.171077E-05
151,-2.194022E-05
152,-2.181144E-05
153,-2.125578E-05
154,-2.030779E-05
155,-1.896961E-05
156,-1.730658E-05
157,-1.52892E-05
158,-1.293869E-05
159,-1.030442E-05
160,-7.417622E-06
161,-4.28906E-06
162,-1.02407E-06
163,2.452414E-06
164,5.997504E-06
165,9.628893E-06
166,1.324458E-05
167,1.686545E-05
168,2.039411E-05
169,2.382026E-05
170,2.709226E-05
171,3.012944E-05
172,3.296765E-05
173,3.555699E-05
174,3.784739E-05
175,3.979197E-05
176,4.141235E-05
177,4.263681E-05
178,4.35275E-05
179,4.396908E-05
180,4.404639E-05
181,4.372442E-05
182,4.301245E-05
183,4.195261E-05
184,4.050908E-05
185,3.870124E-05
186,3.662686E-05
187,3.42354E-05
188,3.157359E-05
189,2.869715E-05
190,2.562822E-05
191,2.242945E-05
192,1.906033E-05
193,1.566931E-05
194,1.220553E-05
195,8.765795E-06
196,5.374885E-06
197,2.078378E-06
198,-1.077046E-06
199,-4.082154E-06
200,-6.91715E-06
201,-9.481702E-06
202,-1.177344E-05
203,-1.377924E-05
204,-1.546788E-05
205,-1.683025E-05
206,-1.786311E-05
207,-1.852779E-05
208,-1.8905E-05
209,-1.889362E-05
210,-1.854222E-05
211,-1.785469E-05
212,-1.678184E-05
213,-1.542954E-05
214,-1.380714E-05
215,-1.187501E-05
216,-9.663333E-06
217,-7.278859E-06
218,-4.653589E-06
219,-1.903013E-06
220,1.001117E-06
221,3.992939E-06
222,7.034785E-06
223,1.007974E-05
224,1.316842E-05
225,1.619828E-05
226,1.91418E-05
227,2.199569E-05
228,2.471495E-05
229,2.724637E-05
230,2.958905E-05
231,3.166745E-05
232,3.353519E-05
233,3.516666E-05
234,3.648446E-05
235,3.752726E-05
236,3.824737E-05
237,3.866891E-05
238,3.874017E-05
239,3.856319E-05
240,3.802461E-05
241,3.720192E-05
242,3.604569E-05
243,3.460552E-05
244,3.287697E-05
245,3.091041E-05
246,2.866442E-05
247,2.623657E-05
248,2.36038E-05
249,2.080864E-05
250,1.789432E-05
251,1.487692E-05
252,1.175743E-05
253,8.6361E-06
254,5.521286E-06
255,2.481801E-06
256,-5.19403E-07
257,-3.410423E-06
258,-6.143027E-06
259,-8.729187E-06
260,-1.108929E-05
261,-1.323069E-05
262,-1.507773E-05
263,-1.666416E-05
264,-1.789113E-05
265,-1.878866E-05
266,-1.93891E-05
267,-1.958715E-05
268,-1.943305E-05
269,-1.895914E-05
270,-1.812136E-05
271,-1.691674E-05
272,-1.540699E-05
273,-1.354755E-05
274,-1.141821E-05
275,-8.998999E-06
276,-6.331195E-06
277,-3.485293E-06
278,-4.046546E-07
279,2.766211E-06
280,6.050082E-06
281,9.384815E-06
282,1.274834E-05
283,1.606784E-05
284,1.935642E-05
285,2.250875E-05
286,2.550484E-05
287,2.831577E-05
288,3.089083E-05
289,3.32112E-05
290,3.525155E-05
291,3.691495E-05
292,3.827639E-05
293,3.928259E-05
294,3.989549E-05
295,4.013091E-05
296,4.000295E-05
297,3.948098E-05
298,3.858695E-05
299,3.731578E-05
300,3.573722E-05
301,3.382758E-05
302,3.161722E-05
303,2.914432E-05
304,2.647029E-05
305,2.361473E-05
306,2.062234E-05
307,1.748183E-05
308,1.427354E-05
309,1.106861E-05
310,7.84831E-06
311,4.719544E-06
312,1.67298E-06
313,-1.254169E-06
314,-4.009617E-06
315,-6.561871E-06
316,-8.867296E-06
317,-1.094524E-05
318,-1.276328E-05
319,-1.42904E-05
320,-1.550553E-05
321,-1.639053E-05
322,-1.698917E-05
323,-1.72466E-05
324,-1.721018E-05
325,-1.686128E-05
326,-1.620959E-05
327,-1.528292E-05
328,-1.406943E-05
329,-1.261688E-05
330,-1.089306E-05
331,-9.016626E-06
332,-6.919406E-06
333,-4.691968E-06
334,-2.30406E-06
335,1.541534E-07
336,2.700841E-06
337,5.312796E-06
338,7.953737E-06
339,1.054634E-05
340,1.310245E-05
341,1.559514E-05
342,1.806247E-05
343,2.037057E-05
344,2.2589E-05
345,2.466262E-05
346,2.656988E-05
347,2.831674E-05
348,2.984084E-05
349,3.120788E-05
350,3.23385E-05
351,3.323264E-05
352,3.390947E-05
353,3.433492E-05
354,3.452334E-05
355,3.442251E-05
356,3.408286E-05
357,3.351803E-05
358,3.270615E-05
359,3.159889E-05
360,3.028411E-05
361,2.87568E-05
362,2.698946E-05
363,2.500013E-05
364,2.280908E-05
365,2.049309E-05
366,1.799018E-05
367,1.536836E-05
368,1.26421E-05
369,9.841616E-06
370,7.029023E-06
371,4.160619E-06
372,1.316705E-06
373,-1.505524E-06
374,-4.203082E-06
375,-6.788042E-06
376,-9.219099E-06
377,-1.140332E-05
378,-1.340561E-05
379,-1.516682E-05
380,-1.663662E-05
381,-1.777096E-05
382,-1.859836E-05
383,-1.904918E-05
384,-1.915387E-05
385,-1.890022E-05
386,-1.829167E-05
387,-1.727704E-05
388,-1.589549E-05
389,-1.420675E-05
390,-1.21537E-05
391,-9.767919E-06
392,-7.115427E-06
393,-4.224215E-06
394,-1.126045E-06
395,2.162225E-06
396,5.576591E-06
397,9.053833E-06
398,1.252683E-05
399,1.599983E-05
400,1.940518E-05
401,2.270346E-05
402,2.581514E-05
403,2.868046E-05
404,3.135158E-05
405,3.36874E-05
406,3.566773E-05
407,3.727699E-05
408,3.852375E-05
409,3.93382E-05
410,3.980153E-05
411,3.981187E-05
412,3.941991E-05
413,3.861005E-05
414,3.738336E-05
415,3.580152E-05
416,3.392121E-05
417,3.16986E-05
418,2.917435E-05
419,2.643843E-05
420,2.351389E-05
