EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Rays"

timestep\group,"Small sharks",
1,7.345392E-05
2,7.344058E-05
3,7.344065E-05
4,7.34409E-05
5,7.344117E-05
6,7.344143E-05
7,7.344168E-05
8,7.344188E-05
9,7.344199E-05
10,7.344203E-05
11,7.3442E-05
12,7.344194E-05
13,7.344186E-05
14,7.344176E-05
15,7.344165E-05
16,7.344157E-05
17,7.344148E-05
18,7.344144E-05
19,7.344141E-05
20,7.344143E-05
21,7.344144E-05
22,7.344149E-05
23,7.344157E-05
24,7.344166E-05
25,7.344178E-05
26,7.344189E-05
27,7.344202E-05
28,7.344215E-05
29,7.344228E-05
30,7.34424E-05
31,7.344253E-05
32,7.344264E-05
33,7.344271E-05
34,7.344277E-05
35,7.344281E-05
36,7.344281E-05
37,7.34428E-05
38,7.344274E-05
39,7.344264E-05
40,7.344252E-05
41,7.344235E-05
42,7.344216E-05
43,7.344192E-05
44,7.344169E-05
45,7.344141E-05
46,7.344112E-05
47,7.344081E-05
48,7.34405E-05
49,7.344018E-05
50,7.343988E-05
51,7.34396E-05
52,7.343934E-05
53,7.343909E-05
54,7.343891E-05
55,7.343875E-05
56,7.343866E-05
57,7.34386E-05
58,7.343861E-05
59,7.343868E-05
60,7.343882E-05
61,7.343901E-05
62,7.343929E-05
63,7.343959E-05
64,7.343998E-05
65,7.344041E-05
66,7.344089E-05
67,7.344138E-05
68,7.344193E-05
69,7.34425E-05
70,7.344308E-05
71,7.344368E-05
72,7.344424E-05
73,7.34448E-05
74,7.344535E-05
75,7.344584E-05
76,7.34463E-05
77,7.344672E-05
78,7.344709E-05
79,7.34474E-05
80,7.344764E-05
81,7.344783E-05
82,7.344797E-05
83,7.344806E-05
84,7.344809E-05
85,7.344806E-05
86,7.344803E-05
87,7.344793E-05
88,7.344782E-05
89,7.344771E-05
90,7.344759E-05
91,7.344748E-05
92,7.344739E-05
93,7.344734E-05
94,7.344732E-05
95,7.344734E-05
96,7.344742E-05
97,7.344755E-05
98,7.344774E-05
99,7.344801E-05
100,7.344834E-05
101,7.344873E-05
102,7.344918E-05
103,7.344966E-05
104,7.345023E-05
105,7.345084E-05
106,7.345146E-05
107,7.345213E-05
108,7.345279E-05
109,7.345345E-05
110,7.34541E-05
111,7.345474E-05
112,7.345533E-05
113,7.345586E-05
114,7.345634E-05
115,7.345674E-05
116,7.345708E-05
117,7.345733E-05
118,7.345749E-05
119,7.345759E-05
120,7.345759E-05
121,7.345749E-05
122,7.345733E-05
123,7.345709E-05
124,7.345679E-05
125,7.345645E-05
126,7.345606E-05
127,7.345565E-05
128,7.34552E-05
129,7.345478E-05
130,7.345435E-05
131,7.345395E-05
132,7.34536E-05
133,7.34533E-05
134,7.345306E-05
135,7.345288E-05
136,7.345281E-05
137,7.345281E-05
138,7.345289E-05
139,7.345305E-05
140,7.345331E-05
141,7.345364E-05
142,7.345404E-05
143,7.34545E-05
144,7.345502E-05
145,7.345556E-05
146,7.345614E-05
147,7.34567E-05
148,7.345727E-05
149,7.345782E-05
150,7.345833E-05
151,7.345876E-05
152,7.345914E-05
153,7.345944E-05
154,7.345963E-05
155,7.345974E-05
156,7.345974E-05
157,7.345963E-05
158,7.34594E-05
159,7.345906E-05
160,7.345864E-05
161,7.34581E-05
162,7.345749E-05
163,7.34568E-05
164,7.345607E-05
165,7.34553E-05
166,7.34545E-05
167,7.34537E-05
168,7.345293E-05
169,7.345219E-05
170,7.345151E-05
171,7.34509E-05
172,7.345039E-05
173,7.344997E-05
174,7.344966E-05
175,7.34495E-05
176,7.344944E-05
177,7.344951E-05
178,7.344972E-05
179,7.345004E-05
180,7.345046E-05
